MetricName,RunIndex,CaseName,PhaseName,MetricValue,Scenario,Sequence,Size,Iteration,Tool
Time,1,StatisticBasedCase,Generation,248706047,BasicXform,2,1,1,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Generation,12942752,BasicXform,2,1,1,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Initialization,19403,BasicXform,3,1,1,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Initialization,11096880,BasicXform,3,1,1,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,Initialization,21839960,BasicXform,3,1,1,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,Initialization,32582840,BasicXform,3,1,1,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation1,141174606,BasicXform,4,1,1,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation1,11276448,BasicXform,4,1,1,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation1,150753000,BasicXform,4,1,1,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation1,268923264,BasicXform,4,1,1,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Modification,100425,BasicXform,5,1,1,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Modification,11276880,BasicXform,5,1,1,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,90973273,BasicXform,6,1,1,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,11331056,BasicXform,6,1,1,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,269103376,BasicXform,6,1,1,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,150933068,BasicXform,6,1,1,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Modification,52775,BasicXform,7,1,2,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Modification,11331432,BasicXform,7,1,2,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,90406984,BasicXform,8,1,2,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,11389464,BasicXform,8,1,2,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,269158160,BasicXform,8,1,2,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,150987736,BasicXform,8,1,2,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Modification,67850,BasicXform,9,1,3,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Modification,11389840,BasicXform,9,1,3,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,90113051,BasicXform,10,1,3,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,11442696,BasicXform,10,1,3,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,269216448,BasicXform,10,1,3,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,151046084,BasicXform,10,1,3,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Modification,52857,BasicXform,11,1,4,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Modification,11443096,BasicXform,11,1,4,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,90799739,BasicXform,12,1,4,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,11509488,BasicXform,12,1,4,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,269270488,BasicXform,12,1,4,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,151099744,BasicXform,12,1,4,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,Modification,81954,BasicXform,13,1,5,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,Modification,11509864,BasicXform,13,1,5,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,90429655,BasicXform,14,1,5,BATCH_OPTIMIZED-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,11564832,BasicXform,14,1,5,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,269335728,BasicXform,14,1,5,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,151165736,BasicXform,14,1,5,BATCH_OPTIMIZED-TEMPLATE
Time,2,StatisticBasedCase,EMFResourceInitialization,315800,BasicXform,1,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,EMFResourceInitialization,11856680,BasicXform,1,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Generation,140288453581,BasicXform,2,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Generation,3402950360,BasicXform,2,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Initialization,2702588844,BasicXform,3,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Initialization,238458632,BasicXform,3,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,Initialization,617519034,BasicXform,3,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,Initialization,1202268720,BasicXform,3,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation1,1543120231,BasicXform,4,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation1,275178464,BasicXform,4,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation1,1494541848,BasicXform,4,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation1,890843237,BasicXform,4,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Modification,1022004,BasicXform,5,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Modification,275178456,BasicXform,5,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,1189882437,BasicXform,6,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,275360280,BasicXform,6,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,1059330472,BasicXform,6,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,1611500208,BasicXform,6,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Modification,1041191,BasicXform,7,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Modification,275361088,BasicXform,7,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,1081822289,BasicXform,8,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,275367016,BasicXform,8,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,1114728192,BasicXform,8,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,1577824512,BasicXform,8,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Modification,927705,BasicXform,9,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Modification,275367792,BasicXform,9,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,1060001216,BasicXform,10,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,275373648,BasicXform,10,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,1122377066,BasicXform,10,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,1574756728,BasicXform,10,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Modification,952172,BasicXform,11,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Modification,275374448,BasicXform,11,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,1279995964,BasicXform,12,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,275380664,BasicXform,12,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,1572813760,BasicXform,12,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,1044227650,BasicXform,12,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,Modification,902206,BasicXform,13,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,Modification,275381464,BasicXform,13,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,2,StatisticBasedCase,M2MTransformation2,1057857464,BasicXform,14,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Memory,2,StatisticBasedCase,M2MTransformation2,275387368,BasicXform,14,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
AverageMemory,2,StatisticBasedCase,M2MTransformation2,1120283720,BasicXform,14,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
PeakMemory,2,StatisticBasedCase,M2MTransformation2,1571538032,BasicXform,14,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
Time,1,StatisticBasedCase,EMFResourceInitialization,276100,BasicXform,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,EMFResourceInitialization,11114880,BasicXform,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Generation,219591684,BasicXform,2,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Generation,15686856,BasicXform,2,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Initialization,114255849,BasicXform,3,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Initialization,14582728,BasicXform,3,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,Initialization,32841184,BasicXform,3,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,Initialization,32841184,BasicXform,3,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation1,76062690,BasicXform,4,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation1,16397632,BasicXform,4,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation1,36068592,BasicXform,4,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation1,36068592,BasicXform,4,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Modification,360299,BasicXform,5,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Modification,16413792,BasicXform,5,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,89048618,BasicXform,6,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,16428976,BasicXform,6,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,37899672,BasicXform,6,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,37899672,BasicXform,6,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Modification,454545,BasicXform,7,2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Modification,16478448,BasicXform,7,2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,87058948,BasicXform,8,2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,16497888,BasicXform,8,2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,37964328,BasicXform,8,2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,37964328,BasicXform,8,2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Modification,402689,BasicXform,9,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Modification,16512008,BasicXform,9,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,72891542,BasicXform,10,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,16533304,BasicXform,10,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,37997888,BasicXform,10,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,37997888,BasicXform,10,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Modification,305215,BasicXform,11,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Modification,16548176,BasicXform,11,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,60757407,BasicXform,12,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,16563296,BasicXform,12,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,38034080,BasicXform,12,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,38034080,BasicXform,12,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,Modification,283358,BasicXform,13,2,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,Modification,16577352,BasicXform,13,2,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,52964141,BasicXform,14,2,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,16590512,BasicXform,14,2,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,38063232,BasicXform,14,2,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,38063232,BasicXform,14,2,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
Time,3,StatisticBasedCase,EMFResourceInitialization,176195,BasicXform,1,16,1,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,EMFResourceInitialization,11155744,BasicXform,1,16,1,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,Generation,5796609580,BasicXform,2,16,1,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,Generation,204215664,BasicXform,2,16,1,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,Initialization,17760,BasicXform,3,16,1,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,Initialization,13859320,BasicXform,3,16,1,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,3,StatisticBasedCase,Initialization,56698944,BasicXform,3,16,1,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,3,StatisticBasedCase,Initialization,35279232,BasicXform,3,16,1,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation1,35819161502,BasicXform,4,16,1,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation1,17757104,BasicXform,4,16,1,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation1,1309426760,BasicXform,4,16,1,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation1,3455487184,BasicXform,4,16,1,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,Modification,371515,BasicXform,5,16,1,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,Modification,17757520,BasicXform,5,16,1,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation2,35047364210,BasicXform,6,16,1,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation2,18800664,BasicXform,6,16,1,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation2,1026228364,BasicXform,6,16,1,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation2,3162718456,BasicXform,6,16,1,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,Modification,339106,BasicXform,7,16,2,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,Modification,18801048,BasicXform,7,16,2,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation2,35282202034,BasicXform,8,16,2,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation2,19747448,BasicXform,8,16,2,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation2,3154656264,BasicXform,8,16,2,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation2,1029640689,BasicXform,8,16,2,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,Modification,273425,BasicXform,9,16,3,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,Modification,19747832,BasicXform,9,16,3,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation2,34475788678,BasicXform,10,16,3,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation2,20892680,BasicXform,10,16,3,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation2,1251006226,BasicXform,10,16,3,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation2,3152799352,BasicXform,10,16,3,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,Modification,249483,BasicXform,11,16,4,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,Modification,20893088,BasicXform,11,16,4,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation2,34791632638,BasicXform,12,16,4,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation2,21843112,BasicXform,12,16,4,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation2,1033968528,BasicXform,12,16,4,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation2,3144097800,BasicXform,12,16,4,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,Modification,275745,BasicXform,13,16,5,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,Modification,21843520,BasicXform,13,16,5,BATCH_OPTIMIZED-TEMPLATE
Time,3,StatisticBasedCase,M2MTransformation2,35122097835,BasicXform,14,16,5,BATCH_OPTIMIZED-TEMPLATE
Memory,3,StatisticBasedCase,M2MTransformation2,22794880,BasicXform,14,16,5,BATCH_OPTIMIZED-TEMPLATE
AverageMemory,3,StatisticBasedCase,M2MTransformation2,888872888,BasicXform,14,16,5,BATCH_OPTIMIZED-TEMPLATE
PeakMemory,3,StatisticBasedCase,M2MTransformation2,3138717872,BasicXform,14,16,5,BATCH_OPTIMIZED-TEMPLATE
Time,1,StatisticBasedCase,EMFResourceInitialization,186106,BasicXform,1,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,EMFResourceInitialization,11270112,BasicXform,1,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Generation,1495862882,BasicXform,2,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Generation,52485040,BasicXform,2,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Initialization,325099275,BasicXform,3,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Initialization,37081976,BasicXform,3,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,Initialization,86048644,BasicXform,3,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,StatisticBasedCase,Initialization,138687760,BasicXform,3,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation1,387318937,BasicXform,4,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation1,47084416,BasicXform,4,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation1,100464248,BasicXform,4,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation1,164275712,BasicXform,4,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Modification,7018912,BasicXform,5,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Modification,48011400,BasicXform,5,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,31271,BasicXform,6,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,48011960,BasicXform,6,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,69067560,BasicXform,6,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,69067560,BasicXform,6,8,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Modification,2791671,BasicXform,7,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Modification,48046184,BasicXform,7,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,28948,BasicXform,8,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,48046744,BasicXform,8,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,69102344,BasicXform,8,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,90587688,BasicXform,8,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Modification,1762769,BasicXform,9,8,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Modification,48084296,BasicXform,9,8,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,17533,BasicXform,10,8,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,48085056,BasicXform,10,8,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
PeakMemory,1,StatisticBasedCase,M2MTransformation2,69140456,BasicXform,10,8,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,58612756,BasicXform,10,8,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,Modification,1841523,BasicXform,11,8,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,Modification,48118864,BasicXform,11,8,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Time,1,StatisticBasedCase,M2MTransformation2,18651,BasicXform,12,8,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
Memory,1,StatisticBasedCase,M2MTransformation2,48119448,BasicXform,12,8,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
AverageMemory,1,StatisticBasedCase,M2MTransformation2,58647348,BasicXform,12,8,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
