CaseName,Size,Sequence,PhaseName,Iteration,MetricName,Tool,Scenario,MetricValue,RunIndex
StatisticBasedCase,4,12,M2MTransformation2,4,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,21308576,2
StatisticBasedCase,4,12,M2MTransformation2,4,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,42783384,2
StatisticBasedCase,4,12,M2MTransformation2,4,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,42783384,2
StatisticBasedCase,4,13,Modification,5,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1283439,2
StatisticBasedCase,4,13,Modification,5,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,21329728,2
StatisticBasedCase,4,14,M2MTransformation2,5,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,16260,2
StatisticBasedCase,4,14,M2MTransformation2,5,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,21330600,2
StatisticBasedCase,4,14,M2MTransformation2,5,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,42805408,2
StatisticBasedCase,4,14,M2MTransformation2,5,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,42805408,2
StatisticBasedCase,32,1,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,676550,2
StatisticBasedCase,32,1,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,9861584,2
StatisticBasedCase,32,2,Generation,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,15001883798,2
StatisticBasedCase,32,2,Generation,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,397396464,2
StatisticBasedCase,32,3,Initialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,534156901,2
StatisticBasedCase,32,3,Initialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,57501544,2
StatisticBasedCase,32,3,Initialization,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,260457528,2
StatisticBasedCase,32,3,Initialization,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,154586912,2
StatisticBasedCase,32,4,M2MTransformation1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1040914731,2
StatisticBasedCase,32,4,M2MTransformation1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115770144,2
StatisticBasedCase,32,4,M2MTransformation1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,605143034,2
StatisticBasedCase,32,4,M2MTransformation1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,878963464,2
StatisticBasedCase,32,5,Modification,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,613363,2
StatisticBasedCase,32,5,Modification,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115770424,2
StatisticBasedCase,32,6,M2MTransformation2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1109804297,2
StatisticBasedCase,32,6,M2MTransformation2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115659456,2
StatisticBasedCase,32,6,M2MTransformation2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,874043160,2
StatisticBasedCase,32,6,M2MTransformation2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,600222757,2
StatisticBasedCase,32,7,Modification,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,432113,2
StatisticBasedCase,32,7,Modification,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115659536,2
StatisticBasedCase,32,8,M2MTransformation2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,713603445,2
StatisticBasedCase,32,8,M2MTransformation2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115669000,2
StatisticBasedCase,32,8,M2MTransformation2,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,873932344,2
StatisticBasedCase,32,8,M2MTransformation2,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,526391020,2
StatisticBasedCase,32,9,Modification,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,458888,2
StatisticBasedCase,32,9,Modification,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115669080,2
StatisticBasedCase,32,10,M2MTransformation2,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,684072548,2
StatisticBasedCase,32,10,M2MTransformation2,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115677544,2
StatisticBasedCase,32,10,M2MTransformation2,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,938366712,2
StatisticBasedCase,32,10,M2MTransformation2,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,526400712,2
StatisticBasedCase,32,11,Modification,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,321910,2
StatisticBasedCase,32,11,Modification,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115678640,2
StatisticBasedCase,32,12,M2MTransformation2,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,678875250,2
StatisticBasedCase,32,12,M2MTransformation2,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115687264,2
StatisticBasedCase,32,12,M2MTransformation2,4,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,526410212,2
StatisticBasedCase,32,12,M2MTransformation2,4,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,873951600,2
StatisticBasedCase,32,13,Modification,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,330934,2
StatisticBasedCase,32,13,Modification,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115688360,2
StatisticBasedCase,32,14,M2MTransformation2,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,677710545,2
StatisticBasedCase,32,14,M2MTransformation2,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,115696640,2
StatisticBasedCase,32,14,M2MTransformation2,5,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,873961224,2
StatisticBasedCase,32,14,M2MTransformation2,5,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,526419872,2
StatisticBasedCase,64,1,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,201759,2
StatisticBasedCase,64,1,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,10230768,2
StatisticBasedCase,64,2,Generation,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,70884763662,2
StatisticBasedCase,64,2,Generation,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1773749672,2
StatisticBasedCase,64,3,Initialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,4623808549,2
StatisticBasedCase,64,3,Initialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,226376456,2
StatisticBasedCase,64,3,Initialization,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1185272904,2
StatisticBasedCase,64,3,Initialization,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,667501156,2
StatisticBasedCase,64,4,M2MTransformation1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1566157979,2
StatisticBasedCase,64,4,M2MTransformation1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265377376,2
StatisticBasedCase,64,4,M2MTransformation1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,986597026,2
StatisticBasedCase,64,4,M2MTransformation1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1641908304,2
StatisticBasedCase,64,5,Modification,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,840892,2
StatisticBasedCase,64,5,Modification,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265377408,2
StatisticBasedCase,64,6,M2MTransformation2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1693832277,2
StatisticBasedCase,64,6,M2MTransformation2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265385312,2
StatisticBasedCase,64,6,M2MTransformation2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1651990008,2
StatisticBasedCase,64,6,M2MTransformation2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,993699589,2
StatisticBasedCase,64,7,Modification,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,714538,2
StatisticBasedCase,64,7,Modification,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265385136,2
StatisticBasedCase,64,8,M2MTransformation2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1555409004,2
StatisticBasedCase,64,8,M2MTransformation2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265399784,2
StatisticBasedCase,64,8,M2MTransformation2,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,987408016,2
StatisticBasedCase,64,8,M2MTransformation2,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1683594136,2
StatisticBasedCase,64,9,Modification,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,614205,2
StatisticBasedCase,64,9,Modification,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265398616,2
StatisticBasedCase,64,10,M2MTransformation2,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1344327682,2
StatisticBasedCase,64,10,M2MTransformation2,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265406736,2
StatisticBasedCase,64,10,M2MTransformation2,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1675686416,2
StatisticBasedCase,64,10,M2MTransformation2,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1052285941,2
StatisticBasedCase,64,11,Modification,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,536077,2
StatisticBasedCase,64,11,Modification,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265406584,2
StatisticBasedCase,64,12,M2MTransformation2,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1318309773,2
StatisticBasedCase,64,12,M2MTransformation2,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265414400,2
StatisticBasedCase,64,12,M2MTransformation2,4,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1626871800,2
StatisticBasedCase,64,12,M2MTransformation2,4,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1063032946,2
StatisticBasedCase,64,13,Modification,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,933621,2
StatisticBasedCase,64,13,Modification,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265414248,2
StatisticBasedCase,64,14,M2MTransformation2,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1308760143,2
StatisticBasedCase,64,14,M2MTransformation2,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265421752,2
StatisticBasedCase,64,14,M2MTransformation2,5,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1061015125,2
StatisticBasedCase,64,14,M2MTransformation2,5,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1623421960,2
StatisticBasedCase,16,1,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,373127,3
StatisticBasedCase,16,1,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,9682752,3
StatisticBasedCase,16,2,Generation,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3392826973,3
StatisticBasedCase,16,2,Generation,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,107311280,3
StatisticBasedCase,16,3,Initialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,563114069,3
StatisticBasedCase,16,3,Initialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,18303304,3
StatisticBasedCase,16,3,Initialization,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,86905676,3
StatisticBasedCase,16,3,Initialization,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,140374728,3
StatisticBasedCase,16,4,M2MTransformation1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,499218894,3
StatisticBasedCase,16,4,M2MTransformation1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,25473152,3
StatisticBasedCase,16,4,M2MTransformation1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,209614876,3
StatisticBasedCase,16,4,M2MTransformation1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,358412328,3
StatisticBasedCase,16,5,Modification,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,413378,3
StatisticBasedCase,16,5,Modification,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,25473184,3
StatisticBasedCase,16,6,M2MTransformation2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,412216794,3
StatisticBasedCase,16,6,M2MTransformation2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,25484752,3
StatisticBasedCase,16,6,M2MTransformation2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,365582088,3
StatisticBasedCase,16,6,M2MTransformation2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,216784788,3
StatisticBasedCase,16,7,Modification,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,253732,3
StatisticBasedCase,16,7,Modification,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,25484576,3
StatisticBasedCase,16,8,M2MTransformation2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,407983546,3
StatisticBasedCase,16,8,M2MTransformation2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,25498936,3
StatisticBasedCase,16,8,M2MTransformation2,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,365593896,3
StatisticBasedCase,16,8,M2MTransformation2,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,216796388,3
StatisticBasedCase,16,9,Modification,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,267896,3
StatisticBasedCase,16,9,Modification,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,25497736,3
StatisticBasedCase,16,10,M2MTransformation2,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,330324936,3
StatisticBasedCase,16,10,M2MTransformation2,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,25508336,3
StatisticBasedCase,16,10,M2MTransformation2,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,365606712,3
StatisticBasedCase,16,10,M2MTransformation2,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,216809376,3
StatisticBasedCase,16,11,Modification,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,229442,3
StatisticBasedCase,16,11,Modification,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,25507192,3
StatisticBasedCase,16,12,M2MTransformation2,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,313477334,3
StatisticBasedCase,16,12,M2MTransformation2,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,25515280,3
StatisticBasedCase,16,12,M2MTransformation2,4,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,216818968,3
StatisticBasedCase,16,12,M2MTransformation2,4,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,365616416,3
StatisticBasedCase,16,13,Modification,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,222763,3
StatisticBasedCase,16,13,Modification,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,25514928,3
StatisticBasedCase,16,14,M2MTransformation2,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,298022080,3
StatisticBasedCase,16,14,M2MTransformation2,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,25522896,3
StatisticBasedCase,16,14,M2MTransformation2,5,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,216826612,3
StatisticBasedCase,16,14,M2MTransformation2,5,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,365623992,3
StatisticBasedCase,64,1,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,517136,1
StatisticBasedCase,64,1,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,10227808,1
StatisticBasedCase,64,2,Generation,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,70649576717,1
StatisticBasedCase,64,2,Generation,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1774023312,1
StatisticBasedCase,64,3,Initialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,3247875657,1
StatisticBasedCase,64,3,Initialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,226359904,1
StatisticBasedCase,64,3,Initialization,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1137732528,1
StatisticBasedCase,64,3,Initialization,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,685680936,1
StatisticBasedCase,64,4,M2MTransformation1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1721742659,1
StatisticBasedCase,64,4,M2MTransformation1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265365688,1
StatisticBasedCase,64,4,M2MTransformation1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,983895770,1
StatisticBasedCase,64,4,M2MTransformation1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1659737664,1
StatisticBasedCase,64,5,Modification,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,892381,1
StatisticBasedCase,64,5,Modification,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265365720,1
StatisticBasedCase,64,6,M2MTransformation2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1428252348,1
StatisticBasedCase,64,6,M2MTransformation2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265376272,1
StatisticBasedCase,64,6,M2MTransformation2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1635420632,1
StatisticBasedCase,64,6,M2MTransformation2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1032596866,1
StatisticBasedCase,64,7,Modification,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,985975,1
StatisticBasedCase,64,7,Modification,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265375104,1
StatisticBasedCase,64,8,M2MTransformation2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1278403197,1
StatisticBasedCase,64,8,M2MTransformation2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265383000,1
StatisticBasedCase,64,8,M2MTransformation2,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1087408173,1
StatisticBasedCase,64,8,M2MTransformation2,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1692923144,1
StatisticBasedCase,64,9,Modification,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,703154,1
StatisticBasedCase,64,9,Modification,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265382824,1
StatisticBasedCase,64,10,M2MTransformation2,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1442210260,1
StatisticBasedCase,64,10,M2MTransformation2,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265390328,1
StatisticBasedCase,64,10,M2MTransformation2,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1692931184,1
StatisticBasedCase,64,10,M2MTransformation2,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1014346552,1
StatisticBasedCase,64,11,Modification,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,734401,1
StatisticBasedCase,64,11,Modification,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265390176,1
StatisticBasedCase,64,12,M2MTransformation2,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1252394441,1
StatisticBasedCase,64,12,M2MTransformation2,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265398208,1
StatisticBasedCase,64,12,M2MTransformation2,4,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1635444968,1
StatisticBasedCase,64,12,M2MTransformation2,4,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1087423381,1
StatisticBasedCase,64,13,Modification,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,621239,1
StatisticBasedCase,64,13,Modification,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265398056,1
StatisticBasedCase,64,14,M2MTransformation2,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1260037290,1
StatisticBasedCase,64,14,M2MTransformation2,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,265405320,1
StatisticBasedCase,64,14,M2MTransformation2,5,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1087431248,1
StatisticBasedCase,64,14,M2MTransformation2,5,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1635452864,1
StatisticBasedCase,8,1,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,287591,1
StatisticBasedCase,8,1,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,9558976,1
StatisticBasedCase,8,2,Generation,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,775691656,1
StatisticBasedCase,8,2,Generation,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,34174512,1
