CaseName,Scenario,Sequence,Tool,PhaseName,MetricName,MetricValue,RunIndex,Size,Iteration
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Time,310859,1,32,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Memory,69686592,1,32,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Time,554776173,1,32,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Memory,69689064,1,32,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,PeakMemory,512981560,1,32,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,AverageMemory,322998328,1,32,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Time,179173,1,32,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Memory,9718712,1,32,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Time,15046399175,1,32,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Memory,385529856,1,32,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Time,1964553316,1,32,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Memory,188453576,1,32,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,AverageMemory,414104912,1,32,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,PeakMemory,843854088,1,32,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Time,310199434,1,32,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Memory,204158216,1,32,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,AverageMemory,315395172,1,32,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,PeakMemory,378865720,1,32,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,842087,1,32,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,204165800,1,32,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,315520721,1,32,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,204572352,1,32,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,459002432,1,32,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,331107468,1,32,1
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,585960,1,32,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,204591168,1,32,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,293316373,1,32,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,204598192,1,32,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,395003360,1,32,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,331532880,1,32,2
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,545145,1,32,3
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,204603792,1,32,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,281043337,1,32,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,205136336,1,32,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,331545560,1,32,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,395016096,1,32,3
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,484138,1,32,4
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,205142168,1,32,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,261046581,1,32,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,205411384,1,32,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,395554496,1,32,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,332083960,1,32,4
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,444462,1,32,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,205417136,1,32,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,257725868,1,32,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,205421568,1,32,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,395829240,1,32,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,332358804,1,32,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Time,434103,1,1,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Memory,9368384,1,1,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Time,51583958,1,1,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Memory,10539848,1,1,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Time,33592880,1,1,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Memory,10610312,1,1,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,PeakMemory,52430456,1,1,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,AverageMemory,52430456,1,1,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Time,12202069,1,1,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Memory,10977192,1,1,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,PeakMemory,32086000,1,1,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,AverageMemory,32086000,1,1,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,220788,1,1,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,10981512,1,1,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,13292493,1,1,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,11004896,1,1,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,32457144,1,1,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,53932000,1,1,1
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,234164,1,1,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,11009944,1,1,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,12870024,1,1,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,11017576,1,1,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,53960432,1,1,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,32485576,1,1,2
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,217978,1,1,3
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,11020976,1,1,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,13390574,1,1,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,11028224,1,1,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,32496608,1,1,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,32496608,1,1,3
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,200006,1,1,4
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,11031632,1,1,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,13760945,1,1,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,11068872,1,1,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,32507288,1,1,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,32507288,1,1,4
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,474116,1,1,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,11072384,1,1,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,12969054,1,1,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,11079680,1,1,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,32548016,1,1,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,32548016,1,1,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Time,278639,2,16,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Memory,9538296,2,16,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Time,3737529596,2,16,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Memory,99597992,2,16,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Time,387896917,2,16,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Memory,49777488,2,16,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,AverageMemory,127508288,2,16,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,PeakMemory,200962912,2,16,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Time,167317110,2,16,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Memory,56823072,2,16,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,AverageMemory,112495384,2,16,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,PeakMemory,133401208,2,16,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,432210,2,16,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,56827848,2,16,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,158254894,2,16,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,57036168,2,16,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,119545920,2,16,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,140451744,2,16,1
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,341891,2,16,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,57044968,2,16,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,137959809,2,16,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,57050720,2,16,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,140668864,2,16,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,119763040,2,16,2
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,240238,2,16,3
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,57053816,2,16,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,132026318,2,16,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,57324064,2,16,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,119771804,2,16,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,140677544,2,16,3
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,252524,2,16,4
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,57327296,2,16,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,134091179,2,16,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,57466816,2,16,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,120045300,2,16,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,140951032,2,16,4
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,267562,2,16,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,57470128,2,16,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,129966602,2,16,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,57479832,2,16,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,141094024,2,16,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,120188200,2,16,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,Time,176380,1,4,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,Memory,9512512,1,4,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,Time,357082034,1,4,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,Memory,15756992,1,4,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,Time,97957428,1,4,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,Memory,13827376,1,4,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,PeakMemory,117373432,1,4,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,AverageMemory,74423736,1,4,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,Time,108615626,1,4,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,Memory,15937688,1,4,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,AverageMemory,46040228,1,4,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,PeakMemory,56777640,1,4,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Time,275493,1,4,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Memory,15938168,1,4,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Time,101008259,1,4,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Memory,15952608,1,4,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,PeakMemory,101838416,1,4,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,AverageMemory,58888680,1,4,1
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Time,174806,1,4,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Memory,15953104,1,4,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Time,98077419,1,4,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Memory,15957800,1,4,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,PeakMemory,80378432,1,4,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,AverageMemory,58903584,1,4,2
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Time,251431,1,4,3
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Memory,15958168,1,4,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Time,91331782,1,4,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Memory,15962040,1,4,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,PeakMemory,80383520,1,4,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,AverageMemory,58908660,1,4,3
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Time,179189,1,4,4
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Memory,15962448,1,4,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Time,90025405,1,4,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Memory,15972864,1,4,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,PeakMemory,80387808,1,4,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,AverageMemory,58912956,1,4,4
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Time,148752,1,4,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Memory,15973360,1,4,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Time,89402708,1,4,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Memory,15981368,1,4,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,PeakMemory,80398688,1,4,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,AverageMemory,58923840,1,4,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,Time,573621,3,4,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,Memory,9510064,3,4,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,Time,341628481,3,4,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,Memory,15756648,3,4,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,Time,98928177,3,4,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,Memory,13826464,3,4,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,PeakMemory,128110528,3,4,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,AverageMemory,74423372,3,4,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,Time,121262005,3,4,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,Memory,15936776,3,4,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,AverageMemory,46039316,3,4,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,PeakMemory,56776728,3,4,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Time,334916,3,4,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Memory,15937256,3,4,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Time,113823660,3,4,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Memory,15946872,3,4,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,PeakMemory,80362584,3,4,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,AverageMemory,58887736,3,4,1
