Size,MetricValue,RunIndex,Scenario,MetricName,Tool,Sequence,CaseName,PhaseName,Iteration
2,13998592,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,Generation,1
2,25284842,2,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,Initialization,1
2,14174608,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,Initialization,1
2,54316712,2,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,Initialization,1
2,54316712,2,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,Initialization,1
2,22279719,2,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
2,15875640,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
2,35650040,2,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
2,35650040,2,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
2,244265,2,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,Modification,1
2,15884752,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,Modification,1
2,27109718,2,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
2,15899952,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
2,37360352,2,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
2,37360352,2,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
2,288450,2,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,StatisticBasedCase,Modification,2
2,15909160,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,StatisticBasedCase,Modification,2
2,24365609,2,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
2,15923416,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
2,58859616,2,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
2,48122188,2,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
2,258058,2,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,StatisticBasedCase,Modification,3
2,15949168,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,StatisticBasedCase,Modification,3
2,24710799,2,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
2,15962928,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
2,37424768,2,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
2,37424768,2,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
2,162466,2,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,StatisticBasedCase,Modification,4
2,15972504,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,StatisticBasedCase,Modification,4
2,23566238,2,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
2,15986528,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
2,37448128,2,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
2,37448128,2,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
2,221973,2,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,StatisticBasedCase,Modification,5
2,15996216,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,StatisticBasedCase,Modification,5
2,24296046,2,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
2,16010120,2,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
2,37471816,2,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
2,37471816,2,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
16,246286,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
16,11394264,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
16,2923784330,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
16,170331400,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
16,345541880,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
16,112174536,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
16,284869376,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
16,170249740,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
16,269569479,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
16,133802104,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
16,278386240,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
16,216057076,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
16,4478308,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
16,135700864,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
16,38101,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
16,135701712,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
16,220204096,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
16,177254400,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
16,1152607,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
16,135738584,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
16,39796,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
16,135739432,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
16,220241816,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
16,177292120,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
16,1019709,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
16,135785736,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
16,17761,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
16,135786584,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
16,177339272,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
16,156563028,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
16,1078028,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
16,135824632,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
16,29145,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
16,135825504,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
16,177378192,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
16,156601948,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
16,12539465,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
16,135928952,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
16,21329,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
16,135929800,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
16,156706244,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
16,177482488,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,270886,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
4,11204704,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
4,249999484,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,2,StatisticBasedCase,Generation,1
4,23626872,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,2,StatisticBasedCase,Generation,1
4,51244789,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,14275576,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,43905248,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,54642672,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,1411124742,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,15199160,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,220759248,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,1089098920,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,312664,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,5,StatisticBasedCase,Modification,1
4,15199360,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,5,StatisticBasedCase,Modification,1
4,2047038024,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,15204648,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,139048320,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,1090022872,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,351417,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,7,StatisticBasedCase,Modification,2
4,15204872,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,7,StatisticBasedCase,Modification,2
4,1260728559,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,15208744,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,1264970184,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,697349869,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,185874,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,9,StatisticBasedCase,Modification,3
4,15208944,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,9,StatisticBasedCase,Modification,3
4,1268982514,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,15212192,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,1445434184,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,470269325,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,110761,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,11,StatisticBasedCase,Modification,4
4,15212416,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,11,StatisticBasedCase,Modification,4
4,1269356842,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,15216120,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,1445470448,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,484693309,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,100547,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,13,StatisticBasedCase,Modification,5
4,15216320,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,13,StatisticBasedCase,Modification,5
4,1284680580,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,15223664,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,1445924904,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,492085061,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
2,155268,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
2,11236416,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
2,88534296,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
2,14195696,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
2,36361396,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
2,15905088,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
2,65156920,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
2,43682056,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
2,54481858,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
2,18147984,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
2,37380560,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
2,37380560,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
2,2059227,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
2,18367136,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
2,21682,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
2,18367976,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
2,39842784,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
2,29105480,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
2,1311855,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
2,18396000,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
2,21428,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
2,18396840,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
2,39871648,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
2,39871648,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
2,1410566,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
2,18441552,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
2,19334,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
2,18442392,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
2,29179896,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
2,39917200,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
2,1333629,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
2,18471112,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
2,20838,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
2,18471976,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
2,39946784,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
2,29209480,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
2,1464190,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
2,18500384,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
2,23576,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
2,18501224,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
2,39976032,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
2,39976032,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
32,265312,4,BasicXform,Time,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
32,11569736,4,BasicXform,Memory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
32,14219665097,4,BasicXform,Time,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,2,StatisticBasedCase,Generation,1
32,772214912,4,BasicXform,Memory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,2,StatisticBasedCase,Generation,1
32,1400378120,4,BasicXform,Time,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,493023776,4,BasicXform,Memory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,1148950160,4,BasicXform,PeakMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,658444738,4,BasicXform,AverageMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3,StatisticBasedCase,Initialization,1
32,598574244,4,BasicXform,Time,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,553253416,4,BasicXform,Memory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,660073412,4,BasicXform,AverageMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,771439416,4,BasicXform,PeakMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
32,12894873,4,BasicXform,Time,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,5,StatisticBasedCase,Modification,1
32,557592200,4,BasicXform,Memory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,5,StatisticBasedCase,Modification,1
32,4607,4,BasicXform,Time,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
32,557593048,4,BasicXform,Memory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
32,661860760,4,BasicXform,AverageMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
32,620376208,4,BasicXform,PeakMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
32,1363334,4,BasicXform,Time,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,7,StatisticBasedCase,Modification,2
32,557632784,4,BasicXform,Memory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,7,StatisticBasedCase,Modification,2
32,4283,4,BasicXform,Time,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
32,557633632,4,BasicXform,Memory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
32,628816752,4,BasicXform,AverageMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
32,621880760,4,BasicXform,PeakMemory,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
32,1146819,4,BasicXform,Time,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,9,StatisticBasedCase,Modification,3
