RunIndex,MetricName,Iteration,Scenario,PhaseName,MetricValue,Size,Tool,CaseName,Sequence
1,PeakMemory,1,BasicXform,Initialization,82738704,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,3
1,Time,1,BasicXform,M2MTransformation1,155404660380,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4
1,Memory,1,BasicXform,M2MTransformation1,27999640,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4
1,PeakMemory,1,BasicXform,M2MTransformation1,3293819016,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4
1,AverageMemory,1,BasicXform,M2MTransformation1,1101323379,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4
1,Time,1,BasicXform,Modification,589702,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,5
1,Memory,1,BasicXform,Modification,27999792,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,5
1,Time,1,BasicXform,M2MTransformation2,154491766459,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,6
1,Memory,1,BasicXform,M2MTransformation2,30090232,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,6
1,PeakMemory,1,BasicXform,M2MTransformation2,2538881000,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,6
1,AverageMemory,1,BasicXform,M2MTransformation2,937855286,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,6
1,Time,2,BasicXform,Modification,254983,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,7
1,Memory,2,BasicXform,Modification,30089400,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,7
1,Time,2,BasicXform,M2MTransformation2,155701282683,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,8
1,Memory,2,BasicXform,M2MTransformation2,31983560,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,8
1,PeakMemory,2,BasicXform,M2MTransformation2,2514526992,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,8
1,AverageMemory,2,BasicXform,M2MTransformation2,1001247933,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,8
1,Time,3,BasicXform,Modification,183805,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,9
1,Memory,3,BasicXform,Modification,31983680,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,9
1,Time,3,BasicXform,M2MTransformation2,154375382388,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,10
1,Memory,3,BasicXform,M2MTransformation2,34272736,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,10
1,AverageMemory,3,BasicXform,M2MTransformation2,1085371874,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,10
1,PeakMemory,3,BasicXform,M2MTransformation2,2496588488,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,10
1,Time,4,BasicXform,Modification,182958,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,11
1,Memory,4,BasicXform,Modification,34272880,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,11
1,Time,4,BasicXform,M2MTransformation2,156480992007,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,12
1,Memory,4,BasicXform,M2MTransformation2,36170336,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,12
1,PeakMemory,4,BasicXform,M2MTransformation2,2479782112,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,12
1,AverageMemory,4,BasicXform,M2MTransformation2,947134654,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,12
1,Time,5,BasicXform,Modification,201894,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,13
1,Memory,5,BasicXform,Modification,36170480,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,13
1,Time,5,BasicXform,M2MTransformation2,156192056448,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,14
1,Memory,5,BasicXform,M2MTransformation2,38069296,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,14
1,AverageMemory,5,BasicXform,M2MTransformation2,948763170,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,14
1,PeakMemory,5,BasicXform,M2MTransformation2,2473184584,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,14
3,Time,1,BasicXform,EMFResourceInitialization,137563,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1
3,Memory,1,BasicXform,EMFResourceInitialization,11412680,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1
3,Time,1,BasicXform,Generation,14728508888,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2
3,Memory,1,BasicXform,Generation,755427488,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2
3,Time,1,BasicXform,Initialization,12912,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,3
3,Memory,1,BasicXform,Initialization,19251160,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,3
3,PeakMemory,1,BasicXform,Initialization,82726632,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,3
3,AverageMemory,1,BasicXform,Initialization,50988996,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,3
3,Time,1,BasicXform,M2MTransformation1,149502481994,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4
3,Memory,1,BasicXform,M2MTransformation1,27996088,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4
3,AverageMemory,1,BasicXform,M2MTransformation1,1058018770,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4
3,PeakMemory,1,BasicXform,M2MTransformation1,3295105536,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4
3,Time,1,BasicXform,Modification,543378,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,5
3,Memory,1,BasicXform,Modification,27996240,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,5
3,Time,1,BasicXform,M2MTransformation2,149212960537,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,6
3,Memory,1,BasicXform,M2MTransformation2,30086680,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,6
3,AverageMemory,1,BasicXform,M2MTransformation2,994277679,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,6
3,PeakMemory,1,BasicXform,M2MTransformation2,2539295448,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,6
3,Time,2,BasicXform,Modification,381675,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,7
3,Memory,2,BasicXform,Modification,30085848,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,7
3,Time,2,BasicXform,M2MTransformation2,149594651740,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,8
3,Memory,2,BasicXform,M2MTransformation2,31980008,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,8
3,AverageMemory,2,BasicXform,M2MTransformation2,951669034,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,8
3,PeakMemory,2,BasicXform,M2MTransformation2,2512794928,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,8
3,Time,3,BasicXform,Modification,169415,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,9
3,Memory,3,BasicXform,Modification,31980128,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,9
3,Time,3,BasicXform,M2MTransformation2,148904535891,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,10
3,Memory,3,BasicXform,M2MTransformation2,34269184,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,10
3,PeakMemory,3,BasicXform,M2MTransformation2,2494569704,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,10
3,AverageMemory,3,BasicXform,M2MTransformation2,977587207,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,10
3,Time,4,BasicXform,Modification,269522,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,11
3,Memory,4,BasicXform,Modification,34269328,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,11
3,Time,4,BasicXform,M2MTransformation2,149968538578,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,12
3,Memory,4,BasicXform,M2MTransformation2,36166784,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,12
3,PeakMemory,4,BasicXform,M2MTransformation2,2477984512,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,12
3,AverageMemory,4,BasicXform,M2MTransformation2,968391744,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,12
3,Time,5,BasicXform,Modification,249572,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,13
3,Memory,5,BasicXform,Modification,36166928,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,13
3,Time,5,BasicXform,M2MTransformation2,149200192401,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,14
3,Memory,5,BasicXform,M2MTransformation2,38065744,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,14
3,PeakMemory,5,BasicXform,M2MTransformation2,2466488168,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,14
3,AverageMemory,5,BasicXform,M2MTransformation2,967983285,32,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,14
1,Time,1,BasicXform,EMFResourceInitialization,305286,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
1,Memory,1,BasicXform,EMFResourceInitialization,11212712,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
1,Time,1,BasicXform,Generation,275854339,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
1,Memory,1,BasicXform,Generation,22725752,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
1,Time,1,BasicXform,Initialization,46504874,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
1,Memory,1,BasicXform,Initialization,18221032,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
1,AverageMemory,1,BasicXform,Initialization,54641780,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
1,PeakMemory,1,BasicXform,Initialization,76116632,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
1,Time,1,BasicXform,M2MTransformation1,35873060,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
1,Memory,1,BasicXform,M2MTransformation1,21695448,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
1,AverageMemory,1,BasicXform,M2MTransformation1,39696464,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
1,PeakMemory,1,BasicXform,M2MTransformation1,39696464,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
1,Time,1,BasicXform,Modification,544839,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
1,Memory,1,BasicXform,Modification,21721632,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
1,Time,1,BasicXform,M2MTransformation2,62399352,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
1,Memory,1,BasicXform,M2MTransformation2,21736992,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
1,PeakMemory,1,BasicXform,M2MTransformation2,86146936,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
1,AverageMemory,1,BasicXform,M2MTransformation2,53934656,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
1,Time,2,BasicXform,Modification,545454,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
1,Memory,2,BasicXform,Modification,21763304,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
1,Time,2,BasicXform,M2MTransformation2,61482128,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
1,Memory,2,BasicXform,M2MTransformation2,21778832,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
1,PeakMemory,2,BasicXform,M2MTransformation2,86188584,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
1,AverageMemory,2,BasicXform,M2MTransformation2,64713744,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
1,Time,3,BasicXform,Modification,1235422,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
1,Memory,3,BasicXform,Modification,21805264,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
1,Time,3,BasicXform,M2MTransformation2,61222042,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
1,Memory,3,BasicXform,M2MTransformation2,21820880,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
1,PeakMemory,3,BasicXform,M2MTransformation2,86230544,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
1,AverageMemory,3,BasicXform,M2MTransformation2,54018276,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
1,Time,4,BasicXform,Modification,398774,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
1,Memory,4,BasicXform,Modification,21847624,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
1,Time,4,BasicXform,M2MTransformation2,38151910,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
1,Memory,4,BasicXform,M2MTransformation2,21863016,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
1,AverageMemory,4,BasicXform,M2MTransformation2,54060660,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
1,PeakMemory,4,BasicXform,M2MTransformation2,64798072,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
1,Time,5,BasicXform,Modification,414001,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
1,Memory,5,BasicXform,Modification,21889776,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
1,Time,5,BasicXform,M2MTransformation2,35504313,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
1,Memory,5,BasicXform,M2MTransformation2,21904632,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
1,PeakMemory,5,BasicXform,M2MTransformation2,64840216,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
1,AverageMemory,5,BasicXform,M2MTransformation2,54102796,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
3,Time,1,BasicXform,EMFResourceInitialization,484395,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
3,Memory,1,BasicXform,EMFResourceInitialization,11528824,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
3,Time,1,BasicXform,Generation,15506337934,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
3,Memory,1,BasicXform,Generation,755600920,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
3,Time,1,BasicXform,Initialization,1772539067,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
3,Memory,1,BasicXform,Initialization,326689368,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
3,AverageMemory,1,BasicXform,Initialization,645262960,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
3,PeakMemory,1,BasicXform,Initialization,1116427416,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
3,Time,1,BasicXform,M2MTransformation1,265036117,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
3,Memory,1,BasicXform,M2MTransformation1,364446696,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
3,AverageMemory,1,BasicXform,M2MTransformation1,484904952,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
3,PeakMemory,1,BasicXform,M2MTransformation1,579833976,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
3,Time,1,BasicXform,Modification,1909228,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
3,Memory,1,BasicXform,Modification,364637272,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
3,Time,1,BasicXform,M2MTransformation2,334190066,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
3,Memory,1,BasicXform,M2MTransformation2,364651760,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
3,PeakMemory,1,BasicXform,M2MTransformation2,617781888,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
3,AverageMemory,1,BasicXform,M2MTransformation2,522852936,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
3,Time,2,BasicXform,Modification,1822174,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
3,Memory,2,BasicXform,Modification,364843384,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
3,Time,2,BasicXform,M2MTransformation2,508271005,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
3,Memory,2,BasicXform,M2MTransformation2,364857648,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
3,PeakMemory,2,BasicXform,M2MTransformation2,617988216,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
3,AverageMemory,2,BasicXform,M2MTransformation2,523059156,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
3,Time,3,BasicXform,Modification,1739691,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
3,Memory,3,BasicXform,Modification,365049464,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
3,Time,3,BasicXform,M2MTransformation2,298774720,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
3,Memory,3,BasicXform,M2MTransformation2,365063224,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
3,AverageMemory,3,BasicXform,M2MTransformation2,523265128,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
3,PeakMemory,3,BasicXform,M2MTransformation2,618194080,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
3,Time,4,BasicXform,Modification,1663476,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
3,Memory,4,BasicXform,Modification,365255448,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
3,Time,4,BasicXform,M2MTransformation2,292765138,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
3,Memory,4,BasicXform,M2MTransformation2,365269376,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
3,PeakMemory,4,BasicXform,M2MTransformation2,618400280,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
3,AverageMemory,4,BasicXform,M2MTransformation2,523471232,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
3,Time,5,BasicXform,Modification,1809980,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
3,Memory,5,BasicXform,Modification,365461896,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
3,Time,5,BasicXform,M2MTransformation2,297050263,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
3,Memory,5,BasicXform,M2MTransformation2,365475568,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
3,PeakMemory,5,BasicXform,M2MTransformation2,618606856,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
3,AverageMemory,5,BasicXform,M2MTransformation2,523677732,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
1,Time,1,BasicXform,EMFResourceInitialization,619519,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
1,Memory,1,BasicXform,EMFResourceInitialization,11893392,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1
1,Time,1,BasicXform,Generation,88271808530,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
1,Memory,1,BasicXform,Generation,3332003624,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,2
1,Time,1,BasicXform,Initialization,11199987574,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
1,Memory,1,BasicXform,Initialization,1645590184,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
1,PeakMemory,1,BasicXform,Initialization,2856730136,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
1,AverageMemory,1,BasicXform,Initialization,1208256414,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,3
1,Time,1,BasicXform,M2MTransformation1,573814278,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
1,Memory,1,BasicXform,M2MTransformation1,1738021768,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
1,PeakMemory,1,BasicXform,M2MTransformation1,2134658736,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
1,AverageMemory,1,BasicXform,M2MTransformation1,1901769208,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4
1,Time,1,BasicXform,Modification,3609453,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
1,Memory,1,BasicXform,Modification,1738400704,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,5
1,Time,1,BasicXform,M2MTransformation2,742542384,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
1,Memory,1,BasicXform,M2MTransformation2,1738416296,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
1,PeakMemory,1,BasicXform,M2MTransformation2,2296680152,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
1,AverageMemory,1,BasicXform,M2MTransformation2,2030228952,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,6
1,Time,2,BasicXform,Modification,2983474,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
1,Memory,2,BasicXform,Modification,1738796152,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,7
1,Time,2,BasicXform,M2MTransformation2,708540937,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
1,Memory,2,BasicXform,M2MTransformation2,1738810840,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
1,PeakMemory,2,BasicXform,M2MTransformation2,2323080448,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
1,AverageMemory,2,BasicXform,M2MTransformation2,2030624488,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8
1,Time,3,BasicXform,Modification,2830283,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
1,Memory,3,BasicXform,Modification,1739190888,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,9
1,Time,3,BasicXform,M2MTransformation2,706696169,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
1,Memory,3,BasicXform,M2MTransformation2,1739205592,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
1,AverageMemory,3,BasicXform,M2MTransformation2,2031019348,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
1,PeakMemory,3,BasicXform,M2MTransformation2,2297470760,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,10
1,Time,4,BasicXform,Modification,2913316,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
1,Memory,4,BasicXform,Modification,1739585824,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,11
1,Time,4,BasicXform,M2MTransformation2,708232161,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
1,Memory,4,BasicXform,M2MTransformation2,1739600792,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
1,PeakMemory,4,BasicXform,M2MTransformation2,2297866088,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
1,AverageMemory,4,BasicXform,M2MTransformation2,2031414492,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,12
1,Time,5,BasicXform,Modification,7295961,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
1,Memory,5,BasicXform,Modification,1739981128,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,13
1,Time,5,BasicXform,M2MTransformation2,695680655,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
1,Memory,5,BasicXform,M2MTransformation2,1739995816,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
1,PeakMemory,5,BasicXform,M2MTransformation2,2303213344,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
1,AverageMemory,5,BasicXform,M2MTransformation2,2034398332,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,14
1,Time,1,BasicXform,EMFResourceInitialization,233532,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,1
1,Memory,1,BasicXform,EMFResourceInitialization,11246032,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,1
1,Time,1,BasicXform,Generation,619095787,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2
1,Memory,1,BasicXform,Generation,22359664,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,2
1,Time,1,BasicXform,Initialization,67120525,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,3
1,Memory,1,BasicXform,Initialization,14521376,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,3
