Iteration,MetricName,Scenario,Tool,PhaseName,MetricValue,RunIndex,Size,Sequence,CaseName
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,695403837,1,32,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,76877936,1,32,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,510198224,1,32,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,276863884,1,32,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,1211928,1,32,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,76878560,1,32,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,534144461,1,32,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,76885576,1,32,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,521561816,1,32,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,298696492,1,32,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,385522,1,32,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,76886032,1,32,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,533719142,1,32,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,76895640,1,32,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,298703960,1,32,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,457144752,1,32,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,350335,1,32,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,76896000,1,32,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,497061273,1,32,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,76898392,1,32,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,457155144,1,32,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,298714140,1,32,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,355363,1,32,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,76898752,1,32,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,473662823,1,32,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,76910840,1,32,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,457157640,1,32,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,298716792,1,32,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,367522,1,32,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,76911232,1,32,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,484762526,1,32,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,76915824,1,32,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,457170096,1,32,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,298729232,1,32,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,497380,1,32,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,9796464,1,32,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,13955203663,1,32,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,385694728,1,32,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,1814942276,1,32,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,187575560,1,32,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,754156776,1,32,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,423808808,1,32,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,306237553,1,32,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,203276608,1,32,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,378503336,1,32,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,314860928,1,32,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,790947,1,32,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,203284112,1,32,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,311271342,1,32,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,203688992,1,32,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,394212032,1,32,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,330569644,1,32,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,484763,1,32,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,203707328,1,32,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,278245638,1,32,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,203718400,1,32,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,330992832,1,32,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,394635192,1,32,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,551302,1,32,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,203723712,1,32,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,269672774,1,32,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,204252488,1,32,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,459076136,1,32,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,331009232,1,32,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,521854,1,32,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,204257872,1,32,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,258117320,1,32,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,204531240,1,32,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,395185784,1,32,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,331543412,1,32,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,400672,1,32,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,204536816,1,32,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,254494568,1,32,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,204544096,1,32,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,395464704,1,32,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,331822332,1,32,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,479943,1,1,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,9447600,1,1,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,53653433,1,1,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,10603712,1,1,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,33601261,1,1,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,10670536,1,1,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,41773272,1,1,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,52510696,1,1,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,14184379,1,1,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,11036240,1,1,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,32145968,1,1,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,32145968,1,1,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,252984,1,1,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11041656,1,1,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,15065740,1,1,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11063008,1,1,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32517288,1,1,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,53992144,1,1,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,282411,1,1,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11067256,1,1,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,13628520,1,1,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11075424,1,1,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32542888,1,1,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,54017744,1,1,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,313244,1,1,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11078888,1,1,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12595035,1,1,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11086400,1,1,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,54029376,1,1,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32554520,1,1,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,217740,1,1,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11089776,1,1,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12465317,1,1,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11128648,1,1,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32565432,1,1,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32565432,1,1,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,245704,1,1,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11131984,1,1,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12239406,1,1,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11138320,1,1,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32607616,1,1,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32607616,1,1,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,165732,2,16,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,9617128,2,16,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,3883632252,2,16,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,99664296,2,16,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,387308381,2,16,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,49870696,2,16,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,128397532,2,16,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,202328720,2,16,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,149718991,2,16,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,56913384,2,16,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,134129640,2,16,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,113065056,2,16,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,456140,2,16,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,56917944,2,16,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,149547800,2,16,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,57127920,2,16,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,141177120,2,16,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,120112508,2,16,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,307917,2,16,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,57137928,2,16,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,150605751,2,16,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,57138552,2,16,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,141397040,2,16,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,120332460,2,16,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,269964,2,16,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,57141576,2,16,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,135520117,2,16,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,57418488,2,16,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,120336108,2,16,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,141400688,2,16,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,261752,2,16,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,57420696,2,16,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,136924604,2,16,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,57561200,2,16,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,120615264,2,16,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,141679856,2,16,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,335692,2,16,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,57564448,2,16,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,129409887,2,16,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,57570584,2,16,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,120759076,2,16,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,141823752,2,16,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,179934,1,4,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,9584536,1,4,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,261047942,1,4,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,13163776,1,4,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,14937523,1,4,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,11058432,1,4,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,31539808,1,4,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,31539808,1,4,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,112058516,1,4,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,13591344,1,4,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,75483640,1,4,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,54008776,1,4,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,272605,1,4,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,13591704,1,4,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,110864827,1,4,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,13598312,1,4,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,56542240,1,4,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,45804812,1,4,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,177925,1,4,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,13598832,1,4,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,98488471,1,4,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,13604040,1,4,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,56549336,1,4,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,45811924,1,4,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,188168,1,4,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,13604408,1,4,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,89925123,1,4,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,13616176,1,4,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,45817540,1,4,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,56554992,1,4,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,209596,1,4,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,13616624,1,4,11,StatisticBasedCase
