MetricValue,RunIndex,Scenario,Sequence,Tool,MetricName,PhaseName,CaseName,Size,Iteration
1475258136,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,64,4
993806642,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,64,4
325922,3,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,64,5
260679232,3,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,64,5
1217502056,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,64,5
260694288,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,64,5
991956842,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,64,5
1472198248,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,64,5
247322,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,32,1
9863416,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,32,1
15996985932,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Generation,StatisticBasedCase,32,1
395452112,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Generation,StatisticBasedCase,32,1
464368687,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Initialization,StatisticBasedCase,32,1
46877688,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Initialization,StatisticBasedCase,32,1
162325240,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,32,1
274888752,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,32,1
768532770,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,32,1
69442848,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,32,1
657291888,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,32,1
368101252,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,32,1
508572,3,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,32,1
69442448,3,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,32,1
670340256,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,1
69448440,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,1
390666276,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,1
647644728,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,1
388554,3,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,32,2
69446528,3,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,32,2
631990875,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,2
69451552,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,2
712106008,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,2
390686692,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,2
680883,3,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,32,3
69451816,3,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,32,3
673191542,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,3
69465672,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,3
390675596,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,3
647654000,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,3
316377,3,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,32,4
69466152,3,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,32,4
552622408,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,4
69474168,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,4
712092928,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,4
390689976,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,4
354150,3,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,32,5
69474648,3,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,32,5
547263194,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,5
69476800,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,5
390699508,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,5
647678992,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,5
236117,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,1,1
9592904,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,1,1
40586486,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Generation,StatisticBasedCase,1,1
10858320,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Generation,StatisticBasedCase,1,1
45055412,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Initialization,StatisticBasedCase,1,1
11838480,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Initialization,StatisticBasedCase,1,1
52657936,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,1,1
41920512,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,1,1
21252526,2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,1,1
12383160,2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,1,1
33313904,2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,1,1
33313904,2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,1,1
2576150,2,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,1,1
12432536,2,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,1,1
17816,2,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,1
12433408,2,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,1
33908168,2,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,1
33908168,2,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,1
2090066,2,BasicXform,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,1,2
12460040,2,BasicXform,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,1,2
15603,2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,2
12460912,2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,2
55410528,2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,2
33935672,2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,2
2062607,2,BasicXform,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,1,3
12487424,2,BasicXform,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,1,3
14916,2,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,3
12488296,2,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,3
33963056,2,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,3
33963056,2,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,3
2066405,2,BasicXform,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,1,4
12510872,2,BasicXform,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,1,4
16231,2,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,4
12511768,2,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,4
33986528,2,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,4
33986528,2,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,4
1988647,2,BasicXform,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,1,5
12538824,2,BasicXform,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,1,5
39620,2,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,5
12539696,2,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,5
34014456,2,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,5
55489312,2,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,5
273641,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,1,1
9515784,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,1,1
50243691,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Generation,StatisticBasedCase,1,1
10760696,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Generation,StatisticBasedCase,1,1
52793721,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Initialization,StatisticBasedCase,1,1
12250888,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Initialization,StatisticBasedCase,1,1
95529248,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,1,1
63316980,3,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,1,1
26663329,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,1,1
12770208,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,1,1
33726320,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,1,1
33726320,3,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,1,1
170593,3,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,1,1
12770664,3,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,1,1
27105497,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,1
12778552,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,1
34246296,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,1
34246296,3,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,1
113589,3,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,1,2
12778912,3,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,1,2
26936332,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,2
12786808,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,2
34254544,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,2
34254544,3,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,2
181563,3,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,1,3
12787200,3,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,1,3
29037328,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,3
12796280,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,3
34262832,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,3
34262832,3,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,3
160409,3,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,1,4
12796920,3,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,1,4
26935922,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,4
12802712,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,4
55747432,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,4
34272576,3,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,4
143886,3,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,1,5
12803072,3,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,1,5
27249011,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,1,5
12809784,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,1,5
34278704,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,1,5
34278704,3,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,1,5
172751,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,8,1
9593856,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,8,1
1265134453,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Generation,StatisticBasedCase,8,1
32892440,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Generation,StatisticBasedCase,8,1
78031166,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Initialization,StatisticBasedCase,8,1
15390800,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Initialization,StatisticBasedCase,8,1
53641660,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,8,1
85853936,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,8,1
203979110,2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,8,1
20097840,2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,8,1
176452752,2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,8,1
101290772,2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,8,1
318193,2,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,8,1
20098248,2,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,8,1
206509477,2,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,8,1
20104784,2,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,8,1
170422992,2,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,8,1
105998436,2,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,8,1
206509,2,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,8,2
20105216,2,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,8,2
200950421,2,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,8,2
20129760,2,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,8,2
191904848,2,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,8,2
106005420,2,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,8,2
197695,2,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,8,3
20130136,2,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,8,3
178843213,2,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,8,3
20140472,2,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,8,3
170454912,2,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,8,3
106030340,2,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,8,3
284408,2,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,8,4
20140872,2,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,8,4
159599000,2,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,8,4
20165336,2,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,8,4
106041116,2,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,8,4
170465704,2,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,8,4
315007,2,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Modification,StatisticBasedCase,8,5
20165840,2,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Modification,StatisticBasedCase,8,5
152808297,2,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,8,5
20168688,2,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,8,5
170490496,2,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,8,5
106065984,2,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,8,5
312844,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,4,1
