MetricValue,Iteration,Size,Scenario,MetricName,CaseName,RunIndex,PhaseName,Sequence,Tool
371633240,2,16,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
224114,3,16,BasicXform,Time,StatisticBasedCase,2,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31486608,3,16,BasicXform,Memory,StatisticBasedCase,2,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
320721402,3,16,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31489616,3,16,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
371647808,3,16,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
222827612,3,16,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
245042,4,16,BasicXform,Time,StatisticBasedCase,2,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31490104,4,16,BasicXform,Memory,StatisticBasedCase,2,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
309989892,4,16,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31499208,4,16,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
371651192,4,16,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
222831064,4,16,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
241619,5,16,BasicXform,Time,StatisticBasedCase,2,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31499696,5,16,BasicXform,Memory,StatisticBasedCase,2,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
306989347,5,16,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31505536,5,16,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
371660760,5,16,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
222840632,5,16,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
434736,1,4,BasicXform,Time,StatisticBasedCase,1,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
9621776,1,4,BasicXform,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
218205892,1,4,BasicXform,Time,StatisticBasedCase,1,Generation,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
13549504,1,4,BasicXform,Memory,StatisticBasedCase,1,Generation,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
81637843,1,4,BasicXform,Time,StatisticBasedCase,1,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
16209672,1,4,BasicXform,Memory,StatisticBasedCase,1,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
74519424,1,4,BasicXform,PeakMemory,StatisticBasedCase,1,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
63782000,1,4,BasicXform,AverageMemory,StatisticBasedCase,1,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
99751415,1,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19176592,1,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
91371232,1,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
59158956,1,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2568614,1,4,BasicXform,Time,StatisticBasedCase,1,Modification,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19419336,1,4,BasicXform,Memory,StatisticBasedCase,1,Modification,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
21047,1,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19420208,1,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40894968,1,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40894968,1,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1727012,2,4,BasicXform,Time,StatisticBasedCase,1,Modification,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19439120,2,4,BasicXform,Memory,StatisticBasedCase,1,Modification,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE
17488,2,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19439992,2,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40914752,2,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40914752,2,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1870676,3,4,BasicXform,Time,StatisticBasedCase,1,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19493080,3,4,BasicXform,Memory,StatisticBasedCase,1,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
21618,3,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19493952,3,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40968712,3,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40968712,3,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1525380,4,4,BasicXform,Time,StatisticBasedCase,1,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19513832,4,4,BasicXform,Memory,StatisticBasedCase,1,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19330,4,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19514728,4,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40989488,4,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40989488,4,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1518108,5,4,BasicXform,Time,StatisticBasedCase,1,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19533864,5,4,BasicXform,Memory,StatisticBasedCase,1,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
22042,5,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19534736,5,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
41009496,5,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
41009496,5,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
503102,1,4,BasicXform,Time,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_OPTIMIZED-TEMPLATE
9382888,1,4,BasicXform,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_OPTIMIZED-TEMPLATE
347570964,1,4,BasicXform,Time,StatisticBasedCase,1,Generation,2,BATCH_OPTIMIZED-TEMPLATE
16545496,1,4,BasicXform,Memory,StatisticBasedCase,1,Generation,2,BATCH_OPTIMIZED-TEMPLATE
14964,1,4,BasicXform,Time,StatisticBasedCase,1,Initialization,3,BATCH_OPTIMIZED-TEMPLATE
9877800,1,4,BasicXform,Memory,StatisticBasedCase,1,Initialization,3,BATCH_OPTIMIZED-TEMPLATE
20615120,1,4,BasicXform,AverageMemory,StatisticBasedCase,1,Initialization,3,BATCH_OPTIMIZED-TEMPLATE
31352240,1,4,BasicXform,PeakMemory,StatisticBasedCase,1,Initialization,3,BATCH_OPTIMIZED-TEMPLATE
2268241610,1,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation1,4,BATCH_OPTIMIZED-TEMPLATE
10701896,1,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_OPTIMIZED-TEMPLATE
1084504408,1,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_OPTIMIZED-TEMPLATE
261037318,1,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_OPTIMIZED-TEMPLATE
127472,1,4,BasicXform,Time,StatisticBasedCase,1,Modification,5,BATCH_OPTIMIZED-TEMPLATE
10702016,1,4,BasicXform,Memory,StatisticBasedCase,1,Modification,5,BATCH_OPTIMIZED-TEMPLATE
2390207048,1,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,6,BATCH_OPTIMIZED-TEMPLATE
10942872,1,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_OPTIMIZED-TEMPLATE
1440581192,1,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_OPTIMIZED-TEMPLATE
425557376,1,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_OPTIMIZED-TEMPLATE
87130,2,4,BasicXform,Time,StatisticBasedCase,1,Modification,7,BATCH_OPTIMIZED-TEMPLATE
10942960,2,4,BasicXform,Memory,StatisticBasedCase,1,Modification,7,BATCH_OPTIMIZED-TEMPLATE
2103944670,2,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,8,BATCH_OPTIMIZED-TEMPLATE
11197352,2,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_OPTIMIZED-TEMPLATE
1441887112,2,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_OPTIMIZED-TEMPLATE
835092706,2,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_OPTIMIZED-TEMPLATE
100156,3,4,BasicXform,Time,StatisticBasedCase,1,Modification,9,BATCH_OPTIMIZED-TEMPLATE
11197440,3,4,BasicXform,Memory,StatisticBasedCase,1,Modification,9,BATCH_OPTIMIZED-TEMPLATE
2116356430,3,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,10,BATCH_OPTIMIZED-TEMPLATE
11428800,3,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_OPTIMIZED-TEMPLATE
827350845,3,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_OPTIMIZED-TEMPLATE
1442823544,3,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_OPTIMIZED-TEMPLATE
75444,4,4,BasicXform,Time,StatisticBasedCase,1,Modification,11,BATCH_OPTIMIZED-TEMPLATE
11429072,4,4,BasicXform,Memory,StatisticBasedCase,1,Modification,11,BATCH_OPTIMIZED-TEMPLATE
2109456624,4,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,12,BATCH_OPTIMIZED-TEMPLATE
11719560,4,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_OPTIMIZED-TEMPLATE
1443145408,4,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_OPTIMIZED-TEMPLATE
841950859,4,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_OPTIMIZED-TEMPLATE
121467,5,4,BasicXform,Time,StatisticBasedCase,1,Modification,13,BATCH_OPTIMIZED-TEMPLATE
11719672,5,4,BasicXform,Memory,StatisticBasedCase,1,Modification,13,BATCH_OPTIMIZED-TEMPLATE
2126778634,5,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,14,BATCH_OPTIMIZED-TEMPLATE
11954264,5,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_OPTIMIZED-TEMPLATE
1443351888,5,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_OPTIMIZED-TEMPLATE
828258415,5,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_OPTIMIZED-TEMPLATE
318964,1,16,BasicXform,Time,StatisticBasedCase,3,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
9677912,1,16,BasicXform,Memory,StatisticBasedCase,3,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
3134893839,1,16,BasicXform,Time,StatisticBasedCase,3,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
101287792,1,16,BasicXform,Memory,StatisticBasedCase,3,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
110198150,1,16,BasicXform,Time,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
21316632,1,16,BasicXform,Memory,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
118884184,1,16,BasicXform,PeakMemory,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
86889324,1,16,BasicXform,AverageMemory,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
460877546,1,16,BasicXform,Time,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31460416,1,16,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
212634220,1,16,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
361436312,1,16,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
393845,1,16,BasicXform,Time,StatisticBasedCase,3,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31461136,1,16,BasicXform,Memory,StatisticBasedCase,3,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
394139797,1,16,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31488800,1,16,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
222778944,1,16,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
414530768,1,16,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
380897,2,16,BasicXform,Time,StatisticBasedCase,3,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31489168,2,16,BasicXform,Memory,StatisticBasedCase,3,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
354205570,2,16,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31499128,2,16,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
371609288,2,16,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
222807068,2,16,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
249481,3,16,BasicXform,Time,StatisticBasedCase,3,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31498648,3,16,BasicXform,Memory,StatisticBasedCase,3,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
394032629,3,16,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31502936,3,16,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
414568416,3,16,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
222816524,3,16,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
510192,4,16,BasicXform,Time,StatisticBasedCase,3,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31502528,4,16,BasicXform,Memory,StatisticBasedCase,3,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
393317663,4,16,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31512096,4,16,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
414572208,4,16,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
222820324,4,16,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
251059,5,16,BasicXform,Time,StatisticBasedCase,3,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31512584,5,16,BasicXform,Memory,StatisticBasedCase,3,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
322411117,5,16,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
31518424,5,16,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
371632752,5,16,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
222830508,5,16,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
333123,1,1,BasicXform,Time,StatisticBasedCase,2,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
9504432,1,1,BasicXform,Memory,StatisticBasedCase,2,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
53369860,1,1,BasicXform,Time,StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
10809000,1,1,BasicXform,Memory,StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
50531849,1,1,BasicXform,Time,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
11971064,1,1,BasicXform,Memory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
63306112,1,1,BasicXform,AverageMemory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
84780984,1,1,BasicXform,PeakMemory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
26499812,1,1,BasicXform,Time,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12247160,1,1,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
33446496,1,1,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
33446496,1,1,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
165729,1,1,BasicXform,Time,StatisticBasedCase,2,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12246984,1,1,BasicXform,Memory,StatisticBasedCase,2,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
27586274,1,1,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12253712,1,1,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
33722616,1,1,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
33722616,1,1,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
112564,2,1,BasicXform,Time,StatisticBasedCase,2,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12253496,2,1,BasicXform,Memory,StatisticBasedCase,2,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
26599304,2,1,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12260000,2,1,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
55203984,2,1,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
33729128,2,1,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
172441,3,1,BasicXform,Time,StatisticBasedCase,2,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12259784,3,1,BasicXform,Memory,StatisticBasedCase,2,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
26497144,3,1,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12267976,3,1,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
33735416,3,1,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
55210272,3,1,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
144228,4,1,BasicXform,Time,StatisticBasedCase,2,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12267784,4,1,BasicXform,Memory,StatisticBasedCase,2,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
28661567,4,1,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12274784,4,1,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
33743440,4,1,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
33743440,4,1,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
151619,5,1,BasicXform,Time,StatisticBasedCase,2,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12274568,5,1,BasicXform,Memory,StatisticBasedCase,2,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
27875085,5,1,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12279960,5,1,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
33750200,5,1,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
33750200,5,1,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
372124,1,1,BasicXform,Time,StatisticBasedCase,1,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
9589608,1,1,BasicXform,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
133635595,1,1,BasicXform,Time,StatisticBasedCase,1,Generation,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
10891448,1,1,BasicXform,Memory,StatisticBasedCase,1,Generation,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
