RunIndex,Tool,Sequence,Iteration,Scenario,CaseName,Size,MetricName,PhaseName,MetricValue
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1,BasicXform,StatisticBasedCase,16,AverageMemory,M2MTransformation1,208447096
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1,BasicXform,StatisticBasedCase,16,PeakMemory,M2MTransformation1,357237208
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,1,BasicXform,StatisticBasedCase,16,Time,Modification,378552
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,1,BasicXform,StatisticBasedCase,16,Memory,Modification,22618920
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1,BasicXform,StatisticBasedCase,16,Time,M2MTransformation2,307334414
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1,BasicXform,StatisticBasedCase,16,Memory,M2MTransformation2,22623360
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1,BasicXform,StatisticBasedCase,16,PeakMemory,M2MTransformation2,362711512
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1,BasicXform,StatisticBasedCase,16,AverageMemory,M2MTransformation2,213921328
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,2,BasicXform,StatisticBasedCase,16,Time,Modification,307120
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,2,BasicXform,StatisticBasedCase,16,Memory,Modification,22623152
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,BasicXform,StatisticBasedCase,16,Time,M2MTransformation2,293417995
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,BasicXform,StatisticBasedCase,16,Memory,M2MTransformation2,22633008
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,BasicXform,StatisticBasedCase,16,PeakMemory,M2MTransformation2,405665360
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,BasicXform,StatisticBasedCase,16,AverageMemory,M2MTransformation2,213925520
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,3,BasicXform,StatisticBasedCase,16,Time,Modification,205721
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,3,BasicXform,StatisticBasedCase,16,Memory,Modification,22632800
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,3,BasicXform,StatisticBasedCase,16,Time,M2MTransformation2,294485813
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,3,BasicXform,StatisticBasedCase,16,Memory,M2MTransformation2,22638240
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,3,BasicXform,StatisticBasedCase,16,PeakMemory,M2MTransformation2,362725456
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,3,BasicXform,StatisticBasedCase,16,AverageMemory,M2MTransformation2,213935240
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,4,BasicXform,StatisticBasedCase,16,Time,Modification,214146
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,4,BasicXform,StatisticBasedCase,16,Memory,Modification,22638056
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,4,BasicXform,StatisticBasedCase,16,Time,M2MTransformation2,294295815
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,4,BasicXform,StatisticBasedCase,16,Memory,M2MTransformation2,22642664
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,4,BasicXform,StatisticBasedCase,16,PeakMemory,M2MTransformation2,405680152
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,4,BasicXform,StatisticBasedCase,16,AverageMemory,M2MTransformation2,213940380
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,5,BasicXform,StatisticBasedCase,16,Time,Modification,463064
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,5,BasicXform,StatisticBasedCase,16,Memory,Modification,22642480
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,5,BasicXform,StatisticBasedCase,16,Time,M2MTransformation2,308241975
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,5,BasicXform,StatisticBasedCase,16,Memory,M2MTransformation2,22649664
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,5,BasicXform,StatisticBasedCase,16,PeakMemory,M2MTransformation2,405684624
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,5,BasicXform,StatisticBasedCase,16,AverageMemory,M2MTransformation2,213944816
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,BasicXform,StatisticBasedCase,64,Time,EMFResourceInitialization,343646
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1,BasicXform,StatisticBasedCase,64,Memory,EMFResourceInitialization,10228168
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,1,BasicXform,StatisticBasedCase,64,Time,Generation,73339299478
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,1,BasicXform,StatisticBasedCase,64,Memory,Generation,1790652976
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,1,BasicXform,StatisticBasedCase,64,Time,Initialization,3656897900
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,1,BasicXform,StatisticBasedCase,64,Memory,Initialization,184281608
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,1,BasicXform,StatisticBasedCase,64,PeakMemory,Initialization,1005362512
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,1,BasicXform,StatisticBasedCase,64,AverageMemory,Initialization,565827236
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1,BasicXform,StatisticBasedCase,64,Time,M2MTransformation1,1592338621
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1,BasicXform,StatisticBasedCase,64,Memory,M2MTransformation1,214744168
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1,BasicXform,StatisticBasedCase,64,AverageMemory,M2MTransformation1,924491522
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1,BasicXform,StatisticBasedCase,64,PeakMemory,M2MTransformation1,1532479232
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,1,BasicXform,StatisticBasedCase,64,Time,Modification,849713
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,1,BasicXform,StatisticBasedCase,64,Memory,Modification,214742976
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1,BasicXform,StatisticBasedCase,64,Time,M2MTransformation2,1440592969
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1,BasicXform,StatisticBasedCase,64,Memory,M2MTransformation2,214760808
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1,BasicXform,StatisticBasedCase,64,PeakMemory,M2MTransformation2,1589938312
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,1,BasicXform,StatisticBasedCase,64,AverageMemory,M2MTransformation2,974375112
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,2,BasicXform,StatisticBasedCase,64,Time,Modification,731119
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,2,BasicXform,StatisticBasedCase,64,Memory,Modification,214759736
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,BasicXform,StatisticBasedCase,64,Time,M2MTransformation2,1263654438
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,BasicXform,StatisticBasedCase,64,Memory,M2MTransformation2,214760648
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,BasicXform,StatisticBasedCase,64,PeakMemory,M2MTransformation2,1575694632
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,BasicXform,StatisticBasedCase,64,AverageMemory,M2MTransformation2,1018359733
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,3,BasicXform,StatisticBasedCase,64,Time,Modification,652652
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,3,BasicXform,StatisticBasedCase,64,Memory,Modification,214760440
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,3,BasicXform,StatisticBasedCase,64,Time,M2MTransformation2,1217478593
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,3,BasicXform,StatisticBasedCase,64,Memory,M2MTransformation2,214763704
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,3,BasicXform,StatisticBasedCase,64,PeakMemory,M2MTransformation2,1566286632
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,3,BasicXform,StatisticBasedCase,64,AverageMemory,M2MTransformation2,1038548152
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,4,BasicXform,StatisticBasedCase,64,Time,Modification,597935
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,4,BasicXform,StatisticBasedCase,64,Memory,Modification,214763560
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,4,BasicXform,StatisticBasedCase,64,Time,M2MTransformation2,1383001108
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,4,BasicXform,StatisticBasedCase,64,Memory,M2MTransformation2,214772552
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,4,BasicXform,StatisticBasedCase,64,PeakMemory,M2MTransformation2,1560080432
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,4,BasicXform,StatisticBasedCase,64,AverageMemory,M2MTransformation2,970703872
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,5,BasicXform,StatisticBasedCase,64,Time,Modification,569676
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,5,BasicXform,StatisticBasedCase,64,Memory,Modification,214772344
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,5,BasicXform,StatisticBasedCase,64,Time,M2MTransformation2,1208261170
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,5,BasicXform,StatisticBasedCase,64,Memory,M2MTransformation2,214773816
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,5,BasicXform,StatisticBasedCase,64,PeakMemory,M2MTransformation2,1555990584
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,5,BasicXform,StatisticBasedCase,64,AverageMemory,M2MTransformation2,1032277112
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,BasicXform,StatisticBasedCase,8,Time,EMFResourceInitialization,173008
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,BasicXform,StatisticBasedCase,8,Memory,EMFResourceInitialization,9557064
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,BasicXform,StatisticBasedCase,8,Time,Generation,855956418
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,BasicXform,StatisticBasedCase,8,Memory,Generation,31624344
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,BasicXform,StatisticBasedCase,8,Time,Initialization,103264887
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,BasicXform,StatisticBasedCase,8,Memory,Initialization,22223248
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,BasicXform,StatisticBasedCase,8,PeakMemory,Initialization,98627872
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,BasicXform,StatisticBasedCase,8,AverageMemory,Initialization,65367012
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,BasicXform,StatisticBasedCase,8,Time,M2MTransformation1,82893219
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,BasicXform,StatisticBasedCase,8,Memory,M2MTransformation1,27441016
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,BasicXform,StatisticBasedCase,8,PeakMemory,M2MTransformation1,86648496
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,BasicXform,StatisticBasedCase,8,AverageMemory,M2MTransformation1,65173592
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,BasicXform,StatisticBasedCase,8,Time,Modification,523170
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,BasicXform,StatisticBasedCase,8,Memory,Modification,27456784
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,1,BasicXform,StatisticBasedCase,8,Time,M2MTransformation2,88716152
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,1,BasicXform,StatisticBasedCase,8,Memory,M2MTransformation2,27562616
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,1,BasicXform,StatisticBasedCase,8,PeakMemory,M2MTransformation2,91882112
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,1,BasicXform,StatisticBasedCase,8,AverageMemory,M2MTransformation2,70407264
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,2,BasicXform,StatisticBasedCase,8,Time,Modification,438558
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,2,BasicXform,StatisticBasedCase,8,Memory,Modification,27578816
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,2,BasicXform,StatisticBasedCase,8,Time,M2MTransformation2,85165292
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,2,BasicXform,StatisticBasedCase,8,Memory,M2MTransformation2,27587784
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,2,BasicXform,StatisticBasedCase,8,PeakMemory,M2MTransformation2,92004160
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,2,BasicXform,StatisticBasedCase,8,AverageMemory,M2MTransformation2,70529304
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,3,BasicXform,StatisticBasedCase,8,Time,Modification,484680
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,3,BasicXform,StatisticBasedCase,8,Memory,Modification,27603792
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,3,BasicXform,StatisticBasedCase,8,Time,M2MTransformation2,86682974
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,3,BasicXform,StatisticBasedCase,8,Memory,M2MTransformation2,27618448
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,3,BasicXform,StatisticBasedCase,8,PeakMemory,M2MTransformation2,113503960
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,3,BasicXform,StatisticBasedCase,8,AverageMemory,M2MTransformation2,70554264
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,4,BasicXform,StatisticBasedCase,8,Time,Modification,592911
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,4,BasicXform,StatisticBasedCase,8,Memory,Modification,27634592
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,4,BasicXform,StatisticBasedCase,8,Time,M2MTransformation2,76326062
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,4,BasicXform,StatisticBasedCase,8,Memory,M2MTransformation2,27837360
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,4,BasicXform,StatisticBasedCase,8,PeakMemory,M2MTransformation2,92059944
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,4,BasicXform,StatisticBasedCase,8,AverageMemory,M2MTransformation2,70585096
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,5,BasicXform,StatisticBasedCase,8,Time,Modification,469635
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,5,BasicXform,StatisticBasedCase,8,Memory,Modification,27853512
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,5,BasicXform,StatisticBasedCase,8,Time,M2MTransformation2,70938982
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,5,BasicXform,StatisticBasedCase,8,Memory,M2MTransformation2,27866416
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,5,BasicXform,StatisticBasedCase,8,AverageMemory,M2MTransformation2,70804012
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,5,BasicXform,StatisticBasedCase,8,PeakMemory,M2MTransformation2,92278880
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,BasicXform,StatisticBasedCase,1,Time,EMFResourceInitialization,185701
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,BasicXform,StatisticBasedCase,1,Memory,EMFResourceInitialization,9595280
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,BasicXform,StatisticBasedCase,1,Time,Generation,67485583
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,BasicXform,StatisticBasedCase,1,Memory,Generation,10877296
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,Time,Initialization,78638117
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,Memory,Initialization,12052968
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,PeakMemory,Initialization,95608040
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,BasicXform,StatisticBasedCase,1,AverageMemory,Initialization,52658332
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,Time,M2MTransformation1,49365033
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation1,12791616
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation1,65740680
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation1,49634536
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,BasicXform,StatisticBasedCase,1,Time,Modification,4049741
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,BasicXform,StatisticBasedCase,1,Memory,Modification,12873808
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,28206
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12874880
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,34349440
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,1,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,23612160
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,2,BasicXform,StatisticBasedCase,1,Time,Modification,3257205
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,2,BasicXform,StatisticBasedCase,1,Memory,Modification,12901744
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,39978
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12902616
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,34377376
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,23640096
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,3,BasicXform,StatisticBasedCase,1,Time,Modification,2620360
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,3,BasicXform,StatisticBasedCase,1,Memory,Modification,12930528
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,18065
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12931400
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,34406160
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,3,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,34406160
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,4,BasicXform,StatisticBasedCase,1,Time,Modification,1944703
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,4,BasicXform,StatisticBasedCase,1,Memory,Modification,12955800
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,15779
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12956896
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,34431456
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,4,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,23694176
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,5,BasicXform,StatisticBasedCase,1,Time,Modification,2345197
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,5,BasicXform,StatisticBasedCase,1,Memory,Modification,12987184
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,5,BasicXform,StatisticBasedCase,1,Time,M2MTransformation2,17648
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,5,BasicXform,StatisticBasedCase,1,Memory,M2MTransformation2,12988056
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,5,BasicXform,StatisticBasedCase,1,AverageMemory,M2MTransformation2,34462816
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,5,BasicXform,StatisticBasedCase,1,PeakMemory,M2MTransformation2,34462816
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,BasicXform,StatisticBasedCase,2,Time,EMFResourceInitialization,386515
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,BasicXform,StatisticBasedCase,2,Memory,EMFResourceInitialization,9523256
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,BasicXform,StatisticBasedCase,2,Time,Generation,99279257
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,BasicXform,StatisticBasedCase,2,Memory,Generation,11523248
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,BasicXform,StatisticBasedCase,2,Time,Initialization,65932437
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,BasicXform,StatisticBasedCase,2,Memory,Initialization,12613520
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,BasicXform,StatisticBasedCase,2,AverageMemory,Initialization,63444692
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,BasicXform,StatisticBasedCase,2,PeakMemory,Initialization,74182120
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,BasicXform,StatisticBasedCase,2,Time,M2MTransformation1,54638230
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,BasicXform,StatisticBasedCase,2,Memory,M2MTransformation1,13654344
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,BasicXform,StatisticBasedCase,2,AverageMemory,M2MTransformation1,44826372
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,BasicXform,StatisticBasedCase,2,PeakMemory,M2MTransformation1,55563792
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,BasicXform,StatisticBasedCase,2,Time,Modification,151952
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,BasicXform,StatisticBasedCase,2,Memory,Modification,13654696
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,1,BasicXform,StatisticBasedCase,2,Time,M2MTransformation2,52546410
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,1,BasicXform,StatisticBasedCase,2,Memory,M2MTransformation2,13659944
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,1,BasicXform,StatisticBasedCase,2,PeakMemory,M2MTransformation2,56605184
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,1,BasicXform,StatisticBasedCase,2,AverageMemory,M2MTransformation2,45867756
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,7,2,BasicXform,StatisticBasedCase,2,Time,Modification,122690
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,7,2,BasicXform,StatisticBasedCase,2,Memory,Modification,13660328
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,2,BasicXform,StatisticBasedCase,2,Time,M2MTransformation2,52401010
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,2,BasicXform,StatisticBasedCase,2,Memory,M2MTransformation2,13664704
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,2,BasicXform,StatisticBasedCase,2,PeakMemory,M2MTransformation2,78085664
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,2,BasicXform,StatisticBasedCase,2,AverageMemory,M2MTransformation2,45873384
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9,3,BasicXform,StatisticBasedCase,2,Time,Modification,191993
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9,3,BasicXform,StatisticBasedCase,2,Memory,Modification,13665216
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,3,BasicXform,StatisticBasedCase,2,Time,M2MTransformation2,52762728
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,3,BasicXform,StatisticBasedCase,2,Memory,M2MTransformation2,13672136
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,3,BasicXform,StatisticBasedCase,2,AverageMemory,M2MTransformation2,45878284
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,3,BasicXform,StatisticBasedCase,2,PeakMemory,M2MTransformation2,56615720
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,11,4,BasicXform,StatisticBasedCase,2,Time,Modification,154379
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,11,4,BasicXform,StatisticBasedCase,2,Memory,Modification,13671712
