Tool,Size,Scenario,PhaseName,MetricName,RunIndex,MetricValue,Iteration,CaseName,Sequence
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,PeakMemory,2,2726945032,1,StatisticBasedCase,6
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,AverageMemory,2,927162926,1,StatisticBasedCase,6
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Modification,Time,2,336980,2,StatisticBasedCase,7
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Modification,Memory,2,28286000,2,StatisticBasedCase,7
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,Time,2,129435155240,2,StatisticBasedCase,8
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,Memory,2,30178984,2,StatisticBasedCase,8
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,PeakMemory,2,2703195816,2,StatisticBasedCase,8
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,AverageMemory,2,1079774882,2,StatisticBasedCase,8
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Modification,Time,2,334798,3,StatisticBasedCase,9
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Modification,Memory,2,30179072,3,StatisticBasedCase,9
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,Time,2,129866955016,3,StatisticBasedCase,10
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,Memory,2,32466952,3,StatisticBasedCase,10
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,PeakMemory,2,2688696744,3,StatisticBasedCase,10
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,AverageMemory,2,1038556763,3,StatisticBasedCase,10
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Modification,Time,2,319247,4,StatisticBasedCase,11
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Modification,Memory,2,32467064,4,StatisticBasedCase,11
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,Time,2,129300850647,4,StatisticBasedCase,12
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,Memory,2,34363760,4,StatisticBasedCase,12
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,PeakMemory,2,2674543368,4,StatisticBasedCase,12
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,AverageMemory,2,1067041714,4,StatisticBasedCase,12
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Modification,Time,2,276298,5,StatisticBasedCase,13
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Modification,Memory,2,34363872,5,StatisticBasedCase,13
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,Time,2,130205167359,5,StatisticBasedCase,14
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,Memory,2,36261392,5,StatisticBasedCase,14
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,PeakMemory,2,2644778072,5,StatisticBasedCase,14
BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,M2MTransformation2,AverageMemory,2,1022944246,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,EMFResourceInitialization,Time,1,192914,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,EMFResourceInitialization,Memory,1,9813576,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Generation,Time,1,14789954131,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Generation,Memory,1,385672776,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Initialization,Time,1,619871595,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Initialization,Memory,1,42727208,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Initialization,AverageMemory,1,160933972,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Initialization,PeakMemory,1,240620792,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation1,Time,1,575595551,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation1,Memory,1,55133592,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation1,AverageMemory,1,265259636,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation1,PeakMemory,1,456423232,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Modification,Time,1,576186,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Modification,Memory,1,55133768,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,Time,1,557011645,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,Memory,1,55140944,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,AverageMemory,1,277666248,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,PeakMemory,1,436617448,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Modification,Time,1,383163,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Modification,Memory,1,55140920,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,Time,1,531921913,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,Memory,1,55142720,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,PeakMemory,1,436624448,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,AverageMemory,1,277673324,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Modification,Time,1,323849,3,StatisticBasedCase,9
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Modification,Memory,1,55142696,3,StatisticBasedCase,9
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,Time,1,523722410,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,Memory,1,55151184,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,PeakMemory,1,501050824,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,AverageMemory,1,277675136,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Modification,Time,1,343173,4,StatisticBasedCase,11
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Modification,Memory,1,55151184,4,StatisticBasedCase,11
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,Time,1,514362497,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,Memory,1,55154968,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,PeakMemory,1,436635072,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,AverageMemory,1,277683780,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Modification,Time,1,367720,5,StatisticBasedCase,13
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,Modification,Memory,1,55154968,5,StatisticBasedCase,13
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,Time,1,517247011,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,Memory,1,55162520,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,PeakMemory,1,436638976,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,BasicXform,M2MTransformation2,AverageMemory,1,277687612,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,EMFResourceInitialization,Time,1,288783,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,EMFResourceInitialization,Memory,1,10083728,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Generation,Time,1,77256659828,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Generation,Memory,1,1721074232,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Initialization,Time,1,11548852189,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Initialization,Memory,1,976517208,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Initialization,AverageMemory,1,1066472838,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Initialization,PeakMemory,1,2468822808,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation1,Time,1,669819647,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation1,Memory,1,1015175720,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation1,PeakMemory,1,1329204376,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation1,AverageMemory,1,1170121828,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Modification,Time,1,1039528,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Modification,Memory,1,1015189336,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,Time,1,730451349,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,1,1016521064,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,1,1423184976,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,1,1237732728,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Modification,Time,1,791322,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Modification,Memory,1,1016556984,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,Time,1,696446762,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,1,1016564936,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,1,1387461352,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,1,1220554740,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Modification,Time,1,788882,3,StatisticBasedCase,9
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Modification,Memory,1,1016574872,3,StatisticBasedCase,9
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,Time,1,665239867,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,1,1016573288,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,1,1387610584,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,1,1220638300,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Modification,Time,1,826311,4,StatisticBasedCase,11
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Modification,Memory,1,1016583616,4,StatisticBasedCase,11
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,Time,1,640431955,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,1,1017128184,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,1,1220581620,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,1,1425488872,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Modification,Time,1,780004,5,StatisticBasedCase,13
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Modification,Memory,1,1017138944,5,StatisticBasedCase,13
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,Time,1,621049002,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,Memory,1,1019239000,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,PeakMemory,1,1425134232,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,M2MTransformation2,AverageMemory,1,1239682160,5,StatisticBasedCase,14
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,EMFResourceInitialization,Time,3,288991,1,StatisticBasedCase,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,EMFResourceInitialization,Memory,3,9585168,1,StatisticBasedCase,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Generation,Time,3,584129972,1,StatisticBasedCase,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Generation,Memory,3,20224944,1,StatisticBasedCase,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Initialization,Time,3,170774606,1,StatisticBasedCase,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Initialization,Memory,3,21550752,1,StatisticBasedCase,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Initialization,AverageMemory,3,64351092,1,StatisticBasedCase,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Initialization,PeakMemory,3,96563352,1,StatisticBasedCase,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation1,Time,3,208985323,1,StatisticBasedCase,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation1,Memory,3,26188904,1,StatisticBasedCase,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation1,PeakMemory,3,107450768,1,StatisticBasedCase,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation1,AverageMemory,3,75238496,1,StatisticBasedCase,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Modification,Time,3,3689025,1,StatisticBasedCase,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Modification,Memory,3,26374840,1,StatisticBasedCase,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,Time,3,17890,1,StatisticBasedCase,6
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,Memory,3,26375712,1,StatisticBasedCase,6
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,PeakMemory,3,47850520,1,StatisticBasedCase,6
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,AverageMemory,3,37113216,1,StatisticBasedCase,6
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Modification,Time,3,1723567,2,StatisticBasedCase,7
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Modification,Memory,3,26394040,2,StatisticBasedCase,7
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,Time,3,17696,2,StatisticBasedCase,8
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,Memory,3,26394912,2,StatisticBasedCase,8
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,AverageMemory,3,37132416,2,StatisticBasedCase,8
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,PeakMemory,3,47869720,2,StatisticBasedCase,8
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Modification,Time,3,1633022,3,StatisticBasedCase,9
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Modification,Memory,3,26413752,3,StatisticBasedCase,9
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,Time,3,19566,3,StatisticBasedCase,10
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,Memory,3,26414624,3,StatisticBasedCase,10
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,PeakMemory,3,47889432,3,StatisticBasedCase,10
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,AverageMemory,3,47889432,3,StatisticBasedCase,10
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Modification,Time,3,1506337,4,StatisticBasedCase,11
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Modification,Memory,3,26433824,4,StatisticBasedCase,11
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,Time,3,17244,4,StatisticBasedCase,12
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,Memory,3,26434720,4,StatisticBasedCase,12
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,PeakMemory,3,47909528,4,StatisticBasedCase,12
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,AverageMemory,3,37172224,4,StatisticBasedCase,12
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Modification,Time,3,1626059,5,StatisticBasedCase,13
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,Modification,Memory,3,26453480,5,StatisticBasedCase,13
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,Time,3,19862,5,StatisticBasedCase,14
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,Memory,3,26454352,5,StatisticBasedCase,14
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,PeakMemory,3,47929160,5,StatisticBasedCase,14
INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,M2MTransformation2,AverageMemory,3,47929160,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,EMFResourceInitialization,Time,2,288739,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,EMFResourceInitialization,Memory,2,9498048,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Generation,Time,2,347003479,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Generation,Memory,2,16087624,1,StatisticBasedCase,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Initialization,Time,2,80224313,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Initialization,Memory,2,12563256,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Initialization,AverageMemory,2,52941764,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Initialization,PeakMemory,2,95891472,1,StatisticBasedCase,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation1,Time,2,112582910,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation1,Memory,2,13734576,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation1,AverageMemory,2,44776188,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation1,PeakMemory,2,55513640,1,StatisticBasedCase,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Modification,Time,2,162562,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Modification,Memory,2,13734616,1,StatisticBasedCase,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,Time,2,102454042,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,Memory,2,13745128,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,PeakMemory,2,56685152,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,AverageMemory,2,45947724,1,StatisticBasedCase,6
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Modification,Time,2,169188,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Modification,Memory,2,13744912,2,StatisticBasedCase,7
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,Time,2,90150581,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,Memory,2,13750616,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,AverageMemory,2,45958004,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,PeakMemory,2,78170272,2,StatisticBasedCase,8
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Modification,Time,2,214013,3,StatisticBasedCase,9
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Modification,Memory,2,13750392,3,StatisticBasedCase,9
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,Time,2,84674918,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,Memory,2,13757176,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,AverageMemory,2,45963500,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,PeakMemory,2,56700928,3,StatisticBasedCase,10
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Modification,Time,2,142074,4,StatisticBasedCase,11
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Modification,Memory,2,13756976,4,StatisticBasedCase,11
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,Time,2,76185757,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,Memory,2,13778864,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,AverageMemory,2,45970108,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,PeakMemory,2,56707536,4,StatisticBasedCase,12
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Modification,Time,2,146397,5,StatisticBasedCase,13
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Modification,Memory,2,13778664,5,StatisticBasedCase,13
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,Time,2,69493505,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,Memory,2,13785776,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,PeakMemory,2,56729264,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,M2MTransformation2,AverageMemory,2,45991804,5,StatisticBasedCase,14
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,EMFResourceInitialization,Time,1,176755,1,StatisticBasedCase,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,EMFResourceInitialization,Memory,1,9626096,1,StatisticBasedCase,1
