Size,RunIndex,Tool,MetricName,PhaseName,CaseName,Scenario,Sequence,Iteration,MetricValue
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,1773694
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,52061512
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,16324
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,52062072
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,62804832
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,73547392
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,1725372
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,52096792
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,17308
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,52097352
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,73582672
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,73582672
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,1699809
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,52132512
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,16790
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,52133096
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,73618416
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,73618416
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,1819751
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,52167768
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,15907
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,52168328
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,73653648
8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,73653648
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,194608
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,11180312
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,174912939
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,14342152
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,116676457
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,16240928
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,32899232
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,32899232
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,173178999
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,18520352
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,37726792
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,37726792
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,4384965
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,18745368
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,22870
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,18746128
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,29488688
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,40231248
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,3504828
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,18777008
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,23343
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,18777568
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,40262888
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,40262888
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,3695038
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,18825208
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,23103
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,18825768
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,29568528
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,40311088
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,3689258
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,18857304
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,22447
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,18857888
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,40343208
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,29600648
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,3760978
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,18890744
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,21538
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,18891304
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,40376624
2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,40376624
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,269175
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,11250632
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,3224601586
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,208597608
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,314210723
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,94461528
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,271576832
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,164227996
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,287615305
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,111239120
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,180325488
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,223257216
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,467524
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,111261832
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,319028899
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,111318152
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,240057456
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,197125764
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,442886
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,111327192
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,186141480
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,111341768
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,197191132
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,240122832
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,411765
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,111350952
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,156266390
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,111365000
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,240146568
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,197214880
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,375388
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,111374368
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,152404628
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,111388776
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,240170032
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,197238332
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,371792
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,111398304
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,151116302
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,111412376
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,197262332
16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,240194120
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,309784
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,10967088
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,213922523
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,12682704
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,19451
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,11079880
1,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,32565840
1,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,32565840
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,159532958
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,11266536
1,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,290391904
1,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,161478820
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,104005
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,11266920
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,104055254
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,11324336
1,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,290579736
1,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,161666268
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,65258
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,11324760
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,117906542
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,11386696
1,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,312123064
1,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,172466852
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,81668
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,11387080
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,146787412
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,11444608
1,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,172529884
1,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,312186808
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,112938
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,11445016
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,161624783
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,11519264
1,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,172586856
1,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,312242792
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,123984
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,11519648
1,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,107257213
1,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,11580568
1,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,312318872
1,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,172662200
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,355982
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,10976416
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,246894536
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,15159072
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,20263
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,11219952
2,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,32704336
2,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,21961960
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,566833938
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,11635152
2,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,194076136
2,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,1085944744
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,98027
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,11635536
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,530840378
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,11759952
2,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,205251604
2,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,1086393528
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,111130
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,11760336
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,532521781
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,11897328
2,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,1086551096
2,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,205392240
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,63436
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,11897712
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,538771055
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,12044000
2,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,205513404
2,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,1086655704
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,81267
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,12044408
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,535596347
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,12168176
2,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,1086736888
2,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,210880556
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,63623
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,12168600
2,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,556918574
2,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,12294024
2,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,41014184
2,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,1443409664
32,2,BATCH_OPTIMIZED-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,176901
32,2,BATCH_OPTIMIZED-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,11314672
32,2,BATCH_OPTIMIZED-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,15130879455
32,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,875406760
32,2,BATCH_OPTIMIZED-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,10250
32,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,77065984
32,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,12142960
32,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,74338936
32,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,142467887704
32,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,27897240
32,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,964254171
32,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,3211645672
32,2,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,618198
32,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,27897656
32,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,144307248874
32,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,29986904
32,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,2465346000
32,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,981679650
32,2,BATCH_OPTIMIZED-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,522922
32,2,BATCH_OPTIMIZED-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,29987288
32,2,BATCH_OPTIMIZED-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,143513496120
32,2,BATCH_OPTIMIZED-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,31881512
32,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,2447782976
