RunIndex,Size,Sequence,MetricValue,Iteration,MetricName,CaseName,Scenario,PhaseName,Tool
2,4,1,164185,1,Time,StatisticBasedCase,BasicXform,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,1,9625016,1,Memory,StatisticBasedCase,BasicXform,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,2,262790203,1,Time,StatisticBasedCase,BasicXform,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,2,16276256,1,Memory,StatisticBasedCase,BasicXform,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,3,82907032,1,Time,StatisticBasedCase,BasicXform,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,3,17024936,1,Memory,StatisticBasedCase,BasicXform,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,3,74537472,1,PeakMemory,StatisticBasedCase,BasicXform,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,3,63800060,1,AverageMemory,StatisticBasedCase,BasicXform,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,4,77317610,1,Time,StatisticBasedCase,BasicXform,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,4,20113344,1,Memory,StatisticBasedCase,BasicXform,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,4,92187592,1,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,4,70712700,1,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,5,2285315,1,Time,StatisticBasedCase,BasicXform,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,5,20363208,1,Memory,StatisticBasedCase,BasicXform,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,6,16362,1,Time,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,6,20364080,1,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,6,41838888,1,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,6,41838888,1,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,7,1438869,2,Time,StatisticBasedCase,BasicXform,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,7,20382800,2,Memory,StatisticBasedCase,BasicXform,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,8,15435,2,Time,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,8,20383672,2,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,8,41858480,2,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,8,41858480,2,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,9,1244936,3,Time,StatisticBasedCase,BasicXform,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,9,20402888,3,Memory,StatisticBasedCase,BasicXform,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,10,15752,3,Time,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,10,20403760,3,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,10,41878568,3,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,10,31141264,3,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,11,1157980,4,Time,StatisticBasedCase,BasicXform,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,11,20423560,4,Memory,StatisticBasedCase,BasicXform,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,12,14354,4,Time,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,12,20424456,4,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,12,41899264,4,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,12,31161960,4,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,13,1542562,5,Time,StatisticBasedCase,BasicXform,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,13,20443736,5,Memory,StatisticBasedCase,BasicXform,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,14,18704,5,Time,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,14,20444608,5,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,14,41919416,5,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,4,14,41919416,5,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,32,1,175647,1,Time,StatisticBasedCase,BasicXform,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,1,9862232,1,Memory,StatisticBasedCase,BasicXform,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,2,15518254385,1,Time,StatisticBasedCase,BasicXform,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,2,388890800,1,Memory,StatisticBasedCase,BasicXform,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,3,355154759,1,Time,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,3,46885464,1,Memory,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,3,274904424,1,PeakMemory,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,3,162338292,1,AverageMemory,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,4,772638659,1,Time,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,4,69447432,1,Memory,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,4,657322768,1,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,4,368121448,1,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,5,574622,1,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,5,69447960,1,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,6,792751193,1,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,6,69461896,1,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,6,390685084,1,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,6,712098672,1,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,7,707603,2,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,7,69462160,2,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,8,609335500,2,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,8,69460392,2,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,8,712112808,2,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,8,390699252,2,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,9,371751,3,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,9,69460752,3,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,10,553278258,3,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,10,69478136,3,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,10,390697920,3,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,10,712111552,3,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,11,333823,4,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,11,69478520,4,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,12,538348245,4,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,12,69480376,4,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,12,647770040,4,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,12,390748324,4,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,13,318469,5,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,13,69480760,5,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,14,540224434,5,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,14,69486976,5,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,14,647707024,5,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,32,14,390717924,5,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
2,64,1,220973,1,Time,StatisticBasedCase,BasicXform,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,1,10223352,1,Memory,StatisticBasedCase,BasicXform,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,2,69960921415,1,Time,StatisticBasedCase,BasicXform,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,2,1728023392,1,Memory,StatisticBasedCase,BasicXform,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,3,3642395083,1,Time,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,3,184303176,1,Memory,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,3,574924782,1,AverageMemory,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,3,1000931416,1,PeakMemory,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,4,1188332321,1,Time,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,4,214766032,1,Memory,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,4,1275730456,1,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,4,840034829,1,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,5,1067269,1,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,5,214764048,1,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,6,1114639089,1,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,6,214782800,1,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,6,912964922,1,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,6,1315317504,1,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,7,695048,2,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,7,214782592,2,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,8,1033956757,2,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,8,214789536,2,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,8,1339654432,2,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,8,952980016,2,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,9,494731,3,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,9,214789328,3,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,10,1025361556,3,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,10,214789712,3,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,10,1333065536,3,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,10,960307064,3,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,11,502102,4,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,11,214789528,4,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,12,1021618320,4,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,12,214793920,4,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,12,1328705824,4,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,12,957400664,4,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,13,795151,5,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,13,214793736,5,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,14,1100904449,5,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,14,214800544,5,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,14,920764152,5,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,64,14,1325828688,5,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,1,178689,1,Time,StatisticBasedCase,BasicXform,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,1,9681192,1,Memory,StatisticBasedCase,BasicXform,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,2,4125904591,1,Time,StatisticBasedCase,BasicXform,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,2,105232040,1,Memory,StatisticBasedCase,BasicXform,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,3,207005097,1,Time,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,3,17123184,1,Memory,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,3,118046888,1,PeakMemory,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,3,86264192,1,AverageMemory,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,4,356163834,1,Time,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,4,22588384,1,Memory,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,4,311750456,1,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,4,185481908,1,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,5,373625,1,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,5,22588432,1,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,6,343358228,1,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,6,22614016,1,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,6,317216248,1,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,6,190947520,1,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,7,292823,2,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,7,22613808,2,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,8,327420294,2,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,8,22621552,2,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,8,360191032,2,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,8,190972752,2,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,9,271175,3,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,9,22621352,3,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,10,318636412,3,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,10,22632344,3,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,10,190980308,3,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,10,317248904,3,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,11,235542,4,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,11,22631176,4,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,12,284168537,4,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,12,22637240,4,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,12,169945392,4,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,12,275169224,4,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,13,338250,5,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,13,22637064,5,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,14,270924786,5,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,14,22645528,5,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,14,318124832,5,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
3,16,14,169951280,5,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,1,214104,1,Time,StatisticBasedCase,BasicXform,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,1,10222736,1,Memory,StatisticBasedCase,BasicXform,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,2,68369904866,1,Time,StatisticBasedCase,BasicXform,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,2,1728023016,1,Memory,StatisticBasedCase,BasicXform,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,3,3824332215,1,Time,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,3,184303512,1,Memory,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,3,551112577,1,AverageMemory,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,3,1011149784,1,PeakMemory,StatisticBasedCase,BasicXform,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,4,1436949350,1,Time,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,4,214765320,1,Memory,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,4,1304946464,1,PeakMemory,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,4,810899480,1,AverageMemory,StatisticBasedCase,BasicXform,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,5,891950,1,Time,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,5,214764328,1,Memory,StatisticBasedCase,BasicXform,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,6,1213022572,1,Time,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,64,6,214781072,1,Memory,StatisticBasedCase,BasicXform,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
