Size,CaseName,MetricValue,Scenario,RunIndex,PhaseName,Sequence,MetricName,Iteration,Tool
4,StatisticBasedCase,39669672,BasicXform,1,M2MTransformation2,10,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,39669672,BasicXform,1,M2MTransformation2,10,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,2079662,BasicXform,1,Modification,11,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18227616,BasicXform,1,Modification,11,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,19599,BasicXform,1,M2MTransformation2,12,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18228512,BasicXform,1,M2MTransformation2,12,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,39703320,BasicXform,1,M2MTransformation2,12,PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,39703320,BasicXform,1,M2MTransformation2,12,AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,2239172,BasicXform,1,Modification,13,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18258712,BasicXform,1,Modification,13,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,21107,BasicXform,1,M2MTransformation2,14,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18259584,BasicXform,1,M2MTransformation2,14,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,39734392,BasicXform,1,M2MTransformation2,14,AverageMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,39734392,BasicXform,1,M2MTransformation2,14,PeakMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,StatisticBasedCase,172219,BasicXform,1,EMFResourceInitialization,1,Time,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,9273624,BasicXform,1,EMFResourceInitialization,1,Memory,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,126759741,BasicXform,1,Generation,2,Time,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,11103664,BasicXform,1,Generation,2,Memory,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,17684,BasicXform,1,Initialization,3,Time,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,9506976,BasicXform,1,Initialization,3,Memory,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,30981416,BasicXform,1,Initialization,3,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,30981416,BasicXform,1,Initialization,3,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,502475543,BasicXform,1,M2MTransformation1,4,Time,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,9893696,BasicXform,1,M2MTransformation1,4,Memory,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,889984008,BasicXform,1,M2MTransformation1,4,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,460483168,BasicXform,1,M2MTransformation1,4,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,111008,BasicXform,1,Modification,5,Time,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,9893824,BasicXform,1,Modification,5,Memory,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,375251164,BasicXform,1,M2MTransformation2,6,Time,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,10006960,BasicXform,1,M2MTransformation2,6,Memory,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,911845376,BasicXform,1,M2MTransformation2,6,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,460614332,BasicXform,1,M2MTransformation2,6,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,82368,BasicXform,1,Modification,7,Time,2,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,10007056,BasicXform,1,Modification,7,Memory,2,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,347314029,BasicXform,1,M2MTransformation2,8,Time,2,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,10126856,BasicXform,1,M2MTransformation2,8,Memory,2,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,883144792,BasicXform,1,M2MTransformation2,8,PeakMemory,2,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,456970720,BasicXform,1,M2MTransformation2,8,AverageMemory,2,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,110652,BasicXform,1,Modification,9,Time,3,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,10126952,BasicXform,1,Modification,9,Memory,3,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,351799718,BasicXform,1,M2MTransformation2,10,Time,3,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,10235920,BasicXform,1,M2MTransformation2,10,Memory,3,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,464956368,BasicXform,1,M2MTransformation2,10,AverageMemory,3,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,899111192,BasicXform,1,M2MTransformation2,10,PeakMemory,3,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,98503,BasicXform,1,Modification,11,Time,4,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,10236040,BasicXform,1,Modification,11,Memory,4,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,359152398,BasicXform,1,M2MTransformation2,12,Time,4,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,10370064,BasicXform,1,M2MTransformation2,12,Memory,4,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,463575804,BasicXform,1,M2MTransformation2,12,AverageMemory,4,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,896308592,BasicXform,1,M2MTransformation2,12,PeakMemory,4,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,81033,BasicXform,1,Modification,13,Time,5,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,10370184,BasicXform,1,Modification,13,Memory,5,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,358900795,BasicXform,1,M2MTransformation2,14,Time,5,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,10480336,BasicXform,1,M2MTransformation2,14,Memory,5,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,894531488,BasicXform,1,M2MTransformation2,14,PeakMemory,5,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,462732064,BasicXform,1,M2MTransformation2,14,AverageMemory,5,BATCH_OPTIMIZED-TEMPLATE
2,StatisticBasedCase,172036,BasicXform,1,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,9509248,BasicXform,1,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,112116912,BasicXform,1,Generation,2,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,11387568,BasicXform,1,Generation,2,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,73473660,BasicXform,1,Initialization,3,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,12366712,BasicXform,1,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,95649472,BasicXform,1,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,52699760,BasicXform,1,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,46486573,BasicXform,1,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,12941144,BasicXform,1,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,33842192,BasicXform,1,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,33842192,BasicXform,1,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,186504,BasicXform,1,Modification,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,12941248,BasicXform,1,Modification,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,48119571,BasicXform,1,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,12946736,BasicXform,1,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,34416928,BasicXform,1,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,34416928,BasicXform,1,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,158377,BasicXform,1,Modification,7,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,12946736,BasicXform,1,Modification,7,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,45259188,BasicXform,1,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,12955000,BasicXform,1,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,34422416,BasicXform,1,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,34422416,BasicXform,1,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,185988,BasicXform,1,Modification,9,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,12955000,BasicXform,1,Modification,9,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,44183725,BasicXform,1,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,12961696,BasicXform,1,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,34430680,BasicXform,1,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,55905536,BasicXform,1,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,218786,BasicXform,1,Modification,11,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,12960888,BasicXform,1,Modification,11,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,40810014,BasicXform,1,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,12971432,BasicXform,1,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,45174004,BasicXform,1,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,55911416,BasicXform,1,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,171298,BasicXform,1,Modification,13,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,12971528,BasicXform,1,Modification,13,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,40781662,BasicXform,1,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,12979784,BasicXform,1,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,55922056,BasicXform,1,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,45184632,BasicXform,1,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
8,StatisticBasedCase,271064,BasicXform,1,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,9490192,BasicXform,1,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,972113760,BasicXform,1,Generation,2,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,32574920,BasicXform,1,Generation,2,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,143341406,BasicXform,1,Initialization,3,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,20979160,BasicXform,1,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,96494920,BasicXform,1,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,64274456,BasicXform,1,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,100025335,BasicXform,1,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24245968,BasicXform,1,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,63929488,BasicXform,1,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,53192068,BasicXform,1,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,552616,BasicXform,1,Modification,5,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24255400,BasicXform,1,Modification,5,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,111421176,BasicXform,1,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24364888,BasicXform,1,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,56468492,BasicXform,1,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,67205904,BasicXform,1,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,443377,BasicXform,1,Modification,7,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24373440,BasicXform,1,Modification,7,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,86200039,BasicXform,1,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24385232,BasicXform,1,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,88798800,BasicXform,1,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,56586532,BasicXform,1,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,345006,BasicXform,1,Modification,9,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24394000,BasicXform,1,Modification,9,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,80628549,BasicXform,1,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24401992,BasicXform,1,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,67344544,BasicXform,1,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,56607112,BasicXform,1,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,410397,BasicXform,1,Modification,11,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24410920,BasicXform,1,Modification,11,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,71309661,BasicXform,1,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24616608,BasicXform,1,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,67361656,BasicXform,1,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,56624140,BasicXform,1,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,422024,BasicXform,1,Modification,13,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24625632,BasicXform,1,Modification,13,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,66445515,BasicXform,1,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,24633800,BasicXform,1,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,56838724,BasicXform,1,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
8,StatisticBasedCase,67576136,BasicXform,1,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
64,StatisticBasedCase,272251,BasicXform,3,EMFResourceInitialization,1,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,10261760,BasicXform,3,EMFResourceInitialization,1,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,78173643715,BasicXform,3,Generation,2,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1813634024,BasicXform,3,Generation,2,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,11635719997,BasicXform,3,Initialization,3,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1009744864,BasicXform,3,Initialization,3,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,2508516880,BasicXform,3,Initialization,3,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1035058147,BasicXform,3,Initialization,3,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1565740800,BasicXform,3,M2MTransformation1,4,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1063459792,BasicXform,3,M2MTransformation1,4,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1566544720,BasicXform,3,M2MTransformation1,4,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1300717368,BasicXform,3,M2MTransformation1,4,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,17307277,BasicXform,3,Modification,5,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1065282312,BasicXform,3,Modification,5,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,35126,BasicXform,3,M2MTransformation2,6,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1065283192,BasicXform,3,M2MTransformation2,6,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1138528432,BasicXform,3,M2MTransformation2,6,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1101796792,BasicXform,3,M2MTransformation2,6,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1729406,BasicXform,3,Modification,7,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1065337984,BasicXform,3,Modification,7,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,33395,BasicXform,3,M2MTransformation2,8,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1065338864,BasicXform,3,M2MTransformation2,8,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1138584104,BasicXform,3,M2MTransformation2,8,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1101852464,BasicXform,3,M2MTransformation2,8,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1520442,BasicXform,3,Modification,9,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1065364712,BasicXform,3,Modification,9,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,13254,BasicXform,3,M2MTransformation2,10,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1065365592,BasicXform,3,M2MTransformation2,10,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1101879192,BasicXform,3,M2MTransformation2,10,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1117701212,BasicXform,3,M2MTransformation2,10,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1724748,BasicXform,3,Modification,11,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1065392552,BasicXform,3,Modification,11,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,13495,BasicXform,3,M2MTransformation2,12,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1102125416,BasicXform,3,M2MTransformation2,12,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1101907056,BasicXform,3,M2MTransformation2,12,PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1073951028,BasicXform,3,M2MTransformation2,12,AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1821621,BasicXform,3,Modification,13,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1065419896,BasicXform,3,Modification,13,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,13704,BasicXform,3,M2MTransformation2,14,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1065420776,BasicXform,3,M2MTransformation2,14,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1101934376,BasicXform,3,M2MTransformation2,14,PeakMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
64,StatisticBasedCase,1088396268,BasicXform,3,M2MTransformation2,14,AverageMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
8,StatisticBasedCase,630979,BasicXform,2,EMFResourceInitialization,1,Time,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,9343704,BasicXform,2,EMFResourceInitialization,1,Memory,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,986875384,BasicXform,2,Generation,2,Time,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,32449904,BasicXform,2,Generation,2,Memory,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,27246,BasicXform,2,Initialization,3,Time,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,10437792,BasicXform,2,Initialization,3,Memory,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,31912232,BasicXform,2,Initialization,3,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,21175112,BasicXform,2,Initialization,3,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,7476259974,BasicXform,2,M2MTransformation1,4,Time,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,12220328,BasicXform,2,M2MTransformation1,4,Memory,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,1438128896,BasicXform,2,M2MTransformation1,4,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,742937910,BasicXform,2,M2MTransformation1,4,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,156901,BasicXform,2,Modification,5,Time,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,12220448,BasicXform,2,Modification,5,Memory,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,7290575833,BasicXform,2,M2MTransformation2,6,Time,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,12712064,BasicXform,2,M2MTransformation2,6,Memory,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,724702038,BasicXform,2,M2MTransformation2,6,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,1444032424,BasicXform,2,M2MTransformation2,6,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,218552,BasicXform,2,Modification,7,Time,2,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,12712632,BasicXform,2,Modification,7,Memory,2,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,7343269965,BasicXform,2,M2MTransformation2,8,Time,2,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,13230120,BasicXform,2,M2MTransformation2,8,Memory,2,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,718323501,BasicXform,2,M2MTransformation2,8,AverageMemory,2,BATCH_OPTIMIZED-TEMPLATE
