CaseName,Sequence,PhaseName,RunIndex,Tool,MetricValue,Scenario,MetricName,Iteration,Size
StatisticBasedCase,10,M2MTransformation2,3,BATCH_OPTIMIZED-TEMPLATE,942391904,BasicXform,PeakMemory,3,2
StatisticBasedCase,10,M2MTransformation2,3,BATCH_OPTIMIZED-TEMPLATE,486605496,BasicXform,AverageMemory,3,2
StatisticBasedCase,11,Modification,3,BATCH_OPTIMIZED-TEMPLATE,96605,BasicXform,Time,4,2
StatisticBasedCase,11,Modification,3,BATCH_OPTIMIZED-TEMPLATE,10212848,BasicXform,Memory,4,2
StatisticBasedCase,12,M2MTransformation2,3,BATCH_OPTIMIZED-TEMPLATE,387157687,BasicXform,Time,4,2
StatisticBasedCase,12,M2MTransformation2,3,BATCH_OPTIMIZED-TEMPLATE,10350672,BasicXform,Memory,4,2
StatisticBasedCase,12,M2MTransformation2,3,BATCH_OPTIMIZED-TEMPLATE,485165872,BasicXform,AverageMemory,4,2
StatisticBasedCase,12,M2MTransformation2,3,BATCH_OPTIMIZED-TEMPLATE,939468136,BasicXform,PeakMemory,4,2
StatisticBasedCase,13,Modification,3,BATCH_OPTIMIZED-TEMPLATE,69799,BasicXform,Time,5,2
StatisticBasedCase,13,Modification,3,BATCH_OPTIMIZED-TEMPLATE,10350768,BasicXform,Memory,5,2
StatisticBasedCase,14,M2MTransformation2,3,BATCH_OPTIMIZED-TEMPLATE,374846055,BasicXform,Time,5,2
StatisticBasedCase,14,M2MTransformation2,3,BATCH_OPTIMIZED-TEMPLATE,10465112,BasicXform,Memory,5,2
StatisticBasedCase,14,M2MTransformation2,3,BATCH_OPTIMIZED-TEMPLATE,494587732,BasicXform,AverageMemory,5,2
StatisticBasedCase,14,M2MTransformation2,3,BATCH_OPTIMIZED-TEMPLATE,958218280,BasicXform,PeakMemory,5,2
StatisticBasedCase,1,EMFResourceInitialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,281432,BasicXform,Time,1,1
StatisticBasedCase,1,EMFResourceInitialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9476600,BasicXform,Memory,1,1
StatisticBasedCase,2,Generation,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,78635439,BasicXform,Time,1,1
StatisticBasedCase,2,Generation,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10705824,BasicXform,Memory,1,1
StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,43711700,BasicXform,Time,1,1
StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12912792,BasicXform,Memory,1,1
StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,41804536,BasicXform,AverageMemory,1,1
StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,74016816,BasicXform,PeakMemory,1,1
StatisticBasedCase,4,M2MTransformation1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,36817492,BasicXform,Time,1,1
StatisticBasedCase,4,M2MTransformation1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13184520,BasicXform,Memory,1,1
StatisticBasedCase,4,M2MTransformation1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,34388224,BasicXform,AverageMemory,1,1
StatisticBasedCase,4,M2MTransformation1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,34388224,BasicXform,PeakMemory,1,1
StatisticBasedCase,5,Modification,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,179978,BasicXform,Time,1,1
StatisticBasedCase,5,Modification,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13184304,BasicXform,Memory,1,1
StatisticBasedCase,6,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,39142300,BasicXform,Time,1,1
StatisticBasedCase,6,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13190192,BasicXform,Memory,1,1
StatisticBasedCase,6,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,34659936,BasicXform,AverageMemory,1,1
StatisticBasedCase,6,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,34659936,BasicXform,PeakMemory,1,1
StatisticBasedCase,7,Modification,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,140491,BasicXform,Time,2,1
StatisticBasedCase,7,Modification,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13189976,BasicXform,Memory,2,1
StatisticBasedCase,8,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,39494202,BasicXform,Time,2,1
StatisticBasedCase,8,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13196616,BasicXform,Memory,2,1
StatisticBasedCase,8,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56140464,BasicXform,PeakMemory,2,1
StatisticBasedCase,8,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,34665608,BasicXform,AverageMemory,2,1
StatisticBasedCase,9,Modification,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,146039,BasicXform,Time,3,1
StatisticBasedCase,9,Modification,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13196400,BasicXform,Memory,3,1
StatisticBasedCase,10,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,40861398,BasicXform,Time,3,1
StatisticBasedCase,10,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13202728,BasicXform,Memory,3,1
StatisticBasedCase,10,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,34672032,BasicXform,AverageMemory,3,1
StatisticBasedCase,10,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,34672032,BasicXform,PeakMemory,3,1
StatisticBasedCase,11,Modification,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,107474,BasicXform,Time,4,1
StatisticBasedCase,11,Modification,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13202568,BasicXform,Memory,4,1
StatisticBasedCase,12,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,41838370,BasicXform,Time,4,1
StatisticBasedCase,12,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13211600,BasicXform,Memory,4,1
StatisticBasedCase,12,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,45415648,BasicXform,AverageMemory,4,1
StatisticBasedCase,12,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56153072,BasicXform,PeakMemory,4,1
StatisticBasedCase,13,Modification,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,146269,BasicXform,Time,5,1
StatisticBasedCase,13,Modification,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13211384,BasicXform,Memory,5,1
StatisticBasedCase,14,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,43218013,BasicXform,Time,5,1
StatisticBasedCase,14,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13217000,BasicXform,Memory,5,1
StatisticBasedCase,14,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,45424460,BasicXform,AverageMemory,5,1
StatisticBasedCase,14,M2MTransformation2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56161904,BasicXform,PeakMemory,5,1
StatisticBasedCase,1,EMFResourceInitialization,2,BATCH_OPTIMIZED-TEMPLATE,355962,BasicXform,Time,1,2
StatisticBasedCase,1,EMFResourceInitialization,2,BATCH_OPTIMIZED-TEMPLATE,9231528,BasicXform,Memory,1,2
StatisticBasedCase,2,Generation,2,BATCH_OPTIMIZED-TEMPLATE,115108616,BasicXform,Time,1,2
StatisticBasedCase,2,Generation,2,BATCH_OPTIMIZED-TEMPLATE,11022664,BasicXform,Memory,1,2
StatisticBasedCase,3,Initialization,2,BATCH_OPTIMIZED-TEMPLATE,18498,BasicXform,Time,1,2
StatisticBasedCase,3,Initialization,2,BATCH_OPTIMIZED-TEMPLATE,9469232,BasicXform,Memory,1,2
StatisticBasedCase,3,Initialization,2,BATCH_OPTIMIZED-TEMPLATE,20206528,BasicXform,AverageMemory,1,2
StatisticBasedCase,3,Initialization,2,BATCH_OPTIMIZED-TEMPLATE,30943624,BasicXform,PeakMemory,1,2
StatisticBasedCase,4,M2MTransformation1,2,BATCH_OPTIMIZED-TEMPLATE,536787464,BasicXform,Time,1,2
StatisticBasedCase,4,M2MTransformation1,2,BATCH_OPTIMIZED-TEMPLATE,9860624,BasicXform,Memory,1,2
StatisticBasedCase,4,M2MTransformation1,2,BATCH_OPTIMIZED-TEMPLATE,481920708,BasicXform,AverageMemory,1,2
StatisticBasedCase,4,M2MTransformation1,2,BATCH_OPTIMIZED-TEMPLATE,932896880,BasicXform,PeakMemory,1,2
StatisticBasedCase,5,Modification,2,BATCH_OPTIMIZED-TEMPLATE,112370,BasicXform,Time,1,2
StatisticBasedCase,5,Modification,2,BATCH_OPTIMIZED-TEMPLATE,9860720,BasicXform,Memory,1,2
StatisticBasedCase,6,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,368598090,BasicXform,Time,1,2
StatisticBasedCase,6,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,9975768,BasicXform,Memory,1,2
StatisticBasedCase,6,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,482068592,BasicXform,AverageMemory,1,2
StatisticBasedCase,6,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,933288944,BasicXform,PeakMemory,1,2
StatisticBasedCase,7,Modification,2,BATCH_OPTIMIZED-TEMPLATE,87971,BasicXform,Time,2,2
StatisticBasedCase,7,Modification,2,BATCH_OPTIMIZED-TEMPLATE,9975864,BasicXform,Memory,2,2
StatisticBasedCase,8,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,371097671,BasicXform,Time,2,2
StatisticBasedCase,8,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,10098904,BasicXform,Memory,2,2
StatisticBasedCase,8,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,488836128,BasicXform,AverageMemory,2,2
StatisticBasedCase,8,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,946875832,BasicXform,PeakMemory,2,2
StatisticBasedCase,9,Modification,2,BATCH_OPTIMIZED-TEMPLATE,74194,BasicXform,Time,3,2
StatisticBasedCase,9,Modification,2,BATCH_OPTIMIZED-TEMPLATE,10099000,BasicXform,Memory,3,2
StatisticBasedCase,10,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,373370478,BasicXform,Time,3,2
StatisticBasedCase,10,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,10210984,BasicXform,Memory,3,2
StatisticBasedCase,10,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,942389200,BasicXform,PeakMemory,3,2
StatisticBasedCase,10,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,486603144,BasicXform,AverageMemory,3,2
StatisticBasedCase,11,Modification,2,BATCH_OPTIMIZED-TEMPLATE,105002,BasicXform,Time,4,2
StatisticBasedCase,11,Modification,2,BATCH_OPTIMIZED-TEMPLATE,10211104,BasicXform,Memory,4,2
StatisticBasedCase,12,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,382043842,BasicXform,Time,4,2
StatisticBasedCase,12,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,10349336,BasicXform,Memory,4,2
StatisticBasedCase,12,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,485165288,BasicXform,AverageMemory,4,2
StatisticBasedCase,12,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,939468768,BasicXform,PeakMemory,4,2
StatisticBasedCase,13,Modification,2,BATCH_OPTIMIZED-TEMPLATE,81263,BasicXform,Time,5,2
StatisticBasedCase,13,Modification,2,BATCH_OPTIMIZED-TEMPLATE,10349432,BasicXform,Memory,5,2
StatisticBasedCase,14,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,377288503,BasicXform,Time,5,2
StatisticBasedCase,14,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,10463888,BasicXform,Memory,5,2
StatisticBasedCase,14,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,494585848,BasicXform,AverageMemory,5,2
StatisticBasedCase,14,M2MTransformation2,2,BATCH_OPTIMIZED-TEMPLATE,958215920,BasicXform,PeakMemory,5,2
StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,337372,BasicXform,Time,1,4
StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9503696,BasicXform,Memory,1,4
StatisticBasedCase,2,Generation,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,238013435,BasicXform,Time,1,4
StatisticBasedCase,2,Generation,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13119016,BasicXform,Memory,1,4
StatisticBasedCase,3,Initialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,62205095,BasicXform,Time,1,4
StatisticBasedCase,3,Initialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13705536,BasicXform,Memory,1,4
StatisticBasedCase,3,Initialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,42200072,BasicXform,AverageMemory,1,4
StatisticBasedCase,3,Initialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,63674936,BasicXform,PeakMemory,1,4
StatisticBasedCase,4,M2MTransformation1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,359928604,BasicXform,Time,1,4
StatisticBasedCase,4,M2MTransformation1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14843888,BasicXform,Memory,1,4
StatisticBasedCase,4,M2MTransformation1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,206979832,BasicXform,PeakMemory,1,4
StatisticBasedCase,4,M2MTransformation1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,121080400,BasicXform,AverageMemory,1,4
StatisticBasedCase,5,Modification,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,363548,BasicXform,Time,1,4
StatisticBasedCase,5,Modification,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14844104,BasicXform,Memory,1,4
StatisticBasedCase,6,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,322679418,BasicXform,Time,1,4
StatisticBasedCase,6,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14852104,BasicXform,Memory,1,4
StatisticBasedCase,6,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,208118720,BasicXform,PeakMemory,1,4
StatisticBasedCase,6,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,122219228,BasicXform,AverageMemory,1,4
StatisticBasedCase,7,Modification,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,364915,BasicXform,Time,2,4
StatisticBasedCase,7,Modification,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14851208,BasicXform,Memory,2,4
StatisticBasedCase,8,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,291368726,BasicXform,Time,2,4
StatisticBasedCase,8,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14859952,BasicXform,Memory,2,4
StatisticBasedCase,8,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,208125936,BasicXform,PeakMemory,2,4
StatisticBasedCase,8,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,122226388,BasicXform,AverageMemory,2,4
StatisticBasedCase,9,Modification,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,326041,BasicXform,Time,3,4
StatisticBasedCase,9,Modification,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14859944,BasicXform,Memory,3,4
StatisticBasedCase,10,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,292207645,BasicXform,Time,3,4
StatisticBasedCase,10,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14867376,BasicXform,Memory,3,4
StatisticBasedCase,10,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,122235084,BasicXform,AverageMemory,3,4
StatisticBasedCase,10,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,229609448,BasicXform,PeakMemory,3,4
StatisticBasedCase,11,Modification,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,219699,BasicXform,Time,4,4
StatisticBasedCase,11,Modification,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14867408,BasicXform,Memory,4,4
StatisticBasedCase,12,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,287758167,BasicXform,Time,4,4
StatisticBasedCase,12,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14872336,BasicXform,Memory,4,4
StatisticBasedCase,12,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,208144152,BasicXform,PeakMemory,4,4
StatisticBasedCase,12,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,122243608,BasicXform,AverageMemory,4,4
StatisticBasedCase,13,Modification,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,153564,BasicXform,Time,5,4
StatisticBasedCase,13,Modification,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14872352,BasicXform,Memory,5,4
StatisticBasedCase,14,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,284315747,BasicXform,Time,5,4
StatisticBasedCase,14,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14879088,BasicXform,Memory,5,4
StatisticBasedCase,14,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,208146936,BasicXform,PeakMemory,5,4
StatisticBasedCase,14,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,122247460,BasicXform,AverageMemory,5,4
StatisticBasedCase,1,EMFResourceInitialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,180072,BasicXform,Time,1,2
StatisticBasedCase,1,EMFResourceInitialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9520768,BasicXform,Memory,1,2
StatisticBasedCase,2,Generation,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,94548178,BasicXform,Time,1,2
StatisticBasedCase,2,Generation,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11890200,BasicXform,Memory,1,2
StatisticBasedCase,3,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,67479035,BasicXform,Time,1,2
StatisticBasedCase,3,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12901568,BasicXform,Memory,1,2
StatisticBasedCase,3,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,41974056,BasicXform,AverageMemory,1,2
StatisticBasedCase,3,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,74186336,BasicXform,PeakMemory,1,2
StatisticBasedCase,4,M2MTransformation1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64468155,BasicXform,Time,1,2
StatisticBasedCase,4,M2MTransformation1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13982808,BasicXform,Memory,1,2
StatisticBasedCase,4,M2MTransformation1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,45114464,BasicXform,AverageMemory,1,2
StatisticBasedCase,4,M2MTransformation1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,66589328,BasicXform,PeakMemory,1,2
StatisticBasedCase,5,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3066420,BasicXform,Time,1,2
StatisticBasedCase,5,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14046848,BasicXform,Memory,1,2
StatisticBasedCase,6,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19941,BasicXform,Time,1,2
StatisticBasedCase,6,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14047720,BasicXform,Memory,1,2
StatisticBasedCase,6,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35522528,BasicXform,PeakMemory,1,2
StatisticBasedCase,6,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35522528,BasicXform,AverageMemory,1,2
StatisticBasedCase,7,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2417198,BasicXform,Time,2,2
StatisticBasedCase,7,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14073112,BasicXform,Memory,2,2
StatisticBasedCase,8,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19085,BasicXform,Time,2,2
StatisticBasedCase,8,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14073984,BasicXform,Memory,2,2
StatisticBasedCase,8,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24811488,BasicXform,AverageMemory,2,2
StatisticBasedCase,8,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35548792,BasicXform,PeakMemory,2,2
StatisticBasedCase,9,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2574975,BasicXform,Time,3,2
StatisticBasedCase,9,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14103104,BasicXform,Memory,3,2
StatisticBasedCase,10,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17202,BasicXform,Time,3,2
StatisticBasedCase,10,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14103976,BasicXform,Memory,3,2
StatisticBasedCase,10,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35578784,BasicXform,PeakMemory,3,2
StatisticBasedCase,10,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24841480,BasicXform,AverageMemory,3,2
StatisticBasedCase,11,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2585138,BasicXform,Time,4,2
StatisticBasedCase,11,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14126744,BasicXform,Memory,4,2
StatisticBasedCase,12,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18497,BasicXform,Time,4,2
StatisticBasedCase,12,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14127640,BasicXform,Memory,4,2
StatisticBasedCase,12,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24865144,BasicXform,AverageMemory,4,2
StatisticBasedCase,12,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35602448,BasicXform,PeakMemory,4,2
StatisticBasedCase,13,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2229076,BasicXform,Time,5,2
StatisticBasedCase,13,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14149832,BasicXform,Memory,5,2
StatisticBasedCase,14,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17085,BasicXform,Time,5,2
StatisticBasedCase,14,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14150704,BasicXform,Memory,5,2
StatisticBasedCase,14,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35625512,BasicXform,PeakMemory,5,2
StatisticBasedCase,14,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24888208,BasicXform,AverageMemory,5,2
StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,313594,BasicXform,Time,1,64
StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10188408,BasicXform,Memory,1,64
StatisticBasedCase,2,Generation,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,69335342748,BasicXform,Time,1,64
StatisticBasedCase,2,Generation,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1721025984,BasicXform,Memory,1,64
StatisticBasedCase,3,Initialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3790435873,BasicXform,Time,1,64
StatisticBasedCase,3,Initialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,262993904,BasicXform,Memory,1,64
StatisticBasedCase,3,Initialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1064202784,BasicXform,PeakMemory,1,64
StatisticBasedCase,3,Initialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,566371528,BasicXform,AverageMemory,1,64
StatisticBasedCase,4,M2MTransformation1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,87946686650,BasicXform,Time,1,64
StatisticBasedCase,4,M2MTransformation1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293578400,BasicXform,Memory,1,64
StatisticBasedCase,4,M2MTransformation1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3140319624,BasicXform,PeakMemory,1,64
StatisticBasedCase,4,M2MTransformation1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1408030081,BasicXform,AverageMemory,1,64
StatisticBasedCase,5,Modification,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2438438,BasicXform,Time,1,64
StatisticBasedCase,5,Modification,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293578672,BasicXform,Memory,1,64
StatisticBasedCase,6,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,87582134307,BasicXform,Time,1,64
StatisticBasedCase,6,M2MTransformation2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293586360,BasicXform,Memory,1,64
