PhaseName,Scenario,RunIndex,Size,CaseName,MetricName,Iteration,Tool,MetricValue,Sequence
M2MTransformation1,BasicXform,2,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,220753768,4
M2MTransformation1,BasicXform,2,32,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,387227832,4
M2MTransformation1,BasicXform,2,32,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,323192420,4
Modification,BasicXform,2,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,695734,5
Modification,BasicXform,2,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,220778088,5
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,307768387,6
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,221184368,6
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,412885296,6
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,348849792,6
Modification,BasicXform,2,32,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,515621,7
Modification,BasicXform,2,32,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,221189720,7
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,283305480,8
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,221202424,8
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,413296816,8
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,349261368,8
Modification,BasicXform,2,32,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,497480,9
Modification,BasicXform,2,32,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,221208144,9
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,265169660,10
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,221734552,10
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,413315184,10
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,349279764,10
Modification,BasicXform,2,32,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,618647,11
Modification,BasicXform,2,32,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,221740600,11
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,260170606,12
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,222018784,12
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,413847832,12
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,349812328,12
Modification,BasicXform,2,32,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,408616,13
Modification,BasicXform,2,32,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,222025168,13
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,252162199,14
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,222033248,14
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,PeakMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,414132384,14
M2MTransformation2,BasicXform,2,32,StatisticBasedCase,AverageMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,350096876,14
EMFResourceInitialization,BasicXform,1,64,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,285330,1
EMFResourceInitialization,BasicXform,1,64,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10228160,1
Generation,BasicXform,1,64,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,70448967148,2
Generation,BasicXform,1,64,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1727426464,2
Initialization,BasicXform,1,64,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1867955710,3
Initialization,BasicXform,1,64,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,206201088,3
Initialization,BasicXform,1,64,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,847088592,3
Initialization,BasicXform,1,64,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,435834688,3
M2MTransformation1,BasicXform,1,64,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1644225090,4
M2MTransformation1,BasicXform,1,64,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,237586992,4
M2MTransformation1,BasicXform,1,64,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,816197642,4
M2MTransformation1,BasicXform,1,64,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1389924912,4
Modification,BasicXform,1,64,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1132039,5
Modification,BasicXform,1,64,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,237586336,5
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1267343735,6
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,237596424,6
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,949034165,6
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1434900408,6
Modification,BasicXform,1,64,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,592604,7
Modification,BasicXform,1,64,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,237596632,7
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1180645970,8
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,237600416,8
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,983749472,8
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1434911136,8
Modification,BasicXform,1,64,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,596623,9
Modification,BasicXform,1,64,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,237600624,9
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1162208579,10
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,237609016,10
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1434915480,10
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,983753696,10
Modification,BasicXform,1,64,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,562164,11
Modification,BasicXform,1,64,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,237609248,11
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1163821095,12
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,237616032,12
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1434923768,12
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,983762122,12
Modification,BasicXform,1,64,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,334851,13
Modification,BasicXform,1,64,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,237616328,13
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1294090858,14
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,237618728,14
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1434930824,14
M2MTransformation2,BasicXform,1,64,StatisticBasedCase,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,931712061,14
EMFResourceInitialization,BasicXform,2,16,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,828891,1
EMFResourceInitialization,BasicXform,2,16,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9650952,1
Generation,BasicXform,2,16,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4471563582,2
Generation,BasicXform,2,16,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101347912,2
Initialization,BasicXform,2,16,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,389867197,3
Initialization,BasicXform,2,16,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,53712448,3
Initialization,BasicXform,2,16,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,129389104,3
Initialization,BasicXform,2,16,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,203898648,3
M2MTransformation1,BasicXform,2,16,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,143014787,4
M2MTransformation1,BasicXform,2,16,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65153264,4
M2MTransformation1,BasicXform,2,16,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,138959748,4
M2MTransformation1,BasicXform,2,16,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,181691872,4
Modification,BasicXform,2,16,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,432865,5
Modification,BasicXform,2,16,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65166104,5
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,145115203,6
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65389160,6
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,150196080,6
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,128938768,6
Modification,BasicXform,2,16,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,354120,7
Modification,BasicXform,2,16,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65392328,7
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,140087282,8
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65398504,8
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,193371952,8
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,129164968,8
Modification,BasicXform,2,16,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,301429,9
Modification,BasicXform,2,16,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65401784,9
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,125617437,10
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65673776,10
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,129174432,10
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,150431728,10
Modification,BasicXform,2,16,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,258720,11
Modification,BasicXform,2,16,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65677400,11
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,121350169,12
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65817400,12
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,129450064,12
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,150707352,12
Modification,BasicXform,2,16,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,283843,13
Modification,BasicXform,2,16,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65821344,13
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,120165422,14
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65833032,14
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,PeakMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,150851456,14
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,AverageMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,129594076,14
EMFResourceInitialization,BasicXform,3,64,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,317462,1
EMFResourceInitialization,BasicXform,3,64,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10194696,1
Generation,BasicXform,3,64,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,71084494042,2
Generation,BasicXform,3,64,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1727854456,2
Initialization,BasicXform,3,64,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11339517611,3
Initialization,BasicXform,3,64,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,993219384,3
Initialization,BasicXform,3,64,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2654648064,3
Initialization,BasicXform,3,64,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1252393757,3
M2MTransformation1,BasicXform,3,64,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,578221487,4
M2MTransformation1,BasicXform,3,64,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1056314072,4
M2MTransformation1,BasicXform,3,64,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1416267640,4
M2MTransformation1,BasicXform,3,64,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1214523320,4
Modification,BasicXform,3,64,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1813398,5
Modification,BasicXform,3,64,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1056361352,5
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,668914819,6
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1057688088,6
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1504626416,6
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1300867820,6
Modification,BasicXform,3,64,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,768133,7
Modification,BasicXform,3,64,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1057697840,7
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,636636785,8
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1057708488,8
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1505916288,8
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1302180984,8
Modification,BasicXform,3,64,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,715141,9
Modification,BasicXform,3,64,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1057718736,9
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,625152475,10
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1057733720,10
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1505937960,10
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1302202268,10
Modification,BasicXform,3,64,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,725908,11
Modification,BasicXform,3,64,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1057744904,11
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,617159963,12
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1058273320,12
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1547843672,12
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1302228148,12
Modification,BasicXform,3,64,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,721065,13
Modification,BasicXform,3,64,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1058284552,13
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,610212857,14
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1060390056,14
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,PeakMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1506503160,14
M2MTransformation2,BasicXform,3,64,StatisticBasedCase,AverageMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1302767776,14
EMFResourceInitialization,BasicXform,1,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,310019,1
EMFResourceInitialization,BasicXform,1,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9548624,1
Generation,BasicXform,1,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,512319958,2
Generation,BasicXform,1,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16569624,2
Initialization,BasicXform,1,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,204046731,3
Initialization,BasicXform,1,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,13431376,3
Initialization,BasicXform,1,4,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,52989936,3
Initialization,BasicXform,1,4,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,95939648,3
M2MTransformation1,BasicXform,1,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,101279576,4
M2MTransformation1,BasicXform,1,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14636416,4
M2MTransformation1,BasicXform,1,4,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,77855632,4
M2MTransformation1,BasicXform,1,4,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,56380748,4
Modification,BasicXform,1,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,142251,5
Modification,BasicXform,1,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14636808,5
M2MTransformation2,BasicXform,1,4,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,103247618,6
M2MTransformation2,BasicXform,1,4,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14643192,6
M2MTransformation2,BasicXform,1,4,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,68324712,6
M2MTransformation2,BasicXform,1,4,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,100536984,6
Modification,BasicXform,1,4,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,143855,7
Modification,BasicXform,1,4,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14643400,7
M2MTransformation2,BasicXform,1,4,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,103199091,8
M2MTransformation2,BasicXform,1,4,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14647968,8
M2MTransformation2,BasicXform,1,4,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,122018424,8
M2MTransformation2,BasicXform,1,4,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,68331300,8
Modification,BasicXform,1,4,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,150625,9
Modification,BasicXform,1,4,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14648160,9
M2MTransformation2,BasicXform,1,4,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,100781140,10
M2MTransformation2,BasicXform,1,4,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14655400,10
M2MTransformation2,BasicXform,1,4,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,100548312,10
M2MTransformation2,BasicXform,1,4,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,68336052,10
