RunIndex,Scenario,MetricValue,CaseName,Iteration,MetricName,Size,Tool,PhaseName,Sequence
1,BasicXform,103397853,StatisticBasedCase,3,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,10
1,BasicXform,13496688,StatisticBasedCase,3,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,10
1,BasicXform,56427360,StatisticBasedCase,3,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,10
1,BasicXform,45689932,StatisticBasedCase,3,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,10
1,BasicXform,175689,StatisticBasedCase,4,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,11
1,BasicXform,13496536,StatisticBasedCase,4,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,11
1,BasicXform,95121651,StatisticBasedCase,4,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,12
1,BasicXform,13501904,StatisticBasedCase,4,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,12
1,BasicXform,56447048,StatisticBasedCase,4,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,12
1,BasicXform,45709620,StatisticBasedCase,4,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,12
1,BasicXform,113210,StatisticBasedCase,5,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,13
1,BasicXform,13501680,StatisticBasedCase,5,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,13
1,BasicXform,94166876,StatisticBasedCase,5,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14
1,BasicXform,13507328,StatisticBasedCase,5,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14
1,BasicXform,45714740,StatisticBasedCase,5,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14
1,BasicXform,56452168,StatisticBasedCase,5,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,14
1,BasicXform,795599,StatisticBasedCase,1,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,1
1,BasicXform,9447200,StatisticBasedCase,1,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,1
1,BasicXform,1062895871,StatisticBasedCase,1,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,2
1,BasicXform,32802680,StatisticBasedCase,1,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,2
1,BasicXform,122734492,StatisticBasedCase,1,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,3
1,BasicXform,21000912,StatisticBasedCase,1,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,3
1,BasicXform,96432432,StatisticBasedCase,1,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,3
1,BasicXform,64220152,StatisticBasedCase,1,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,3
1,BasicXform,89453580,StatisticBasedCase,1,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,4
1,BasicXform,24277944,StatisticBasedCase,1,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,4
1,BasicXform,63951384,StatisticBasedCase,1,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,4
1,BasicXform,53213868,StatisticBasedCase,1,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,4
1,BasicXform,517370,StatisticBasedCase,1,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,5
1,BasicXform,24285832,StatisticBasedCase,1,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,5
1,BasicXform,79971768,StatisticBasedCase,1,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,6
1,BasicXform,24392952,StatisticBasedCase,1,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,6
1,BasicXform,67236288,StatisticBasedCase,1,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,6
1,BasicXform,56498876,StatisticBasedCase,1,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,6
1,BasicXform,467192,StatisticBasedCase,2,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,7
1,BasicXform,24399704,StatisticBasedCase,2,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,7
1,BasicXform,76305660,StatisticBasedCase,2,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,8
1,BasicXform,24409096,StatisticBasedCase,2,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,8
1,BasicXform,56612748,StatisticBasedCase,2,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,8
1,BasicXform,67350160,StatisticBasedCase,2,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,8
1,BasicXform,349028,StatisticBasedCase,3,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,9
1,BasicXform,24418056,StatisticBasedCase,3,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,9
1,BasicXform,69538128,StatisticBasedCase,3,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,10
1,BasicXform,24428856,StatisticBasedCase,3,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,10
1,BasicXform,88843368,StatisticBasedCase,3,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,10
1,BasicXform,56631100,StatisticBasedCase,3,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,10
1,BasicXform,358954,StatisticBasedCase,4,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11
1,BasicXform,24437920,StatisticBasedCase,4,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11
1,BasicXform,69426300,StatisticBasedCase,4,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12
1,BasicXform,24643312,StatisticBasedCase,4,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12
1,BasicXform,56651012,StatisticBasedCase,4,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12
1,BasicXform,88863304,StatisticBasedCase,4,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12
1,BasicXform,350524,StatisticBasedCase,5,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,13
1,BasicXform,24652016,StatisticBasedCase,5,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,13
1,BasicXform,67063905,StatisticBasedCase,5,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,14
1,BasicXform,24655408,StatisticBasedCase,5,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,14
1,BasicXform,56865164,StatisticBasedCase,5,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,14
1,BasicXform,67602680,StatisticBasedCase,5,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,14
3,BasicXform,475845,StatisticBasedCase,1,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,1
3,BasicXform,10223760,StatisticBasedCase,1,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,1
3,BasicXform,83776034150,StatisticBasedCase,1,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,2
3,BasicXform,1579626936,StatisticBasedCase,1,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,2
3,BasicXform,11816377448,StatisticBasedCase,1,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,3
3,BasicXform,974187832,StatisticBasedCase,1,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,3
3,BasicXform,1126394638,StatisticBasedCase,1,AverageMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,3
3,BasicXform,2842853576,StatisticBasedCase,1,PeakMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,3
3,BasicXform,1628505656,StatisticBasedCase,1,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,4
3,BasicXform,1027631400,StatisticBasedCase,1,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,4
3,BasicXform,1517838648,StatisticBasedCase,1,PeakMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,4
3,BasicXform,1277270474,StatisticBasedCase,1,AverageMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,4
3,BasicXform,18026911,StatisticBasedCase,1,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,5
3,BasicXform,1029451240,StatisticBasedCase,1,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,5
3,BasicXform,47209,StatisticBasedCase,1,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,6
3,BasicXform,1029452120,StatisticBasedCase,1,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,6
3,BasicXform,1118876120,StatisticBasedCase,1,PeakMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,6
3,BasicXform,1073965592,StatisticBasedCase,1,AverageMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,6
3,BasicXform,2219268,StatisticBasedCase,2,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,7
3,BasicXform,1029480960,StatisticBasedCase,2,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,7
3,BasicXform,19527,StatisticBasedCase,2,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,8
3,BasicXform,1029481840,StatisticBasedCase,2,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,8
3,BasicXform,1073995312,StatisticBasedCase,2,PeakMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,8
3,BasicXform,1073995312,StatisticBasedCase,2,AverageMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,8
3,BasicXform,1888734,StatisticBasedCase,3,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,9
3,BasicXform,1029509992,StatisticBasedCase,3,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,9
3,BasicXform,20600,StatisticBasedCase,3,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,10
3,BasicXform,1029510872,StatisticBasedCase,3,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,10
3,BasicXform,1074024344,StatisticBasedCase,3,PeakMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,10
3,BasicXform,1029747612,StatisticBasedCase,3,AverageMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,10
3,BasicXform,2169778,StatisticBasedCase,4,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,11
3,BasicXform,1029539288,StatisticBasedCase,4,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,11
3,BasicXform,29642,StatisticBasedCase,4,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,12
3,BasicXform,1029540192,StatisticBasedCase,4,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,12
3,BasicXform,1074053664,StatisticBasedCase,4,PeakMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,12
3,BasicXform,1074053664,StatisticBasedCase,4,AverageMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,12
3,BasicXform,1554103,StatisticBasedCase,5,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,13
3,BasicXform,1029568936,StatisticBasedCase,5,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,13
3,BasicXform,17165,StatisticBasedCase,5,Time,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,14
3,BasicXform,1029569816,StatisticBasedCase,5,Memory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,14
3,BasicXform,1074083288,StatisticBasedCase,5,PeakMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,14
3,BasicXform,1074083288,StatisticBasedCase,5,AverageMemory,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,14
2,BasicXform,520249,StatisticBasedCase,1,Time,8,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,1
2,BasicXform,9300096,StatisticBasedCase,1,Memory,8,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,1
2,BasicXform,1135178645,StatisticBasedCase,1,Time,8,BATCH_OPTIMIZED-TEMPLATE,Generation,2
2,BasicXform,32674264,StatisticBasedCase,1,Memory,8,BATCH_OPTIMIZED-TEMPLATE,Generation,2
2,BasicXform,28944,StatisticBasedCase,1,Time,8,BATCH_OPTIMIZED-TEMPLATE,Initialization,3
2,BasicXform,10409384,StatisticBasedCase,1,Memory,8,BATCH_OPTIMIZED-TEMPLATE,Initialization,3
2,BasicXform,21146680,StatisticBasedCase,1,AverageMemory,8,BATCH_OPTIMIZED-TEMPLATE,Initialization,3
2,BasicXform,31883776,StatisticBasedCase,1,PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,Initialization,3
2,BasicXform,7408060283,StatisticBasedCase,1,Time,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
2,BasicXform,12192200,StatisticBasedCase,1,Memory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
2,BasicXform,746843698,StatisticBasedCase,1,AverageMemory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
2,BasicXform,1438100488,StatisticBasedCase,1,PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,4
2,BasicXform,223721,StatisticBasedCase,1,Time,8,BATCH_OPTIMIZED-TEMPLATE,Modification,5
2,BasicXform,12192328,StatisticBasedCase,1,Memory,8,BATCH_OPTIMIZED-TEMPLATE,Modification,5
2,BasicXform,7261460219,StatisticBasedCase,1,Time,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,6
2,BasicXform,12684520,StatisticBasedCase,1,Memory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,6
2,BasicXform,1444020704,StatisticBasedCase,1,PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,6
2,BasicXform,775443578,StatisticBasedCase,1,AverageMemory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,6
2,BasicXform,133765,StatisticBasedCase,2,Time,8,BATCH_OPTIMIZED-TEMPLATE,Modification,7
2,BasicXform,12684616,StatisticBasedCase,2,Memory,8,BATCH_OPTIMIZED-TEMPLATE,Modification,7
2,BasicXform,7236907962,StatisticBasedCase,2,Time,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,8
2,BasicXform,13202064,StatisticBasedCase,2,Memory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,8
2,BasicXform,677286599,StatisticBasedCase,2,AverageMemory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,8
2,BasicXform,1444381872,StatisticBasedCase,2,PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,8
2,BasicXform,101323,StatisticBasedCase,3,Time,8,BATCH_OPTIMIZED-TEMPLATE,Modification,9
2,BasicXform,13202160,StatisticBasedCase,3,Memory,8,BATCH_OPTIMIZED-TEMPLATE,Modification,9
2,BasicXform,7310234150,StatisticBasedCase,3,Time,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,10
2,BasicXform,13673400,StatisticBasedCase,3,Memory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,10
2,BasicXform,757049232,StatisticBasedCase,3,AverageMemory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,10
2,BasicXform,1445866024,StatisticBasedCase,3,PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,10
2,BasicXform,115480,StatisticBasedCase,4,Time,8,BATCH_OPTIMIZED-TEMPLATE,Modification,11
2,BasicXform,13673520,StatisticBasedCase,4,Memory,8,BATCH_OPTIMIZED-TEMPLATE,Modification,11
2,BasicXform,7303242760,StatisticBasedCase,4,Time,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,12
2,BasicXform,14244168,StatisticBasedCase,4,Memory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,12
2,BasicXform,1446501296,StatisticBasedCase,4,PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,12
2,BasicXform,776529091,StatisticBasedCase,4,AverageMemory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,12
2,BasicXform,109252,StatisticBasedCase,5,Time,8,BATCH_OPTIMIZED-TEMPLATE,Modification,13
2,BasicXform,14244288,StatisticBasedCase,5,Memory,8,BATCH_OPTIMIZED-TEMPLATE,Modification,13
2,BasicXform,7330832548,StatisticBasedCase,5,Time,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,14
2,BasicXform,14717528,StatisticBasedCase,5,Memory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,14
2,BasicXform,1446867192,StatisticBasedCase,5,PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,14
2,BasicXform,773871417,StatisticBasedCase,5,AverageMemory,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,14
2,BasicXform,441508,StatisticBasedCase,1,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,1
2,BasicXform,10088344,StatisticBasedCase,1,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,1
2,BasicXform,70300271614,StatisticBasedCase,1,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,2
2,BasicXform,1721280256,StatisticBasedCase,1,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,2
2,BasicXform,11832130264,StatisticBasedCase,1,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,3
2,BasicXform,977544920,StatisticBasedCase,1,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,3
2,BasicXform,1084976430,StatisticBasedCase,1,AverageMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,3
2,BasicXform,2767433768,StatisticBasedCase,1,PeakMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,3
2,BasicXform,627039773,StatisticBasedCase,1,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,4
2,BasicXform,1016219080,StatisticBasedCase,1,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,4
2,BasicXform,1391298280,StatisticBasedCase,1,PeakMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,4
2,BasicXform,1184148780,StatisticBasedCase,1,AverageMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,4
2,BasicXform,1076886,StatisticBasedCase,1,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,5
2,BasicXform,1016232552,StatisticBasedCase,1,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,5
2,BasicXform,732001606,StatisticBasedCase,1,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,6
2,BasicXform,1017554880,StatisticBasedCase,1,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,6
2,BasicXform,1423156168,StatisticBasedCase,1,PeakMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,6
2,BasicXform,1242301572,StatisticBasedCase,1,AverageMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,6
2,BasicXform,815481,StatisticBasedCase,2,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,7
2,BasicXform,1017593488,StatisticBasedCase,2,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,7
2,BasicXform,689245525,StatisticBasedCase,2,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,8
2,BasicXform,1017600080,StatisticBasedCase,2,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,8
2,BasicXform,1424517216,StatisticBasedCase,2,PeakMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,8
2,BasicXform,1243662564,StatisticBasedCase,2,AverageMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,8
2,BasicXform,837652,StatisticBasedCase,3,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,9
2,BasicXform,1017610656,StatisticBasedCase,3,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,9
2,BasicXform,674204909,StatisticBasedCase,3,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,10
2,BasicXform,1017621472,StatisticBasedCase,3,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,10
2,BasicXform,1424534616,StatisticBasedCase,3,PeakMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,10
2,BasicXform,1243679848,StatisticBasedCase,3,AverageMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,10
2,BasicXform,869011,StatisticBasedCase,4,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11
2,BasicXform,1017632664,StatisticBasedCase,4,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11
2,BasicXform,655012385,StatisticBasedCase,4,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12
2,BasicXform,1018161456,StatisticBasedCase,4,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12
2,BasicXform,1424556256,StatisticBasedCase,4,PeakMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12
2,BasicXform,1243701700,StatisticBasedCase,4,AverageMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,12
2,BasicXform,828197,StatisticBasedCase,5,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,13
2,BasicXform,1018172952,StatisticBasedCase,5,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,13
2,BasicXform,631511306,StatisticBasedCase,5,Time,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,14
2,BasicXform,1020274960,StatisticBasedCase,5,Memory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,14
2,BasicXform,1425096992,StatisticBasedCase,5,PeakMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,14
2,BasicXform,1244242184,StatisticBasedCase,5,AverageMemory,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,14
1,BasicXform,618392,StatisticBasedCase,1,Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,1
1,BasicXform,9548160,StatisticBasedCase,1,Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,1
1,BasicXform,1068791755,StatisticBasedCase,1,Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,2
1,BasicXform,32964944,StatisticBasedCase,1,Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,2
1,BasicXform,108753723,StatisticBasedCase,1,Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,3
1,BasicXform,14950672,StatisticBasedCase,1,Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,3
1,BasicXform,75065968,StatisticBasedCase,1,PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,3
1,BasicXform,53591120,StatisticBasedCase,1,AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,3
1,BasicXform,655691970,StatisticBasedCase,1,Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,4
1,BasicXform,17500952,StatisticBasedCase,1,Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,4
1,BasicXform,111588224,StatisticBasedCase,1,AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,4
1,BasicXform,186750288,StatisticBasedCase,1,PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,4
1,BasicXform,601709,StatisticBasedCase,1,Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,5
1,BasicXform,17500944,StatisticBasedCase,1,Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,5
1,BasicXform,623454151,StatisticBasedCase,1,Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,6
1,BasicXform,17509728,StatisticBasedCase,1,Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,6
1,BasicXform,114138608,StatisticBasedCase,1,AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,6
1,BasicXform,189300592,StatisticBasedCase,1,PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,6
1,BasicXform,253681,StatisticBasedCase,2,Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,7
1,BasicXform,17508800,StatisticBasedCase,2,Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,7
