RunIndex,Scenario,Tool,Sequence,PhaseName,Iteration,MetricValue,MetricName,Size,CaseName
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,M2MTransformation2,2,51471794,Time,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,M2MTransformation2,2,13398936,Memory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,M2MTransformation2,2,34864544,PeakMemory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,M2MTransformation2,2,34864544,AverageMemory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9,Modification,3,142171,Time,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9,Modification,3,13399416,Memory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,M2MTransformation2,3,49624484,Time,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,M2MTransformation2,3,13404504,Memory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,M2MTransformation2,3,34875048,PeakMemory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,M2MTransformation2,3,34875048,AverageMemory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,11,Modification,4,141441,Time,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,11,Modification,4,13404976,Memory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,M2MTransformation2,4,47021089,Time,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,M2MTransformation2,4,13415944,Memory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,M2MTransformation2,4,45618060,AverageMemory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,M2MTransformation2,4,56355488,PeakMemory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,13,Modification,5,158663,Time,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,13,Modification,5,13416424,Memory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,M2MTransformation2,5,44431818,Time,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,M2MTransformation2,5,13424848,Memory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,M2MTransformation2,5,56366912,PeakMemory,2,StatisticBasedCase
3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,M2MTransformation2,5,45629484,AverageMemory,2,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,EMFResourceInitialization,1,285572,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,EMFResourceInitialization,1,9539840,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Generation,1,291001612,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Generation,1,16406816,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,86467130,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,15869144,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,106668448,PeakMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,63718704,AverageMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,103584729,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,18020840,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,58819420,AverageMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,91031712,PeakMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Modification,1,3611389,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Modification,1,18114872,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,M2MTransformation2,1,14870,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,M2MTransformation2,1,18116544,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,M2MTransformation2,1,28853224,AverageMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,M2MTransformation2,1,39590504,PeakMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,Modification,2,1898236,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,Modification,2,18135152,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,M2MTransformation2,2,15278,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,M2MTransformation2,2,18136224,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,M2MTransformation2,2,39610784,PeakMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,M2MTransformation2,2,28873504,AverageMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,Modification,3,1632126,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,Modification,3,18156600,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,M2MTransformation2,3,16480,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,M2MTransformation2,3,18157472,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,M2MTransformation2,3,39632232,AverageMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,M2MTransformation2,3,61107088,PeakMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,Modification,4,1819630,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,Modification,4,18190488,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,M2MTransformation2,4,13231,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,M2MTransformation2,4,18191384,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,M2MTransformation2,4,61141000,PeakMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,M2MTransformation2,4,39666144,AverageMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,Modification,5,1641912,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,Modification,5,18222392,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,M2MTransformation2,5,15101,Time,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,M2MTransformation2,5,18223264,Memory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,M2MTransformation2,5,39698024,PeakMemory,4,StatisticBasedCase
1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,M2MTransformation2,5,28960744,AverageMemory,4,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,EMFResourceInitialization,1,306159,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,1,EMFResourceInitialization,1,9231680,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,Generation,1,120166550,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,2,Generation,1,11022152,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,1,23600,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,1,9468336,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,1,20205632,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,3,Initialization,1,30942728,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation1,1,514537153,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation1,1,9859864,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation1,1,481920040,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,4,M2MTransformation1,1,932896440,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,5,Modification,1,108686,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,5,Modification,1,9859960,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,6,M2MTransformation2,1,395647674,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,6,M2MTransformation2,1,9975440,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,6,M2MTransformation2,1,482067136,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,6,M2MTransformation2,1,954761656,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,7,Modification,2,86170,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,7,Modification,2,9975536,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,8,M2MTransformation2,2,366848107,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,8,M2MTransformation2,2,10098088,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,8,M2MTransformation2,2,488835348,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,8,M2MTransformation2,2,946874608,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,9,Modification,3,106251,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,9,Modification,3,10098184,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,10,M2MTransformation2,3,369965253,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,10,M2MTransformation2,3,10209968,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,10,M2MTransformation2,3,942388272,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,10,M2MTransformation2,3,486602280,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,11,Modification,4,110600,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,11,Modification,4,10210088,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,12,M2MTransformation2,4,391350866,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,12,M2MTransformation2,4,10347912,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,12,M2MTransformation2,4,485164180,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,12,M2MTransformation2,4,939467552,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,13,Modification,5,68674,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,13,Modification,5,10348008,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,14,M2MTransformation2,5,371782880,Time,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,14,M2MTransformation2,5,10462352,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,14,M2MTransformation2,5,494584696,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_OPTIMIZED-TEMPLATE,14,M2MTransformation2,5,958215032,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,EMFResourceInitialization,1,168347,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,EMFResourceInitialization,1,9471248,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Generation,1,118442145,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Generation,1,11885096,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Initialization,1,85519759,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Initialization,1,12161208,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Initialization,1,95616264,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Initialization,1,52666572,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,M2MTransformation1,1,49976079,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,M2MTransformation1,1,12751480,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,M2MTransformation1,1,33636688,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,M2MTransformation1,1,33636688,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Modification,1,162793,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Modification,1,12751256,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,M2MTransformation2,1,51231414,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,M2MTransformation2,1,12756864,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,M2MTransformation2,1,44964360,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,M2MTransformation2,1,55701784,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,Modification,2,192671,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,Modification,2,12756680,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,M2MTransformation2,2,48654610,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,M2MTransformation2,2,12764120,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,M2MTransformation2,2,44969772,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,M2MTransformation2,2,55707184,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,Modification,3,171525,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,Modification,3,12763896,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,M2MTransformation2,3,48878247,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,M2MTransformation2,3,12781312,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,M2MTransformation2,3,77189288,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,M2MTransformation2,3,44977004,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,Modification,4,186030,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,Modification,4,12781112,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,M2MTransformation2,4,42473108,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,M2MTransformation2,4,12786992,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,M2MTransformation2,4,55731656,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,M2MTransformation2,4,44994236,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,Modification,5,147681,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,Modification,5,12786768,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,M2MTransformation2,5,40096635,Time,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,M2MTransformation2,5,12794376,Memory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,M2MTransformation2,5,55737352,PeakMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,M2MTransformation2,5,44999900,AverageMemory,2,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,EMFResourceInitialization,1,421684,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,EMFResourceInitialization,1,9444192,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Generation,1,1028515840,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Generation,1,32803336,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,Initialization,1,119264203,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,Initialization,1,21001320,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,Initialization,1,96449416,PeakMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,Initialization,1,64228956,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,M2MTransformation1,1,88284493,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,M2MTransformation1,1,24272944,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,M2MTransformation1,1,63951616,PeakMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,M2MTransformation1,1,53214188,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,Modification,1,622300,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,Modification,1,24280832,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,M2MTransformation2,1,87754449,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,M2MTransformation2,1,24390184,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,M2MTransformation2,1,67231312,PeakMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,M2MTransformation2,1,56493888,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,Modification,2,428329,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,Modification,2,24396936,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,M2MTransformation2,2,71798572,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,M2MTransformation2,2,24408768,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,M2MTransformation2,2,56609992,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,M2MTransformation2,2,67347416,PeakMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,Modification,3,367023,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,Modification,3,24417728,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,M2MTransformation2,3,70184830,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,M2MTransformation2,3,24427616,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,M2MTransformation2,3,67368184,PeakMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,M2MTransformation2,3,56630772,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,Modification,4,347827,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,Modification,4,24436680,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,M2MTransformation2,4,70056070,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,M2MTransformation2,4,24642768,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,M2MTransformation2,4,88862224,PeakMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,M2MTransformation2,4,56649852,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,Modification,5,372910,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,Modification,5,24651440,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,M2MTransformation2,5,64991857,Time,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,M2MTransformation2,5,24654016,Memory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,M2MTransformation2,5,56864524,AverageMemory,8,StatisticBasedCase
1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,M2MTransformation2,5,89076832,PeakMemory,8,StatisticBasedCase
3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,EMFResourceInitialization,1,643581,Time,64,StatisticBasedCase
3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,EMFResourceInitialization,1,10220040,Memory,64,StatisticBasedCase
3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Generation,1,82753269108,Time,64,StatisticBasedCase
3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Generation,1,1579619632,Memory,64,StatisticBasedCase
3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,11060285835,Time,64,StatisticBasedCase
3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,973789712,Memory,64,StatisticBasedCase
3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,2838380728,PeakMemory,64,StatisticBasedCase
3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Initialization,1,1176309018,AverageMemory,64,StatisticBasedCase
3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,M2MTransformation1,1,1610246719,Time,64,StatisticBasedCase
