RunIndex,Scenario,PhaseName,Sequence,MetricValue,MetricName,Tool,Iteration,Size,CaseName
2,BasicXform,Modification,13,20815552,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,18718,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,20816424,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,42291184,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,4,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,42291184,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,4,StatisticBasedCase
2,BasicXform,EMFResourceInitialization,1,188898,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,EMFResourceInitialization,1,9861752,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,Generation,2,13721712648,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,Generation,2,388827680,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,Initialization,3,328588777,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,Initialization,3,46887928,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,Initialization,3,210653312,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,Initialization,3,130213064,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,667650123,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,69450376,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,657284912,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,368101876,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,Modification,5,651311,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,Modification,5,69449152,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,619813199,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,69456400,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,647634064,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,390663336,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,32,StatisticBasedCase
2,BasicXform,Modification,7,380515,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,32,StatisticBasedCase
2,BasicXform,Modification,7,69456760,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,587536880,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,69463352,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,712066216,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,390670952,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,32,StatisticBasedCase
2,BasicXform,Modification,9,313012,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,32,StatisticBasedCase
2,BasicXform,Modification,9,69463808,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,555464275,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,69462664,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,390678116,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,647648968,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,32,StatisticBasedCase
2,BasicXform,Modification,11,319706,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,32,StatisticBasedCase
2,BasicXform,Modification,11,69463144,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,539869262,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,69476552,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,647648144,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,390677384,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,32,StatisticBasedCase
2,BasicXform,Modification,13,447826,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,32,StatisticBasedCase
2,BasicXform,Modification,13,69476936,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,544842140,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,69480880,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,647661784,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,32,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,390691088,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,32,StatisticBasedCase
2,BasicXform,EMFResourceInitialization,1,287764,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,EMFResourceInitialization,1,10227816,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,Generation,2,66666003392,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,Generation,2,1728031824,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,Initialization,3,3268981727,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,Initialization,3,184280392,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,Initialization,3,1000520088,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,Initialization,3,598809943,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,1320371608,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,214751896,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,829252560,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,M2MTransformation1,4,1312981376,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,Modification,5,1002739,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,Modification,5,214749912,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,1178426825,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,214759320,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,1339624096,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,6,900391864,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
2,BasicXform,Modification,7,700171,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,64,StatisticBasedCase
2,BasicXform,Modification,7,214759112,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,1086945128,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,214762208,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,937899002,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,8,1331371728,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,64,StatisticBasedCase
2,BasicXform,Modification,9,479886,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,64,StatisticBasedCase
2,BasicXform,Modification,9,214762000,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,1079047697,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,214766688,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,934404882,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,10,1325974832,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,64,StatisticBasedCase
2,BasicXform,Modification,11,557126,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,64,StatisticBasedCase
2,BasicXform,Modification,11,214766504,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,1193532368,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,214771200,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,900453690,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,12,1354061528,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,64,StatisticBasedCase
2,BasicXform,Modification,13,305235,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,64,StatisticBasedCase
2,BasicXform,Modification,13,214771016,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,1075095417,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,214776024,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,952067072,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,64,StatisticBasedCase
2,BasicXform,M2MTransformation2,14,1352312472,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,64,StatisticBasedCase
3,BasicXform,EMFResourceInitialization,1,159407,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,EMFResourceInitialization,1,9681368,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,Generation,2,3010602068,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,Generation,2,105276896,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,Initialization,3,205892683,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,Initialization,3,17139800,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,Initialization,3,97443504,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,Initialization,3,76185044,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,M2MTransformation1,4,402655863,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,M2MTransformation1,4,22609192,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,M2MTransformation1,4,314758792,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,M2MTransformation1,4,187208000,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,Modification,5,337386,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,Modification,5,22608984,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,6,362076494,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,6,22621560,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,6,320228192,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,6,192677436,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,16,StatisticBasedCase
3,BasicXform,Modification,7,274579,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,16,StatisticBasedCase
3,BasicXform,Modification,7,22620328,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,8,288068795,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,8,22628528,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,8,320672360,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,8,171430344,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,16,StatisticBasedCase
3,BasicXform,Modification,9,253084,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,16,StatisticBasedCase
3,BasicXform,Modification,9,22628232,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,10,264816616,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,10,22632608,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,10,277730512,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,10,171438220,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,16,StatisticBasedCase
3,BasicXform,Modification,11,205901,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,16,StatisticBasedCase
3,BasicXform,Modification,11,22632560,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,12,258588762,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,12,22640536,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,12,320251848,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,12,192701064,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,16,StatisticBasedCase
3,BasicXform,Modification,13,268831,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,16,StatisticBasedCase
3,BasicXform,Modification,13,22640336,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,14,248892662,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,14,22645960,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,14,192708796,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,16,StatisticBasedCase
3,BasicXform,M2MTransformation2,14,320259560,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,16,StatisticBasedCase
1,BasicXform,EMFResourceInitialization,1,968890,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,EMFResourceInitialization,1,10228672,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,Generation,2,66295087235,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,Generation,2,1728247648,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,Initialization,3,3169506288,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,Initialization,3,184281808,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,Initialization,3,1022240344,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,Initialization,3,624002855,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,M2MTransformation1,4,1448056924,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,M2MTransformation1,4,214751768,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,M2MTransformation1,4,836499634,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,M2MTransformation1,4,1336558360,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,Modification,5,1414236,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,Modification,5,214750800,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,6,1127000145,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,6,214759544,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,6,1340610136,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,6,929005933,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,64,StatisticBasedCase
1,BasicXform,Modification,7,637233,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,64,StatisticBasedCase
1,BasicXform,Modification,7,214759336,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,8,1038898807,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,8,214766840,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,8,957820253,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,8,1329350320,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,64,StatisticBasedCase
1,BasicXform,Modification,9,566797,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,64,StatisticBasedCase
1,BasicXform,Modification,9,214766632,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,10,1031217737,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,10,214764672,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,10,964765725,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,10,1395297320,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,64,StatisticBasedCase
1,BasicXform,Modification,11,513542,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,64,StatisticBasedCase
1,BasicXform,Modification,11,214764488,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,12,1020611208,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,12,214771832,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,12,973823480,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,12,1353352568,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,64,StatisticBasedCase
1,BasicXform,Modification,13,531181,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,64,StatisticBasedCase
1,BasicXform,Modification,13,214771648,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,14,1019192092,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,14,214776816,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,14,971950034,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,64,StatisticBasedCase
1,BasicXform,M2MTransformation2,14,1350538832,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,64,StatisticBasedCase
1,BasicXform,EMFResourceInitialization,1,369206,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
1,BasicXform,EMFResourceInitialization,1,9560120,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
1,BasicXform,Generation,2,785690672,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
1,BasicXform,Generation,2,33422352,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
1,BasicXform,Initialization,3,112656606,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
1,BasicXform,Initialization,3,22819504,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
1,BasicXform,Initialization,3,118021824,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
1,BasicXform,Initialization,3,75072124,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,StatisticBasedCase
