RunIndex,MetricName,MetricValue,Scenario,Size,Sequence,PhaseName,CaseName,Iteration,Tool
3,PeakMemory,34740392,BasicXform,1,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,1784840,BasicXform,1,7,Modification,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,13310784,BasicXform,1,7,Modification,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,19824,BasicXform,1,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,13311656,BasicXform,1,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,PeakMemory,34786416,BasicXform,1,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,AverageMemory,34786416,BasicXform,1,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,1926401,BasicXform,1,9,Modification,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,13360088,BasicXform,1,9,Modification,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,20317,BasicXform,1,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,13360960,BasicXform,1,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,PeakMemory,34835720,BasicXform,1,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,AverageMemory,24098440,BasicXform,1,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,1925058,BasicXform,1,11,Modification,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,13407048,BasicXform,1,11,Modification,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,20906,BasicXform,1,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,13407944,BasicXform,1,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,PeakMemory,34882704,BasicXform,1,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,AverageMemory,34882704,BasicXform,1,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,1981977,BasicXform,1,13,Modification,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,13451944,BasicXform,1,13,Modification,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,19700,BasicXform,1,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,13452816,BasicXform,1,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,AverageMemory,34927576,BasicXform,1,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,PeakMemory,34927576,BasicXform,1,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,166170,BasicXform,16,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,9041104,BasicXform,16,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,3152308735,BasicXform,16,2,Generation,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,187623656,BasicXform,16,2,Generation,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,382804670,BasicXform,16,3,Initialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,84963504,BasicXform,16,3,Initialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,PeakMemory,307485656,BasicXform,16,3,Initialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,AverageMemory,169939372,BasicXform,16,3,Initialization,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,164365146,BasicXform,16,4,M2MTransformation1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,101773152,BasicXform,16,4,M2MTransformation1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,AverageMemory,169231296,BasicXform,16,4,M2MTransformation1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,PeakMemory,211364888,BasicXform,16,4,M2MTransformation1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,626983,BasicXform,16,5,Modification,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,101796232,BasicXform,16,5,Modification,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,173178740,BasicXform,16,6,M2MTransformation2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,101813472,BasicXform,16,6,M2MTransformation2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,PeakMemory,228197992,BasicXform,16,6,M2MTransformation2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,AverageMemory,186064304,BasicXform,16,6,M2MTransformation2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,273258,BasicXform,16,7,Modification,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,101820928,BasicXform,16,7,Modification,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,154977230,BasicXform,16,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,101836248,BasicXform,16,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,PeakMemory,314122072,BasicXform,16,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,AverageMemory,207563844,BasicXform,16,8,M2MTransformation2,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,292315,BasicXform,16,9,Modification,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,101844800,BasicXform,16,9,Modification,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,137824497,BasicXform,16,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,101859584,BasicXform,16,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,PeakMemory,228246360,BasicXform,16,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,AverageMemory,186112772,BasicXform,16,10,M2MTransformation2,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,240458,BasicXform,16,11,Modification,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,101868320,BasicXform,16,11,Modification,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,145738052,BasicXform,16,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,101883784,BasicXform,16,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,AverageMemory,186136420,BasicXform,16,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,PeakMemory,228270112,BasicXform,16,12,M2MTransformation2,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,500593,BasicXform,16,13,Modification,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,101892680,BasicXform,16,13,Modification,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,158578656,BasicXform,16,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Memory,101908184,BasicXform,16,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,AverageMemory,186160752,BasicXform,16,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,PeakMemory,228294440,BasicXform,16,14,M2MTransformation2,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
3,Time,169601,BasicXform,4,1,EMFResourceInitialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,9017616,BasicXform,4,1,EMFResourceInitialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,264804460,BasicXform,4,2,Generation,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,22163520,BasicXform,4,2,Generation,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,79189525,BasicXform,4,3,Initialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,20081968,BasicXform,4,3,Initialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,PeakMemory,73933008,BasicXform,4,3,Initialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,AverageMemory,52458156,BasicXform,4,3,Initialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,104014503,BasicXform,4,4,M2MTransformation1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,24785296,BasicXform,4,4,M2MTransformation1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,PeakMemory,73769688,BasicXform,4,4,M2MTransformation1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,AverageMemory,52294820,BasicXform,4,4,M2MTransformation1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,2421467,BasicXform,4,5,Modification,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,25216808,BasicXform,4,5,Modification,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,22295,BasicXform,4,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,25217680,BasicXform,4,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,PeakMemory,46692440,BasicXform,4,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,AverageMemory,46692440,BasicXform,4,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,1499177,BasicXform,4,7,Modification,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,25249864,BasicXform,4,7,Modification,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,22284,BasicXform,4,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,25250736,BasicXform,4,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,PeakMemory,68200352,BasicXform,4,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,AverageMemory,46725496,BasicXform,4,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,1310497,BasicXform,4,9,Modification,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,25285448,BasicXform,4,9,Modification,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,20111,BasicXform,4,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,25286320,BasicXform,4,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,PeakMemory,46761080,BasicXform,4,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,AverageMemory,46761080,BasicXform,4,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,1260848,BasicXform,4,11,Modification,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,25327440,BasicXform,4,11,Modification,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,21416,BasicXform,4,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,25328336,BasicXform,4,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,AverageMemory,46803096,BasicXform,4,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,PeakMemory,46803096,BasicXform,4,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,1642683,BasicXform,4,13,Modification,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,25377288,BasicXform,4,13,Modification,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,23454,BasicXform,4,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Memory,25378160,BasicXform,4,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,AverageMemory,46852920,BasicXform,4,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,PeakMemory,68327776,BasicXform,4,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,308400,BasicXform,16,1,EMFResourceInitialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,9157456,BasicXform,16,1,EMFResourceInitialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,1726242878,BasicXform,16,2,Generation,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,85027288,BasicXform,16,2,Generation,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,276272383,BasicXform,16,3,Initialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,69310472,BasicXform,16,3,Initialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,PeakMemory,207068968,BasicXform,16,3,Initialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,AverageMemory,119704956,BasicXform,16,3,Initialization,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,299356567,BasicXform,16,4,M2MTransformation1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,90951192,BasicXform,16,4,M2MTransformation1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,PeakMemory,234277048,BasicXform,16,4,M2MTransformation1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,AverageMemory,162043428,BasicXform,16,4,M2MTransformation1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,4535083,BasicXform,16,5,Modification,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,92827400,BasicXform,16,5,Modification,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,38908,BasicXform,16,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,92828272,BasicXform,16,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,AverageMemory,113326928,BasicXform,16,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,PeakMemory,124064368,BasicXform,16,6,M2MTransformation2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,1624381,BasicXform,16,7,Modification,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,92864960,BasicXform,16,7,Modification,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,14469,BasicXform,16,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,92865832,BasicXform,16,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,AverageMemory,113364488,BasicXform,16,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,PeakMemory,113364488,BasicXform,16,8,M2MTransformation2,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,1409531,BasicXform,16,9,Modification,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,92910984,BasicXform,16,9,Modification,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,15621,BasicXform,16,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,92912656,BasicXform,16,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,AverageMemory,103161284,BasicXform,16,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,PeakMemory,113410512,BasicXform,16,10,M2MTransformation2,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,1258180,BasicXform,16,11,Modification,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,92949216,BasicXform,16,11,Modification,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,17219,BasicXform,16,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,92950112,BasicXform,16,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,AverageMemory,103199540,BasicXform,16,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,PeakMemory,113448768,BasicXform,16,12,M2MTransformation2,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,1297977,BasicXform,16,13,Modification,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,93052512,BasicXform,16,13,Modification,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Time,15185,BasicXform,16,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,Memory,93053384,BasicXform,16,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,PeakMemory,113552040,BasicXform,16,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2,AverageMemory,113552040,BasicXform,16,14,M2MTransformation2,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
3,Time,353392,BasicXform,2,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,Memory,8753856,BasicXform,2,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,Time,115067371,BasicXform,2,2,Generation,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,Memory,12873464,BasicXform,2,2,Generation,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,Time,14433,BasicXform,2,3,Initialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,Memory,8997720,BasicXform,2,3,Initialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,PeakMemory,30471960,BasicXform,2,3,Initialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,AverageMemory,30471960,BasicXform,2,3,Initialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,Time,595819403,BasicXform,2,4,M2MTransformation1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,Memory,9411640,BasicXform,2,4,M2MTransformation1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,PeakMemory,1083264376,BasicXform,2,4,M2MTransformation1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,AverageMemory,217675468,BasicXform,2,4,M2MTransformation1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,Time,78613,BasicXform,2,5,Modification,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,Memory,9411728,BasicXform,2,5,Modification,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,Time,555616835,BasicXform,2,6,M2MTransformation2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,Memory,9536968,BasicXform,2,6,M2MTransformation2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,PeakMemory,1083645448,BasicXform,2,6,M2MTransformation2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,AverageMemory,212988356,BasicXform,2,6,M2MTransformation2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
3,Time,75984,BasicXform,2,7,Modification,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE
3,Memory,9537104,BasicXform,2,7,Modification,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE
3,Time,558252211,BasicXform,2,8,M2MTransformation2,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE
3,Memory,9669824,BasicXform,2,8,M2MTransformation2,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE
3,AverageMemory,213368316,BasicXform,2,8,M2MTransformation2,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE
3,PeakMemory,1083803592,BasicXform,2,8,M2MTransformation2,StatisticBasedCase,2,BATCH_OPTIMIZED-TEMPLATE
3,Time,64523,BasicXform,2,9,Modification,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE
3,Memory,9669912,BasicXform,2,9,Modification,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE
3,Time,561147820,BasicXform,2,10,M2MTransformation2,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE
3,Memory,9821176,BasicXform,2,10,M2MTransformation2,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE
3,PeakMemory,1083969200,BasicXform,2,10,M2MTransformation2,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE
3,AverageMemory,213673248,BasicXform,2,10,M2MTransformation2,StatisticBasedCase,3,BATCH_OPTIMIZED-TEMPLATE
3,Time,126631,BasicXform,2,11,Modification,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE
3,Memory,9821288,BasicXform,2,11,Modification,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE
3,Time,568862953,BasicXform,2,12,M2MTransformation2,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE
3,Memory,9945648,BasicXform,2,12,M2MTransformation2,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE
3,PeakMemory,1084087800,BasicXform,2,12,M2MTransformation2,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE
3,AverageMemory,220864748,BasicXform,2,12,M2MTransformation2,StatisticBasedCase,4,BATCH_OPTIMIZED-TEMPLATE
3,Time,76871,BasicXform,2,13,Modification,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE
3,Memory,9945736,BasicXform,2,13,Modification,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE
3,Time,584982389,BasicXform,2,14,M2MTransformation2,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE
3,Memory,10071672,BasicXform,2,14,M2MTransformation2,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE
3,AverageMemory,53070716,BasicXform,2,14,M2MTransformation2,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE
3,PeakMemory,1440695296,BasicXform,2,14,M2MTransformation2,StatisticBasedCase,5,BATCH_OPTIMIZED-TEMPLATE
1,Time,288598,BasicXform,16,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Memory,8913752,BasicXform,16,1,EMFResourceInitialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Time,4031560488,BasicXform,16,2,Generation,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Memory,187328024,BasicXform,16,2,Generation,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Time,29026,BasicXform,16,3,Initialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Memory,11609944,BasicXform,16,3,Initialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,PeakMemory,74780408,BasicXform,16,3,Initialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,AverageMemory,53305552,BasicXform,16,3,Initialization,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Time,36164467556,BasicXform,16,4,M2MTransformation1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Memory,15509208,BasicXform,16,4,M2MTransformation1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,AverageMemory,1195963998,BasicXform,16,4,M2MTransformation1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,PeakMemory,3326532152,BasicXform,16,4,M2MTransformation1,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Time,248856,BasicXform,16,5,Modification,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Memory,15509296,BasicXform,16,5,Modification,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Time,35922551618,BasicXform,16,6,M2MTransformation2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,Memory,16552248,BasicXform,16,6,M2MTransformation2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
1,AverageMemory,1258379463,BasicXform,16,6,M2MTransformation2,StatisticBasedCase,1,BATCH_OPTIMIZED-TEMPLATE
