CaseName,MetricName,RunIndex,PhaseName,Iteration,Scenario,Size,Sequence,MetricValue,Tool
StatisticBasedCase,PeakMemory,1,M2MTransformation2,3,BasicXform,64,10,1558240704,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,Modification,4,BasicXform,64,11,410888,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,Modification,4,BasicXform,64,11,275693984,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,4,BasicXform,64,12,1124629809,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,4,BasicXform,64,12,275701640,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,4,BasicXform,64,12,1554403272,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,4,BasicXform,64,12,1087573234,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,Modification,5,BasicXform,64,13,392916,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,Modification,5,BasicXform,64,13,275701832,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,5,BasicXform,64,14,1118356342,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,5,BasicXform,64,14,275709248,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,5,BasicXform,64,14,1551879112,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,5,BasicXform,64,14,1085973392,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE
StatisticBasedCase,Time,1,EMFResourceInitialization,1,BasicXform,8,1,280293,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,EMFResourceInitialization,1,BasicXform,8,1,11257232,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Generation,1,BasicXform,8,2,793876067,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Generation,1,BasicXform,8,2,56478640,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Initialization,1,BasicXform,8,3,113265618,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Initialization,1,BasicXform,8,3,32446856,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,Initialization,1,BasicXform,8,3,98241456,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,Initialization,1,BasicXform,8,3,66029176,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation1,1,BasicXform,8,4,87822691,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation1,1,BasicXform,8,4,40147216,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation1,1,BasicXform,8,4,107609408,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation1,1,BasicXform,8,4,75397132,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Modification,1,BasicXform,8,5,654335,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Modification,1,BasicXform,8,5,40196568,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,1,BasicXform,8,6,100434670,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,1,BasicXform,8,6,40211576,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,1,BasicXform,8,6,104621864,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,1,BasicXform,8,6,83147016,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Modification,2,BasicXform,8,7,540353,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Modification,2,BasicXform,8,7,40269224,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,2,BasicXform,8,8,96606616,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,2,BasicXform,8,8,40300584,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,2,BasicXform,8,8,83219688,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,2,BasicXform,8,8,104694552,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Modification,3,BasicXform,8,9,478709,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Modification,3,BasicXform,8,9,40350192,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,3,BasicXform,8,10,93347976,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,3,BasicXform,8,10,40364984,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,3,BasicXform,8,10,104775704,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,3,BasicXform,8,10,83300748,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Modification,4,BasicXform,8,11,524360,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Modification,4,BasicXform,8,11,40414776,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,4,BasicXform,8,12,83802322,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,4,BasicXform,8,12,40432712,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,4,BasicXform,8,12,83365244,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,4,BasicXform,8,12,104840088,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Modification,5,BasicXform,8,13,2027381,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Modification,5,BasicXform,8,13,41006928,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,5,BasicXform,8,14,83846078,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,5,BasicXform,8,14,41022064,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,5,BasicXform,8,14,105432232,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,5,BasicXform,8,14,83957380,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,EMFResourceInitialization,1,BasicXform,1,1,269079,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,EMFResourceInitialization,1,BasicXform,1,1,11279760,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Generation,1,BasicXform,1,2,46516242,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Generation,1,BasicXform,1,2,13236304,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Initialization,1,BasicXform,1,3,41718955,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Initialization,1,BasicXform,1,3,14373752,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,Initialization,1,BasicXform,1,3,54343936,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,Initialization,1,BasicXform,1,3,43606512,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation1,1,BasicXform,1,4,25544159,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation1,1,BasicXform,1,4,15471016,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation1,1,BasicXform,1,4,35849176,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation1,1,BasicXform,1,4,35849176,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Modification,1,BasicXform,1,5,2699644,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Modification,1,BasicXform,1,5,15606560,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,1,BasicXform,1,6,24222,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,1,BasicXform,1,6,15607400,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,1,BasicXform,1,6,37082160,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,1,BasicXform,1,6,37082160,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Modification,2,BasicXform,1,7,1854111,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Modification,2,BasicXform,1,7,15650104,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,2,BasicXform,1,8,19912,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,2,BasicXform,1,8,15650944,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,2,BasicXform,1,8,37125704,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,2,BasicXform,1,8,26388424,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Modification,3,BasicXform,1,9,1909345,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Modification,3,BasicXform,1,9,15698256,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,3,BasicXform,1,10,22337,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,3,BasicXform,1,10,15699096,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,3,BasicXform,1,10,37173856,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,3,BasicXform,1,10,26436576,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Modification,4,BasicXform,1,11,2003513,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Modification,4,BasicXform,1,11,15743288,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,4,BasicXform,1,12,22027,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,4,BasicXform,1,12,15744152,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,4,BasicXform,1,12,37218912,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,4,BasicXform,1,12,37218912,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Modification,5,BasicXform,1,13,2060837,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Modification,5,BasicXform,1,13,15785928,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,5,BasicXform,1,14,28620,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,5,BasicXform,1,14,15786768,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,5,BasicXform,1,14,26524248,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,5,BasicXform,1,14,37261528,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,EMFResourceInitialization,1,BasicXform,16,1,179078,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,EMFResourceInitialization,1,BasicXform,16,1,11347736,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,Generation,1,BasicXform,16,2,1492040413,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,Generation,1,BasicXform,16,2,87104064,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,Initialization,1,BasicXform,16,3,260807892,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,Initialization,1,BasicXform,16,3,58351360,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,3,Initialization,1,BasicXform,16,3,224246664,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,3,Initialization,1,BasicXform,16,3,124188880,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation1,1,BasicXform,16,4,135942989,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation1,1,BasicXform,16,4,74739016,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation1,1,BasicXform,16,4,162567088,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation1,1,BasicXform,16,4,120880652,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,Modification,1,BasicXform,16,5,723757,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,Modification,1,BasicXform,16,5,74793120,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,1,BasicXform,16,6,162381909,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,1,BasicXform,16,6,74809944,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,1,BasicXform,16,6,147745308,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,1,BasicXform,16,6,199853520,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,Modification,2,BasicXform,16,7,582198,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,Modification,2,BasicXform,16,7,74863144,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,2,BasicXform,16,8,155436655,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,2,BasicXform,16,8,74878104,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,2,BasicXform,16,8,199923640,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,2,BasicXform,16,8,147815380,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,Modification,3,BasicXform,16,9,518383,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,Modification,3,BasicXform,16,9,74932456,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,3,BasicXform,16,10,150831090,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,3,BasicXform,16,10,74947288,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,3,BasicXform,16,10,221467632,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,3,BasicXform,16,10,147884604,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,Modification,4,BasicXform,16,11,605450,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,Modification,4,BasicXform,16,11,75001824,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,4,BasicXform,16,12,188370963,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,4,BasicXform,16,12,75148104,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,4,BasicXform,16,12,221537064,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,4,BasicXform,16,12,147954016,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,Modification,5,BasicXform,16,13,514866,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,Modification,5,BasicXform,16,13,75202776,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,5,BasicXform,16,14,134420411,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,5,BasicXform,16,14,75217760,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,5,BasicXform,16,14,148154876,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,5,BasicXform,16,14,200263000,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,3,EMFResourceInitialization,1,BasicXform,4,1,408051,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,EMFResourceInitialization,1,BasicXform,4,1,11314216,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Generation,1,BasicXform,4,2,257134721,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Generation,1,BasicXform,4,2,24378920,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Initialization,1,BasicXform,4,3,72390763,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Initialization,1,BasicXform,4,3,22623808,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,Initialization,1,BasicXform,4,3,54755472,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,Initialization,1,BasicXform,4,3,86967768,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation1,1,BasicXform,4,4,103335878,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation1,1,BasicXform,4,4,27320400,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation1,1,BasicXform,4,4,76311488,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation1,1,BasicXform,4,4,54836636,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Modification,1,BasicXform,4,5,2230008,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Modification,1,BasicXform,4,5,27748792,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,1,BasicXform,4,6,18052,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,1,BasicXform,4,6,27749632,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,1,BasicXform,4,6,49224392,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,1,BasicXform,4,6,38487112,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Modification,2,BasicXform,4,7,1507072,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Modification,2,BasicXform,4,7,27780152,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,2,BasicXform,4,8,14879,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,2,BasicXform,4,8,27780992,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,2,BasicXform,4,8,49255752,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,2,BasicXform,4,8,38518472,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Modification,3,BasicXform,4,9,1983382,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Modification,3,BasicXform,4,9,27813928,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,3,BasicXform,4,10,16768,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,3,BasicXform,4,10,27814768,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,3,BasicXform,4,10,49289528,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,3,BasicXform,4,10,38552248,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Modification,4,BasicXform,4,11,1563173,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Modification,4,BasicXform,4,11,27854240,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,4,BasicXform,4,12,19983,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,4,BasicXform,4,12,27855104,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,4,BasicXform,4,12,49329864,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,4,BasicXform,4,12,38592584,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,Modification,5,BasicXform,4,13,1705734,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,Modification,5,BasicXform,4,13,27902408,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,5,BasicXform,4,14,16265,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,5,BasicXform,4,14,27903248,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,5,BasicXform,4,14,49378008,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,5,BasicXform,4,14,49378008,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,EMFResourceInitialization,1,BasicXform,16,1,223370,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,EMFResourceInitialization,1,BasicXform,16,1,11451152,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Generation,1,BasicXform,16,2,3106390185,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Generation,1,BasicXform,16,2,163469088,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Initialization,1,BasicXform,16,3,382295632,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Initialization,1,BasicXform,16,3,90427528,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,Initialization,1,BasicXform,16,3,173679568,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,Initialization,1,BasicXform,16,3,290709120,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation1,1,BasicXform,16,4,291365519,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation1,1,BasicXform,16,4,112063872,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation1,1,BasicXform,16,4,303445152,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation1,1,BasicXform,16,4,218195056,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,1,BasicXform,16,5,4014021,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,1,BasicXform,16,5,113940912,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,1,BasicXform,16,6,36164,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,1,BasicXform,16,6,113941760,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,1,BasicXform,16,6,177933368,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,1,BasicXform,16,6,156458512,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,2,BasicXform,16,7,1380981,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,2,BasicXform,16,7,113978400,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,2,BasicXform,16,8,15014,INCR_VIATRA_TRANSFORMATION-TEMPLATE
