CaseName,Scenario,Size,RunIndex,Tool,MetricValue,Iteration,MetricName,PhaseName,Sequence
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,675962504,3,AverageMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,566368,4,Time,Modification,11
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214762088,4,Memory,Modification,11
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,986945353,4,Time,M2MTransformation2,12
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214766608,4,Memory,M2MTransformation2,12
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1100266112,4,PeakMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,675962484,4,AverageMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,326640,5,Time,Modification,13
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214766424,5,Memory,Modification,13
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,984129344,5,Time,M2MTransformation2,14
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214774440,5,Memory,M2MTransformation2,14
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1100271304,5,PeakMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,675967236,5,AverageMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,184965,1,Time,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9682344,1,Memory,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4099259880,1,Time,Generation,2
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,101352768,1,Memory,Generation,2
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,176786899,1,Time,Initialization,3
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,17114568,1,Memory,Initialization,3
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,118900712,1,PeakMemory,Initialization,3
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,86903220,1,AverageMemory,Initialization,3
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,311382744,1,Time,M2MTransformation1,4
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,22590944,1,Memory,M2MTransformation1,4
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,251191024,1,PeakMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,144675728,1,AverageMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,372514,1,Time,Modification,5
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,22590736,1,Memory,Modification,5
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,263481234,1,Time,M2MTransformation2,6
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,22614528,1,Memory,M2MTransformation2,6
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,150151984,1,AverageMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,235192328,1,PeakMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,233806,2,Time,Modification,7
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,22612376,2,Memory,Modification,7
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,245646539,2,Time,M2MTransformation2,8
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,22621608,2,Memory,M2MTransformation2,8
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,235213904,2,PeakMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,150173592,2,AverageMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,234766,3,Time,Modification,9
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,22621400,3,Memory,Modification,9
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,230419942,3,Time,M2MTransformation2,10
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,22628680,3,Memory,M2MTransformation2,10
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,150182652,3,AverageMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,278172696,3,PeakMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,221093,4,Time,Modification,11
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,22628496,4,Memory,Modification,11
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,226113123,4,Time,M2MTransformation2,12
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,22633416,4,Memory,M2MTransformation2,12
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,235230096,4,PeakMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,150189760,4,AverageMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,218258,5,Time,Modification,13
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,22633208,5,Memory,Modification,13
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,217984281,5,Time,M2MTransformation2,14
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,22638280,5,Memory,M2MTransformation2,14
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,235234624,5,PeakMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,16,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,150194368,5,AverageMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,260922,1,Time,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10228760,1,Memory,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,73890607314,1,Time,Generation,2
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1728206360,1,Memory,Generation,2
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3547199414,1,Time,Initialization,3
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,184297152,1,Memory,Initialization,3
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,573190663,1,AverageMemory,Initialization,3
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1011087328,1,PeakMemory,Initialization,3
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1222471165,1,Time,M2MTransformation1,4
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214765984,1,Memory,M2MTransformation1,4
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,712164581,1,AverageMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1048079712,1,PeakMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1051498,1,Time,Modification,5
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214766000,1,Memory,Modification,5
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1126439715,1,Time,M2MTransformation2,6
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214778104,1,Memory,M2MTransformation2,6
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1114537880,1,PeakMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,790619877,1,AverageMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,592481,2,Time,Modification,7
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214777896,2,Memory,Modification,7
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1049295411,2,Time,M2MTransformation2,8
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214782936,2,Memory,M2MTransformation2,8
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1101924168,2,PeakMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,806209005,2,AverageMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,576803,3,Time,Modification,9
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214782728,3,Memory,Modification,9
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1028036093,3,Time,M2MTransformation2,10
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214784256,3,Memory,M2MTransformation2,10
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1139415312,3,PeakMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,818042229,3,AverageMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,573009,4,Time,Modification,11
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214784072,4,Memory,Modification,11
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1007713457,4,Time,M2MTransformation2,12
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214787776,4,Memory,M2MTransformation2,12
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,818043570,4,AverageMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1139416640,4,PeakMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,641898,5,Time,Modification,13
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214787592,5,Memory,Modification,13
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1012320026,5,Time,M2MTransformation2,14
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,214795192,5,Memory,M2MTransformation2,14
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1101933336,5,PeakMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,818046944,5,AverageMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,201045,1,Time,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9556368,1,Memory,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,851893130,1,Time,Generation,2
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,33788456,1,Memory,Generation,2
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,130181301,1,Time,Initialization,3
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,22774144,1,Memory,Initialization,3
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64332236,1,AverageMemory,Initialization,3
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,96544504,1,PeakMemory,Initialization,3
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90114572,1,Time,M2MTransformation1,4
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28074360,1,Memory,M2MTransformation1,4
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65724624,1,PeakMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,54987104,1,AverageMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,427501,1,Time,Modification,5
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28083768,1,Memory,Modification,5
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,98480209,1,Time,M2MTransformation2,6
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28194544,1,Memory,M2MTransformation2,6
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,71034256,1,AverageMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,92509112,1,PeakMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,394907,2,Time,Modification,7
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28203672,2,Memory,Modification,7
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,86107744,2,Time,M2MTransformation2,8
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28218744,2,Memory,M2MTransformation2,8
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,71154148,2,AverageMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,114103848,2,PeakMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,556418,3,Time,Modification,9
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28227832,3,Memory,Modification,9
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,87806018,3,Time,M2MTransformation2,10
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28236456,3,Memory,M2MTransformation2,10
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,114128232,3,PeakMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,71178420,3,AverageMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,434719,4,Time,Modification,11
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28245904,4,Memory,Modification,11
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,77832904,4,Time,M2MTransformation2,12
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28454200,4,Memory,M2MTransformation2,12
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,71196508,4,AverageMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,92671456,4,PeakMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,450474,5,Time,Modification,13
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28463528,5,Memory,Modification,13
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,69798175,5,Time,M2MTransformation2,14
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28473624,5,Memory,M2MTransformation2,14
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,71414092,5,AverageMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,92889024,5,PeakMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,210236,1,Time,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9591600,1,Memory,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46870789,1,Time,Generation,2
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10882544,1,Memory,Generation,2
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,49003968,1,Time,Initialization,3
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12006064,1,Memory,Initialization,3
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,63391184,1,PeakMemory,Initialization,3
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,58022464,1,AverageMemory,Initialization,3
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24461527,1,Time,M2MTransformation1,4
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12736144,1,Memory,M2MTransformation1,4
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,54956344,1,PeakMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,33481488,1,AverageMemory,M2MTransformation1,4
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2572529,1,Time,Modification,5
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12818552,1,Memory,Modification,5
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17816,1,Time,M2MTransformation2,6
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12819424,1,Memory,M2MTransformation2,6
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,23556904,1,AverageMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34294184,1,PeakMemory,M2MTransformation2,6
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2887881,2,Time,Modification,7
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12844080,2,Memory,Modification,7
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16177,2,Time,M2MTransformation2,8
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12844952,2,Memory,M2MTransformation2,8
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,55794568,2,PeakMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34319712,2,AverageMemory,M2MTransformation2,8
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2405716,3,Time,Modification,9
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12872344,3,Memory,Modification,9
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20495,3,Time,M2MTransformation2,10
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12873216,3,Memory,M2MTransformation2,10
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34347976,3,PeakMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34347976,3,AverageMemory,M2MTransformation2,10
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2208780,4,Time,Modification,11
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12902312,4,Memory,Modification,11
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17896,4,Time,M2MTransformation2,12
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12903208,4,Memory,M2MTransformation2,12
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34377968,4,PeakMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34377968,4,AverageMemory,M2MTransformation2,12
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2235768,5,Time,Modification,13
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12928248,5,Memory,Modification,13
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18944,5,Time,M2MTransformation2,14
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12929120,5,Memory,M2MTransformation2,14
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34403880,5,AverageMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,55878736,5,PeakMemory,M2MTransformation2,14
StatisticBasedCase,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,164507,1,Time,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9526128,1,Memory,EMFResourceInitialization,1
StatisticBasedCase,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,104534114,1,Time,Generation,2
StatisticBasedCase,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12087072,1,Memory,Generation,2
StatisticBasedCase,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,52107835,1,Time,Initialization,3
StatisticBasedCase,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12691864,1,Memory,Initialization,3
StatisticBasedCase,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,95666584,1,PeakMemory,Initialization,3
StatisticBasedCase,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,52716892,1,AverageMemory,Initialization,3
StatisticBasedCase,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,47111849,1,Time,M2MTransformation1,4
StatisticBasedCase,BasicXform,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,13786512,1,Memory,M2MTransformation1,4
