CaseName,PhaseName,Scenario,RunIndex,Sequence,Tool,Size,Iteration,MetricValue,MetricName
StatisticBasedCase,Modification,BasicXform,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,1,590670,Time
StatisticBasedCase,Modification,BasicXform,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,1,69456904,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,1,759072648,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,1,69459448,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,1,773018264,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,1,453217988,AverageMemory
StatisticBasedCase,Modification,BasicXform,1,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,2,425473,Time
StatisticBasedCase,Modification,BasicXform,1,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,2,69459808,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,2,696517635,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,2,69461160,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,2,453220956,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,2,837445824,PeakMemory
StatisticBasedCase,Modification,BasicXform,1,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,3,441931,Time
StatisticBasedCase,Modification,BasicXform,1,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,3,69461520,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,3,657128073,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,3,69473920,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,3,773022856,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,3,453222592,AverageMemory
StatisticBasedCase,Modification,BasicXform,1,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,4,336702,Time
