RunIndex,MetricName,Tool,CaseName,Size,Scenario,MetricValue,Iteration,PhaseName,Sequence
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,65892280,1,M2MTransformation1,4
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,514000,1,Modification,5
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,28252304,1,Modification,5
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,78330686,1,M2MTransformation2,6
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,28359120,1,M2MTransformation2,6
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,60465348,1,M2MTransformation2,6
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,71202760,1,M2MTransformation2,6
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,474752,2,Modification,7
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,28374136,2,Modification,7
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,73629330,2,M2MTransformation2,8
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,28389696,2,M2MTransformation2,8
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,71324592,2,M2MTransformation2,8
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,60587180,2,M2MTransformation2,8
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,532723,3,Modification,9
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,28405680,3,Modification,9
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,69479253,3,M2MTransformation2,10
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,28414520,3,M2MTransformation2,10
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,71356216,3,M2MTransformation2,10
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,60618764,3,M2MTransformation2,10
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,483181,4,Modification,11
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,28430632,4,Modification,11
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,65705144,4,M2MTransformation2,12
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,28639112,4,M2MTransformation2,12
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,92856184,4,M2MTransformation2,12
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,60643808,4,M2MTransformation2,12
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,412469,5,Modification,13
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,28655216,5,Modification,13
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,61599749,5,M2MTransformation2,14
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,28664096,5,M2MTransformation2,14
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,71605672,5,M2MTransformation2,14
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,BasicXform,60868260,5,M2MTransformation2,14
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,236464,1,EMFResourceInitialization,1
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,9594640,1,EMFResourceInitialization,1
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,51684848,1,Generation,2
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,10901896,1,Generation,2
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,48487108,1,Initialization,3
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,12072608,1,Initialization,3
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,74133096,1,Initialization,3
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,41920816,1,Initialization,3
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,29482868,1,M2MTransformation1,4
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,12820600,1,M2MTransformation1,4
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,44285456,1,M2MTransformation1,4
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,65760320,1,M2MTransformation1,4
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,2816679,1,Modification,5
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,12903280,1,Modification,5
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,19708,1,M2MTransformation2,6
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,12904152,1,M2MTransformation2,6
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,34378912,1,M2MTransformation2,6
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,34378912,1,M2MTransformation2,6
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,2235076,2,Modification,7
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,12932136,2,Modification,7
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,24626,2,M2MTransformation2,8
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,12933008,2,M2MTransformation2,8
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,34407768,2,M2MTransformation2,8
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,34407768,2,M2MTransformation2,8
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,2179714,3,Modification,9
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,12961200,3,Modification,9
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,24818,3,M2MTransformation2,10
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,12962072,3,M2MTransformation2,10
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,34436832,3,M2MTransformation2,10
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,34436832,3,M2MTransformation2,10
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,2277488,4,Modification,11
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,12987784,4,Modification,11
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,20640,4,M2MTransformation2,12
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,12988680,4,M2MTransformation2,12
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,23726160,4,M2MTransformation2,12
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,34463440,4,M2MTransformation2,12
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,2276842,5,Modification,13
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,13017768,5,Modification,13
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,22627,5,M2MTransformation2,14
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,13018640,5,M2MTransformation2,14
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,34493400,5,M2MTransformation2,14
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,BasicXform,34493400,5,M2MTransformation2,14
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,165988,1,EMFResourceInitialization,1
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,9523984,1,EMFResourceInitialization,1
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,109259175,1,Generation,2
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,12289704,1,Generation,2
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,51549948,1,Initialization,3
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,12645304,1,Initialization,3
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,95666912,1,Initialization,3
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,52717220,1,Initialization,3
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,54996917,1,M2MTransformation1,4
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,13744880,1,M2MTransformation1,4
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,55595592,1,M2MTransformation1,4
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,44858164,1,M2MTransformation1,4
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,198918,1,Modification,5
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,13745328,1,Modification,5
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,54914522,1,M2MTransformation2,6
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,13752176,1,M2MTransformation2,6
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,56695816,1,M2MTransformation2,6
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,45958388,1,M2MTransformation2,6
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,142689,2,Modification,7
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,13752600,2,Modification,7
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,54364517,2,M2MTransformation2,8
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,13762976,2,M2MTransformation2,8
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,78177936,2,M2MTransformation2,8
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,45965656,2,M2MTransformation2,8
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,176762,3,Modification,9
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,13763360,3,Modification,9
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,56784446,3,M2MTransformation2,10
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,13774872,3,M2MTransformation2,10
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,56713816,3,M2MTransformation2,10
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,45976404,3,M2MTransformation2,10
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,170475,4,Modification,11
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,13775248,4,Modification,11
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,53963762,4,M2MTransformation2,12
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,13782072,4,M2MTransformation2,12
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,56725728,4,M2MTransformation2,12
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,45988316,4,M2MTransformation2,12
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,156175,5,Modification,13
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,13782520,5,Modification,13
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,54461576,5,M2MTransformation2,14
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,13787736,5,M2MTransformation2,14
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,45995588,5,M2MTransformation2,14
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,2,BasicXform,56733024,5,M2MTransformation2,14
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,233790,1,EMFResourceInitialization,1
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,9649016,1,EMFResourceInitialization,1
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,1619601295,1,Generation,2
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,51973248,1,Generation,2
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,328660392,1,Initialization,3
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,39020616,1,Initialization,3
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,90010380,1,Initialization,3
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,157754248,1,Initialization,3
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,220809699,1,M2MTransformation1,4
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50240152,1,M2MTransformation1,4
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,143115656,1,M2MTransformation1,4
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,101395880,1,M2MTransformation1,4
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,696525,1,Modification,5
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50253544,1,Modification,5
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,160275845,1,M2MTransformation2,6
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50462176,1,M2MTransformation2,6
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,132874056,1,M2MTransformation2,6
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,101891636,1,M2MTransformation2,6
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,345794,2,Modification,7
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50465992,2,Modification,7
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,138556467,2,M2MTransformation2,8
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50478576,2,M2MTransformation2,8
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,133086352,2,M2MTransformation2,8
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,102104008,2,M2MTransformation2,8
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,337188,3,Modification,9
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50482576,3,Modification,9
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,125119530,3,M2MTransformation2,10
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50751640,3,M2MTransformation2,10
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,133103080,3,M2MTransformation2,10
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,102120664,3,M2MTransformation2,10
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,247127,4,Modification,11
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50755712,4,Modification,11
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,117129426,4,M2MTransformation2,12
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50897784,4,M2MTransformation2,12
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,133376432,4,M2MTransformation2,12
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,102393920,4,M2MTransformation2,12
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,268438,5,Modification,13
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50902192,5,Modification,13
3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,110264585,5,M2MTransformation2,14
3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,50911368,5,M2MTransformation2,14
3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,133522720,5,M2MTransformation2,14
3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,BasicXform,102540292,5,M2MTransformation2,14
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,191144,1,EMFResourceInitialization,1
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,9514424,1,EMFResourceInitialization,1
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,53604980,1,Generation,2
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,10880480,1,Generation,2
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,51398613,1,Initialization,3
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12248312,1,Initialization,3
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,63316708,1,Initialization,3
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,117003840,1,Initialization,3
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,25569932,1,M2MTransformation1,4
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12764024,1,M2MTransformation1,4
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,33723752,1,M2MTransformation1,4
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,33723752,1,M2MTransformation1,4
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,113558,1,Modification,5
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12764640,1,Modification,5
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,25902872,1,M2MTransformation2,6
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12777152,1,M2MTransformation2,6
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34240272,1,M2MTransformation2,6
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34240272,1,M2MTransformation2,6
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,109122,2,Modification,7
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12777512,2,Modification,7
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,25121269,2,M2MTransformation2,8
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12783648,2,M2MTransformation2,8
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,55728000,2,M2MTransformation2,8
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34253144,2,M2MTransformation2,8
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,91062,3,Modification,9
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12784136,3,Modification,9
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,25349186,3,M2MTransformation2,10
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12792840,3,M2MTransformation2,10
2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34259768,3,M2MTransformation2,10
2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,34259768,3,M2MTransformation2,10
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,112876,4,Modification,11
2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,12793272,4,Modification,11
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,1,BasicXform,25543529,4,M2MTransformation2,12
