PhaseName,MetricValue,Scenario,Sequence,CaseName,Iteration,RunIndex,MetricName,Tool,Size
Modification,315738,BasicXform,5,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
Modification,24793472,BasicXform,5,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,329179752,BasicXform,6,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,24803736,BasicXform,6,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,189013604,BasicXform,6,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,332705544,BasicXform,6,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
Modification,221297,BasicXform,7,StatisticBasedCase,2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
Modification,24802544,BasicXform,7,StatisticBasedCase,2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,288098895,BasicXform,8,StatisticBasedCase,2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,24812216,BasicXform,8,StatisticBasedCase,2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,178759060,BasicXform,8,StatisticBasedCase,2,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,312187384,BasicXform,8,StatisticBasedCase,2,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
Modification,223962,BasicXform,9,StatisticBasedCase,3,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
Modification,24811048,BasicXform,9,StatisticBasedCase,3,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,275798998,BasicXform,10,StatisticBasedCase,3,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,24818824,BasicXform,10,StatisticBasedCase,3,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,312196120,BasicXform,10,StatisticBasedCase,3,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,178767680,BasicXform,10,StatisticBasedCase,3,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
Modification,216530,BasicXform,11,StatisticBasedCase,4,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
Modification,24818672,BasicXform,11,StatisticBasedCase,4,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,261988859,BasicXform,12,StatisticBasedCase,4,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,24826416,BasicXform,12,StatisticBasedCase,4,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,312203424,BasicXform,12,StatisticBasedCase,4,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,178775156,BasicXform,12,StatisticBasedCase,4,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
Modification,251086,BasicXform,13,StatisticBasedCase,5,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
Modification,24826264,BasicXform,13,StatisticBasedCase,5,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,251517495,BasicXform,14,StatisticBasedCase,5,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,24850272,BasicXform,14,StatisticBasedCase,5,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,312211296,BasicXform,14,StatisticBasedCase,5,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
M2MTransformation2,178782876,BasicXform,14,StatisticBasedCase,5,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,16
EMFResourceInitialization,227001,BasicXform,1,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
EMFResourceInitialization,8907608,BasicXform,1,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Generation,246571329,BasicXform,2,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Generation,21271496,BasicXform,2,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Initialization,54156337,BasicXform,3,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Initialization,16997232,BasicXform,3,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Initialization,52346912,BasicXform,3,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Initialization,73821760,BasicXform,3,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation1,44999538,BasicXform,4,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation1,20587616,BasicXform,4,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation1,38472664,BasicXform,4,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation1,38472664,BasicXform,4,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Modification,353589,BasicXform,5,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Modification,20614104,BasicXform,5,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,53821509,BasicXform,6,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,20629568,BasicXform,6,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,63564560,BasicXform,6,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,52827148,BasicXform,6,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Modification,387787,BasicXform,7,StatisticBasedCase,2,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Modification,20656272,BasicXform,7,StatisticBasedCase,2,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,50361810,BasicXform,8,StatisticBasedCase,2,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,20671200,BasicXform,8,StatisticBasedCase,2,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,63606752,BasicXform,8,StatisticBasedCase,2,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,52869328,BasicXform,8,StatisticBasedCase,2,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Modification,737524,BasicXform,9,StatisticBasedCase,3,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Modification,20829008,BasicXform,9,StatisticBasedCase,3,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,50190009,BasicXform,10,StatisticBasedCase,3,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,20844168,BasicXform,10,StatisticBasedCase,3,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,53042160,BasicXform,10,StatisticBasedCase,3,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,85254536,BasicXform,10,StatisticBasedCase,3,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Modification,353271,BasicXform,11,StatisticBasedCase,4,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Modification,20871128,BasicXform,11,StatisticBasedCase,4,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,62417428,BasicXform,12,StatisticBasedCase,4,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,20902944,BasicXform,12,StatisticBasedCase,4,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,85296464,BasicXform,12,StatisticBasedCase,4,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,63821624,BasicXform,12,StatisticBasedCase,4,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Modification,853478,BasicXform,13,StatisticBasedCase,5,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Modification,20934096,BasicXform,13,StatisticBasedCase,5,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,100419155,BasicXform,14,StatisticBasedCase,5,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,20960656,BasicXform,14,StatisticBasedCase,5,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,85359408,BasicXform,14,StatisticBasedCase,5,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
M2MTransformation2,63884568,BasicXform,14,StatisticBasedCase,5,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
EMFResourceInitialization,271199,BasicXform,1,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
EMFResourceInitialization,9222096,BasicXform,1,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Generation,14680503675,BasicXform,2,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Generation,753286744,BasicXform,2,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Initialization,1484159180,BasicXform,3,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Initialization,328858096,BasicXform,3,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Initialization,1121486008,BasicXform,3,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Initialization,625873506,BasicXform,3,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation1,302725051,BasicXform,4,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation1,366620720,BasicXform,4,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation1,488195740,BasicXform,4,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation1,583798040,BasicXform,4,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Modification,679404,BasicXform,5,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Modification,366664488,BasicXform,5,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,437690636,BasicXform,6,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,366680136,BasicXform,6,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,686028760,BasicXform,6,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,558214388,BasicXform,6,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Modification,474525,BasicXform,7,StatisticBasedCase,2,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Modification,366693896,BasicXform,7,StatisticBasedCase,2,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,345606479,BasicXform,8,StatisticBasedCase,2,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,366707824,BasicXform,8,StatisticBasedCase,2,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,526031544,BasicXform,8,StatisticBasedCase,2,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,621633664,BasicXform,8,StatisticBasedCase,2,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Modification,448843,BasicXform,9,StatisticBasedCase,3,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Modification,366722600,BasicXform,9,StatisticBasedCase,3,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,320546525,BasicXform,10,StatisticBasedCase,3,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,366736680,BasicXform,10,StatisticBasedCase,3,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,526060248,BasicXform,10,StatisticBasedCase,3,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,621662368,BasicXform,10,StatisticBasedCase,3,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Modification,426440,BasicXform,11,StatisticBasedCase,4,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Modification,366751768,BasicXform,11,StatisticBasedCase,4,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,300729894,BasicXform,12,StatisticBasedCase,4,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,366765760,BasicXform,12,StatisticBasedCase,4,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,621691920,BasicXform,12,StatisticBasedCase,4,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,526089620,BasicXform,12,StatisticBasedCase,4,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Modification,491750,BasicXform,13,StatisticBasedCase,5,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
Modification,366780880,BasicXform,13,StatisticBasedCase,5,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,305130513,BasicXform,14,StatisticBasedCase,5,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,366794608,BasicXform,14,StatisticBasedCase,5,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,526118704,BasicXform,14,StatisticBasedCase,5,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
M2MTransformation2,621721000,BasicXform,14,StatisticBasedCase,5,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32
EMFResourceInitialization,490462,BasicXform,1,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
EMFResourceInitialization,9042776,BasicXform,1,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Generation,3706736865,BasicXform,2,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Generation,187506192,BasicXform,2,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Initialization,375678918,BasicXform,3,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Initialization,84652280,BasicXform,3,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Initialization,285980432,BasicXform,3,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Initialization,169923440,BasicXform,3,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation1,154125035,BasicXform,4,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation1,101457344,BasicXform,4,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation1,211036360,BasicXform,4,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation1,168908536,BasicXform,4,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,460024,BasicXform,5,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,101480424,BasicXform,5,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,190662904,BasicXform,6,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,101499872,BasicXform,6,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,227864880,BasicXform,6,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,185736960,BasicXform,6,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,400217,BasicXform,7,StatisticBasedCase,2,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,101508280,BasicXform,7,StatisticBasedCase,2,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,162878415,BasicXform,8,StatisticBasedCase,2,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,101523808,BasicXform,8,StatisticBasedCase,2,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,227892520,BasicXform,8,StatisticBasedCase,2,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,185764708,BasicXform,8,StatisticBasedCase,2,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,322251,BasicXform,9,StatisticBasedCase,3,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,101532360,BasicXform,9,StatisticBasedCase,3,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,157277399,BasicXform,10,StatisticBasedCase,3,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,101548288,BasicXform,10,StatisticBasedCase,3,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,207263652,BasicXform,10,StatisticBasedCase,3,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,313816024,BasicXform,10,StatisticBasedCase,3,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,274903,BasicXform,11,StatisticBasedCase,4,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,101556032,BasicXform,11,StatisticBasedCase,4,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,142726367,BasicXform,12,StatisticBasedCase,4,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,101571136,BasicXform,12,StatisticBasedCase,4,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,227940320,BasicXform,12,StatisticBasedCase,4,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,185812496,BasicXform,12,StatisticBasedCase,4,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,323351,BasicXform,13,StatisticBasedCase,5,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
Modification,101580032,BasicXform,13,StatisticBasedCase,5,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,169340585,BasicXform,14,StatisticBasedCase,5,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,101594960,BasicXform,14,StatisticBasedCase,5,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,270914016,BasicXform,14,StatisticBasedCase,5,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
M2MTransformation2,207311332,BasicXform,14,StatisticBasedCase,5,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16
EMFResourceInitialization,235389,BasicXform,1,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
EMFResourceInitialization,9588568,BasicXform,1,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Generation,91017679334,BasicXform,2,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Generation,3547004936,BasicXform,2,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Initialization,10951754084,BasicXform,3,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Initialization,1655825328,BasicXform,3,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Initialization,3548598272,BasicXform,3,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Initialization,1517530772,BasicXform,3,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation1,609254393,BasicXform,4,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation1,1748257280,BasicXform,4,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation1,2153987768,BasicXform,4,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation1,1916767848,BasicXform,4,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,1209692,BasicXform,5,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,1748339264,BasicXform,5,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,911180437,BasicXform,6,StatisticBasedCase,1,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,1748354480,BasicXform,6,StatisticBasedCase,1,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2341493160,BasicXform,6,StatisticBasedCase,1,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2064688388,BasicXform,6,StatisticBasedCase,1,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,835697,BasicXform,7,StatisticBasedCase,2,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,1748379776,BasicXform,7,StatisticBasedCase,2,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,737248643,BasicXform,8,StatisticBasedCase,2,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,1748394736,BasicXform,8,StatisticBasedCase,2,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2341533304,BasicXform,8,StatisticBasedCase,2,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2064728716,BasicXform,8,StatisticBasedCase,2,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,709435,BasicXform,9,StatisticBasedCase,3,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,1748420144,BasicXform,9,StatisticBasedCase,3,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,740150029,BasicXform,10,StatisticBasedCase,3,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,1748434912,BasicXform,10,StatisticBasedCase,3,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2064769484,BasicXform,10,StatisticBasedCase,3,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2341574440,BasicXform,10,StatisticBasedCase,3,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,745932,BasicXform,11,StatisticBasedCase,4,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,1748460536,BasicXform,11,StatisticBasedCase,4,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,722343608,BasicXform,12,StatisticBasedCase,4,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,1748475536,BasicXform,12,StatisticBasedCase,4,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2341614344,BasicXform,12,StatisticBasedCase,4,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2064809628,BasicXform,12,StatisticBasedCase,4,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,519220,BasicXform,13,StatisticBasedCase,5,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,1748501320,BasicXform,13,StatisticBasedCase,5,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,714395516,BasicXform,14,StatisticBasedCase,5,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,1748516032,BasicXform,14,StatisticBasedCase,5,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2064850384,BasicXform,14,StatisticBasedCase,5,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
