Iteration,CaseName,Tool,Size,Scenario,MetricName,Sequence,MetricValue,PhaseName,RunIndex
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,6,50950358,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,6,17743032,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,PeakMemory,6,60681840,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,AverageMemory,6,49944404,M2MTransformation2,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,7,320136,Modification,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,7,17746144,Modification,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,8,45277341,M2MTransformation2,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,8,17757176,M2MTransformation2,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,PeakMemory,8,60696600,M2MTransformation2,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,AverageMemory,8,49959188,M2MTransformation2,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,9,267137,Modification,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,9,17760496,Modification,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,10,40957072,M2MTransformation2,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,10,17771616,M2MTransformation2,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,PeakMemory,10,60710952,M2MTransformation2,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,AverageMemory,10,49973540,M2MTransformation2,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,11,243362,Modification,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,11,17775136,Modification,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,12,37146041,M2MTransformation2,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,12,17786136,M2MTransformation2,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,PeakMemory,12,60725648,M2MTransformation2,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,AverageMemory,12,49988220,M2MTransformation2,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,13,204242,Modification,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,13,17789776,Modification,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,14,52084195,M2MTransformation2,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,14,17803928,M2MTransformation2,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,PeakMemory,14,60740256,M2MTransformation2,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,AverageMemory,14,50002832,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,1,218638,EMFResourceInitialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,1,9227504,EMFResourceInitialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,2,17134889172,Generation,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,2,607526488,Generation,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,3,1405682212,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,3,267345552,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,3,1000296872,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,3,587019933,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,4,306871523,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,4,302031312,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,4,427725684,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,4,523954008,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,5,711743,Modification,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,5,302067696,Modification,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,6,365038208,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,6,302081936,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,6,462449036,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,6,558677368,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,7,640830,Modification,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,7,302091368,Modification,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,8,335212094,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,8,302104056,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,8,623125952,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,8,462472900,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,9,513385,Modification,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,9,302114576,Modification,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,10,314594504,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,10,302127696,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,10,558724304,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,10,462495944,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,11,423223,Modification,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,11,302138352,Modification,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,12,305623976,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,12,302151216,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,12,558748072,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,12,462519728,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,13,461876,Modification,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,13,302161984,Modification,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,14,302732745,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,14,302174584,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,14,558771696,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,14,462543344,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,1,161110,EMFResourceInitialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,1,9047632,EMFResourceInitialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,2,4172710910,Generation,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,2,161015168,Generation,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,3,358114805,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,3,70453416,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,3,267297808,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,3,150045648,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,4,151945895,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,4,85903304,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,4,198013752,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,4,155493860,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,5,484367,Modification,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,5,85922880,Modification,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,6,180124686,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,6,85941032,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,6,170963508,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,6,213483408,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,7,516719,Modification,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,7,85947440,Modification,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,8,164778505,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,8,85961272,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,8,213508032,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,8,170988100,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,9,391491,Modification,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,9,85967776,Modification,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,10,158614264,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,10,85981904,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,10,213528504,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,10,171008504,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,11,295016,Modification,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,11,85988544,Modification,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,12,147189747,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,12,86002520,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,12,213549088,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,12,171029192,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,13,326348,Modification,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,13,86009176,Modification,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Time,14,147724851,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,Memory,14,86022704,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,AverageMemory,14,171049816,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,PeakMemory,14,213569728,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,1,633672,EMFResourceInitialization,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,1,9592016,EMFResourceInitialization,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,2,86831541638,Generation,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,2,2875489064,Generation,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,3,10317237708,Initialization,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,3,1370480192,Initialization,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,3,2904796640,Initialization,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,3,1493300766,Initialization,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,4,641717459,M2MTransformation1,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,4,1455369528,M2MTransformation1,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,4,1632770400,M2MTransformation1,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,4,1867450592,M2MTransformation1,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,5,1477431,Modification,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,5,1455438792,Modification,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,6,784315051,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,6,1455452864,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,6,2013077032,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,6,1755705884,M2MTransformation2,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,7,938083,Modification,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,7,1455471560,Modification,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,8,744189858,M2MTransformation2,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,8,1455485680,M2MTransformation2,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,8,1755738472,M2MTransformation2,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,8,2013109440,M2MTransformation2,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,9,771113,Modification,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,9,1455504472,Modification,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,10,730215402,M2MTransformation2,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,10,1455517984,M2MTransformation2,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,10,2013142608,M2MTransformation2,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,10,1755771512,M2MTransformation2,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,11,772875,Modification,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,11,1455536912,Modification,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,12,715769322,M2MTransformation2,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,12,1455550688,M2MTransformation2,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,12,1755803880,M2MTransformation2,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,12,2013174880,M2MTransformation2,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,13,507983,Modification,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,13,1455569728,Modification,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,14,715031817,M2MTransformation2,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,14,1455583216,M2MTransformation2,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,14,2013208040,M2MTransformation2,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,14,1755836856,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,1,250153,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,1,8952504,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,2,160091205,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,2,14629120,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,3,57642996,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,3,13333544,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,PeakMemory,3,95337312,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,AverageMemory,3,52387608,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,4,2449411933,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,4,16937416,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,PeakMemory,4,1090875656,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,AverageMemory,4,389986228,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,5,418445,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,5,16938712,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,6,1798579574,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,6,16925800,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,AverageMemory,6,223308838,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,PeakMemory,6,1093171280,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,7,243528,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,7,16926872,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,8,1645009660,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,8,16937368,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,PeakMemory,8,1093159440,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,AverageMemory,8,266705176,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,9,173828,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,9,16938440,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,10,1611777382,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,10,16948176,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,PeakMemory,10,1093203776,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,AverageMemory,10,281548880,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,11,123891,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,11,16949272,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,12,2334322770,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,12,16959336,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,PeakMemory,12,1093312936,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,AverageMemory,12,475349264,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,13,207247,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,13,16960432,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Time,14,1728800531,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,Memory,14,16970072,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,PeakMemory,14,1185115152,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,BasicXform,AverageMemory,14,624780224,M2MTransformation2,1
