Size,Iteration,Sequence,PhaseName,MetricValue,Tool,Scenario,RunIndex,MetricName,CaseName
64,3,9,Modification,700869,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
64,3,9,Modification,1455448704,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
64,3,10,M2MTransformation2,720341082,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
64,3,10,M2MTransformation2,1455462216,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
64,3,10,M2MTransformation2,1984203912,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
64,3,10,M2MTransformation2,1740163400,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
64,4,11,Modification,719493,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
64,4,11,Modification,1455481144,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
64,4,12,M2MTransformation2,719002519,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
64,4,12,M2MTransformation2,1455494920,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
64,4,12,M2MTransformation2,1984236216,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
64,4,12,M2MTransformation2,1740195784,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
64,5,13,Modification,530247,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
64,5,13,Modification,1455513960,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
64,5,14,M2MTransformation2,763099099,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
64,5,14,M2MTransformation2,1455527448,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
64,5,14,M2MTransformation2,1984269192,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
64,5,14,M2MTransformation2,1740228668,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
64,1,1,EMFResourceInitialization,358106,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,1,1,EMFResourceInitialization,9587248,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,1,2,Generation,77058458929,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,1,2,Generation,2696530640,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,1,3,Initialization,9514320933,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,1,3,Initialization,1370434000,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,1,3,Initialization,3125616976,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,1,3,Initialization,1327154309,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,1,4,M2MTransformation1,629975891,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,1,4,M2MTransformation1,1455322232,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,1,4,M2MTransformation1,1865660816,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,1,4,M2MTransformation1,1631803960,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,1,5,Modification,1477138,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,1,5,Modification,1455392424,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,1,6,M2MTransformation2,765821007,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,1,6,M2MTransformation2,1455406560,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,1,6,M2MTransformation2,2029181456,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,1,6,M2MTransformation2,1762779756,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,2,7,Modification,824567,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,2,7,Modification,1455425256,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,2,8,M2MTransformation2,713034312,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,2,8,M2MTransformation2,1455438720,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,2,8,M2MTransformation2,2029214184,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,2,8,M2MTransformation2,1762812536,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,3,9,Modification,732557,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,3,9,Modification,1455457512,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,3,10,M2MTransformation2,712718768,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,3,10,M2MTransformation2,1455471024,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,3,10,M2MTransformation2,2029246528,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,3,10,M2MTransformation2,1762844836,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,4,11,Modification,719010,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,4,11,Modification,1455489952,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,4,12,M2MTransformation2,850072608,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,4,12,M2MTransformation2,1455503728,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,4,12,M2MTransformation2,2070907752,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,4,12,M2MTransformation2,1762877436,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,5,13,Modification,473181,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,5,13,Modification,1455522768,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,5,14,M2MTransformation2,804565882,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,5,14,M2MTransformation2,1455536256,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,5,14,M2MTransformation2,2029311904,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,5,14,M2MTransformation2,1762910152,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,1,1,EMFResourceInitialization,266944,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,1,1,EMFResourceInitialization,9698120,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,1,2,Generation,60041977450,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,1,2,Generation,1422209528,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,1,3,Initialization,7699760544,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,1,3,Initialization,1099486232,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,1,3,Initialization,1192982157,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,1,3,Initialization,3152248656,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,1,4,M2MTransformation1,1595836998,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,1,4,M2MTransformation1,1208392112,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,1,4,M2MTransformation1,1772929416,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,1,4,M2MTransformation1,1478298293,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,1,5,Modification,18702470,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,1,5,Modification,1218022824,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,1,6,M2MTransformation2,60160,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,1,6,M2MTransformation2,1218023704,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,1,6,M2MTransformation2,1260113752,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,1,6,M2MTransformation2,1260113752,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,2,7,Modification,2016360,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,2,7,Modification,1218069360,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,2,8,M2MTransformation2,17082,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,2,8,M2MTransformation2,1218070240,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,2,8,M2MTransformation2,1260160288,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,2,8,M2MTransformation2,1302533264,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,3,9,Modification,2403115,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,3,9,Modification,1218116248,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,3,10,M2MTransformation2,15605,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,3,10,M2MTransformation2,1218117096,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,3,10,M2MTransformation2,1260207176,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,3,10,M2MTransformation2,1239162252,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,4,11,Modification,1662908,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,4,11,Modification,1218163800,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,4,12,M2MTransformation2,16228,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,4,12,M2MTransformation2,1218164704,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,4,12,M2MTransformation2,1260254752,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
64,4,12,M2MTransformation2,1260254752,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,5,13,Modification,1449516,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,5,13,Modification,1218210840,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,5,14,M2MTransformation2,16081,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
64,5,14,M2MTransformation2,1218211688,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
64,5,14,M2MTransformation2,1260301768,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,PeakMemory,StatisticBasedCase
64,5,14,M2MTransformation2,1260301768,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,AverageMemory,StatisticBasedCase
4,1,1,EMFResourceInitialization,169657,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,1,1,EMFResourceInitialization,9018096,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,1,2,Generation,238807414,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,1,2,Generation,19935424,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,1,3,Initialization,80056559,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,1,3,Initialization,18984016,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,1,3,Initialization,73933776,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
4,1,3,Initialization,63196348,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
4,1,4,M2MTransformation1,104354449,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,1,4,M2MTransformation1,23248152,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,1,4,M2MTransformation1,72671728,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
4,1,4,M2MTransformation1,51196860,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
4,1,5,Modification,3110201,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,1,5,Modification,23655224,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,1,6,M2MTransformation2,21243,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,1,6,M2MTransformation2,23656096,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,1,6,M2MTransformation2,45130856,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
4,1,6,M2MTransformation2,34393576,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
4,2,7,Modification,2391602,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,2,7,Modification,23704144,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,2,8,M2MTransformation2,21990,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,2,8,M2MTransformation2,23705016,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,2,8,M2MTransformation2,66654632,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
4,2,8,M2MTransformation2,45179776,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
4,3,9,Modification,2361287,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,3,9,Modification,23888000,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,3,10,M2MTransformation2,21815,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,3,10,M2MTransformation2,23888872,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,3,10,M2MTransformation2,45363632,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
4,3,10,M2MTransformation2,45363632,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
4,4,11,Modification,2278965,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,4,11,Modification,23945000,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,4,12,M2MTransformation2,20352,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,4,12,M2MTransformation2,23945896,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,4,12,M2MTransformation2,45420656,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
4,4,12,M2MTransformation2,45420656,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
4,5,13,Modification,2297687,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,5,13,Modification,24009832,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,5,14,M2MTransformation2,23439,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
4,5,14,M2MTransformation2,24010704,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
4,5,14,M2MTransformation2,45485464,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
4,5,14,M2MTransformation2,45485464,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
8,1,1,EMFResourceInitialization,339240,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,1,1,EMFResourceInitialization,8986288,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,1,2,Generation,527072949,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,1,2,Generation,26596840,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,1,3,Initialization,88287766,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,1,3,Initialization,13060264,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,1,3,Initialization,74485720,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
8,1,3,Initialization,53010884,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
8,1,4,M2MTransformation1,188212039,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,1,4,M2MTransformation1,16320344,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,1,4,M2MTransformation1,163384728,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
8,1,4,M2MTransformation1,98960164,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
8,1,5,Modification,247861,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,1,5,Modification,16320168,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,1,6,M2MTransformation2,192021202,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,1,6,M2MTransformation2,16327832,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,1,6,M2MTransformation2,166645064,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
8,1,6,M2MTransformation2,102220432,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
8,2,7,Modification,195446,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,2,7,Modification,16327664,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,2,8,M2MTransformation2,180197233,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,2,8,M2MTransformation2,16335824,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,2,8,M2MTransformation2,188127296,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
8,2,8,M2MTransformation2,102227868,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
8,3,9,Modification,303521,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,3,9,Modification,16335656,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,3,10,M2MTransformation2,165617300,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,3,10,M2MTransformation2,16346480,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,3,10,M2MTransformation2,166660600,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
8,3,10,M2MTransformation2,102235944,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
8,4,11,Modification,201822,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,4,11,Modification,16345344,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,4,12,M2MTransformation2,152871151,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,4,12,M2MTransformation2,16355800,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,4,12,M2MTransformation2,188145248,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
8,4,12,M2MTransformation2,102245696,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
8,5,13,Modification,235630,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,5,13,Modification,16354648,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,5,14,M2MTransformation2,143016634,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,5,14,M2MTransformation2,16362432,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,5,14,M2MTransformation2,102254848,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
8,5,14,M2MTransformation2,166679416,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
32,1,1,EMFResourceInitialization,296176,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
32,1,1,EMFResourceInitialization,9258616,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
32,1,2,Generation,13026035030,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
32,1,2,Generation,608362584,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
32,1,3,Initialization,485701092,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Time,StatisticBasedCase
32,1,3,Initialization,43498656,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,2,Memory,StatisticBasedCase
