RunIndex,CaseName,MetricValue,Tool,Iteration,MetricName,Sequence,Scenario,Size,PhaseName
4,StatisticBasedCase,31904656,INCR_VIATRA_AGGREGATED-JDT,1,Memory,6,ToolChainPerformance,2,ChangeMonitorInitialization
4,StatisticBasedCase,419170,INCR_VIATRA_AGGREGATED-JDT,1,Time,7,ToolChainPerformance,2,Modification
4,StatisticBasedCase,42704976,INCR_VIATRA_AGGREGATED-JDT,1,Memory,7,ToolChainPerformance,2,Modification
4,StatisticBasedCase,45125950,INCR_VIATRA_AGGREGATED-JDT,1,Time,8,ToolChainPerformance,2,M2MTransformation2
4,StatisticBasedCase,31938856,INCR_VIATRA_AGGREGATED-JDT,1,Memory,8,ToolChainPerformance,2,M2MTransformation2
4,StatisticBasedCase,149633186,INCR_VIATRA_AGGREGATED-JDT,1,Time,9,ToolChainPerformance,2,M2TTransformation2
4,StatisticBasedCase,32201448,INCR_VIATRA_AGGREGATED-JDT,1,Memory,9,ToolChainPerformance,2,M2TTransformation2
4,StatisticBasedCase,279005,INCR_VIATRA_AGGREGATED-JDT,2,Time,10,ToolChainPerformance,2,Modification
4,StatisticBasedCase,42879872,INCR_VIATRA_AGGREGATED-JDT,2,Memory,10,ToolChainPerformance,2,Modification
4,StatisticBasedCase,44833062,INCR_VIATRA_AGGREGATED-JDT,2,Time,11,ToolChainPerformance,2,M2MTransformation2
4,StatisticBasedCase,42923000,INCR_VIATRA_AGGREGATED-JDT,2,Memory,11,ToolChainPerformance,2,M2MTransformation2
4,StatisticBasedCase,165691155,INCR_VIATRA_AGGREGATED-JDT,2,Time,12,ToolChainPerformance,2,M2TTransformation2
4,StatisticBasedCase,32350880,INCR_VIATRA_AGGREGATED-JDT,2,Memory,12,ToolChainPerformance,2,M2TTransformation2
4,StatisticBasedCase,419405,INCR_VIATRA_AGGREGATED-JDT,3,Time,13,ToolChainPerformance,2,Modification
4,StatisticBasedCase,32395064,INCR_VIATRA_AGGREGATED-JDT,3,Memory,13,ToolChainPerformance,2,Modification
4,StatisticBasedCase,41924865,INCR_VIATRA_AGGREGATED-JDT,3,Time,14,ToolChainPerformance,2,M2MTransformation2
4,StatisticBasedCase,32459944,INCR_VIATRA_AGGREGATED-JDT,3,Memory,14,ToolChainPerformance,2,M2MTransformation2
4,StatisticBasedCase,159290792,INCR_VIATRA_AGGREGATED-JDT,3,Time,15,ToolChainPerformance,2,M2TTransformation2
4,StatisticBasedCase,32783248,INCR_VIATRA_AGGREGATED-JDT,3,Memory,15,ToolChainPerformance,2,M2TTransformation2
4,StatisticBasedCase,318160,INCR_VIATRA_AGGREGATED-JDT,4,Time,16,ToolChainPerformance,2,Modification
4,StatisticBasedCase,43532240,INCR_VIATRA_AGGREGATED-JDT,4,Memory,16,ToolChainPerformance,2,Modification
4,StatisticBasedCase,36389367,INCR_VIATRA_AGGREGATED-JDT,4,Time,17,ToolChainPerformance,2,M2MTransformation2
4,StatisticBasedCase,43546576,INCR_VIATRA_AGGREGATED-JDT,4,Memory,17,ToolChainPerformance,2,M2MTransformation2
4,StatisticBasedCase,172324411,INCR_VIATRA_AGGREGATED-JDT,4,Time,18,ToolChainPerformance,2,M2TTransformation2
4,StatisticBasedCase,33252400,INCR_VIATRA_AGGREGATED-JDT,4,Memory,18,ToolChainPerformance,2,M2TTransformation2
4,StatisticBasedCase,261895,INCR_VIATRA_AGGREGATED-JDT,5,Time,19,ToolChainPerformance,2,Modification
4,StatisticBasedCase,33236144,INCR_VIATRA_AGGREGATED-JDT,5,Memory,19,ToolChainPerformance,2,Modification
4,StatisticBasedCase,36134188,INCR_VIATRA_AGGREGATED-JDT,5,Time,20,ToolChainPerformance,2,M2MTransformation2
4,StatisticBasedCase,33299480,INCR_VIATRA_AGGREGATED-JDT,5,Memory,20,ToolChainPerformance,2,M2MTransformation2
4,StatisticBasedCase,175962657,INCR_VIATRA_AGGREGATED-JDT,5,Time,21,ToolChainPerformance,2,M2TTransformation2
4,StatisticBasedCase,33864720,INCR_VIATRA_AGGREGATED-JDT,5,Memory,21,ToolChainPerformance,2,M2TTransformation2
4,StatisticBasedCase,344900,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,1,ToolChainPerformance,8,EMFResourceInitialization
4,StatisticBasedCase,14446288,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Memory,1,ToolChainPerformance,8,EMFResourceInitialization
4,StatisticBasedCase,1033989527,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,2,ToolChainPerformance,8,Generation
4,StatisticBasedCase,64272736,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Memory,2,ToolChainPerformance,8,Generation
4,StatisticBasedCase,169748904,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,3,ToolChainPerformance,8,Initialization
4,StatisticBasedCase,545242292,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,4,ToolChainPerformance,8,M2MTransformation1
4,StatisticBasedCase,102876624,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Memory,4,ToolChainPerformance,8,M2MTransformation1
4,StatisticBasedCase,2911427874,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,5,ToolChainPerformance,8,M2TTransformation1
4,StatisticBasedCase,139502016,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Memory,5,ToolChainPerformance,8,M2TTransformation1
4,StatisticBasedCase,49878238,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,6,ToolChainPerformance,8,ChangeMonitorInitialization
4,StatisticBasedCase,138380752,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Memory,6,ToolChainPerformance,8,ChangeMonitorInitialization
4,StatisticBasedCase,3080804,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,7,ToolChainPerformance,8,Modification
4,StatisticBasedCase,138512496,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Memory,7,ToolChainPerformance,8,Modification
4,StatisticBasedCase,2871,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,8,ToolChainPerformance,8,M2MTransformation2
4,StatisticBasedCase,138507800,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Memory,8,ToolChainPerformance,8,M2MTransformation2
4,StatisticBasedCase,11877217,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Time,9,ToolChainPerformance,8,M2TTransformation2
4,StatisticBasedCase,138599824,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,1,Memory,9,ToolChainPerformance,8,M2TTransformation2
4,StatisticBasedCase,3538910,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,2,Time,10,ToolChainPerformance,8,Modification
4,StatisticBasedCase,142635672,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,2,Memory,10,ToolChainPerformance,8,Modification
4,StatisticBasedCase,2781,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,2,Time,11,ToolChainPerformance,8,M2MTransformation2
4,StatisticBasedCase,138948320,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,2,Memory,11,ToolChainPerformance,8,M2MTransformation2
4,StatisticBasedCase,19678283,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,2,Time,12,ToolChainPerformance,8,M2TTransformation2
4,StatisticBasedCase,139074928,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,2,Memory,12,ToolChainPerformance,8,M2TTransformation2
4,StatisticBasedCase,2632411,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,3,Time,13,ToolChainPerformance,8,Modification
4,StatisticBasedCase,139193984,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,3,Memory,13,ToolChainPerformance,8,Modification
4,StatisticBasedCase,3358,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,3,Time,14,ToolChainPerformance,8,M2MTransformation2
4,StatisticBasedCase,139186896,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,3,Memory,14,ToolChainPerformance,8,M2MTransformation2
4,StatisticBasedCase,26840910,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,3,Time,15,ToolChainPerformance,8,M2TTransformation2
4,StatisticBasedCase,144861184,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,3,Memory,15,ToolChainPerformance,8,M2TTransformation2
4,StatisticBasedCase,2439610,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,4,Time,16,ToolChainPerformance,8,Modification
4,StatisticBasedCase,139455336,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,4,Memory,16,ToolChainPerformance,8,Modification
4,StatisticBasedCase,2905,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,4,Time,17,ToolChainPerformance,8,M2MTransformation2
4,StatisticBasedCase,143135888,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,4,Memory,17,ToolChainPerformance,8,M2MTransformation2
4,StatisticBasedCase,34817425,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,4,Time,18,ToolChainPerformance,8,M2TTransformation2
4,StatisticBasedCase,139645064,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,4,Memory,18,ToolChainPerformance,8,M2TTransformation2
4,StatisticBasedCase,2478520,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,5,Time,19,ToolChainPerformance,8,Modification
4,StatisticBasedCase,139758608,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,5,Memory,19,ToolChainPerformance,8,Modification
4,StatisticBasedCase,2664,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,5,Time,20,ToolChainPerformance,8,M2MTransformation2
4,StatisticBasedCase,143439192,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,5,Memory,20,ToolChainPerformance,8,M2MTransformation2
4,StatisticBasedCase,42729761,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,5,Time,21,ToolChainPerformance,8,M2TTransformation2
4,StatisticBasedCase,139958256,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,5,Memory,21,ToolChainPerformance,8,M2TTransformation2
1,StatisticBasedCase,775104,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Time,1,ToolChainPerformance,2,EMFResourceInitialization
1,StatisticBasedCase,35553568,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Memory,1,ToolChainPerformance,2,EMFResourceInitialization
1,StatisticBasedCase,203500657,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Time,2,ToolChainPerformance,2,Generation
1,StatisticBasedCase,17951168,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Memory,2,ToolChainPerformance,2,Generation
1,StatisticBasedCase,57751635,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Time,3,ToolChainPerformance,2,Initialization
1,StatisticBasedCase,146188089,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Time,4,ToolChainPerformance,2,M2MTransformation1
1,StatisticBasedCase,21444608,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Memory,4,ToolChainPerformance,2,M2MTransformation1
1,StatisticBasedCase,804034712,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Time,5,ToolChainPerformance,2,M2TTransformation1
1,StatisticBasedCase,27792712,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Memory,5,ToolChainPerformance,2,M2TTransformation1
1,StatisticBasedCase,27383467,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Time,6,ToolChainPerformance,2,ChangeMonitorInitialization
1,StatisticBasedCase,28755424,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Memory,6,ToolChainPerformance,2,ChangeMonitorInitialization
1,StatisticBasedCase,6712541,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Time,7,ToolChainPerformance,2,Modification
1,StatisticBasedCase,28829432,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Memory,7,ToolChainPerformance,2,Modification
1,StatisticBasedCase,2775,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Time,8,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,28828096,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Memory,8,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,10231936,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Time,9,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,28917008,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,1,Memory,9,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,6053275,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,2,Time,10,ToolChainPerformance,2,Modification
1,StatisticBasedCase,36057480,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,2,Memory,10,ToolChainPerformance,2,Modification
1,StatisticBasedCase,3546,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,2,Time,11,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,36055616,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,2,Memory,11,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,19783620,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,2,Time,12,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,28988728,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,2,Memory,12,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,6235602,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,3,Time,13,ToolChainPerformance,2,Modification
1,StatisticBasedCase,29064784,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,3,Memory,13,ToolChainPerformance,2,Modification
1,StatisticBasedCase,2467,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,3,Time,14,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,29063624,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,3,Memory,14,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,28647615,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,3,Time,15,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,29192784,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,3,Memory,15,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,6261536,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,4,Time,16,ToolChainPerformance,2,Modification
1,StatisticBasedCase,29151288,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,4,Memory,16,ToolChainPerformance,2,Modification
1,StatisticBasedCase,3003,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,4,Time,17,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,29146352,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,4,Memory,17,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,37615400,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,4,Time,18,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,29304992,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,4,Memory,18,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,6479467,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,5,Time,19,ToolChainPerformance,2,Modification
1,StatisticBasedCase,29371784,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,5,Memory,19,ToolChainPerformance,2,Modification
1,StatisticBasedCase,3087,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,5,Time,20,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,36531600,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,5,Memory,20,ToolChainPerformance,2,M2MTransformation2
1,StatisticBasedCase,47731022,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,5,Time,21,ToolChainPerformance,2,M2TTransformation2
1,StatisticBasedCase,29562632,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,5,Memory,21,ToolChainPerformance,2,M2TTransformation2
4,StatisticBasedCase,492636,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Time,1,ToolChainPerformance,16,EMFResourceInitialization
4,StatisticBasedCase,17261536,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Memory,1,ToolChainPerformance,16,EMFResourceInitialization
4,StatisticBasedCase,3163738554,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Time,2,ToolChainPerformance,16,Generation
4,StatisticBasedCase,208026232,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Memory,2,ToolChainPerformance,16,Generation
4,StatisticBasedCase,429946612,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Time,3,ToolChainPerformance,16,Initialization
4,StatisticBasedCase,295489855,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Time,4,ToolChainPerformance,16,M2MTransformation1
4,StatisticBasedCase,138630992,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Memory,4,ToolChainPerformance,16,M2MTransformation1
4,StatisticBasedCase,5834789804,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Time,5,ToolChainPerformance,16,M2TTransformation1
4,StatisticBasedCase,219225600,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Memory,5,ToolChainPerformance,16,M2TTransformation1
4,StatisticBasedCase,117174093,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Time,6,ToolChainPerformance,16,ChangeMonitorInitialization
4,StatisticBasedCase,224663432,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Memory,6,ToolChainPerformance,16,ChangeMonitorInitialization
4,StatisticBasedCase,622285,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Time,7,ToolChainPerformance,16,Modification
4,StatisticBasedCase,224585856,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Memory,7,ToolChainPerformance,16,Modification
4,StatisticBasedCase,97721243,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Time,8,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,230332864,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Memory,8,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,46724009,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Time,9,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,225695256,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Memory,9,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,533777,INCR_VIATRA_AGGREGATED-TEMPLATE,2,Time,10,ToolChainPerformance,16,Modification
4,StatisticBasedCase,225722976,INCR_VIATRA_AGGREGATED-TEMPLATE,2,Memory,10,ToolChainPerformance,16,Modification
4,StatisticBasedCase,90291637,INCR_VIATRA_AGGREGATED-TEMPLATE,2,Time,11,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,225916048,INCR_VIATRA_AGGREGATED-TEMPLATE,2,Memory,11,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,53289365,INCR_VIATRA_AGGREGATED-TEMPLATE,2,Time,12,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,256983816,INCR_VIATRA_AGGREGATED-TEMPLATE,2,Memory,12,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,491651,INCR_VIATRA_AGGREGATED-TEMPLATE,3,Time,13,ToolChainPerformance,16,Modification
4,StatisticBasedCase,226050104,INCR_VIATRA_AGGREGATED-TEMPLATE,3,Memory,13,ToolChainPerformance,16,Modification
4,StatisticBasedCase,87670707,INCR_VIATRA_AGGREGATED-TEMPLATE,3,Time,14,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,225992728,INCR_VIATRA_AGGREGATED-TEMPLATE,3,Memory,14,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,66158063,INCR_VIATRA_AGGREGATED-TEMPLATE,3,Time,15,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,226197816,INCR_VIATRA_AGGREGATED-TEMPLATE,3,Memory,15,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,463179,INCR_VIATRA_AGGREGATED-TEMPLATE,4,Time,16,ToolChainPerformance,16,Modification
4,StatisticBasedCase,235648208,INCR_VIATRA_AGGREGATED-TEMPLATE,4,Memory,16,ToolChainPerformance,16,Modification
4,StatisticBasedCase,81286088,INCR_VIATRA_AGGREGATED-TEMPLATE,4,Time,17,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,226164616,INCR_VIATRA_AGGREGATED-TEMPLATE,4,Memory,17,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,71906043,INCR_VIATRA_AGGREGATED-TEMPLATE,4,Time,18,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,226441040,INCR_VIATRA_AGGREGATED-TEMPLATE,4,Memory,18,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,435022,INCR_VIATRA_AGGREGATED-TEMPLATE,5,Time,19,ToolChainPerformance,16,Modification
4,StatisticBasedCase,226437224,INCR_VIATRA_AGGREGATED-TEMPLATE,5,Memory,19,ToolChainPerformance,16,Modification
4,StatisticBasedCase,82495834,INCR_VIATRA_AGGREGATED-TEMPLATE,5,Time,20,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,226488624,INCR_VIATRA_AGGREGATED-TEMPLATE,5,Memory,20,ToolChainPerformance,16,M2MTransformation2
4,StatisticBasedCase,77351675,INCR_VIATRA_AGGREGATED-TEMPLATE,5,Time,21,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,226845792,INCR_VIATRA_AGGREGATED-TEMPLATE,5,Memory,21,ToolChainPerformance,16,M2TTransformation2
1,StatisticBasedCase,1021376,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,1,ToolChainPerformance,32,EMFResourceInitialization
1,StatisticBasedCase,40095792,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,1,ToolChainPerformance,32,EMFResourceInitialization
1,StatisticBasedCase,13363652631,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,2,ToolChainPerformance,32,Generation
1,StatisticBasedCase,807963920,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,2,ToolChainPerformance,32,Generation
1,StatisticBasedCase,1185555347,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,3,ToolChainPerformance,32,Initialization
1,StatisticBasedCase,511752721,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,4,ToolChainPerformance,32,M2MTransformation1
1,StatisticBasedCase,436876176,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,4,ToolChainPerformance,32,M2MTransformation1
1,StatisticBasedCase,12094654695,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,5,ToolChainPerformance,32,M2TTransformation1
1,StatisticBasedCase,676276176,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,5,ToolChainPerformance,32,M2TTransformation1
1,StatisticBasedCase,449,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,6,ToolChainPerformance,32,EmptyChangeMonitorInitialization
1,StatisticBasedCase,662308008,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,6,ToolChainPerformance,32,EmptyChangeMonitorInitialization
1,StatisticBasedCase,625877,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,7,ToolChainPerformance,32,Modification
1,StatisticBasedCase,661564152,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,7,ToolChainPerformance,32,Modification
1,StatisticBasedCase,617414690,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,8,ToolChainPerformance,32,M2MTransformation2
1,StatisticBasedCase,657074304,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,8,ToolChainPerformance,32,M2MTransformation2
1,StatisticBasedCase,10843956235,BATCH_VIATRA_QUERY_RETE-JDT,1,Time,9,ToolChainPerformance,32,M2TTransformation2
1,StatisticBasedCase,876196200,BATCH_VIATRA_QUERY_RETE-JDT,1,Memory,9,ToolChainPerformance,32,M2TTransformation2
1,StatisticBasedCase,594029,BATCH_VIATRA_QUERY_RETE-JDT,2,Time,10,ToolChainPerformance,32,Modification
1,StatisticBasedCase,874395080,BATCH_VIATRA_QUERY_RETE-JDT,2,Memory,10,ToolChainPerformance,32,Modification
1,StatisticBasedCase,557217203,BATCH_VIATRA_QUERY_RETE-JDT,2,Time,11,ToolChainPerformance,32,M2MTransformation2
1,StatisticBasedCase,872247232,BATCH_VIATRA_QUERY_RETE-JDT,2,Memory,11,ToolChainPerformance,32,M2MTransformation2
1,StatisticBasedCase,10178288663,BATCH_VIATRA_QUERY_RETE-JDT,2,Time,12,ToolChainPerformance,32,M2TTransformation2
1,StatisticBasedCase,1091967416,BATCH_VIATRA_QUERY_RETE-JDT,2,Memory,12,ToolChainPerformance,32,M2TTransformation2
1,StatisticBasedCase,525582,BATCH_VIATRA_QUERY_RETE-JDT,3,Time,13,ToolChainPerformance,32,Modification
1,StatisticBasedCase,1089421352,BATCH_VIATRA_QUERY_RETE-JDT,3,Memory,13,ToolChainPerformance,32,Modification
1,StatisticBasedCase,560148846,BATCH_VIATRA_QUERY_RETE-JDT,3,Time,14,ToolChainPerformance,32,M2MTransformation2
1,StatisticBasedCase,1088100008,BATCH_VIATRA_QUERY_RETE-JDT,3,Memory,14,ToolChainPerformance,32,M2MTransformation2
1,StatisticBasedCase,9911751529,BATCH_VIATRA_QUERY_RETE-JDT,3,Time,15,ToolChainPerformance,32,M2TTransformation2
1,StatisticBasedCase,1308006920,BATCH_VIATRA_QUERY_RETE-JDT,3,Memory,15,ToolChainPerformance,32,M2TTransformation2
1,StatisticBasedCase,538810,BATCH_VIATRA_QUERY_RETE-JDT,4,Time,16,ToolChainPerformance,32,Modification
1,StatisticBasedCase,1307173624,BATCH_VIATRA_QUERY_RETE-JDT,4,Memory,16,ToolChainPerformance,32,Modification
1,StatisticBasedCase,583025448,BATCH_VIATRA_QUERY_RETE-JDT,4,Time,17,ToolChainPerformance,32,M2MTransformation2
1,StatisticBasedCase,1303729928,BATCH_VIATRA_QUERY_RETE-JDT,4,Memory,17,ToolChainPerformance,32,M2MTransformation2
1,StatisticBasedCase,9889113729,BATCH_VIATRA_QUERY_RETE-JDT,4,Time,18,ToolChainPerformance,32,M2TTransformation2
1,StatisticBasedCase,1520944152,BATCH_VIATRA_QUERY_RETE-JDT,4,Memory,18,ToolChainPerformance,32,M2TTransformation2
1,StatisticBasedCase,545099,BATCH_VIATRA_QUERY_RETE-JDT,5,Time,19,ToolChainPerformance,32,Modification
1,StatisticBasedCase,1522246608,BATCH_VIATRA_QUERY_RETE-JDT,5,Memory,19,ToolChainPerformance,32,Modification
1,StatisticBasedCase,597573268,BATCH_VIATRA_QUERY_RETE-JDT,5,Time,20,ToolChainPerformance,32,M2MTransformation2
1,StatisticBasedCase,1516645696,BATCH_VIATRA_QUERY_RETE-JDT,5,Memory,20,ToolChainPerformance,32,M2MTransformation2
1,StatisticBasedCase,9905023221,BATCH_VIATRA_QUERY_RETE-JDT,5,Time,21,ToolChainPerformance,32,M2TTransformation2
1,StatisticBasedCase,1733918656,BATCH_VIATRA_QUERY_RETE-JDT,5,Memory,21,ToolChainPerformance,32,M2TTransformation2
2,StatisticBasedCase,249913,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Time,1,ToolChainPerformance,8,EMFResourceInitialization
2,StatisticBasedCase,15952032,INCR_VIATRA_AGGREGATED-TEMPLATE,1,Memory,1,ToolChainPerformance,8,EMFResourceInitialization
