RunIndex,PhaseName,Scenario,Sequence,CaseName,Iteration,Tool,Size,MetricName,MetricValue
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,Memory,16676168
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,PeakMemory,102565376
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,AverageMemory,70353124
1,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,Time,193512
1,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,Memory,16676072
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,Time,80720524
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,Memory,16684400
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,PeakMemory,102576336
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,AverageMemory,70364056
1,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,Time,101649
1,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,Memory,16684216
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,Time,92124150
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,Memory,16698776
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,AverageMemory,70372212
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,PeakMemory,102584528
2,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,144121
2,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,12175968
2,Generation,BasicXform,2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,155697928
2,Generation,BasicXform,2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,17453000
2,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,73717745
2,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,20224952
2,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,AverageMemory,66344564
2,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,PeakMemory,87819440
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,87061958
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,24057520
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,PeakMemory,73912656
2,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,AverageMemory,57806512
2,Modification,BasicXform,5,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,2700909
2,Modification,BasicXform,5,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,24346144
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,17310
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,24347016
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,PeakMemory,45821776
2,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,AverageMemory,45821776
2,Modification,BasicXform,7,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,1315928
2,Modification,BasicXform,7,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,24371392
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,18318
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,24372264
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,PeakMemory,45847024
2,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,AverageMemory,45847024
2,Modification,BasicXform,9,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,1383968
2,Modification,BasicXform,9,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,24396784
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,19953
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,24397656
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,PeakMemory,45872416
2,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,AverageMemory,45872416
2,Modification,BasicXform,11,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,1533729
2,Modification,BasicXform,11,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,24423128
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,16917
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,24424224
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,AverageMemory,45898928
2,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,PeakMemory,45898784
2,Modification,BasicXform,13,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,1352821
2,Modification,BasicXform,13,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,24448832
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time,15142
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory,24449904
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,AverageMemory,35187184
2,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,PeakMemory,45924464
1,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,274744
1,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,12773544
1,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,83233819410
1,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,2410568200
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,2801204064
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,228918024
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1187667368
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,595133267
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,1292965721
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267921352
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1458379184
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,946103541
1,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,939722
1,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267919160
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,1204688365
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267927504
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1531148720
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,1037473165
1,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,503238
1,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267927352
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,1190168680
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267934880
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,1058061645
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1606193296
1,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,389512
1,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267934704
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,1135695062
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267942208
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1552765464
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,1081661152
1,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,366600
1,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267942056
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,1129610558
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267949848
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,1078267373
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1547402584
1,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,392026
1,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267949672
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Time,1193435037
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,Memory,267957176
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,PeakMemory,1543855840
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,AverageMemory,1047670442
1,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,219467
1,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,12103488
1,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,824371498
1,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,45371336
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,122326862
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,30462128
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,PeakMemory,120573832
1,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,AverageMemory,77624136
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,89701482
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,36726624
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,PeakMemory,94887344
1,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,AverageMemory,73412460
1,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,277883
1,Modification,BasicXform,5,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,36736368
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,91895313
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,36844768
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,PeakMemory,101161648
1,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,AverageMemory,79686824
1,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,258592
1,Modification,BasicXform,7,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,36848760
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,87507813
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,36869304
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,PeakMemory,122748928
1,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,AverageMemory,90536660
1,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,235469
1,Modification,BasicXform,9,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,36873424
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,82489123
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,36889584
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,PeakMemory,122773672
1,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,AverageMemory,79823936
1,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,279457
1,Modification,BasicXform,11,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,36894080
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,85268858
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,58579704
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,PeakMemory,101319456
1,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,AverageMemory,79844596
1,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,248488
1,Modification,BasicXform,13,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,37109152
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time,75700051
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory,37122840
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,PeakMemory,101534480
1,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,AverageMemory,80059632
3,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,224396
3,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,12141432
3,Generation,BasicXform,2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,49594549
3,Generation,BasicXform,2,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,13715200
3,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,44958862
3,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,14977968
3,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,AverageMemory,55203032
3,Initialization,BasicXform,3,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,PeakMemory,65940472
3,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,26996071
3,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,15891896
3,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,PeakMemory,47190832
3,M2MTransformation1,BasicXform,4,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,AverageMemory,41822112
3,Modification,BasicXform,5,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,2796549
3,Modification,BasicXform,5,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,15989824
3,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,17448
3,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,15990696
3,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,AverageMemory,26728176
3,M2MTransformation2,BasicXform,6,StatisticBasedCase,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,PeakMemory,37465456
3,Modification,BasicXform,7,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,2319452
3,Modification,BasicXform,7,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,16023400
3,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,16919
3,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,16024272
3,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,PeakMemory,37499032
3,M2MTransformation2,BasicXform,8,StatisticBasedCase,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,AverageMemory,26761752
3,Modification,BasicXform,9,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,2307913
3,Modification,BasicXform,9,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,16059264
3,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,18327
3,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,16060136
3,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,PeakMemory,37534896
3,M2MTransformation2,BasicXform,10,StatisticBasedCase,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,AverageMemory,37534896
3,Modification,BasicXform,11,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,2410816
3,Modification,BasicXform,11,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,16094696
3,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,13981
3,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,16095592
3,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,AverageMemory,26833072
3,M2MTransformation2,BasicXform,12,StatisticBasedCase,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,PeakMemory,37570352
3,Modification,BasicXform,13,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,2307796
3,Modification,BasicXform,13,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,16128904
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time,15760
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory,16129776
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,PeakMemory,37604536
3,M2MTransformation2,BasicXform,14,StatisticBasedCase,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,AverageMemory,26867256
3,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,319983
3,EMFResourceInitialization,BasicXform,1,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,12195528
3,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,3499292885
3,Generation,BasicXform,2,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,141042912
3,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Time,373820584
3,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,Memory,73155376
3,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,AverageMemory,173089440
3,Initialization,BasicXform,3,StatisticBasedCase,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,PeakMemory,289155088
