Size,Tool,Iteration,MetricValue,Scenario,Sequence,RunIndex,MetricName,CaseName,PhaseName
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,76852488,BasicXform,10,3,Memory,StatisticBasedCase,M2MTransformation2
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,299992400,BasicXform,10,3,AverageMemory,StatisticBasedCase,M2MTransformation2
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,459382136,BasicXform,10,3,PeakMemory,StatisticBasedCase,M2MTransformation2
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,434402,BasicXform,11,3,Time,StatisticBasedCase,Modification
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,76852872,BasicXform,11,3,Memory,StatisticBasedCase,Modification
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,536217796,BasicXform,12,3,Time,StatisticBasedCase,M2MTransformation2
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,76869056,BasicXform,12,3,Memory,StatisticBasedCase,M2MTransformation2
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,459389040,BasicXform,12,3,PeakMemory,StatisticBasedCase,M2MTransformation2
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,299999308,BasicXform,12,3,AverageMemory,StatisticBasedCase,M2MTransformation2
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,426356,BasicXform,13,3,Time,StatisticBasedCase,Modification
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,76868544,BasicXform,13,3,Memory,StatisticBasedCase,Modification
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,521443795,BasicXform,14,3,Time,StatisticBasedCase,M2MTransformation2
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,76872232,BasicXform,14,3,Memory,StatisticBasedCase,M2MTransformation2
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,459404536,BasicXform,14,3,PeakMemory,StatisticBasedCase,M2MTransformation2
32,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,300014880,BasicXform,14,3,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,1,407955,BasicXform,1,3,Time,StatisticBasedCase,EMFResourceInitialization
2,BATCH_OPTIMIZED-TEMPLATE,1,9281568,BasicXform,1,3,Memory,StatisticBasedCase,EMFResourceInitialization
2,BATCH_OPTIMIZED-TEMPLATE,1,142778621,BasicXform,2,3,Time,StatisticBasedCase,Generation
2,BATCH_OPTIMIZED-TEMPLATE,1,11712832,BasicXform,2,3,Memory,StatisticBasedCase,Generation
2,BATCH_OPTIMIZED-TEMPLATE,1,18609,BasicXform,3,3,Time,StatisticBasedCase,Initialization
2,BATCH_OPTIMIZED-TEMPLATE,1,9530344,BasicXform,3,3,Memory,StatisticBasedCase,Initialization
2,BATCH_OPTIMIZED-TEMPLATE,1,31004736,BasicXform,3,3,PeakMemory,StatisticBasedCase,Initialization
2,BATCH_OPTIMIZED-TEMPLATE,1,20267640,BasicXform,3,3,AverageMemory,StatisticBasedCase,Initialization
2,BATCH_OPTIMIZED-TEMPLATE,1,636248127,BasicXform,4,3,Time,StatisticBasedCase,M2MTransformation1
2,BATCH_OPTIMIZED-TEMPLATE,1,9944368,BasicXform,4,3,Memory,StatisticBasedCase,M2MTransformation1
2,BATCH_OPTIMIZED-TEMPLATE,1,1083730968,BasicXform,4,3,PeakMemory,StatisticBasedCase,M2MTransformation1
2,BATCH_OPTIMIZED-TEMPLATE,1,52710008,BasicXform,4,3,AverageMemory,StatisticBasedCase,M2MTransformation1
2,BATCH_OPTIMIZED-TEMPLATE,1,94988,BasicXform,5,3,Time,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,1,9944456,BasicXform,5,3,Memory,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,1,458054257,BasicXform,6,3,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,1,10068744,BasicXform,6,3,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,1,53140532,BasicXform,6,3,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,1,1084178176,BasicXform,6,3,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,2,87458,BasicXform,7,3,Time,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,2,10068832,BasicXform,7,3,Memory,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,2,461241732,BasicXform,8,3,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,2,10201160,BasicXform,8,3,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,2,1084302552,BasicXform,8,3,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,2,53264864,BasicXform,8,3,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,3,70260,BasicXform,9,3,Time,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,3,10201248,BasicXform,9,3,Memory,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,3,466349905,BasicXform,10,3,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,3,10351848,BasicXform,10,3,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,3,1084451368,BasicXform,10,3,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,3,53405556,BasicXform,10,3,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,4,103601,BasicXform,11,3,Time,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,4,10351960,BasicXform,11,3,Memory,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,4,481333481,BasicXform,12,3,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,4,10475608,BasicXform,12,3,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,4,1084618472,BasicXform,12,3,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,4,58912320,BasicXform,12,3,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,5,86059,BasicXform,13,3,Time,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,5,10475696,BasicXform,13,3,Memory,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,5,485854447,BasicXform,14,3,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,5,10600848,BasicXform,14,3,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,5,1183293496,BasicXform,14,3,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,5,611187492,BasicXform,14,3,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,558569,BasicXform,1,3,Time,StatisticBasedCase,EMFResourceInitialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,9526632,BasicXform,1,3,Memory,StatisticBasedCase,EMFResourceInitialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,70334366,BasicXform,2,3,Time,StatisticBasedCase,Generation
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,10719560,BasicXform,2,3,Memory,StatisticBasedCase,Generation
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,43712539,BasicXform,3,3,Time,StatisticBasedCase,Initialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,12984896,BasicXform,3,3,Memory,StatisticBasedCase,Initialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,41853784,BasicXform,3,3,AverageMemory,StatisticBasedCase,Initialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,63328648,BasicXform,3,3,PeakMemory,StatisticBasedCase,Initialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,24995005,BasicXform,4,3,Time,StatisticBasedCase,M2MTransformation1
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,13260440,BasicXform,4,3,Memory,StatisticBasedCase,M2MTransformation1
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,34460328,BasicXform,4,3,PeakMemory,StatisticBasedCase,M2MTransformation1
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,34460328,BasicXform,4,3,AverageMemory,StatisticBasedCase,M2MTransformation1
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,182105,BasicXform,5,3,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,13260672,BasicXform,5,3,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,26298284,BasicXform,6,3,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,13266600,BasicXform,6,3,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,34736304,BasicXform,6,3,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,34736304,BasicXform,6,3,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,150043,BasicXform,7,3,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,13266576,BasicXform,7,3,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,26760432,BasicXform,8,3,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,13272000,BasicXform,8,3,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,34742208,BasicXform,8,3,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,34742208,BasicXform,8,3,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,131086,BasicXform,9,3,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,13271992,BasicXform,9,3,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,27148325,BasicXform,10,3,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,13278200,BasicXform,10,3,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,34747624,BasicXform,10,3,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,34747624,BasicXform,10,3,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,127598,BasicXform,11,3,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,13278248,BasicXform,11,3,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,27040213,BasicXform,12,3,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,13288224,BasicXform,12,3,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,34753904,BasicXform,12,3,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,34753904,BasicXform,12,3,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,179304,BasicXform,13,3,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,13288200,BasicXform,13,3,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,27238302,BasicXform,14,3,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,13293768,BasicXform,14,3,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,34763832,BasicXform,14,3,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,34763832,BasicXform,14,3,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,1,596606,BasicXform,1,2,Time,StatisticBasedCase,EMFResourceInitialization
2,BATCH_OPTIMIZED-TEMPLATE,1,9282656,BasicXform,1,2,Memory,StatisticBasedCase,EMFResourceInitialization
2,BATCH_OPTIMIZED-TEMPLATE,1,140768233,BasicXform,2,2,Time,StatisticBasedCase,Generation
2,BATCH_OPTIMIZED-TEMPLATE,1,11713552,BasicXform,2,2,Memory,StatisticBasedCase,Generation
2,BATCH_OPTIMIZED-TEMPLATE,1,17523,BasicXform,3,2,Time,StatisticBasedCase,Initialization
2,BATCH_OPTIMIZED-TEMPLATE,1,9530992,BasicXform,3,2,Memory,StatisticBasedCase,Initialization
2,BATCH_OPTIMIZED-TEMPLATE,1,31005432,BasicXform,3,2,PeakMemory,StatisticBasedCase,Initialization
2,BATCH_OPTIMIZED-TEMPLATE,1,20268312,BasicXform,3,2,AverageMemory,StatisticBasedCase,Initialization
2,BATCH_OPTIMIZED-TEMPLATE,1,638324422,BasicXform,4,2,Time,StatisticBasedCase,M2MTransformation1
2,BATCH_OPTIMIZED-TEMPLATE,1,9945016,BasicXform,4,2,Memory,StatisticBasedCase,M2MTransformation1
2,BATCH_OPTIMIZED-TEMPLATE,1,1083731616,BasicXform,4,2,PeakMemory,StatisticBasedCase,M2MTransformation1
2,BATCH_OPTIMIZED-TEMPLATE,1,52710660,BasicXform,4,2,AverageMemory,StatisticBasedCase,M2MTransformation1
2,BATCH_OPTIMIZED-TEMPLATE,1,92016,BasicXform,5,2,Time,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,1,9945104,BasicXform,5,2,Memory,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,1,456047718,BasicXform,6,2,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,1,10069408,BasicXform,6,2,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,1,53141188,BasicXform,6,2,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,1,1084178824,BasicXform,6,2,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,2,94271,BasicXform,7,2,Time,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,2,10069496,BasicXform,7,2,Memory,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,2,455845284,BasicXform,8,2,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,2,10202176,BasicXform,8,2,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,2,1084303216,BasicXform,8,2,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,2,53265908,BasicXform,8,2,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,3,93191,BasicXform,9,2,Time,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,3,10202264,BasicXform,9,2,Memory,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,3,460111309,BasicXform,10,2,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,3,10352608,BasicXform,10,2,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,3,1084452384,BasicXform,10,2,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,3,53406700,BasicXform,10,2,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,4,102817,BasicXform,11,2,Time,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,4,10352720,BasicXform,11,2,Memory,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,4,479344591,BasicXform,12,2,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,4,10476368,BasicXform,12,2,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,4,1084586464,BasicXform,12,2,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,4,58896560,BasicXform,12,2,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,5,65704,BasicXform,13,2,Time,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,5,10476456,BasicXform,13,2,Memory,StatisticBasedCase,Modification
2,BATCH_OPTIMIZED-TEMPLATE,5,476338447,BasicXform,14,2,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,5,10601608,BasicXform,14,2,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,5,1183292568,BasicXform,14,2,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_OPTIMIZED-TEMPLATE,5,611187416,BasicXform,14,2,AverageMemory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,427059,BasicXform,1,1,Time,StatisticBasedCase,EMFResourceInitialization
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,9555896,BasicXform,1,1,Memory,StatisticBasedCase,EMFResourceInitialization
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,325851469,BasicXform,2,1,Time,StatisticBasedCase,Generation
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,15747104,BasicXform,2,1,Memory,StatisticBasedCase,Generation
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,57838903,BasicXform,3,1,Time,StatisticBasedCase,Initialization
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,13751992,BasicXform,3,1,Memory,StatisticBasedCase,Initialization
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,52992960,BasicXform,3,1,PeakMemory,StatisticBasedCase,Initialization
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,42255536,BasicXform,3,1,AverageMemory,StatisticBasedCase,Initialization
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,97641074,BasicXform,4,1,Time,StatisticBasedCase,M2MTransformation1
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,14896592,BasicXform,4,1,Memory,StatisticBasedCase,M2MTransformation1
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,56702248,BasicXform,4,1,PeakMemory,StatisticBasedCase,M2MTransformation1
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,45964836,BasicXform,4,1,AverageMemory,StatisticBasedCase,M2MTransformation1
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,307485,BasicXform,5,1,Time,StatisticBasedCase,Modification
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,14896800,BasicXform,5,1,Memory,StatisticBasedCase,Modification
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,97577109,BasicXform,6,1,Time,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,14903128,BasicXform,6,1,Memory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,57847288,BasicXform,6,1,PeakMemory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,47109860,BasicXform,6,1,AverageMemory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,214784,BasicXform,7,1,Time,StatisticBasedCase,Modification
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,14903096,BasicXform,7,1,Memory,StatisticBasedCase,Modification
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,94865274,BasicXform,8,1,Time,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,14907624,BasicXform,8,1,Memory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,79328488,BasicXform,8,1,PeakMemory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,47116180,BasicXform,8,1,AverageMemory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,201782,BasicXform,9,1,Time,StatisticBasedCase,Modification
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,14907592,BasicXform,9,1,Memory,StatisticBasedCase,Modification
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,91114910,BasicXform,10,1,Time,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,14919520,BasicXform,10,1,Memory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,57858048,BasicXform,10,1,PeakMemory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,47120636,BasicXform,10,1,AverageMemory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,208488,BasicXform,11,1,Time,StatisticBasedCase,Modification
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,14919512,BasicXform,11,1,Memory,StatisticBasedCase,Modification
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,82413902,BasicXform,12,1,Time,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,14928864,BasicXform,12,1,Memory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,57870024,BasicXform,12,1,PeakMemory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,47132596,BasicXform,12,1,AverageMemory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,149193,BasicXform,13,1,Time,StatisticBasedCase,Modification
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,14928888,BasicXform,13,1,Memory,StatisticBasedCase,Modification
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,75046833,BasicXform,14,1,Time,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,14938024,BasicXform,14,1,Memory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,47141972,BasicXform,14,1,AverageMemory,StatisticBasedCase,M2MTransformation2
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,57879424,BasicXform,14,1,PeakMemory,StatisticBasedCase,M2MTransformation2
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,528013,BasicXform,1,3,Time,StatisticBasedCase,EMFResourceInitialization
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,9566168,BasicXform,1,3,Memory,StatisticBasedCase,EMFResourceInitialization
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,100969089,BasicXform,2,3,Time,StatisticBasedCase,Generation
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,11940552,BasicXform,2,3,Memory,StatisticBasedCase,Generation
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,66543213,BasicXform,3,3,Time,StatisticBasedCase,Initialization
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,12960152,BasicXform,3,3,Memory,StatisticBasedCase,Initialization
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,74237152,BasicXform,3,3,PeakMemory,StatisticBasedCase,Initialization
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,52762316,BasicXform,3,3,AverageMemory,StatisticBasedCase,Initialization
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,67587094,BasicXform,4,3,Time,StatisticBasedCase,M2MTransformation1
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,14042384,BasicXform,4,3,Memory,StatisticBasedCase,M2MTransformation1
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,45173048,BasicXform,4,3,AverageMemory,StatisticBasedCase,M2MTransformation1
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,66647912,BasicXform,4,3,PeakMemory,StatisticBasedCase,M2MTransformation1
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3056917,BasicXform,5,3,Time,StatisticBasedCase,Modification
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,14109392,BasicXform,5,3,Memory,StatisticBasedCase,Modification
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,23531,BasicXform,6,3,Time,StatisticBasedCase,M2MTransformation2
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,14110264,BasicXform,6,3,Memory,StatisticBasedCase,M2MTransformation2
