Tool,MetricName,Iteration,Sequence,RunIndex,CaseName,Size,Scenario,MetricValue,PhaseName
BATCH_OPTIMIZED-TEMPLATE,Time,4,12,1,StatisticBasedCase,16,BasicXform,30651474158,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,4,12,1,StatisticBasedCase,16,BasicXform,20212160,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,4,12,1,StatisticBasedCase,16,BasicXform,3030104992,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,4,12,1,StatisticBasedCase,16,BasicXform,1094466527,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,5,13,1,StatisticBasedCase,16,BasicXform,177734,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,5,13,1,StatisticBasedCase,16,BasicXform,20212272,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,5,14,1,StatisticBasedCase,16,BasicXform,30680909981,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,5,14,1,StatisticBasedCase,16,BasicXform,21164464,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,5,14,1,StatisticBasedCase,16,BasicXform,1006551691,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,5,14,1,StatisticBasedCase,16,BasicXform,3022658704,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,1,5,StatisticBasedCase,32,BasicXform,544581,EMFResourceInitialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,1,5,StatisticBasedCase,32,BasicXform,9885152,EMFResourceInitialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,2,5,StatisticBasedCase,32,BasicXform,14964520714,Generation
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,2,5,StatisticBasedCase,32,BasicXform,385848376,Generation
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,3,5,StatisticBasedCase,32,BasicXform,725052371,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,3,5,StatisticBasedCase,32,BasicXform,83442088,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,3,5,StatisticBasedCase,32,BasicXform,310928064,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,3,5,StatisticBasedCase,32,BasicXform,195912924,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,4,5,StatisticBasedCase,32,BasicXform,422192725,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,4,5,StatisticBasedCase,32,BasicXform,108665840,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,4,5,StatisticBasedCase,32,BasicXform,272871936,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,4,5,StatisticBasedCase,32,BasicXform,209728812,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,5,5,StatisticBasedCase,32,BasicXform,669363,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,5,5,StatisticBasedCase,32,BasicXform,108673120,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,6,5,StatisticBasedCase,32,BasicXform,406588796,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,6,5,StatisticBasedCase,32,BasicXform,115114536,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,6,5,StatisticBasedCase,32,BasicXform,362527984,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,6,5,StatisticBasedCase,32,BasicXform,267172508,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,2,7,5,StatisticBasedCase,32,BasicXform,515067,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,2,7,5,StatisticBasedCase,32,BasicXform,115119328,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,2,8,5,StatisticBasedCase,32,BasicXform,350569709,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,2,8,5,StatisticBasedCase,32,BasicXform,121423000,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,2,8,5,StatisticBasedCase,32,BasicXform,368974008,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,2,8,5,StatisticBasedCase,32,BasicXform,273618624,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,3,9,5,StatisticBasedCase,32,BasicXform,574594,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,3,9,5,StatisticBasedCase,32,BasicXform,121427104,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,3,10,5,StatisticBasedCase,32,BasicXform,343022666,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,3,10,5,StatisticBasedCase,32,BasicXform,127984528,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,3,10,5,StatisticBasedCase,32,BasicXform,310857288,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,3,10,5,StatisticBasedCase,32,BasicXform,247714152,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,4,11,5,StatisticBasedCase,32,BasicXform,498178,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,4,11,5,StatisticBasedCase,32,BasicXform,127989008,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,4,12,5,StatisticBasedCase,32,BasicXform,311235273,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,4,12,5,StatisticBasedCase,32,BasicXform,134033024,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,4,12,5,StatisticBasedCase,32,BasicXform,254276124,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,4,12,5,StatisticBasedCase,32,BasicXform,317419304,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,13,5,StatisticBasedCase,32,BasicXform,559811,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,13,5,StatisticBasedCase,32,BasicXform,134037392,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,14,5,StatisticBasedCase,32,BasicXform,321219260,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,14,5,StatisticBasedCase,32,BasicXform,140593416,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,5,14,5,StatisticBasedCase,32,BasicXform,323467552,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,5,14,5,StatisticBasedCase,32,BasicXform,260324428,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,1,1,3,StatisticBasedCase,1,BasicXform,396150,EMFResourceInitialization
BATCH_OPTIMIZED-TEMPLATE,Memory,1,1,3,StatisticBasedCase,1,BasicXform,9318400,EMFResourceInitialization
BATCH_OPTIMIZED-TEMPLATE,Time,1,2,3,StatisticBasedCase,1,BasicXform,77208409,Generation
BATCH_OPTIMIZED-TEMPLATE,Memory,1,2,3,StatisticBasedCase,1,BasicXform,10481928,Generation
BATCH_OPTIMIZED-TEMPLATE,Time,1,3,3,StatisticBasedCase,1,BasicXform,17489,Initialization
BATCH_OPTIMIZED-TEMPLATE,Memory,1,3,3,StatisticBasedCase,1,BasicXform,9433144,Initialization
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,1,3,3,StatisticBasedCase,1,BasicXform,30907584,Initialization
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,1,3,3,StatisticBasedCase,1,BasicXform,20170464,Initialization
BATCH_OPTIMIZED-TEMPLATE,Time,1,4,3,StatisticBasedCase,1,BasicXform,92361726,M2MTransformation1
BATCH_OPTIMIZED-TEMPLATE,Memory,1,4,3,StatisticBasedCase,1,BasicXform,9623392,M2MTransformation1
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,1,4,3,StatisticBasedCase,1,BasicXform,288609384,M2MTransformation1
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,1,4,3,StatisticBasedCase,1,BasicXform,149021512,M2MTransformation1
BATCH_OPTIMIZED-TEMPLATE,Time,1,5,3,StatisticBasedCase,1,BasicXform,57034,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,1,5,3,StatisticBasedCase,1,BasicXform,9623472,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,1,6,3,StatisticBasedCase,1,BasicXform,95708655,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,1,6,3,StatisticBasedCase,1,BasicXform,9682784,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,1,6,3,StatisticBasedCase,1,BasicXform,288799208,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,1,6,3,StatisticBasedCase,1,BasicXform,149211752,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,2,7,3,StatisticBasedCase,1,BasicXform,153517,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,2,7,3,StatisticBasedCase,1,BasicXform,9682864,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,2,8,3,StatisticBasedCase,1,BasicXform,93272463,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,2,8,3,StatisticBasedCase,1,BasicXform,9747352,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,2,8,3,StatisticBasedCase,1,BasicXform,149271652,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,2,8,3,StatisticBasedCase,1,BasicXform,288859616,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,3,9,3,StatisticBasedCase,1,BasicXform,119645,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,3,9,3,StatisticBasedCase,1,BasicXform,9747432,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,3,10,3,StatisticBasedCase,1,BasicXform,94551469,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,3,10,3,StatisticBasedCase,1,BasicXform,9807928,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,3,10,3,StatisticBasedCase,1,BasicXform,267449224,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,3,10,3,StatisticBasedCase,1,BasicXform,149336168,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,4,11,3,StatisticBasedCase,1,BasicXform,60092,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,4,11,3,StatisticBasedCase,1,BasicXform,9808032,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,4,12,3,StatisticBasedCase,1,BasicXform,96305298,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,4,12,3,StatisticBasedCase,1,BasicXform,9884784,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,4,12,3,StatisticBasedCase,1,BasicXform,288983520,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,4,12,3,StatisticBasedCase,1,BasicXform,149396200,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,5,13,3,StatisticBasedCase,1,BasicXform,110483,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,5,13,3,StatisticBasedCase,1,BasicXform,9884864,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,5,14,3,StatisticBasedCase,1,BasicXform,96411913,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,5,14,3,StatisticBasedCase,1,BasicXform,9949000,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,5,14,3,StatisticBasedCase,1,BasicXform,149473860,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,5,14,3,StatisticBasedCase,1,BasicXform,267587176,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,1,1,2,StatisticBasedCase,2,BasicXform,587523,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,1,1,2,StatisticBasedCase,2,BasicXform,9599640,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,1,2,2,StatisticBasedCase,2,BasicXform,130140805,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,1,2,2,StatisticBasedCase,2,BasicXform,11967256,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,1,3,2,StatisticBasedCase,2,BasicXform,28756492,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,1,3,2,StatisticBasedCase,2,BasicXform,11629800,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,1,3,2,StatisticBasedCase,2,BasicXform,74268400,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,1,3,2,StatisticBasedCase,2,BasicXform,42056120,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,1,4,2,StatisticBasedCase,2,BasicXform,1855455028,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,1,4,2,StatisticBasedCase,2,BasicXform,12028976,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,1,4,2,StatisticBasedCase,2,BasicXform,498394296,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,1,4,2,StatisticBasedCase,2,BasicXform,977999824,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,1,5,2,StatisticBasedCase,2,BasicXform,282753,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,1,5,2,StatisticBasedCase,2,BasicXform,12028768,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,1,6,2,StatisticBasedCase,2,BasicXform,1599834444,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,1,6,2,StatisticBasedCase,2,BasicXform,12031488,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,1,6,2,StatisticBasedCase,2,BasicXform,983590400,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,1,6,2,StatisticBasedCase,2,BasicXform,533011352,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,2,7,2,StatisticBasedCase,2,BasicXform,191537,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,2,7,2,StatisticBasedCase,2,BasicXform,12031280,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,2,8,2,StatisticBasedCase,2,BasicXform,1631585924,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,2,8,2,StatisticBasedCase,2,BasicXform,12036200,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,2,8,2,StatisticBasedCase,2,BasicXform,1016313472,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,2,8,2,StatisticBasedCase,2,BasicXform,549042000,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,3,9,2,StatisticBasedCase,2,BasicXform,133307,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,3,9,2,StatisticBasedCase,2,BasicXform,12036016,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,3,10,2,StatisticBasedCase,2,BasicXform,1649860879,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,3,10,2,StatisticBasedCase,2,BasicXform,12054176,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,3,10,2,StatisticBasedCase,2,BasicXform,1073773040,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,3,10,2,StatisticBasedCase,2,BasicXform,559908944,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,4,11,2,StatisticBasedCase,2,BasicXform,160636,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,4,11,2,StatisticBasedCase,2,BasicXform,12053992,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,4,12,2,StatisticBasedCase,2,BasicXform,1681343211,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,4,12,2,StatisticBasedCase,2,BasicXform,12057072,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,4,12,2,StatisticBasedCase,2,BasicXform,572038592,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,4,12,2,StatisticBasedCase,2,BasicXform,1069802048,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,5,13,2,StatisticBasedCase,2,BasicXform,104262,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,5,13,2,StatisticBasedCase,2,BasicXform,12056864,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Time,5,14,2,StatisticBasedCase,2,BasicXform,1741256151,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Memory,5,14,2,StatisticBasedCase,2,BasicXform,12060592,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,PeakMemory,5,14,2,StatisticBasedCase,2,BasicXform,1086159512,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,AverageMemory,5,14,2,StatisticBasedCase,2,BasicXform,219665328,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,1,5,StatisticBasedCase,1,BasicXform,449939,EMFResourceInitialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,1,5,StatisticBasedCase,1,BasicXform,9536592,EMFResourceInitialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,2,5,StatisticBasedCase,1,BasicXform,62432395,Generation
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,2,5,StatisticBasedCase,1,BasicXform,10635288,Generation
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,3,5,StatisticBasedCase,1,BasicXform,27941693,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,3,5,StatisticBasedCase,1,BasicXform,10690400,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,3,5,StatisticBasedCase,1,BasicXform,74065728,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,3,5,StatisticBasedCase,1,BasicXform,41853448,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,4,5,StatisticBasedCase,1,BasicXform,16219554,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,4,5,StatisticBasedCase,1,BasicXform,11240736,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,4,5,StatisticBasedCase,1,BasicXform,42903288,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,4,5,StatisticBasedCase,1,BasicXform,32165848,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,5,5,StatisticBasedCase,1,BasicXform,304584,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,5,5,StatisticBasedCase,1,BasicXform,11244984,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,6,5,StatisticBasedCase,1,BasicXform,18081151,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,6,5,StatisticBasedCase,1,BasicXform,11402560,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,6,5,StatisticBasedCase,1,BasicXform,54195472,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,6,5,StatisticBasedCase,1,BasicXform,32720616,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,2,7,5,StatisticBasedCase,1,BasicXform,244346,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,2,7,5,StatisticBasedCase,1,BasicXform,11405240,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,2,8,5,StatisticBasedCase,1,BasicXform,17914610,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,2,8,5,StatisticBasedCase,1,BasicXform,11553696,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,2,8,5,StatisticBasedCase,1,BasicXform,32880872,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,2,8,5,StatisticBasedCase,1,BasicXform,32880872,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,3,9,5,StatisticBasedCase,1,BasicXform,227414,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,3,9,5,StatisticBasedCase,1,BasicXform,11556184,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,3,10,5,StatisticBasedCase,1,BasicXform,18448526,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,3,10,5,StatisticBasedCase,1,BasicXform,11716904,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,3,10,5,StatisticBasedCase,1,BasicXform,54506672,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,3,10,5,StatisticBasedCase,1,BasicXform,33031816,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,4,11,5,StatisticBasedCase,1,BasicXform,216890,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,4,11,5,StatisticBasedCase,1,BasicXform,11719240,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,4,12,5,StatisticBasedCase,1,BasicXform,17875077,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,4,12,5,StatisticBasedCase,1,BasicXform,11887376,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,4,12,5,StatisticBasedCase,1,BasicXform,33194896,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,4,12,5,StatisticBasedCase,1,BasicXform,33194896,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,13,5,StatisticBasedCase,1,BasicXform,299267,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,13,5,StatisticBasedCase,1,BasicXform,11889864,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,14,5,StatisticBasedCase,1,BasicXform,16663834,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,14,5,StatisticBasedCase,1,BasicXform,12042400,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,5,14,5,StatisticBasedCase,1,BasicXform,33365496,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,5,14,5,StatisticBasedCase,1,BasicXform,33365496,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,1,2,StatisticBasedCase,32,BasicXform,441179,EMFResourceInitialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,1,2,StatisticBasedCase,32,BasicXform,9816088,EMFResourceInitialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,2,2,StatisticBasedCase,32,BasicXform,15015323072,Generation
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,2,2,StatisticBasedCase,32,BasicXform,402755056,Generation
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,3,2,StatisticBasedCase,32,BasicXform,1893513042,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,3,2,StatisticBasedCase,32,BasicXform,188220376,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,1,3,2,StatisticBasedCase,32,BasicXform,771340224,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,1,3,2,StatisticBasedCase,32,BasicXform,435207288,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,4,2,StatisticBasedCase,32,BasicXform,297442556,M2MTransformation1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,4,2,StatisticBasedCase,32,BasicXform,203921768,M2MTransformation1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,1,4,2,StatisticBasedCase,32,BasicXform,379264008,M2MTransformation1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,1,4,2,StatisticBasedCase,32,BasicXform,315582992,M2MTransformation1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,5,2,StatisticBasedCase,32,BasicXform,559279,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,5,2,StatisticBasedCase,32,BasicXform,203929112,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,6,2,StatisticBasedCase,32,BasicXform,316319019,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,6,2,StatisticBasedCase,32,BasicXform,204323568,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,1,6,2,StatisticBasedCase,32,BasicXform,394972904,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,1,6,2,StatisticBasedCase,32,BasicXform,331291900,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,2,7,2,StatisticBasedCase,32,BasicXform,470786,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,2,7,2,StatisticBasedCase,32,BasicXform,204342992,Modification
