MetricName,Sequence,Tool,Iteration,RunIndex,MetricValue,Scenario,CaseName,Size,PhaseName
PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,75103968,BasicXform,StatisticBasedCase,8,Initialization
AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,53629132,BasicXform,StatisticBasedCase,8,Initialization
Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,197644622,BasicXform,StatisticBasedCase,8,M2MTransformation1
Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,20089352,BasicXform,StatisticBasedCase,8,M2MTransformation1
PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,176442400,BasicXform,StatisticBasedCase,8,M2MTransformation1
AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,101280392,BasicXform,StatisticBasedCase,8,M2MTransformation1
Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,371369,BasicXform,StatisticBasedCase,8,Modification
Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,20090048,BasicXform,StatisticBasedCase,8,Modification
Time,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,195460328,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,20098432,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,170414984,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,105990332,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,227938,BasicXform,StatisticBasedCase,8,Modification
Memory,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,20098904,BasicXform,StatisticBasedCase,8,Modification
Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,174230138,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,20136912,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,105999208,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,170423880,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,165385,BasicXform,StatisticBasedCase,8,Modification
Memory,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,20137288,BasicXform,StatisticBasedCase,8,Modification
Time,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,185377309,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,20149744,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,170461992,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,106037456,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,222510,BasicXform,StatisticBasedCase,8,Modification
Memory,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,20148144,BasicXform,StatisticBasedCase,8,Modification
Time,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,168292495,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,20154416,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,106048560,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,170473320,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,224355,BasicXform,StatisticBasedCase,8,Modification
Memory,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,20154752,BasicXform,StatisticBasedCase,8,Modification
Time,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,141591283,BasicXform,StatisticBasedCase,8,M2MTransformation2
Memory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,20159784,BasicXform,StatisticBasedCase,8,M2MTransformation2
PeakMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,170479536,BasicXform,StatisticBasedCase,8,M2MTransformation2
AverageMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,106054960,BasicXform,StatisticBasedCase,8,M2MTransformation2
Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,314466,BasicXform,StatisticBasedCase,4,EMFResourceInitialization
Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,9514552,BasicXform,StatisticBasedCase,4,EMFResourceInitialization
Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,257624851,BasicXform,StatisticBasedCase,4,Generation
Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,16520648,BasicXform,StatisticBasedCase,4,Generation
Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,53048599,BasicXform,StatisticBasedCase,4,Initialization
Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,14553280,BasicXform,StatisticBasedCase,4,Initialization
PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,74443544,BasicXform,StatisticBasedCase,4,Initialization
AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,52968692,BasicXform,StatisticBasedCase,4,Initialization
Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,34747557,BasicXform,StatisticBasedCase,4,M2MTransformation1
Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,16998600,BasicXform,StatisticBasedCase,4,M2MTransformation1
AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,36028712,BasicXform,StatisticBasedCase,4,M2MTransformation1
PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,36028712,BasicXform,StatisticBasedCase,4,M2MTransformation1
Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,382665,BasicXform,StatisticBasedCase,4,Modification
Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,17006456,BasicXform,StatisticBasedCase,4,Modification
Time,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,40702494,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,17067600,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,38482088,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,38482088,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,307657,BasicXform,StatisticBasedCase,4,Modification
Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,17075936,BasicXform,StatisticBasedCase,4,Modification
Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,39218333,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,17085544,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,60026424,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,38551568,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,641946,BasicXform,StatisticBasedCase,4,Modification
Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,17093912,BasicXform,StatisticBasedCase,4,Modification
Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,45628653,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,17102992,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,38569544,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,38569544,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,437262,BasicXform,StatisticBasedCase,4,Modification
Memory,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,17111632,BasicXform,StatisticBasedCase,4,Modification
Time,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,41377994,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,17243624,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,38587288,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,38587288,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,432856,BasicXform,StatisticBasedCase,4,Modification
Memory,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,17251200,BasicXform,StatisticBasedCase,4,Modification
Time,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,36192964,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,17264536,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,38726832,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,38726832,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,179921,BasicXform,StatisticBasedCase,32,EMFResourceInitialization
Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,9832160,BasicXform,StatisticBasedCase,32,EMFResourceInitialization
Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,14997204699,BasicXform,StatisticBasedCase,32,Generation
Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,388893240,BasicXform,StatisticBasedCase,32,Generation
Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,1602296570,BasicXform,StatisticBasedCase,32,Initialization
Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,195464984,BasicXform,StatisticBasedCase,32,Initialization
PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,788081608,BasicXform,StatisticBasedCase,32,Initialization
AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,461635413,BasicXform,StatisticBasedCase,32,Initialization
Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,279387215,BasicXform,StatisticBasedCase,32,M2MTransformation1
Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,221092280,BasicXform,StatisticBasedCase,32,M2MTransformation1
PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,387635056,BasicXform,StatisticBasedCase,32,M2MTransformation1
AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,323578536,BasicXform,StatisticBasedCase,32,M2MTransformation1
Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,735306,BasicXform,StatisticBasedCase,32,Modification
Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,221116744,BasicXform,StatisticBasedCase,32,Modification
Time,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,305794082,BasicXform,StatisticBasedCase,32,M2MTransformation2
Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,221523656,BasicXform,StatisticBasedCase,32,M2MTransformation2
AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,349230480,BasicXform,StatisticBasedCase,32,M2MTransformation2
PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,413287000,BasicXform,StatisticBasedCase,32,M2MTransformation2
Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,482896,BasicXform,StatisticBasedCase,32,Modification
Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,221528080,BasicXform,StatisticBasedCase,32,Modification
Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,275657014,BasicXform,StatisticBasedCase,32,M2MTransformation2
Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,221553552,BasicXform,StatisticBasedCase,32,M2MTransformation2
PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,478122704,BasicXform,StatisticBasedCase,32,M2MTransformation2
AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,349641736,BasicXform,StatisticBasedCase,32,M2MTransformation2
Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,491945,BasicXform,StatisticBasedCase,32,Modification
Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,221559048,BasicXform,StatisticBasedCase,32,Modification
Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,259514318,BasicXform,StatisticBasedCase,32,M2MTransformation2
Memory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,222094816,BasicXform,StatisticBasedCase,32,M2MTransformation2
AverageMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,349672800,BasicXform,StatisticBasedCase,32,M2MTransformation2
PeakMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,413729336,BasicXform,StatisticBasedCase,32,M2MTransformation2
Time,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,449690,BasicXform,StatisticBasedCase,32,Modification
Memory,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,222100704,BasicXform,StatisticBasedCase,32,Modification
Time,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,258220920,BasicXform,StatisticBasedCase,32,M2MTransformation2
Memory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,222375368,BasicXform,StatisticBasedCase,32,M2MTransformation2
PeakMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,414532928,BasicXform,StatisticBasedCase,32,M2MTransformation2
AverageMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,350345436,BasicXform,StatisticBasedCase,32,M2MTransformation2
Time,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,2,508586,BasicXform,StatisticBasedCase,32,Modification
Memory,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,2,222381528,BasicXform,StatisticBasedCase,32,Modification
Time,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,2,250946055,BasicXform,StatisticBasedCase,32,M2MTransformation2
Memory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,2,222381288,BasicXform,StatisticBasedCase,32,M2MTransformation2
AverageMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,2,350495276,BasicXform,StatisticBasedCase,32,M2MTransformation2
PeakMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,2,414551808,BasicXform,StatisticBasedCase,32,M2MTransformation2
Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,477951,BasicXform,StatisticBasedCase,64,EMFResourceInitialization
Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,10228064,BasicXform,StatisticBasedCase,64,EMFResourceInitialization
Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,69574473496,BasicXform,StatisticBasedCase,64,Generation
Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,1728237408,BasicXform,StatisticBasedCase,64,Generation
Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,1756303645,BasicXform,StatisticBasedCase,64,Initialization
Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,206227192,BasicXform,StatisticBasedCase,64,Initialization
AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,436109341,BasicXform,StatisticBasedCase,64,Initialization
PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,865311968,BasicXform,StatisticBasedCase,64,Initialization
Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,1238828692,BasicXform,StatisticBasedCase,64,M2MTransformation1
Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,260696536,BasicXform,StatisticBasedCase,64,M2MTransformation1
AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,912202008,BasicXform,StatisticBasedCase,64,M2MTransformation1
PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,1406384584,BasicXform,StatisticBasedCase,64,M2MTransformation1
Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,1120083,BasicXform,StatisticBasedCase,64,Modification
Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,260695240,BasicXform,StatisticBasedCase,64,Modification
Time,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,1287912547,BasicXform,StatisticBasedCase,64,M2MTransformation2
Memory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,260712992,BasicXform,StatisticBasedCase,64,M2MTransformation2
AverageMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,971218144,BasicXform,StatisticBasedCase,64,M2MTransformation2
PeakMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,1519576664,BasicXform,StatisticBasedCase,64,M2MTransformation2
Time,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,677067,BasicXform,StatisticBasedCase,64,Modification
Memory,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,260713392,BasicXform,StatisticBasedCase,64,Modification
Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,1177105795,BasicXform,StatisticBasedCase,64,M2MTransformation2
Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,260713944,BasicXform,StatisticBasedCase,64,M2MTransformation2
PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,1470159160,BasicXform,StatisticBasedCase,64,M2MTransformation2
AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1,1009418234,BasicXform,StatisticBasedCase,64,M2MTransformation2
Time,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,574562,BasicXform,StatisticBasedCase,64,Modification
Memory,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,260714344,BasicXform,StatisticBasedCase,64,Modification
Time,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,1162162545,BasicXform,StatisticBasedCase,64,M2MTransformation2
Memory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,260721312,BasicXform,StatisticBasedCase,64,M2MTransformation2
AverageMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,1003870293,BasicXform,StatisticBasedCase,64,M2MTransformation2
PeakMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1,1461196552,BasicXform,StatisticBasedCase,64,M2MTransformation2
Time,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,585154,BasicXform,StatisticBasedCase,64,Modification
Memory,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,260721736,BasicXform,StatisticBasedCase,64,Modification
Time,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,1157258620,BasicXform,StatisticBasedCase,64,M2MTransformation2
Memory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,260731168,BasicXform,StatisticBasedCase,64,M2MTransformation2
AverageMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,1022969640,BasicXform,StatisticBasedCase,64,M2MTransformation2
PeakMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1,1489419352,BasicXform,StatisticBasedCase,64,M2MTransformation2
Time,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,369797,BasicXform,StatisticBasedCase,64,Modification
Memory,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,260731592,BasicXform,StatisticBasedCase,64,Modification
Time,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,1154651951,BasicXform,StatisticBasedCase,64,M2MTransformation2
Memory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,260727024,BasicXform,StatisticBasedCase,64,M2MTransformation2
PeakMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,1486107040,BasicXform,StatisticBasedCase,64,M2MTransformation2
AverageMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1,1020918493,BasicXform,StatisticBasedCase,64,M2MTransformation2
Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,328921,BasicXform,StatisticBasedCase,16,EMFResourceInitialization
Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,9653296,BasicXform,StatisticBasedCase,16,EMFResourceInitialization
Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,3191472321,BasicXform,StatisticBasedCase,16,Generation
Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,101325824,BasicXform,StatisticBasedCase,16,Generation
Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,353776797,BasicXform,StatisticBasedCase,16,Initialization
Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,53672032,BasicXform,StatisticBasedCase,16,Initialization
PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,270393896,BasicXform,StatisticBasedCase,16,Initialization
AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,151892200,BasicXform,StatisticBasedCase,16,Initialization
Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,162921890,BasicXform,StatisticBasedCase,16,M2MTransformation1
Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,65116888,BasicXform,StatisticBasedCase,16,M2MTransformation1
AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,117438288,BasicXform,StatisticBasedCase,16,M2MTransformation1
PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,160168392,BasicXform,StatisticBasedCase,16,M2MTransformation1
Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,489279,BasicXform,StatisticBasedCase,16,Modification
Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,65129816,BasicXform,StatisticBasedCase,16,Modification
Time,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,160609358,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,65340664,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,128896356,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,150151616,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,338215,BasicXform,StatisticBasedCase,16,Modification
Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,65343984,BasicXform,StatisticBasedCase,16,Modification
Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,135301537,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,65346880,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,150365816,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,2,129110540,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,285294,BasicXform,StatisticBasedCase,16,Modification
Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,65350160,BasicXform,StatisticBasedCase,16,Modification
Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,124720378,BasicXform,StatisticBasedCase,16,M2MTransformation2
