Size,RunIndex,Tool,PhaseName,MetricName,Sequence,MetricValue,Scenario,Iteration,CaseName
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Generation,Time,2,95037299,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Generation,Memory,2,51228144,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Initialization,Time,3,52362969,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation1,Time,4,79689794,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation1,Memory,4,72713584,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation1,Time,5,434961332,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation1,Memory,5,151493232,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,ChangeMonitorInitialization,Time,6,16562923,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,ChangeMonitorInitialization,Memory,6,172978568,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,7,10184326,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,7,172978568,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,8,8334,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,8,172978568,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,9,12276698,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,9,194463968,ToolChainPerformance,1,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,10,9351518,ToolChainPerformance,2,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,10,194463968,ToolChainPerformance,2,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,11,8267,ToolChainPerformance,2,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,11,194463968,ToolChainPerformance,2,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,12,23634144,ToolChainPerformance,2,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,12,194463968,ToolChainPerformance,2,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,13,9823734,ToolChainPerformance,3,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,13,194463968,ToolChainPerformance,3,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,14,8395,ToolChainPerformance,3,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,14,194463968,ToolChainPerformance,3,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,15,34347489,ToolChainPerformance,3,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,15,194463968,ToolChainPerformance,3,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,16,9348189,ToolChainPerformance,4,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,16,194463968,ToolChainPerformance,4,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,17,8362,ToolChainPerformance,4,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,17,194463968,ToolChainPerformance,4,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,18,43698549,ToolChainPerformance,4,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,18,215949312,ToolChainPerformance,4,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,19,9349678,ToolChainPerformance,5,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,19,215949312,ToolChainPerformance,5,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,20,8130,ToolChainPerformance,5,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,20,215949312,ToolChainPerformance,5,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,21,47544241,ToolChainPerformance,5,StatisticBasedCase
1,5,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,21,215949312,ToolChainPerformance,5,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,EMFResourceInitialization,Time,1,888235,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,EMFResourceInitialization,Memory,1,41853712,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Generation,Time,2,1043104039,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Generation,Memory,2,532619488,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Initialization,Time,3,165093721,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation1,Time,4,166804137,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation1,Memory,4,690365736,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation1,Time,5,2785188751,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation1,Memory,5,396875456,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,ChangeMonitorInitialization,Time,6,38642633,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,ChangeMonitorInitialization,Memory,6,415752424,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,7,451675,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,7,415752424,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,8,34455562,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,8,415752424,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,9,18297710,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,9,415752424,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,10,327146,ToolChainPerformance,2,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,10,415752424,ToolChainPerformance,2,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,11,32440053,ToolChainPerformance,2,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,11,434629456,ToolChainPerformance,2,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,12,27150666,ToolChainPerformance,2,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,12,434629456,ToolChainPerformance,2,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,13,287902,ToolChainPerformance,3,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,13,434629456,ToolChainPerformance,3,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,14,31628008,ToolChainPerformance,3,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,14,453506400,ToolChainPerformance,3,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,15,38214859,ToolChainPerformance,3,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,15,475041560,ToolChainPerformance,3,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,16,288030,ToolChainPerformance,4,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,16,475041560,ToolChainPerformance,4,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,17,31800774,ToolChainPerformance,4,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,17,475041560,ToolChainPerformance,4,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,18,44479980,ToolChainPerformance,4,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,18,493918608,ToolChainPerformance,4,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,19,299154,ToolChainPerformance,5,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,19,493918608,ToolChainPerformance,5,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,20,31973052,ToolChainPerformance,5,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,20,493918608,ToolChainPerformance,5,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,21,57092898,ToolChainPerformance,5,StatisticBasedCase
8,4,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,21,512796568,ToolChainPerformance,5,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,EMFResourceInitialization,Time,1,226335,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,EMFResourceInitialization,Memory,1,51450328,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Generation,Time,2,93398002366,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Generation,Memory,2,5276473536,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Initialization,Time,3,12642651884,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation1,Time,4,24439236880,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation1,Memory,4,4631016744,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation1,Time,5,47663727376,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation1,Memory,5,5490555976,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,ChangeMonitorInitialization,Time,6,7694174189,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,ChangeMonitorInitialization,Memory,6,5249507944,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Time,7,7185439,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Memory,7,5249507944,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Time,8,2136,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Memory,8,5249507944,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Time,9,47470474610,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Memory,9,4702106176,ToolChainPerformance,1,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Time,10,8294988,ToolChainPerformance,2,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Memory,10,4702106176,ToolChainPerformance,2,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Time,11,1926,ToolChainPerformance,2,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Memory,11,4702106176,ToolChainPerformance,2,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Time,12,15429194,ToolChainPerformance,2,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Memory,12,4702106176,ToolChainPerformance,2,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Time,13,7228231,ToolChainPerformance,3,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Memory,13,4710768576,ToolChainPerformance,3,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Time,14,2230,ToolChainPerformance,3,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Memory,14,4710768576,ToolChainPerformance,3,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Time,15,23000809,ToolChainPerformance,3,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Memory,15,4710892688,ToolChainPerformance,3,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Time,16,7944795,ToolChainPerformance,4,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Memory,16,4719555096,ToolChainPerformance,4,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Time,17,1916,ToolChainPerformance,4,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Memory,17,4719555096,ToolChainPerformance,4,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Time,18,28624098,ToolChainPerformance,4,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Memory,18,4728217792,ToolChainPerformance,4,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Time,19,7455030,ToolChainPerformance,5,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Memory,19,4728217792,ToolChainPerformance,5,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Time,20,2094,ToolChainPerformance,5,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Memory,20,4728217792,ToolChainPerformance,5,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Time,21,34690708,ToolChainPerformance,5,StatisticBasedCase
64,3,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Memory,21,4736880200,ToolChainPerformance,5,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,EMFResourceInitialization,Time,1,812028,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,EMFResourceInitialization,Memory,1,53331152,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Generation,Time,2,13680708909,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Generation,Memory,2,3261770864,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Initialization,Time,3,1678028037,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation1,Time,4,494692883,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation1,Memory,4,1882967240,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation1,Time,5,14458590175,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation1,Memory,5,1981790544,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,EmptyChangeMonitorInitialization,Time,6,133,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,EmptyChangeMonitorInitialization,Memory,6,1981790544,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,7,574911,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,7,1981790544,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,8,577981827,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,8,2469841376,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,9,29535843156,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,9,2173972384,ToolChainPerformance,1,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,10,533279,ToolChainPerformance,2,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,10,2173972384,ToolChainPerformance,2,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,11,522787369,ToolChainPerformance,2,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,11,2575076432,ToolChainPerformance,2,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,12,18942961097,ToolChainPerformance,2,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,12,3468034160,ToolChainPerformance,2,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,13,501515,ToolChainPerformance,3,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,13,3468034160,ToolChainPerformance,3,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,14,546953692,ToolChainPerformance,3,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,14,3876065456,ToolChainPerformance,3,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,15,19083463930,ToolChainPerformance,3,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,15,2540844928,ToolChainPerformance,3,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,16,511044,ToolChainPerformance,4,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,16,2540844928,ToolChainPerformance,4,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,17,572516848,ToolChainPerformance,4,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,17,2963933648,ToolChainPerformance,4,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,18,20186494130,ToolChainPerformance,4,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,18,2293328856,ToolChainPerformance,4,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Time,19,511522,ToolChainPerformance,5,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,Modification,Memory,19,2293328856,ToolChainPerformance,5,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Time,20,563536107,ToolChainPerformance,5,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2MTransformation2,Memory,20,2760942016,ToolChainPerformance,5,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Time,21,18206747934,ToolChainPerformance,5,StatisticBasedCase
32,4,BATCH_VIATRA_QUERY_RETE-JDT,M2TTransformation2,Memory,21,3113496688,ToolChainPerformance,5,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,EMFResourceInitialization,Time,1,660805,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,EMFResourceInitialization,Memory,1,51223080,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Generation,Time,2,750712394,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Generation,Memory,2,266076752,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Initialization,Time,3,195508746,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation1,Time,4,334999859,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation1,Memory,4,416474400,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation1,Time,5,2954297980,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation1,Memory,5,152643880,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,ChangeMonitorInitialization,Time,6,51278850,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,ChangeMonitorInitialization,Memory,6,152643880,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,7,4524133,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,7,152643880,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,8,6470,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,8,152643880,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,9,10802283,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,9,173484656,ToolChainPerformance,1,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,10,2887982,ToolChainPerformance,2,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,10,173484656,ToolChainPerformance,2,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,11,6551,ToolChainPerformance,2,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,11,173484656,ToolChainPerformance,2,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,12,17899096,ToolChainPerformance,2,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,12,173484656,ToolChainPerformance,2,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,13,2850567,ToolChainPerformance,3,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,13,173484656,ToolChainPerformance,3,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,14,6543,ToolChainPerformance,3,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,14,173484656,ToolChainPerformance,3,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,15,26422360,ToolChainPerformance,3,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,15,173484656,ToolChainPerformance,3,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,16,2913785,ToolChainPerformance,4,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,16,173484656,ToolChainPerformance,4,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,17,6681,ToolChainPerformance,4,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,17,173484656,ToolChainPerformance,4,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,18,34541008,ToolChainPerformance,4,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,18,177137264,ToolChainPerformance,4,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Time,19,2929477,ToolChainPerformance,5,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,Modification,Memory,19,177137264,ToolChainPerformance,5,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,20,6628,ToolChainPerformance,5,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,20,177137264,ToolChainPerformance,5,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,21,41937305,ToolChainPerformance,5,StatisticBasedCase
8,4,INCR_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,21,197978048,ToolChainPerformance,5,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Time,1,1078609,ToolChainPerformance,1,StatisticBasedCase
