PhaseName,MetricName,Size,MetricValue,Sequence,Scenario,RunIndex,Tool,Iteration,CaseName
M2MTransformation1,AverageMemory,16,170721968,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,16,470012,5,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Memory,16,101719728,5,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,16,218229060,6,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,16,101772680,6,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,16,187534516,6,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,16,230441680,6,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,16,425189,7,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Memory,16,101781416,7,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,16,198930827,8,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,16,101795984,8,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,16,273473936,8,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,16,209081488,8,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Time,16,943260,9,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Memory,16,101804864,9,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,16,172688356,10,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,16,101818904,10,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,16,187619572,10,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,16,230526656,10,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Time,16,359447,11,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Memory,16,101827968,11,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,16,151161225,12,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,16,101842368,12,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,16,187642740,12,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,16,230549864,12,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Time,16,354051,13,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
Modification,Memory,16,101851592,13,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,16,151217646,14,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,16,101865656,14,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,16,230573568,14,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,16,187666392,14,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,64,401825,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,64,11802528,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Generation,Time,64,83327968117,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Generation,Memory,64,3398993152,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,Time,64,8421917532,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,64,1642741784,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,64,3227658944,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,64,1422324845,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,64,885754734,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,64,1735224312,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,64,1918883164,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,64,2171011784,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,64,1315103,5,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Memory,64,1735306624,5,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,64,814326728,6,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,64,1735434856,6,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,64,2368422368,6,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2072968596,6,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,64,1277715,7,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Memory,64,1735460488,7,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,64,726996116,8,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,64,1735474528,8,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2073122448,8,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,64,2368576208,8,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Time,64,1107168,9,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Memory,64,1735500304,9,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,64,708957590,10,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,64,1735514368,10,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2073162416,10,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,64,2368616328,10,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Time,64,1122389,11,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Memory,64,1735540296,11,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,64,703365605,12,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,64,1735554728,12,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2073202268,12,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,64,2368655984,12,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Time,64,1049928,13,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
Modification,Memory,64,1735580848,13,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,64,704980267,14,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,64,1735594912,14,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2073242684,14,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,64,2368696320,14,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,64,901035,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,64,11802968,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Generation,Time,64,102154054909,2,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Generation,Memory,64,3616961080,2,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,Time,64,8490100336,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,64,1643668584,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,64,1463590793,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,64,3203388320,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,64,867932967,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,64,1736292768,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,64,1924381164,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,64,2205576688,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,64,1261425,5,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Memory,64,1736375088,5,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,64,841164238,6,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,64,1736503320,6,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2058339956,6,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,64,2342426144,6,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,64,1164060,7,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Memory,64,1736528920,7,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,64,739739863,8,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,64,1736542992,8,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2058493744,8,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,64,2342579856,8,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Time,64,1054622,9,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Memory,64,1736568768,9,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,64,762478059,10,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,64,1736582880,10,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,64,2342619792,10,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2058533620,10,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Time,64,1149212,11,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Memory,64,1736608840,11,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,64,718574905,12,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,64,1736623192,12,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2058574024,12,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,64,2342660504,12,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Time,64,1172482,13,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
Modification,Memory,64,1736649280,13,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,64,715876715,14,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,64,1736663376,14,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2058614292,14,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,64,2342700592,14,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,64,176858,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,64,11889296,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Time,64,81759012378,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Memory,64,3398895656,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Time,64,12026482093,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,64,2846798696,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,64,4430675448,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,64,1888447844,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,64,2170531474,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,64,2967322432,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,64,3288056779,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,64,3613193920,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,64,18669956,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Memory,64,2978172120,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,64,15294,6,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,64,2978172888,6,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,64,3013334032,6,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2786055292,6,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,64,2108271,7,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Memory,64,2978224424,7,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,64,15063,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,64,2978225192,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,64,3138412100,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,64,3013386336,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Time,64,1927141,9,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Memory,64,2978276776,9,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,64,15258,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,64,2978277312,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2951555780,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,64,3013438688,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Time,64,2077906,11,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Memory,64,2978330000,11,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,64,15164,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,64,2978330592,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,64,3013491936,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,64,3013491936,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Time,64,2437700,13,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
Modification,Memory,64,2978382616,13,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,64,16147,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,64,2978383352,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,64,2990983204,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,64,3013544528,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,4,364873,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,4,11208608,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Time,4,398961456,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Memory,4,24348112,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Time,4,185666503,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,4,21632280,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,4,43995256,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,4,54803456,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,4,309019151,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,4,26323912,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,4,53860860,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,4,64603576,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,4,3057224,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Memory,4,26757816,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,4,17530,6,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,4,26758376,6,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,4,48243696,6,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,4,48243696,6,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,4,2236969,7,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Memory,4,26788960,7,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,4,15537,8,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,4,26789520,8,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,4,48274840,8,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,4,48274840,8,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Time,4,2260730,9,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Memory,4,26822904,9,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,4,15850,10,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,4,26823464,10,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,4,48308784,10,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,4,48308784,10,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Time,4,2319759,11,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Memory,4,26862968,11,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,4,15568,12,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,4,26863752,12,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,4,37606312,12,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,4,48348872,12,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Time,4,2407282,13,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
Modification,Memory,4,26911128,13,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,4,15567,14,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,4,26911688,14,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,4,48397008,14,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,4,37654448,14,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,8,273735,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,8,11200224,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Generation,Time,8,598938851,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Generation,Memory,8,31800072,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
