Size,Tool,PhaseName,MetricName,Sequence,RunIndex,CaseName,MetricValue,Iteration,Scenario
2,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,2,3,StatisticBasedCase,96158643,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,2,3,StatisticBasedCase,14191728,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Initialization,Time,3,3,StatisticBasedCase,13878,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Initialization,Memory,3,3,StatisticBasedCase,11312344,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Initialization,AverageMemory,3,3,StatisticBasedCase,22049640,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Initialization,PeakMemory,3,3,StatisticBasedCase,32786736,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Time,4,3,StatisticBasedCase,494112792,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Memory,4,3,StatisticBasedCase,11711304,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,PeakMemory,4,3,StatisticBasedCase,1085512968,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,AverageMemory,4,3,StatisticBasedCase,108179300,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,5,3,StatisticBasedCase,142721,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,5,3,StatisticBasedCase,11711424,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,6,3,StatisticBasedCase,465108018,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,6,3,StatisticBasedCase,11829320,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,6,3,StatisticBasedCase,1085945112,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,6,3,StatisticBasedCase,119332436,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,7,3,StatisticBasedCase,83081,2,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,7,3,StatisticBasedCase,11829464,2,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,8,3,StatisticBasedCase,458405318,2,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,8,3,StatisticBasedCase,11954960,2,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,8,3,StatisticBasedCase,1086063152,2,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,8,3,StatisticBasedCase,119450456,2,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,9,3,StatisticBasedCase,166027,3,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,9,3,StatisticBasedCase,11955080,3,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,10,3,StatisticBasedCase,459161313,3,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,10,3,StatisticBasedCase,12069256,3,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,10,3,StatisticBasedCase,1086156000,3,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,10,3,StatisticBasedCase,119559248,3,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,11,3,StatisticBasedCase,90219,4,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,11,3,StatisticBasedCase,12069400,4,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,12,3,StatisticBasedCase,462394568,4,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,12,3,StatisticBasedCase,12209304,4,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,12,3,StatisticBasedCase,1086335912,4,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,12,3,StatisticBasedCase,123229780,4,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,13,3,StatisticBasedCase,51182,5,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,13,3,StatisticBasedCase,12209424,5,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,14,3,StatisticBasedCase,470902669,5,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,14,3,StatisticBasedCase,12325384,5,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,14,3,StatisticBasedCase,1270841056,5,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,14,3,StatisticBasedCase,655828136,5,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Time,1,1,StatisticBasedCase,217332,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Memory,1,1,StatisticBasedCase,11231432,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,2,1,StatisticBasedCase,4617634565,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,2,1,StatisticBasedCase,193811360,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Initialization,Time,3,1,StatisticBasedCase,19188,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Initialization,Memory,3,1,StatisticBasedCase,13930624,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Initialization,PeakMemory,3,1,StatisticBasedCase,56317304,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Initialization,AverageMemory,3,1,StatisticBasedCase,35124064,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Time,4,1,StatisticBasedCase,38365111967,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Memory,4,1,StatisticBasedCase,17829480,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,PeakMemory,4,1,StatisticBasedCase,3479841368,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,AverageMemory,4,1,StatisticBasedCase,1246903239,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,5,1,StatisticBasedCase,336187,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,5,1,StatisticBasedCase,17829600,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,6,1,StatisticBasedCase,36015560364,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,6,1,StatisticBasedCase,18873432,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,6,1,StatisticBasedCase,3181118104,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,6,1,StatisticBasedCase,918814592,1,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,7,1,StatisticBasedCase,134753,2,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,7,1,StatisticBasedCase,18873552,2,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,8,1,StatisticBasedCase,36454931920,2,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,8,1,StatisticBasedCase,19820720,2,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,8,1,StatisticBasedCase,3172577040,2,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,8,1,StatisticBasedCase,1064052973,2,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,9,1,StatisticBasedCase,98506,3,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,9,1,StatisticBasedCase,19820840,3,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,10,1,StatisticBasedCase,36059768505,3,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,10,1,StatisticBasedCase,20966488,3,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,10,1,StatisticBasedCase,3173778328,3,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,10,1,StatisticBasedCase,1081809872,3,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,11,1,StatisticBasedCase,119735,4,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,11,1,StatisticBasedCase,20966672,4,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,12,1,StatisticBasedCase,36062370107,4,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,12,1,StatisticBasedCase,21917416,4,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,12,1,StatisticBasedCase,1076162748,4,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,12,1,StatisticBasedCase,3164178312,4,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,13,1,StatisticBasedCase,110911,5,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,13,1,StatisticBasedCase,21917536,5,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,14,1,StatisticBasedCase,35837172446,5,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,14,1,StatisticBasedCase,22869608,5,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,14,1,StatisticBasedCase,3156191680,5,BasicXform
16,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,14,1,StatisticBasedCase,963523926,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Time,1,2,StatisticBasedCase,256262,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Memory,1,2,StatisticBasedCase,11632688,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Time,2,2,StatisticBasedCase,17663301266,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Memory,2,2,StatisticBasedCase,755352592,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Time,3,2,StatisticBasedCase,2355093963,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Memory,3,2,StatisticBasedCase,500501712,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,PeakMemory,3,2,StatisticBasedCase,1851564120,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,AverageMemory,3,2,StatisticBasedCase,995684545,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Time,4,2,StatisticBasedCase,603840553,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Memory,4,2,StatisticBasedCase,549683568,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,PeakMemory,4,2,StatisticBasedCase,835275264,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,AverageMemory,4,2,StatisticBasedCase,694809300,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,5,2,StatisticBasedCase,9096278,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,5,2,StatisticBasedCase,553990968,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,6,2,StatisticBasedCase,55739,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,6,2,StatisticBasedCase,553991816,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,6,2,StatisticBasedCase,614921384,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,6,2,StatisticBasedCase,614921384,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,7,2,StatisticBasedCase,1405389,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,7,2,StatisticBasedCase,554031440,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,8,2,StatisticBasedCase,20851,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,8,2,StatisticBasedCase,554032288,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,8,2,StatisticBasedCase,616517888,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,8,2,StatisticBasedCase,680942416,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,9,2,StatisticBasedCase,1249673,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,9,2,StatisticBasedCase,554072376,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,10,2,StatisticBasedCase,15016,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,10,2,StatisticBasedCase,554073224,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,10,2,StatisticBasedCase,616558824,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,10,2,StatisticBasedCase,570636060,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,11,2,StatisticBasedCase,2033503,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,11,2,StatisticBasedCase,554113504,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,12,2,StatisticBasedCase,15353,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,12,2,StatisticBasedCase,554114376,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,12,2,StatisticBasedCase,616599976,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,12,2,StatisticBasedCase,580376540,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,13,2,StatisticBasedCase,1275432,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,13,2,StatisticBasedCase,554154576,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,14,2,StatisticBasedCase,17467,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,14,2,StatisticBasedCase,554155424,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,14,2,StatisticBasedCase,616641024,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,14,2,StatisticBasedCase,616641024,5,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Time,1,1,StatisticBasedCase,159847,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Memory,1,1,StatisticBasedCase,11142640,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,2,1,StatisticBasedCase,1266906614,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,2,1,StatisticBasedCase,56304224,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Initialization,Time,3,1,StatisticBasedCase,41984,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Initialization,Memory,3,1,StatisticBasedCase,12229944,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Initialization,PeakMemory,3,1,StatisticBasedCase,32962264,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Initialization,AverageMemory,3,1,StatisticBasedCase,22596204,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Time,4,1,StatisticBasedCase,8949516715,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Memory,4,1,StatisticBasedCase,14012328,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,AverageMemory,4,1,StatisticBasedCase,541468785,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,PeakMemory,4,1,StatisticBasedCase,1437848472,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,5,1,StatisticBasedCase,211776,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,5,1,StatisticBasedCase,14012448,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,6,1,StatisticBasedCase,9273920612,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,6,1,StatisticBasedCase,14504488,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,6,1,StatisticBasedCase,1446922120,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,6,1,StatisticBasedCase,593233823,1,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,7,1,StatisticBasedCase,96328,2,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,7,1,StatisticBasedCase,14504608,2,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,8,1,StatisticBasedCase,9016549556,2,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,8,1,StatisticBasedCase,15023352,2,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,8,1,StatisticBasedCase,1447299560,2,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,8,1,StatisticBasedCase,616788516,2,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,9,1,StatisticBasedCase,69761,3,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,9,1,StatisticBasedCase,15023512,3,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,10,1,StatisticBasedCase,9573272778,3,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,10,1,StatisticBasedCase,15494856,3,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,10,1,StatisticBasedCase,1447728304,3,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,10,1,StatisticBasedCase,783439149,3,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,11,1,StatisticBasedCase,79739,4,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,11,1,StatisticBasedCase,15495000,4,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,12,1,StatisticBasedCase,9630390633,4,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,12,1,StatisticBasedCase,16067904,4,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,12,1,StatisticBasedCase,1448363704,4,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,12,1,StatisticBasedCase,634334916,4,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,13,1,StatisticBasedCase,77402,5,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,13,1,StatisticBasedCase,16067072,5,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,14,1,StatisticBasedCase,9060640625,5,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,14,1,StatisticBasedCase,16542360,5,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,14,1,StatisticBasedCase,1448780056,5,BasicXform
8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,14,1,StatisticBasedCase,728374433,5,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Time,1,3,StatisticBasedCase,140692,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Memory,1,3,StatisticBasedCase,11295232,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Time,2,3,StatisticBasedCase,96214553,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Memory,2,3,StatisticBasedCase,14438704,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Time,3,3,StatisticBasedCase,64482877,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Memory,3,3,StatisticBasedCase,16242968,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,AverageMemory,3,3,StatisticBasedCase,54477464,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,PeakMemory,3,3,StatisticBasedCase,75952312,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Time,4,3,StatisticBasedCase,51563624,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Memory,4,3,StatisticBasedCase,18514488,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,PeakMemory,4,3,StatisticBasedCase,59193240,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,AverageMemory,4,3,StatisticBasedCase,48455816,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,5,3,StatisticBasedCase,2183648,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,5,3,StatisticBasedCase,18740416,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,6,3,StatisticBasedCase,24298,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,6,3,StatisticBasedCase,18741320,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,6,3,StatisticBasedCase,40216080,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,6,3,StatisticBasedCase,40216080,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,7,3,StatisticBasedCase,1813446,2,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,7,3,StatisticBasedCase,18775496,2,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,8,3,StatisticBasedCase,21893,2,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,8,3,StatisticBasedCase,18776536,2,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,8,3,StatisticBasedCase,40251096,2,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,8,3,StatisticBasedCase,29513816,2,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,9,3,StatisticBasedCase,1380149,3,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,9,3,StatisticBasedCase,18811872,3,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,10,3,StatisticBasedCase,20879,3,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,10,3,StatisticBasedCase,18812712,3,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,10,3,StatisticBasedCase,40287472,3,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,10,3,StatisticBasedCase,40287472,3,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,11,3,StatisticBasedCase,1501388,4,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,11,3,StatisticBasedCase,18864112,4,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,12,3,StatisticBasedCase,24285,4,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,12,3,StatisticBasedCase,18864976,4,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,12,3,StatisticBasedCase,40339736,4,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,12,3,StatisticBasedCase,40339736,4,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,13,3,StatisticBasedCase,1617889,5,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,13,3,StatisticBasedCase,18904872,5,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,14,3,StatisticBasedCase,20349,5,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,14,3,StatisticBasedCase,18905712,5,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,14,3,StatisticBasedCase,61855328,5,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,14,3,StatisticBasedCase,20190236,5,BasicXform
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,EMFResourceInitialization,Time,1,3,StatisticBasedCase,268704,1,BasicXform
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,EMFResourceInitialization,Memory,1,3,StatisticBasedCase,11251440,1,BasicXform
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Generation,Time,2,3,StatisticBasedCase,226397641,1,BasicXform
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Generation,Memory,2,3,StatisticBasedCase,17819592,1,BasicXform
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,Time,3,3,StatisticBasedCase,62922940,1,BasicXform
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,Memory,3,3,StatisticBasedCase,14511008,1,BasicXform
