RunIndex,Scenario,Iteration,MetricValue,PhaseName,Sequence,MetricName,Tool,Size,CaseName
1,BasicXform,5,1475140,Modification,13,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,StatisticBasedCase
1,BasicXform,5,2980350104,Modification,13,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,StatisticBasedCase
1,BasicXform,5,14091,M2MTransformation2,14,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,StatisticBasedCase
1,BasicXform,5,2980350952,M2MTransformation2,14,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,StatisticBasedCase
1,BasicXform,5,3006763776,M2MTransformation2,14,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,StatisticBasedCase
1,BasicXform,5,2989887448,M2MTransformation2,14,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,StatisticBasedCase
2,BasicXform,1,155172,EMFResourceInitialization,1,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,11137208,EMFResourceInitialization,1,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,931220528,Generation,2,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,56304536,Generation,2,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,14391,Initialization,3,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,12223184,Initialization,3,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,22960984,Initialization,3,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,33698584,Initialization,3,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,8590358708,M2MTransformation1,4,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,14005696,M2MTransformation1,4,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,1438857520,M2MTransformation1,4,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,968238409,M2MTransformation1,4,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,247262,Modification,5,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,14005848,Modification,5,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,8636098515,M2MTransformation2,6,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,14497104,M2MTransformation2,6,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,1446956496,M2MTransformation2,6,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,357443393,M2MTransformation2,6,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,2,135972,Modification,7,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,2,14497224,Modification,7,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,2,8584443079,M2MTransformation2,8,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,2,15014120,M2MTransformation2,8,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,2,1447283984,M2MTransformation2,8,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,2,611010039,M2MTransformation2,8,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,3,67206,Modification,9,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,3,15014240,Modification,9,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,3,8633466621,M2MTransformation2,10,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,3,15483488,M2MTransformation2,10,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,3,288373691,M2MTransformation2,10,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,3,1447694456,M2MTransformation2,10,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,4,136821,Modification,11,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,4,15483632,Modification,11,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,4,8902399748,M2MTransformation2,12,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,4,16053400,M2MTransformation2,12,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,4,1448385104,M2MTransformation2,12,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,4,649969786,M2MTransformation2,12,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,5,78838,Modification,13,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,5,16053544,Modification,13,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,5,8530442971,M2MTransformation2,14,Time,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,5,16526024,M2MTransformation2,14,Memory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,5,607555990,M2MTransformation2,14,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
2,BasicXform,5,1448700992,M2MTransformation2,14,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,8,StatisticBasedCase
1,BasicXform,1,205489,EMFResourceInitialization,1,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,11407464,EMFResourceInitialization,1,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,14377688761,Generation,2,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,780800168,Generation,2,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,13748,Initialization,3,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,19245856,Initialization,3,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,82901552,Initialization,3,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,51073704,Initialization,3,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,159841299073,M2MTransformation1,4,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,27990912,M2MTransformation1,4,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,3260427560,M2MTransformation1,4,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,1058609088,M2MTransformation1,4,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,436191,Modification,5,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,27991064,Modification,5,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,160441250071,M2MTransformation2,6,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,30080936,M2MTransformation2,6,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,1003622620,M2MTransformation2,6,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,2510454432,M2MTransformation2,6,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,2,262300,Modification,7,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,2,30081056,Modification,7,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,2,159648038062,M2MTransformation2,8,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,2,31975600,M2MTransformation2,8,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,2,997293630,M2MTransformation2,8,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,2,2491777656,M2MTransformation2,8,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,3,264598,Modification,9,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,3,31975720,Modification,9,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,3,161016128431,M2MTransformation2,10,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,3,34265160,M2MTransformation2,10,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,3,2475609008,M2MTransformation2,10,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,3,1009633029,M2MTransformation2,10,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,4,227486,Modification,11,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,4,34265304,Modification,11,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,4,162396806253,M2MTransformation2,12,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,4,36163264,M2MTransformation2,12,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,4,2460351304,M2MTransformation2,12,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,4,1034112867,M2MTransformation2,12,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,5,204593,Modification,13,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,5,36163408,Modification,13,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,5,161762568130,M2MTransformation2,14,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,5,38062488,M2MTransformation2,14,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,5,2451165608,M2MTransformation2,14,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,5,1005682113,M2MTransformation2,14,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,277484,EMFResourceInitialization,1,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,11408552,EMFResourceInitialization,1,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,13694451105,Generation,2,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,780800288,Generation,2,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,12750,Initialization,3,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,19246096,Initialization,3,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,83002760,Initialization,3,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,51124528,Initialization,3,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,147542995062,M2MTransformation1,4,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,27991224,M2MTransformation1,4,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,3285573176,M2MTransformation1,4,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,1118374915,M2MTransformation1,4,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,503797,Modification,5,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,27991376,Modification,5,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,147806750061,M2MTransformation2,6,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,30081576,M2MTransformation2,6,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,971801057,M2MTransformation2,6,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,2516180952,M2MTransformation2,6,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,2,220529,Modification,7,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,2,30081696,Modification,7,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,2,148690329600,M2MTransformation2,8,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,2,31976240,M2MTransformation2,8,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,2,939875878,M2MTransformation2,8,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,2,2481243384,M2MTransformation2,8,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,3,175908,Modification,9,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,3,31976360,Modification,9,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,3,148680118560,M2MTransformation2,10,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,3,34265800,M2MTransformation2,10,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,3,2464730672,M2MTransformation2,10,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,3,912898286,M2MTransformation2,10,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,4,249862,Modification,11,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,4,34265944,Modification,11,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,4,146952731770,M2MTransformation2,12,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,4,36163784,M2MTransformation2,12,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,4,2449587656,M2MTransformation2,12,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,4,1002041981,M2MTransformation2,12,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,5,202245,Modification,13,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,5,36163928,Modification,13,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,5,148359386322,M2MTransformation2,14,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,5,38063008,M2MTransformation2,14,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,5,2444628912,M2MTransformation2,14,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
3,BasicXform,5,1013874489,M2MTransformation2,14,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
1,BasicXform,1,180942,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,11212104,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,295513832,Generation,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,22353544,Generation,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,44505168,Initialization,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,18240688,Initialization,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,76115944,Initialization,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,54641092,Initialization,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,39747819,M2MTransformation1,4,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,21726928,M2MTransformation1,4,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,39716120,M2MTransformation1,4,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,39716120,M2MTransformation1,4,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,252232,Modification,5,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,21731416,Modification,5,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,46140173,M2MTransformation2,6,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,21746728,M2MTransformation2,6,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,53944536,M2MTransformation2,6,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,1,86156912,M2MTransformation2,6,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,2,409771,Modification,7,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,2,21750840,Modification,7,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,2,40902674,M2MTransformation2,8,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,2,21765568,M2MTransformation2,8,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,2,64701304,M2MTransformation2,8,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,2,53963872,M2MTransformation2,8,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,3,237309,Modification,9,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,3,21769840,Modification,9,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,3,36645766,M2MTransformation2,10,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,3,21784656,M2MTransformation2,10,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,3,53982872,M2MTransformation2,10,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,3,64720304,M2MTransformation2,10,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,4,182292,Modification,11,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,4,21789112,Modification,11,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,4,35251975,M2MTransformation2,12,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,4,21804304,M2MTransformation2,12,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,4,64739600,M2MTransformation2,12,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,4,54002168,M2MTransformation2,12,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,5,306347,Modification,13,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,5,21809056,Modification,13,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,5,40598335,M2MTransformation2,14,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,5,21827400,M2MTransformation2,14,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,5,86234360,M2MTransformation2,14,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
1,BasicXform,5,54022080,M2MTransformation2,14,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
3,BasicXform,1,298411,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,11527216,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,14526011989,Generation,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,755422392,Generation,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,1633598428,Initialization,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,325398280,Initialization,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,1254092392,Initialization,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,693404802,Initialization,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,284665685,M2MTransformation1,4,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,363156504,M2MTransformation1,4,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,580186064,M2MTransformation1,4,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,484640900,M2MTransformation1,4,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,676799,Modification,5,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,363199184,Modification,5,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,336981860,M2MTransformation2,6,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,363213352,M2MTransformation2,6,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,617987064,M2MTransformation2,6,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,1,522441912,M2MTransformation2,6,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,2,423828,Modification,7,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,2,363226896,Modification,7,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,2,342588933,M2MTransformation2,8,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,2,363240720,M2MTransformation2,8,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,2,682439368,M2MTransformation2,8,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,2,522469656,M2MTransformation2,8,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,3,388705,Modification,9,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,3,363254520,Modification,9,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,3,292639037,M2MTransformation2,10,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,3,363268448,M2MTransformation2,10,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,3,522497272,M2MTransformation2,10,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,3,618042448,M2MTransformation2,10,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,4,351332,Modification,11,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,4,363282432,Modification,11,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,4,290681051,M2MTransformation2,12,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,4,363296648,M2MTransformation2,12,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,4,522525272,M2MTransformation2,12,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,4,618070512,M2MTransformation2,12,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,5,310758,Modification,13,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,5,363310792,Modification,13,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,5,287404231,M2MTransformation2,14,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,5,363324472,M2MTransformation2,14,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,5,618098728,M2MTransformation2,14,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
3,BasicXform,5,522553548,M2MTransformation2,14,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,StatisticBasedCase
