Size,MetricName,Sequence,Iteration,Tool,Scenario,PhaseName,RunIndex,MetricValue,CaseName
8,Time,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,83905824,StatisticBasedCase
8,Memory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,43139640,StatisticBasedCase
8,PeakMemory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,106283496,StatisticBasedCase
8,AverageMemory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,85230720,StatisticBasedCase
8,Time,9,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,203071,StatisticBasedCase
8,Memory,9,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,43146936,StatisticBasedCase
8,Time,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,78929848,StatisticBasedCase
8,Memory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,43161968,StatisticBasedCase
8,PeakMemory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,106305992,StatisticBasedCase
8,AverageMemory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,85253120,StatisticBasedCase
8,Time,11,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,208635,StatisticBasedCase
8,Memory,11,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,43169448,StatisticBasedCase
8,Time,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,77039998,StatisticBasedCase
8,Memory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,43184744,StatisticBasedCase
8,PeakMemory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,106328360,StatisticBasedCase
8,AverageMemory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,85275572,StatisticBasedCase
8,Time,13,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,226436,StatisticBasedCase
8,Memory,13,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,43192384,StatisticBasedCase
8,Time,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,76247189,StatisticBasedCase
8,Memory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,43207392,StatisticBasedCase
8,PeakMemory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,106351264,StatisticBasedCase
8,AverageMemory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,85298480,StatisticBasedCase
1,Time,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,EMFResourceInitialization,3,802953,StatisticBasedCase
1,Memory,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,EMFResourceInitialization,3,11123544,StatisticBasedCase
1,Time,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Generation,3,89718405,StatisticBasedCase
1,Memory,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Generation,3,13349632,StatisticBasedCase
1,Time,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,3,62646475,StatisticBasedCase
1,Memory,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,3,14047800,StatisticBasedCase
1,PeakMemory,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,3,32720856,StatisticBasedCase
1,AverageMemory,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,3,32720856,StatisticBasedCase
1,Time,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,3,96138905,StatisticBasedCase
1,Memory,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,3,15148248,StatisticBasedCase
1,AverageMemory,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,3,35533656,StatisticBasedCase
1,PeakMemory,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,3,35533656,StatisticBasedCase
1,Time,5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,6945127,StatisticBasedCase
1,Memory,5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,15290704,StatisticBasedCase
1,Time,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,26863,StatisticBasedCase
1,Memory,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,15291264,StatisticBasedCase
1,AverageMemory,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,47519256,StatisticBasedCase
1,PeakMemory,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,58261928,StatisticBasedCase
1,Time,7,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,6713935,StatisticBasedCase
1,Memory,7,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,15343664,StatisticBasedCase
1,Time,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,26786,StatisticBasedCase
1,Memory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,15344224,StatisticBasedCase
1,AverageMemory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,36829544,StatisticBasedCase
1,PeakMemory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,58314888,StatisticBasedCase
1,Time,9,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,7007642,StatisticBasedCase
1,Memory,9,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,15396544,StatisticBasedCase
1,Time,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,26629,StatisticBasedCase
1,Memory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,15397104,StatisticBasedCase
1,AverageMemory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,26139864,StatisticBasedCase
1,PeakMemory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,36882424,StatisticBasedCase
1,Time,11,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,7506823,StatisticBasedCase
1,Memory,11,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,15447272,StatisticBasedCase
1,Time,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,25754,StatisticBasedCase
1,Memory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,15447856,StatisticBasedCase
1,AverageMemory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,26190616,StatisticBasedCase
1,PeakMemory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,36933176,StatisticBasedCase
1,Time,13,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,7552670,StatisticBasedCase
1,Memory,13,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,15497680,StatisticBasedCase
1,Time,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,25594,StatisticBasedCase
1,Memory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,15498240,StatisticBasedCase
1,AverageMemory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,18491780,StatisticBasedCase
1,PeakMemory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,58468904,StatisticBasedCase
16,Time,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,EMFResourceInitialization,3,302465,StatisticBasedCase
16,Memory,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,EMFResourceInitialization,3,11223600,StatisticBasedCase
16,Time,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Generation,3,2866222866,StatisticBasedCase
16,Memory,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Generation,3,202515288,StatisticBasedCase
16,Time,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,3,241832795,StatisticBasedCase
16,Memory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,3,90372800,StatisticBasedCase
16,PeakMemory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,3,227752656,StatisticBasedCase
16,AverageMemory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,3,142213760,StatisticBasedCase
16,Time,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,3,169415314,StatisticBasedCase
16,Memory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,3,113876192,StatisticBasedCase
16,AverageMemory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,3,176043304,StatisticBasedCase
16,PeakMemory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,3,218943816,StatisticBasedCase
16,Time,5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,363046,StatisticBasedCase
16,Memory,5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,113902136,StatisticBasedCase
16,Time,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,280003294,StatisticBasedCase
16,Memory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,113924272,StatisticBasedCase
16,AverageMemory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,242327148,StatisticBasedCase
16,PeakMemory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,327982160,StatisticBasedCase
16,Time,7,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,343750,StatisticBasedCase
16,Memory,7,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,113935544,StatisticBasedCase
16,Time,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,153324082,StatisticBasedCase
16,Memory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,113950560,StatisticBasedCase
16,PeakMemory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,285013888,StatisticBasedCase
16,AverageMemory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,220859716,StatisticBasedCase
16,Time,9,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,375289,StatisticBasedCase
16,Memory,9,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,113961912,StatisticBasedCase
16,Time,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,153704584,StatisticBasedCase
16,Memory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,113976904,StatisticBasedCase
16,AverageMemory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,220886220,StatisticBasedCase
16,PeakMemory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,285040528,StatisticBasedCase
16,Time,11,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,367090,StatisticBasedCase
16,Memory,11,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,113988440,StatisticBasedCase
16,Time,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,155106439,StatisticBasedCase
16,Memory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,114003792,StatisticBasedCase
16,PeakMemory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,285066864,StatisticBasedCase
16,AverageMemory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,220912664,StatisticBasedCase
16,Time,13,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,346701,StatisticBasedCase
16,Memory,13,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,3,114015488,StatisticBasedCase
16,Time,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,149616136,StatisticBasedCase
16,Memory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,114030504,StatisticBasedCase
16,PeakMemory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,285093896,StatisticBasedCase
16,AverageMemory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,3,220939692,StatisticBasedCase
4,Time,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,EMFResourceInitialization,3,377559,StatisticBasedCase
4,Memory,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,EMFResourceInitialization,3,11169616,StatisticBasedCase
4,Time,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Generation,3,281146945,StatisticBasedCase
4,Memory,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Generation,3,24093344,StatisticBasedCase
4,Time,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,3,111661552,StatisticBasedCase
4,Memory,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,3,22887912,StatisticBasedCase
4,AverageMemory,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,3,43934872,StatisticBasedCase
4,PeakMemory,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,3,54743072,StatisticBasedCase
4,Time,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,3,182435730,StatisticBasedCase
4,Memory,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,3,27414656,StatisticBasedCase
4,PeakMemory,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,3,65859112,StatisticBasedCase
4,AverageMemory,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,3,55116444,StatisticBasedCase
4,Time,5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,2551631,StatisticBasedCase
4,Memory,5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,27842152,StatisticBasedCase
4,Time,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,19310,StatisticBasedCase
4,Memory,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,27843000,StatisticBasedCase
4,AverageMemory,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,38585516,StatisticBasedCase
4,PeakMemory,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,49328032,StatisticBasedCase
4,Time,7,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,2279049,StatisticBasedCase
4,Memory,7,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,27882048,StatisticBasedCase
4,Time,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,28117,StatisticBasedCase
4,Memory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,27882608,StatisticBasedCase
4,PeakMemory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,70853272,StatisticBasedCase
4,AverageMemory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,24683964,StatisticBasedCase
4,Time,9,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,2178564,StatisticBasedCase
4,Memory,9,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,27922480,StatisticBasedCase
4,Time,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,26140,StatisticBasedCase
4,Memory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,27923040,StatisticBasedCase
4,AverageMemory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,49408360,StatisticBasedCase
4,PeakMemory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,49408360,StatisticBasedCase
4,Time,11,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,2125878,StatisticBasedCase
4,Memory,11,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,27963128,StatisticBasedCase
4,Time,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,17476,StatisticBasedCase
4,Memory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,27963712,StatisticBasedCase
4,PeakMemory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,49449032,StatisticBasedCase
4,AverageMemory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,38706472,StatisticBasedCase
4,Time,13,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,1906526,StatisticBasedCase
4,Memory,13,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,3,28003952,StatisticBasedCase
4,Time,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,18588,StatisticBasedCase
4,Memory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,28004512,StatisticBasedCase
4,AverageMemory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,49489832,StatisticBasedCase
4,PeakMemory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,3,49489832,StatisticBasedCase
16,Time,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,EMFResourceInitialization,2,1025497,StatisticBasedCase
16,Memory,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,EMFResourceInitialization,2,11318736,StatisticBasedCase
16,Time,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Generation,2,3619400013,StatisticBasedCase
16,Memory,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Generation,2,208495048,StatisticBasedCase
16,Time,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,2,407123340,StatisticBasedCase
16,Memory,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,2,104329008,StatisticBasedCase
16,AverageMemory,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,2,174520432,StatisticBasedCase
16,PeakMemory,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,2,292308120,StatisticBasedCase
16,Time,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,2,314558970,StatisticBasedCase
16,Memory,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,2,126087512,StatisticBasedCase
16,AverageMemory,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,2,211159756,StatisticBasedCase
16,PeakMemory,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,2,275257896,StatisticBasedCase
16,Time,5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,4981218,StatisticBasedCase
16,Memory,5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,128104584,StatisticBasedCase
16,Time,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,21801,StatisticBasedCase
16,Memory,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,128105152,StatisticBasedCase
16,AverageMemory,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,149471272,StatisticBasedCase
16,PeakMemory,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,170837192,StatisticBasedCase
16,Time,7,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,2154818,StatisticBasedCase
16,Memory,7,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,128242912,StatisticBasedCase
16,Time,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,10874,StatisticBasedCase
16,Memory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,128243480,StatisticBasedCase
16,PeakMemory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,170975520,StatisticBasedCase
16,AverageMemory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,170975520,StatisticBasedCase
16,Time,9,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,2249277,StatisticBasedCase
16,Memory,9,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,128381768,StatisticBasedCase
16,Time,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,12012,StatisticBasedCase
16,Memory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,128382336,StatisticBasedCase
16,AverageMemory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,149748456,StatisticBasedCase
16,PeakMemory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,171114376,StatisticBasedCase
16,Time,11,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,2378648,StatisticBasedCase
16,Memory,11,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,128521224,StatisticBasedCase
16,Time,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,10369,StatisticBasedCase
16,Memory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,128522016,StatisticBasedCase
16,AverageMemory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,171253964,StatisticBasedCase
16,PeakMemory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,171253856,StatisticBasedCase
16,Time,13,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,2398182,StatisticBasedCase
16,Memory,13,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,128660056,StatisticBasedCase
16,Time,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,11709,StatisticBasedCase
16,Memory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,128661192,StatisticBasedCase
16,PeakMemory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,171392664,StatisticBasedCase
16,AverageMemory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,150026744,StatisticBasedCase
2,Time,1,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,EMFResourceInitialization,3,510087,StatisticBasedCase
2,Memory,1,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,EMFResourceInitialization,3,10937192,StatisticBasedCase
2,Time,2,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Generation,3,164106846,StatisticBasedCase
2,Memory,2,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Generation,3,15876400,StatisticBasedCase
2,Time,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,3,18808,StatisticBasedCase
2,Memory,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,3,11175760,StatisticBasedCase
2,PeakMemory,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,3,39528240,StatisticBasedCase
2,AverageMemory,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,3,39528240,StatisticBasedCase
2,Time,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,3,666060094,StatisticBasedCase
2,Memory,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,3,11588552,StatisticBasedCase
2,PeakMemory,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,3,1401495992,StatisticBasedCase
2,AverageMemory,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,3,720522980,StatisticBasedCase
2,Time,5,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,3,101068,StatisticBasedCase
2,Memory,5,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,3,11588952,StatisticBasedCase
2,Time,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,3,512929235,StatisticBasedCase
2,Memory,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,3,11712584,StatisticBasedCase
2,AverageMemory,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,3,732301120,StatisticBasedCase
