Iteration,Tool,Size,Scenario,RunIndex,PhaseName,Sequence,MetricValue,CaseName,MetricName
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,Initialization,3,1134738226,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,Initialization,3,1916676520,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation1,4,21061364916,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation1,4,1410648240,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation1,4,1683254473,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation1,4,3895443944,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,Modification,5,96127,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,Modification,5,1410649016,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,6,24510392307,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,6,1410659504,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,6,2287921702,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,6,4005797680,LowSynchCase,PeakMemory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,Modification,7,42313,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,Modification,7,1410660312,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,8,23973623788,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,8,1410670632,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,8,3906618376,LowSynchCase,PeakMemory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,8,2324379794,LowSynchCase,AverageMemory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,Modification,9,41962,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,Modification,9,1410671464,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,10,24048385697,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,10,1410681856,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,10,2344787593,LowSynchCase,AverageMemory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,10,3888689048,LowSynchCase,PeakMemory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,Modification,11,55300,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,Modification,11,1410682688,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,12,24418845082,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,12,1410693464,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,12,2291263018,LowSynchCase,AverageMemory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,12,3888470920,LowSynchCase,PeakMemory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,Modification,13,41913,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,Modification,13,1410694272,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,14,23671072741,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,14,1410704520,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,14,2328955458,LowSynchCase,AverageMemory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,2,M2MTransformation2,14,3883411632,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,EMFResourceInitialization,1,253981,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,EMFResourceInitialization,1,11188128,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Generation,2,3514675908,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Generation,2,307091872,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Initialization,3,1704443630,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Initialization,3,482743960,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Initialization,3,855236120,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Initialization,3,497059842,LowSynchCase,AverageMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation1,4,8304516645,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation1,4,799164464,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation1,4,1681609182,LowSynchCase,AverageMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation1,4,2416407472,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Modification,5,39776677,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Modification,5,824104816,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,6,34746,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,6,824105384,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,6,866749056,LowSynchCase,AverageMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,6,909719720,LowSynchCase,PeakMemory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Modification,7,1204049,LowSynchCase,Time
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Modification,7,824153928,LowSynchCase,Memory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,8,11954,LowSynchCase,Time
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,8,824154496,LowSynchCase,Memory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,8,866798168,LowSynchCase,AverageMemory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,8,866798168,LowSynchCase,PeakMemory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Modification,9,1137284,LowSynchCase,Time
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Modification,9,824203152,LowSynchCase,Memory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,10,11426,LowSynchCase,Time
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,10,824203720,LowSynchCase,Memory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,10,866847392,LowSynchCase,PeakMemory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,10,845525656,LowSynchCase,AverageMemory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Modification,11,1258022,LowSynchCase,Time
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Modification,11,824252736,LowSynchCase,Memory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,12,12350,LowSynchCase,Time
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,12,824253328,LowSynchCase,Memory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,12,845575248,LowSynchCase,AverageMemory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,12,866897000,LowSynchCase,PeakMemory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Modification,13,1244486,LowSynchCase,Time
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,Modification,13,824302576,LowSynchCase,Memory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,14,11882,LowSynchCase,Time
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,14,824303144,LowSynchCase,Memory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,14,845625080,LowSynchCase,AverageMemory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,2,M2MTransformation2,14,866946816,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,EMFResourceInitialization,1,218321,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,EMFResourceInitialization,1,11149712,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Generation,2,30744942702,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Generation,2,2482330240,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Initialization,3,7725799882,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Initialization,3,2555516504,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Initialization,3,1526879983,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Initialization,3,4128371736,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation1,4,17413092426,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation1,4,4482837056,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation1,4,6378116328,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation1,4,4061760476,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Modification,5,161251,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Modification,5,4482815976,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,6,23848575018,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,6,4485102320,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,6,6890433312,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,6,4650938002,LowSynchCase,AverageMemory
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Modification,7,129150,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Modification,7,4485109696,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,8,22672266520,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,8,4485131088,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,8,5604383407,LowSynchCase,AverageMemory
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,8,7506314488,LowSynchCase,PeakMemory
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Modification,9,133833,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Modification,9,4485138632,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,10,20323547258,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,10,4485160208,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,10,7775357200,LowSynchCase,PeakMemory
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,10,5637617845,LowSynchCase,AverageMemory
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Modification,11,155960,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Modification,11,4485167912,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,12,22545942302,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,12,4485189776,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,12,5650468852,LowSynchCase,AverageMemory
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,12,7505397584,LowSynchCase,PeakMemory
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Modification,13,117654,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,Modification,13,4485197648,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,14,18967026237,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,14,4485219080,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,14,7417693056,LowSynchCase,PeakMemory
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,512,BasicXform,1,M2MTransformation2,14,5627512457,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,EMFResourceInitialization,1,412065,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,EMFResourceInitialization,1,11084840,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Generation,2,1033773070,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Generation,2,48802536,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Initialization,3,155025683,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Initialization,3,54138288,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Initialization,3,68608004,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Initialization,3,100836016,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation1,4,357752815,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation1,4,87595696,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation1,4,172323656,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation1,4,269024160,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Modification,5,195698,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Modification,5,87603056,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,6,357599550,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,6,87721368,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,6,323942544,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,6,216515740,LowSynchCase,AverageMemory
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Modification,7,134581,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Modification,7,87728824,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,8,280480019,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,8,87750272,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,8,216641624,LowSynchCase,AverageMemory
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,8,324068544,LowSynchCase,PeakMemory
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Modification,9,111960,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Modification,9,87757952,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,10,242492353,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,10,87779384,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,10,216670560,LowSynchCase,AverageMemory
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,10,324097288,LowSynchCase,PeakMemory
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Modification,11,90533,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Modification,11,87787248,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,12,241468917,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,12,87808888,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,12,216699984,LowSynchCase,AverageMemory
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,12,324126816,LowSynchCase,PeakMemory
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Modification,13,88489,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,Modification,13,87816824,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,14,242901652,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,14,87838664,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,14,216762192,LowSynchCase,AverageMemory
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,BasicXform,2,M2MTransformation2,14,324221680,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,EMFResourceInitialization,1,251262,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,EMFResourceInitialization,1,11131768,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Generation,2,3664922368,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Generation,2,306298096,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Initialization,3,648371598,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Initialization,3,91250104,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Initialization,3,253452504,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Initialization,3,167511192,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation1,4,2291541924,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation1,4,180941968,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation1,4,589428448,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation1,4,2333755312,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Modification,5,93523,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Modification,5,180942776,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation2,6,2260866867,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation2,6,180987792,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation2,6,3080519576,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation2,6,1775710280,LowSynchCase,AverageMemory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Modification,7,54605,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Modification,7,180988640,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation2,8,2206629493,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation2,8,180999072,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation2,8,1779607537,LowSynchCase,AverageMemory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation2,8,3058502280,LowSynchCase,PeakMemory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Modification,9,44798,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Modification,9,180999904,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation2,10,2160922630,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation2,10,181010224,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation2,10,1819276926,LowSynchCase,AverageMemory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,M2MTransformation2,10,3044007960,LowSynchCase,PeakMemory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64,BasicXform,2,Modification,11,66504,LowSynchCase,Time
