Sequence,Iteration,Scenario,Tool,RunIndex,CaseName,PhaseName,MetricName,Size,MetricValue
12,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,64,1017348232
12,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,64,1392299280
12,4,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,64,1228023584
13,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Modification,Time,64,730537
13,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,Modification,Memory,64,1017359184
14,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,64,663957271
14,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,64,1019461936
14,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,64,1392847024
14,5,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,64,1228571428
1,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,EMFResourceInitialization,Time,8,414223
1,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,EMFResourceInitialization,Memory,8,9584696
2,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Generation,Time,8,1082222141
2,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Generation,Memory,8,30838872
3,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,Time,8,160556328
3,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,Memory,8,24533112
3,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,PeakMemory,8,96564920
3,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,AverageMemory,8,64352644
4,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation1,Time,8,227866158
4,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation1,Memory,8,29176360
4,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation1,PeakMemory,8,110433096
4,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation1,AverageMemory,8,78220816
5,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Time,8,3179002
5,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Memory,8,29357096
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,8,15460
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,8,29357968
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,8,50832728
6,1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,8,40095448
7,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Time,8,1401383
7,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Memory,8,29374008
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,8,18923
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,8,29374880
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,8,50849640
8,2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,8,50849640
9,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Time,8,1465974
9,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Memory,8,29390680
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,8,22443
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,8,29391552
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,8,50866312
10,3,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,8,40129032
11,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Time,8,1512381
11,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Memory,8,29407792
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,8,18032
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,8,29408688
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,8,50883448
12,4,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,8,40146168
13,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Time,8,1482967
13,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Modification,Memory,8,29424312
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,8,17845
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,8,29425184
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,8,50899944
14,5,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,8,40162664
1,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,EMFResourceInitialization,Time,4,677958
1,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,EMFResourceInitialization,Memory,4,9488928
2,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Generation,Time,4,191665932
2,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Generation,Memory,4,13068672
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Initialization,Time,4,106435777
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Initialization,Memory,4,12899888
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Initialization,PeakMemory,4,74395592
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Initialization,AverageMemory,4,52920716
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,Time,4,97132060
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,Memory,4,14036880
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,AverageMemory,4,45112788
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation1,PeakMemory,4,55850200
5,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Time,4,307455
5,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Memory,4,14036848
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,4,98026251
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,4,14043200
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,4,56987384
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,4,46249956
7,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Time,4,209245
7,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Memory,4,14043200
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,4,93295193
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,4,14048808
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,4,56993704
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,4,46256292
9,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Time,4,171434
9,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Memory,4,14048816
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,4,88755180
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,4,14052992
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,4,46261908
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,4,56999320
11,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Time,4,148746
11,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Memory,4,14053016
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,4,80252998
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,4,14058720
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,4,57003544
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,4,46266132
13,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Time,4,227163
13,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,Modification,Memory,4,14058704
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Time,4,73194662
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,Memory,4,14068368
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,PeakMemory,4,57009248
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,StatisticBasedCase,M2MTransformation2,AverageMemory,4,46271816
1,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Time,16,164165
1,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,Memory,16,9615880
2,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Generation,Time,16,3975799670
2,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Generation,Memory,16,102637568
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Initialization,Time,16,150848312
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Initialization,Memory,16,21298288
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Initialization,AverageMemory,16,87486356
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Initialization,PeakMemory,16,119698320
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,Time,16,322818883
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,Memory,16,31331728
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,AverageMemory,16,150146212
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation1,PeakMemory,16,236044464
5,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Time,16,825507
5,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Memory,16,31332352
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,16,326484598
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,16,31345288
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,16,246078688
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,16,160180448
7,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Time,16,331246
7,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Memory,16,31345656
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,16,285844176
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,16,31353520
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,16,160193784
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,16,289041752
9,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Time,16,270502
9,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Memory,16,31353888
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,16,269113093
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,16,31358152
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,16,289049952
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,16,160202000
11,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Time,16,247190
11,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Memory,16,31358640
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,16,266487007
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,16,31368984
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,16,246104904
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,16,160206712
13,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Time,16,263123
13,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,Modification,Memory,16,31369472
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Time,16,260526502
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,Memory,16,31376624
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,PeakMemory,16,246115784
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,StatisticBasedCase,M2MTransformation2,AverageMemory,16,160217556
1,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,EMFResourceInitialization,Time,16,297949
1,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,EMFResourceInitialization,Memory,16,9622448
2,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Generation,Time,16,3830377407
2,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Generation,Memory,16,102638776
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Initialization,Time,16,138024361
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Initialization,Memory,16,21301752
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Initialization,AverageMemory,16,86840736
3,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Initialization,PeakMemory,16,140311712
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation1,Time,16,356022949
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation1,Memory,16,31334776
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation1,AverageMemory,16,148854556
4,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation1,PeakMemory,16,233889360
5,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Modification,Time,16,725249
5,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Modification,Memory,16,31335400
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,16,314535231
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,16,31347272
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,16,243923384
6,1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,16,158888484
7,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Modification,Time,16,267917
7,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Modification,Memory,16,31347640
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,16,296257794
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,16,31356120
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,16,158900708
8,2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,16,243935592
9,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Modification,Time,16,270857
9,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Modification,Memory,16,31356496
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,16,276149328
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,16,31360504
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,16,286894168
10,3,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,16,158909576
11,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Modification,Time,16,222973
11,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Modification,Memory,16,31360992
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,16,273113398
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,16,31371064
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,16,243948928
12,4,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,16,158914064
13,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Modification,Time,16,216609
13,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,Modification,Memory,16,31371464
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Time,16,266945955
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,Memory,16,31379712
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,PeakMemory,16,243959248
14,5,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,StatisticBasedCase,M2MTransformation2,AverageMemory,16,158924448
1,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,EMFResourceInitialization,Time,64,567889
1,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,EMFResourceInitialization,Memory,64,10085984
2,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,Generation,Time,64,68468343141
2,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,Generation,Memory,64,1721444440
3,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,Initialization,Time,64,11752893936
3,1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,Initialization,Memory,64,976745224
