Tool,MetricName,CaseName,RunIndex,PhaseName,Sequence,MetricValue,Size,Scenario,Iteration
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,Modification,11,14720840,4,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,12,39359919,4,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,12,14826928,4,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,36196496,4,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,36196496,4,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,Modification,13,241072,4,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,Modification,13,14829112,4,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,14,37007729,4,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,14,14836872,4,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,36304744,4,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,36304744,4,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,EMFResourceInitialization,1,196850,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,EMFResourceInitialization,1,9831960,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,Generation,2,15804033758,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,Generation,2,403763400,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,Initialization,3,1728978902,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,Initialization,3,189964944,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,3,Initialization,3,518904642,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,3,Initialization,3,910575888,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation1,4,285069688,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation1,4,207376208,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation1,4,382698592,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation1,4,318454192,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,Modification,5,694788,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,Modification,5,207387240,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,6,469506466,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,6,207784840,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,6,464545488,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,6,335876648,32,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,Modification,7,478645,32,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,Modification,7,207803832,32,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,8,290270184,32,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,8,207820040,32,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,8,464962256,32,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,8,336293328,32,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,Modification,9,459863,32,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,Modification,9,207825968,32,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,10,263016314,32,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,10,208348584,32,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,10,336315368,32,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,10,464984200,32,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,Modification,11,515530,32,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,Modification,11,208354616,32,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,12,260436848,32,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,12,208634832,32,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,12,401088352,32,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,12,336844044,32,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,Modification,13,436062,32,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,Modification,13,208641104,32,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,14,258984239,32,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,14,208645472,32,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,14,401375000,32,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,14,337130600,32,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,EMFResourceInitialization,1,651562,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,10193424,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,Generation,2,69958770007,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,Generation,2,1723095152,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,Initialization,3,10157207497,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,Initialization,3,980899632,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,1,Initialization,3,2678536328,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,1,Initialization,3,1261652180,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation1,4,618753669,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation1,4,1023783640,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,1184960448,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,1369160536,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,Modification,5,1210509,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,Modification,5,1023803400,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,6,670492086,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,6,1025128664,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,1251773584,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,1438294008,64,BasicXform,1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,Modification,7,734676,64,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,Modification,7,1025166992,64,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,8,618753252,64,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,8,1025168896,64,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,1439657616,64,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,1253137168,64,BasicXform,2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,Modification,9,648519,64,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,Modification,9,1025178808,64,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,10,607119872,64,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,10,1025193312,64,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,1253214424,64,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,1439800312,64,BasicXform,3
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,Modification,11,701942,64,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,Modification,11,1025203440,64,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,12,603968247,64,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,12,1025728720,64,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,1439694136,64,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,1253173680,64,BasicXform,4
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,Modification,13,424118,64,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,Modification,13,1025739488,64,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,14,615416700,64,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,14,1027846096,64,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,1440230328,64,BasicXform,5
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,1253709772,64,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,1,EMFResourceInitialization,1,169851,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,9543440,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,1,Generation,2,250733333,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,1,Generation,2,16355400,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,1,Initialization,3,63688195,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,1,Initialization,3,12458024,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,1,Initialization,3,74461112,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,1,Initialization,3,52986276,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation1,4,83235003,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation1,4,13622600,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,87620584,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,55408300,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,1,Modification,5,198441,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,1,Modification,5,13622632,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,6,86117551,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,6,13634376,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,78047992,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,56573128,4,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,1,Modification,7,207041,4,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,1,Modification,7,13634152,4,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,8,83289177,4,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,8,13640792,4,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,99534368,4,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,56584648,4,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,1,Modification,9,238488,4,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,1,Modification,9,13640568,4,BasicXform,3
