Tool,CaseName,Size,Sequence,MetricName,Iteration,Scenario,RunIndex,PhaseName,MetricValue
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,3,AverageMemory,1,BasicXform,2,Initialization,52464816
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,4,Time,1,BasicXform,2,M2MTransformation1,98278428
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,4,Memory,1,BasicXform,2,M2MTransformation1,23009112
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,4,PeakMemory,1,BasicXform,2,M2MTransformation1,93913216
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,4,AverageMemory,1,BasicXform,2,M2MTransformation1,61700920
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,5,Time,1,BasicXform,2,Modification,2811523
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,5,Memory,1,BasicXform,2,Modification,23413368
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,6,Time,1,BasicXform,2,M2MTransformation2,19620
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,6,Memory,1,BasicXform,2,M2MTransformation2,23414240
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,6,PeakMemory,1,BasicXform,2,M2MTransformation2,44889000
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,6,AverageMemory,1,BasicXform,2,M2MTransformation2,44889000
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,7,Time,2,BasicXform,2,Modification,1939191
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,7,Memory,2,BasicXform,2,Modification,23460480
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,8,Time,2,BasicXform,2,M2MTransformation2,20516
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,8,Memory,2,BasicXform,2,M2MTransformation2,23461352
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,8,PeakMemory,2,BasicXform,2,M2MTransformation2,44936112
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,8,AverageMemory,2,BasicXform,2,M2MTransformation2,44936112
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,9,Time,3,BasicXform,2,Modification,2341960
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,9,Memory,3,BasicXform,2,Modification,23644704
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,10,Time,3,BasicXform,2,M2MTransformation2,17288
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,10,Memory,3,BasicXform,2,M2MTransformation2,23645576
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,10,AverageMemory,3,BasicXform,2,M2MTransformation2,45120336
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,10,PeakMemory,3,BasicXform,2,M2MTransformation2,45120336
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,11,Time,4,BasicXform,2,Modification,1921068
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,11,Memory,4,BasicXform,2,Modification,23701096
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,12,Time,4,BasicXform,2,M2MTransformation2,25746
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,12,Memory,4,BasicXform,2,M2MTransformation2,23701992
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,12,AverageMemory,4,BasicXform,2,M2MTransformation2,34439472
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,12,PeakMemory,4,BasicXform,2,M2MTransformation2,45176752
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,13,Time,5,BasicXform,2,Modification,2136664
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,13,Memory,5,BasicXform,2,Modification,23765432
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,14,Time,5,BasicXform,2,M2MTransformation2,20100
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,14,Memory,5,BasicXform,2,M2MTransformation2,23766304
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,14,PeakMemory,5,BasicXform,2,M2MTransformation2,45241064
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,4,14,AverageMemory,5,BasicXform,2,M2MTransformation2,45241064
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,1,Time,1,BasicXform,1,EMFResourceInitialization,300076
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,1,Memory,1,BasicXform,1,EMFResourceInitialization,9625352
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,2,Time,1,BasicXform,1,Generation,83081022813
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,2,Memory,1,BasicXform,1,Generation,2695314008
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,3,Time,1,BasicXform,1,Initialization,3116784860
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,3,Memory,1,BasicXform,1,Initialization,225718568
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,3,PeakMemory,1,BasicXform,1,Initialization,1147882952
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,3,AverageMemory,1,BasicXform,1,Initialization,706583092
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,4,Time,1,BasicXform,1,M2MTransformation1,1826405533
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,4,Memory,1,BasicXform,1,M2MTransformation1,264720008
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,4,PeakMemory,1,BasicXform,1,M2MTransformation1,1588419280
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,4,AverageMemory,1,BasicXform,1,M2MTransformation1,950036834
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,5,Time,1,BasicXform,1,Modification,907228
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,5,Memory,1,BasicXform,1,Modification,264718808
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,6,Time,1,BasicXform,1,M2MTransformation2,1650554236
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,6,Memory,1,BasicXform,1,M2MTransformation2,264731680
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,6,PeakMemory,1,BasicXform,1,M2MTransformation2,1695546704
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,6,AverageMemory,1,BasicXform,1,M2MTransformation2,973420168
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,7,Time,2,BasicXform,1,Modification,790012
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,7,Memory,2,BasicXform,1,Modification,264731408
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,8,Time,2,BasicXform,1,M2MTransformation2,1382577265
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,8,Memory,2,BasicXform,1,M2MTransformation2,264740552
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,8,PeakMemory,2,BasicXform,1,M2MTransformation2,1685386792
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,8,AverageMemory,2,BasicXform,1,M2MTransformation2,1041035738
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,9,Time,3,BasicXform,1,Modification,532827
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,9,Memory,3,BasicXform,1,Modification,264740376
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,10,Time,3,BasicXform,1,M2MTransformation2,1284315536
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,10,Memory,3,BasicXform,1,M2MTransformation2,264748496
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,10,PeakMemory,3,BasicXform,1,M2MTransformation2,1678690024
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,10,AverageMemory,3,BasicXform,1,M2MTransformation2,1073492757
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,11,Time,4,BasicXform,1,Modification,514242
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,11,Memory,4,BasicXform,1,Modification,264748384
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,12,Time,4,BasicXform,1,M2MTransformation2,1278695820
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,12,Memory,4,BasicXform,1,M2MTransformation2,264756440
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,12,AverageMemory,4,BasicXform,1,M2MTransformation2,1070903061
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,12,PeakMemory,4,BasicXform,1,M2MTransformation2,1636413928
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,13,Time,5,BasicXform,1,Modification,533858
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,13,Memory,5,BasicXform,1,Modification,264756264
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,14,Time,5,BasicXform,1,M2MTransformation2,1304906493
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,14,Memory,5,BasicXform,1,M2MTransformation2,264763944
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,14,PeakMemory,5,BasicXform,1,M2MTransformation2,1633506552
BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,StatisticBasedCase,64,14,AverageMemory,5,BasicXform,1,M2MTransformation2,1069197552
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,1,Time,1,BasicXform,1,EMFResourceInitialization,203305
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,1,Memory,1,BasicXform,1,EMFResourceInitialization,8956592
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,2,Time,1,BasicXform,1,Generation,1118131438
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,2,Memory,1,BasicXform,1,Generation,45668488
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,3,Time,1,BasicXform,1,Initialization,146614440
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,3,Memory,1,BasicXform,1,Initialization,27384360
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,3,PeakMemory,1,BasicXform,1,Initialization,106676192
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,3,AverageMemory,1,BasicXform,1,Initialization,69095168
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,4,Time,1,BasicXform,1,M2MTransformation1,82017141
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,4,Memory,1,BasicXform,1,M2MTransformation1,34457384
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,4,PeakMemory,1,BasicXform,1,M2MTransformation1,91809672
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,4,AverageMemory,1,BasicXform,1,M2MTransformation1,70334740
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,5,Time,1,BasicXform,1,Modification,274895
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,5,Memory,1,BasicXform,1,Modification,34468488
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,6,Time,1,BasicXform,1,M2MTransformation2,87878038
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,6,Memory,1,BasicXform,1,M2MTransformation2,34482224
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,6,PeakMemory,1,BasicXform,1,M2MTransformation2,98894024
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,6,AverageMemory,1,BasicXform,1,M2MTransformation2,77419072
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,7,Time,2,BasicXform,1,Modification,256353
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,7,Memory,2,BasicXform,1,Modification,34494760
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,8,Time,2,BasicXform,1,M2MTransformation2,82222656
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,8,Memory,2,BasicXform,1,M2MTransformation2,34527960
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,8,PeakMemory,2,BasicXform,1,M2MTransformation2,98920120
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,8,AverageMemory,2,BasicXform,1,M2MTransformation2,77445256
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,9,Time,3,BasicXform,1,Modification,270717
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,9,Memory,3,BasicXform,1,Modification,34532400
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,10,Time,3,BasicXform,1,M2MTransformation2,84418237
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,10,Memory,3,BasicXform,1,M2MTransformation2,34547064
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,10,PeakMemory,3,BasicXform,1,M2MTransformation2,98957760
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,10,AverageMemory,3,BasicXform,1,M2MTransformation2,77482896
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,11,Time,4,BasicXform,1,Modification,317135
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,11,Memory,4,BasicXform,1,Modification,34551640
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,12,Time,4,BasicXform,1,M2MTransformation2,85365326
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,12,Memory,4,BasicXform,1,M2MTransformation2,34565664
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,12,AverageMemory,4,BasicXform,1,M2MTransformation2,77502152
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,12,PeakMemory,4,BasicXform,1,M2MTransformation2,98977008
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,13,Time,5,BasicXform,1,Modification,356467
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,13,Memory,5,BasicXform,1,Modification,34570352
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,14,Time,5,BasicXform,1,M2MTransformation2,73109686
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,14,Memory,5,BasicXform,1,M2MTransformation2,34585152
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,14,PeakMemory,5,BasicXform,1,M2MTransformation2,98995712
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,8,14,AverageMemory,5,BasicXform,1,M2MTransformation2,77520848
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,1,Time,1,BasicXform,3,EMFResourceInitialization,162874
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,1,Memory,1,BasicXform,3,EMFResourceInitialization,8991736
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,2,Time,1,BasicXform,3,Generation,42315884
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,2,Memory,1,BasicXform,3,Generation,10688688
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,3,Time,1,BasicXform,3,Initialization,48578351
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,3,Memory,1,BasicXform,3,Initialization,11940536
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,3,AverageMemory,1,BasicXform,3,Initialization,52054376
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,3,PeakMemory,1,BasicXform,3,Initialization,62791816
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,4,Time,1,BasicXform,3,M2MTransformation1,26140839
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,4,Memory,1,BasicXform,3,M2MTransformation1,12934576
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,4,PeakMemory,1,BasicXform,3,M2MTransformation1,33415960
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,4,AverageMemory,1,BasicXform,3,M2MTransformation1,33415960
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,5,Time,1,BasicXform,3,Modification,2309385
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,5,Memory,1,BasicXform,3,Modification,13057832
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,6,Time,1,BasicXform,3,M2MTransformation2,20751
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,6,Memory,1,BasicXform,3,M2MTransformation2,13058704
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,6,AverageMemory,1,BasicXform,3,M2MTransformation2,34533464
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,6,PeakMemory,1,BasicXform,3,M2MTransformation2,34533464
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,7,Time,2,BasicXform,3,Modification,2340486
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,7,Memory,2,BasicXform,3,Modification,13097328
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,8,Time,2,BasicXform,3,M2MTransformation2,22121
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,8,Memory,2,BasicXform,3,M2MTransformation2,13098200
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,8,AverageMemory,2,BasicXform,3,M2MTransformation2,34572960
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,8,PeakMemory,2,BasicXform,3,M2MTransformation2,34572960
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,9,Time,3,BasicXform,3,Modification,1872235
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,9,Memory,3,BasicXform,3,Modification,13140792
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,10,Time,3,BasicXform,3,M2MTransformation2,23882
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,10,Memory,3,BasicXform,3,M2MTransformation2,13141664
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,10,PeakMemory,3,BasicXform,3,M2MTransformation2,56091280
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,10,AverageMemory,3,BasicXform,3,M2MTransformation2,34616424
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,11,Time,4,BasicXform,3,Modification,1918925
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,11,Memory,4,BasicXform,3,Modification,13181200
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,12,Time,4,BasicXform,3,M2MTransformation2,18746
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,12,Memory,4,BasicXform,3,M2MTransformation2,13182096
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,12,AverageMemory,4,BasicXform,3,M2MTransformation2,23919576
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,12,PeakMemory,4,BasicXform,3,M2MTransformation2,34656856
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,13,Time,5,BasicXform,3,Modification,1947755
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,13,Memory,5,BasicXform,3,Modification,13219200
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,14,Time,5,BasicXform,3,M2MTransformation2,22622
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,14,Memory,5,BasicXform,3,M2MTransformation2,13220072
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,14,PeakMemory,5,BasicXform,3,M2MTransformation2,34694832
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,1,14,AverageMemory,5,BasicXform,3,M2MTransformation2,34694832
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,1,Time,1,BasicXform,3,EMFResourceInitialization,178311
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,1,Memory,1,BasicXform,3,EMFResourceInitialization,9046704
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,2,Time,1,BasicXform,3,Generation,3586997451
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,2,Memory,1,BasicXform,3,Generation,152633328
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,3,Time,1,BasicXform,3,Initialization,393364730
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,3,Memory,1,BasicXform,3,Initialization,70456744
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,3,PeakMemory,1,BasicXform,3,Initialization,311917648
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,3,AverageMemory,1,BasicXform,3,Initialization,172354324
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,4,Time,1,BasicXform,3,M2MTransformation1,157618356
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,4,Memory,1,BasicXform,3,M2MTransformation1,85901704
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,4,PeakMemory,1,BasicXform,3,M2MTransformation1,198017864
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,4,AverageMemory,1,BasicXform,3,M2MTransformation1,155497712
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,5,Time,1,BasicXform,3,Modification,639148
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,5,Memory,1,BasicXform,3,Modification,85921272
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,6,Time,1,BasicXform,3,M2MTransformation2,176114831
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,6,Memory,1,BasicXform,3,M2MTransformation2,85936936
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,6,PeakMemory,1,BasicXform,3,M2MTransformation2,213482552
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,6,AverageMemory,1,BasicXform,3,M2MTransformation2,170962408
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,7,Time,2,BasicXform,3,Modification,372759
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,7,Memory,2,BasicXform,3,Modification,85942392
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,8,Time,2,BasicXform,3,M2MTransformation2,149134218
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,8,Memory,2,BasicXform,3,M2MTransformation2,85956192
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,8,PeakMemory,2,BasicXform,3,M2MTransformation2,256453472
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,8,AverageMemory,2,BasicXform,3,M2MTransformation2,170983580
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,9,Time,3,BasicXform,3,Modification,348783
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,9,Memory,3,BasicXform,3,Modification,85962696
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,10,Time,3,BasicXform,3,M2MTransformation2,139363971
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,10,Memory,3,BasicXform,3,M2MTransformation2,85976504
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,10,PeakMemory,3,BasicXform,3,M2MTransformation2,213524032
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,10,AverageMemory,3,BasicXform,3,M2MTransformation2,171003860
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,11,Time,4,BasicXform,3,Modification,311194
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,11,Memory,4,BasicXform,3,Modification,85983144
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,12,Time,4,BasicXform,3,M2MTransformation2,137197756
