Iteration,Scenario,MetricName,Size,CaseName,RunIndex,Sequence,PhaseName,Tool,MetricValue
5,BasicXform,Memory,8,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,18885496
5,BasicXform,AverageMemory,8,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,104776856
5,BasicXform,PeakMemory,8,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,169201440
1,BasicXform,Time,32,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,406881
1,BasicXform,Memory,32,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11755664
1,BasicXform,Time,32,StatisticBasedCase,2,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,15522161442
1,BasicXform,Memory,32,StatisticBasedCase,2,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,634873928
1,BasicXform,Time,32,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,554742677
1,BasicXform,Memory,32,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,45987488
1,BasicXform,AverageMemory,32,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,158358076
1,BasicXform,PeakMemory,32,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,232976736
1,BasicXform,Time,32,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,619569231
1,BasicXform,Memory,32,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,62018688
1,BasicXform,PeakMemory,32,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,623333936
1,BasicXform,AverageMemory,32,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,366735800
1,BasicXform,Time,32,StatisticBasedCase,2,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,451733
1,BasicXform,Memory,32,StatisticBasedCase,2,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,62016744
1,BasicXform,Time,32,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,585257155
1,BasicXform,Memory,32,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,62026408
1,BasicXform,PeakMemory,32,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,703513000
1,BasicXform,AverageMemory,32,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,414840048
2,BasicXform,Time,32,StatisticBasedCase,2,7,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,264494
2,BasicXform,Memory,32,StatisticBasedCase,2,7,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,62025232
2,BasicXform,Time,32,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,529680103
2,BasicXform,Memory,32,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,62032328
2,BasicXform,AverageMemory,32,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,414848576
2,BasicXform,PeakMemory,32,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,703521568
3,BasicXform,Time,32,StatisticBasedCase,2,9,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,251813
3,BasicXform,Memory,32,StatisticBasedCase,2,9,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,62032144
3,BasicXform,Time,32,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,523292149
3,BasicXform,Memory,32,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,62039544
3,BasicXform,AverageMemory,32,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,414855472
3,BasicXform,PeakMemory,32,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,767952976
4,BasicXform,Time,32,StatisticBasedCase,2,11,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,243717
4,BasicXform,Memory,32,StatisticBasedCase,2,11,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,62039384
4,BasicXform,Time,32,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,521758966
4,BasicXform,Memory,32,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,62046704
4,BasicXform,PeakMemory,32,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,703535616
4,BasicXform,AverageMemory,32,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,414862688
5,BasicXform,Time,32,StatisticBasedCase,2,13,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,249211
5,BasicXform,Memory,32,StatisticBasedCase,2,13,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,62046544
5,BasicXform,Time,32,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,521718167
5,BasicXform,Memory,32,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,62053600
5,BasicXform,AverageMemory,32,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,414869860
5,BasicXform,PeakMemory,32,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,703542824
1,BasicXform,Time,4,StatisticBasedCase,1,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,238797
1,BasicXform,Memory,4,StatisticBasedCase,1,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,11268456
1,BasicXform,Time,4,StatisticBasedCase,1,2,Generation,BATCH_OPTIMIZED-TEMPLATE,250918892
1,BasicXform,Memory,4,StatisticBasedCase,1,2,Generation,BATCH_OPTIMIZED-TEMPLATE,21551704
1,BasicXform,Time,4,StatisticBasedCase,1,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,13676
1,BasicXform,Memory,4,StatisticBasedCase,1,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,11761536
1,BasicXform,AverageMemory,4,StatisticBasedCase,1,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,33235928
1,BasicXform,PeakMemory,4,StatisticBasedCase,1,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,33235928
1,BasicXform,Time,4,StatisticBasedCase,1,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1998915703
1,BasicXform,Memory,4,StatisticBasedCase,1,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,12585688
1,BasicXform,AverageMemory,4,StatisticBasedCase,1,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,188848646
1,BasicXform,PeakMemory,4,StatisticBasedCase,1,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1086420912
1,BasicXform,Time,4,StatisticBasedCase,1,5,Modification,BATCH_OPTIMIZED-TEMPLATE,88022
1,BasicXform,Memory,4,StatisticBasedCase,1,5,Modification,BATCH_OPTIMIZED-TEMPLATE,12585808
1,BasicXform,Time,4,StatisticBasedCase,1,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2151177834
1,BasicXform,Memory,4,StatisticBasedCase,1,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,12825456
1,BasicXform,AverageMemory,4,StatisticBasedCase,1,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,691656631
1,BasicXform,PeakMemory,4,StatisticBasedCase,1,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1442481368
2,BasicXform,Time,4,StatisticBasedCase,1,7,Modification,BATCH_OPTIMIZED-TEMPLATE,93141
2,BasicXform,Memory,4,StatisticBasedCase,1,7,Modification,BATCH_OPTIMIZED-TEMPLATE,12825544
2,BasicXform,Time,4,StatisticBasedCase,1,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2329819139
2,BasicXform,Memory,4,StatisticBasedCase,1,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,13078368
2,BasicXform,AverageMemory,4,StatisticBasedCase,1,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,730220968
2,BasicXform,PeakMemory,4,StatisticBasedCase,1,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1443777904
3,BasicXform,Time,4,StatisticBasedCase,1,9,Modification,BATCH_OPTIMIZED-TEMPLATE,102465
3,BasicXform,Memory,4,StatisticBasedCase,1,9,Modification,BATCH_OPTIMIZED-TEMPLATE,13078456
3,BasicXform,Time,4,StatisticBasedCase,1,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1989758312
3,BasicXform,Memory,4,StatisticBasedCase,1,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,13308560
3,BasicXform,PeakMemory,4,StatisticBasedCase,1,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1444710672
3,BasicXform,AverageMemory,4,StatisticBasedCase,1,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,844718384
4,BasicXform,Time,4,StatisticBasedCase,1,11,Modification,BATCH_OPTIMIZED-TEMPLATE,88080
4,BasicXform,Memory,4,StatisticBasedCase,1,11,Modification,BATCH_OPTIMIZED-TEMPLATE,13308672
4,BasicXform,Time,4,StatisticBasedCase,1,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1990909829
4,BasicXform,Memory,4,StatisticBasedCase,1,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,13597960
4,BasicXform,PeakMemory,4,StatisticBasedCase,1,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1445024992
4,BasicXform,AverageMemory,4,StatisticBasedCase,1,12,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,868929229
5,BasicXform,Time,4,StatisticBasedCase,1,13,Modification,BATCH_OPTIMIZED-TEMPLATE,54635
5,BasicXform,Memory,4,StatisticBasedCase,1,13,Modification,BATCH_OPTIMIZED-TEMPLATE,13598072
5,BasicXform,Time,4,StatisticBasedCase,1,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2003666116
5,BasicXform,Memory,4,StatisticBasedCase,1,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,13831336
5,BasicXform,PeakMemory,4,StatisticBasedCase,1,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1445224176
5,BasicXform,AverageMemory,4,StatisticBasedCase,1,14,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,957246318
1,BasicXform,Time,2,StatisticBasedCase,1,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,589925
1,BasicXform,Memory,2,StatisticBasedCase,1,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11409312
1,BasicXform,Time,2,StatisticBasedCase,1,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,106802447
1,BasicXform,Memory,2,StatisticBasedCase,1,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14963368
1,BasicXform,Time,2,StatisticBasedCase,1,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,62325603
1,BasicXform,Memory,2,StatisticBasedCase,1,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14041536
1,BasicXform,PeakMemory,2,StatisticBasedCase,1,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,76074296
1,BasicXform,AverageMemory,2,StatisticBasedCase,1,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,54599460
1,BasicXform,Time,2,StatisticBasedCase,1,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,45933235
1,BasicXform,Memory,2,StatisticBasedCase,1,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14821600
1,BasicXform,PeakMemory,2,StatisticBasedCase,1,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,56991840
1,BasicXform,AverageMemory,2,StatisticBasedCase,1,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,46254428
1,BasicXform,Time,2,StatisticBasedCase,1,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,114548
1,BasicXform,Memory,2,StatisticBasedCase,1,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14821408
1,BasicXform,Time,2,StatisticBasedCase,1,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,45788466
1,BasicXform,Memory,2,StatisticBasedCase,1,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14834664
1,BasicXform,PeakMemory,2,StatisticBasedCase,1,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,79246800
1,BasicXform,AverageMemory,2,StatisticBasedCase,1,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,47034516
2,BasicXform,Time,2,StatisticBasedCase,1,7,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,184920
2,BasicXform,Memory,2,StatisticBasedCase,1,7,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14834536
2,BasicXform,Time,2,StatisticBasedCase,1,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,42680726
2,BasicXform,Memory,2,StatisticBasedCase,1,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14844648
2,BasicXform,AverageMemory,2,StatisticBasedCase,1,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,47047668
2,BasicXform,PeakMemory,2,StatisticBasedCase,1,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,79259976
3,BasicXform,Time,2,StatisticBasedCase,1,9,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,117806
3,BasicXform,Memory,2,StatisticBasedCase,1,9,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14844456
3,BasicXform,Time,2,StatisticBasedCase,1,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,42078370
3,BasicXform,Memory,2,StatisticBasedCase,1,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14852184
3,BasicXform,PeakMemory,2,StatisticBasedCase,1,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57794984
3,BasicXform,AverageMemory,2,StatisticBasedCase,1,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,47057560
4,BasicXform,Time,2,StatisticBasedCase,1,11,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,131443
4,BasicXform,Memory,2,StatisticBasedCase,1,11,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14852016
4,BasicXform,Time,2,StatisticBasedCase,1,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,40970794
4,BasicXform,Memory,2,StatisticBasedCase,1,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14860032
4,BasicXform,AverageMemory,2,StatisticBasedCase,1,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,47065148
4,BasicXform,PeakMemory,2,StatisticBasedCase,1,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57802576
5,BasicXform,Time,2,StatisticBasedCase,1,13,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,154408
5,BasicXform,Memory,2,StatisticBasedCase,1,13,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14859840
5,BasicXform,Time,2,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,44665067
5,BasicXform,Memory,2,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14876072
5,BasicXform,AverageMemory,2,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,47072948
5,BasicXform,PeakMemory,2,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57810376
1,BasicXform,Time,1,StatisticBasedCase,1,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,224462
1,BasicXform,Memory,1,StatisticBasedCase,1,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11480512
1,BasicXform,Time,1,StatisticBasedCase,1,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,41540838
1,BasicXform,Memory,1,StatisticBasedCase,1,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13161864
1,BasicXform,Time,1,StatisticBasedCase,1,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,42671414
1,BasicXform,Memory,1,StatisticBasedCase,1,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14444744
1,BasicXform,AverageMemory,1,StatisticBasedCase,1,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,54543912
1,BasicXform,PeakMemory,1,StatisticBasedCase,1,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,65281352
1,BasicXform,Time,1,StatisticBasedCase,1,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26011135
1,BasicXform,Memory,1,StatisticBasedCase,1,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15453776
1,BasicXform,AverageMemory,1,StatisticBasedCase,1,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46657592
1,BasicXform,PeakMemory,1,StatisticBasedCase,1,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,57395016
1,BasicXform,Time,1,StatisticBasedCase,1,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2437340
1,BasicXform,Memory,1,StatisticBasedCase,1,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15576656
1,BasicXform,Time,1,StatisticBasedCase,1,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,23388
1,BasicXform,Memory,1,StatisticBasedCase,1,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15577528
1,BasicXform,PeakMemory,1,StatisticBasedCase,1,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,58527144
1,BasicXform,AverageMemory,1,StatisticBasedCase,1,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18526144
2,BasicXform,Time,1,StatisticBasedCase,1,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2165995
2,BasicXform,Memory,1,StatisticBasedCase,1,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15616712
2,BasicXform,Time,1,StatisticBasedCase,1,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21649
2,BasicXform,Memory,1,StatisticBasedCase,1,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15617584
2,BasicXform,PeakMemory,1,StatisticBasedCase,1,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37092344
2,BasicXform,AverageMemory,1,StatisticBasedCase,1,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37092344
3,BasicXform,Time,1,StatisticBasedCase,1,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1999011
3,BasicXform,Memory,1,StatisticBasedCase,1,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15660560
3,BasicXform,Time,1,StatisticBasedCase,1,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24166
3,BasicXform,Memory,1,StatisticBasedCase,1,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15661432
3,BasicXform,AverageMemory,1,StatisticBasedCase,1,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18568096
3,BasicXform,PeakMemory,1,StatisticBasedCase,1,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,58611048
4,BasicXform,Time,1,StatisticBasedCase,1,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2494897
4,BasicXform,Memory,1,StatisticBasedCase,1,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15701680
4,BasicXform,Time,1,StatisticBasedCase,1,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21016
4,BasicXform,Memory,1,StatisticBasedCase,1,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15702576
4,BasicXform,PeakMemory,1,StatisticBasedCase,1,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37177336
4,BasicXform,AverageMemory,1,StatisticBasedCase,1,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37177336
5,BasicXform,Time,1,StatisticBasedCase,1,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2308259
5,BasicXform,Memory,1,StatisticBasedCase,1,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15740816
5,BasicXform,Time,1,StatisticBasedCase,1,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20318
5,BasicXform,Memory,1,StatisticBasedCase,1,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15741688
5,BasicXform,PeakMemory,1,StatisticBasedCase,1,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37216448
5,BasicXform,AverageMemory,1,StatisticBasedCase,1,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37216448
1,BasicXform,Time,1,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,182705
1,BasicXform,Memory,1,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11362128
1,BasicXform,Time,1,StatisticBasedCase,2,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,59456669
1,BasicXform,Memory,1,StatisticBasedCase,2,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12996560
1,BasicXform,Time,1,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28958090
1,BasicXform,Memory,1,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13131392
1,BasicXform,PeakMemory,1,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,54419032
1,BasicXform,AverageMemory,1,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,43681608
1,BasicXform,Time,1,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10909476
1,BasicXform,Memory,1,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13865912
1,BasicXform,PeakMemory,1,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34606824
1,BasicXform,AverageMemory,1,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34606824
1,BasicXform,Time,1,StatisticBasedCase,2,5,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,216102
1,BasicXform,Memory,1,StatisticBasedCase,2,5,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13873904
1,BasicXform,Time,1,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11388084
1,BasicXform,Memory,1,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13886256
