RunIndex,MetricName,Sequence,CaseName,PhaseName,Scenario,Size,Tool,MetricValue,Iteration
3,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,619284608,1
3,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,523802204,1
3,Time,7,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1557386,2
3,Memory,7,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,364870416,2
3,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,323417406,2
3,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,364885616,2
3,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,619491072,2
3,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,524008584,2
3,Time,9,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1449948,3
3,Memory,9,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,365076408,3
3,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,301043328,3
3,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,365090632,3
3,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,524214496,3
3,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,619696904,3
3,Time,11,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1512796,4
3,Memory,11,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,365282640,4
3,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,295505742,4
3,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,365297000,4
3,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,524420828,4
3,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,619903312,4
3,Time,13,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1536574,5
3,Memory,13,StatisticBasedCase,Modification,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,365489104,5
3,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,288979669,5
3,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,365502968,5
3,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,524627272,5
3,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,32,BATCH_VIATRA_QUERY_RETE-TEMPLATE,620109760,5
1,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,364235,1
1,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11897032,1
1,Time,2,StatisticBasedCase,Generation,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,83583118449,1
1,Memory,2,StatisticBasedCase,Generation,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3332006856,1
1,Time,3,StatisticBasedCase,Initialization,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9878716851,1
1,Memory,3,StatisticBasedCase,Initialization,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1645586616,1
1,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3695087648,1
1,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1424938236,1
1,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,637154191,1
1,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1738018336,1
1,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1907516744,1
1,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2169500088,1
1,Time,5,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3712281,1
1,Memory,5,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1738397424,1
1,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,765143729,1
1,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1738412872,1
1,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2030855840,1
1,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2290818176,1
1,Time,7,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5289317,2
1,Memory,7,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1738792760,2
1,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,742648540,2
1,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1738807864,2
1,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2291213720,2
1,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2031251280,2
1,Time,9,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3127538,3
1,Memory,9,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1739187880,3
1,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,701781976,3
1,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1739202616,3
1,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2291608768,3
1,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2031646380,3
1,Time,11,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3058979,4
1,Memory,11,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1739582848,4
1,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,696269205,4
1,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1739597816,4
1,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2032041576,4
1,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2292004200,4
1,Time,13,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3073212,5
1,Memory,13,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1739978184,5
1,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1038312498,5
1,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1739992864,5
1,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2119091010,5
1,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2292399384,5
1,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,324964,1
1,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11246776,1
1,Time,2,StatisticBasedCase,Generation,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,281531203,1
1,Memory,2,StatisticBasedCase,Generation,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,22358928,1
1,Time,3,StatisticBasedCase,Initialization,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64117193,1
1,Memory,3,StatisticBasedCase,Initialization,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14520696,1
1,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,76152088,1
1,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,54677252,1
1,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,91895019,1
1,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,15908832,1
1,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,100420648,1
1,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,68208388,1
1,Time,5,StatisticBasedCase,Modification,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,159405,1
1,Memory,5,StatisticBasedCase,Modification,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,15909216,1
1,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,96001541,1
1,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,15921424,1
1,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,123284176,1
1,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,69597068,1
1,Time,7,StatisticBasedCase,Modification,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,178149,2
1,Memory,7,StatisticBasedCase,Modification,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,15921584,2
1,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,89357032,2
1,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,15929680,2
1,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,69609444,2
1,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,101821704,2
1,Time,9,StatisticBasedCase,Modification,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,193361,3
1,Memory,9,StatisticBasedCase,Modification,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,15929840,3
1,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,97102194,3
1,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,15938688,3
1,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,101830256,3
1,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,69617848,3
1,Time,11,StatisticBasedCase,Modification,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,173445,4
1,Memory,11,StatisticBasedCase,Modification,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,15938872,4
1,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,92035038,4
1,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,15951440,4
1,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,69626752,4
1,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,101839008,4
1,Time,13,StatisticBasedCase,Modification,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,120967,5
1,Memory,13,StatisticBasedCase,Modification,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,15950600,5
1,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,83513172,5
1,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,15959024,5
1,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,123325616,5
1,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,69638480,5
2,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,142958,1
2,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11315488,1
2,Time,2,StatisticBasedCase,Generation,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,247053092,1
2,Memory,2,StatisticBasedCase,Generation,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24381728,1
2,Time,3,StatisticBasedCase,Initialization,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,72300489,1
2,Memory,3,StatisticBasedCase,Initialization,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,22626496,1
2,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,54758280,1
2,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,76233136,1
2,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,92245043,1
2,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27323120,1
2,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,97789032,1
2,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,65576752,1
2,Time,5,StatisticBasedCase,Modification,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2336432,1
2,Memory,5,StatisticBasedCase,Modification,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27751504,1
2,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19989,1
2,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27752344,1
2,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,49227104,1
2,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,49227104,1
2,Time,7,StatisticBasedCase,Modification,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1505531,2
2,Memory,7,StatisticBasedCase,Modification,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27782920,2
2,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17966,2
2,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27783760,2
2,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,49258520,2
2,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,38521240,2
2,Time,9,StatisticBasedCase,Modification,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1248593,3
2,Memory,9,StatisticBasedCase,Modification,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27816696,3
2,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,41109,3
2,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27817536,3
2,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,49292296,3
2,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,38555016,3
2,Time,11,StatisticBasedCase,Modification,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2290892,4
2,Memory,11,StatisticBasedCase,Modification,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27857008,4
2,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24928,4
2,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27858072,4
2,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,49332632,4
2,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,49332632,4
2,Time,13,StatisticBasedCase,Modification,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3434865,5
2,Memory,13,StatisticBasedCase,Modification,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27905176,5
2,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,23844,5
2,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,27906216,5
2,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,49380776,5
2,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,38643496,5
1,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,416853,1
1,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11930776,1
1,Time,2,StatisticBasedCase,Generation,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,87133035491,1
1,Memory,2,StatisticBasedCase,Generation,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3332744136,1
1,Time,3,StatisticBasedCase,Initialization,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3837187406,1
1,Memory,3,StatisticBasedCase,Initialization,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,238896136,1
1,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1189220152,1
1,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,613849347,1
1,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1306178164,1
1,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,275674600,1
1,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,969387613,1
1,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1479353576,1
1,Time,5,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1059146,1
1,Memory,5,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,275672976,1
1,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1228312120,1
1,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,275681416,1
1,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1541057448,1
1,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1037625240,1
1,Time,7,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,435752,2
1,Memory,7,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,275681584,2
1,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1169437184,2
1,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,275688976,2
1,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1571654880,2
1,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1072165490,2
1,Time,9,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,368760,3
1,Memory,9,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,275689144,3
1,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1162212652,3
1,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,275696528,3
1,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1082092762,3
1,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1565927464,3
1,Time,11,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,430744,4
1,Memory,11,StatisticBasedCase,Modification,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,275696752,4
1,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1170841216,4
