CaseName,PhaseName,Tool,Scenario,MetricValue,MetricName,Sequence,Iteration,Size,RunIndex
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1445918888,PeakMemory,10,3,8,5
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,478775333,AverageMemory,10,3,8,5
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,111794,Time,11,4,8,5
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,13717648,Memory,11,4,8,5
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,7115603865,Time,12,4,8,5
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,14288144,Memory,12,4,8,5
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,469823923,AverageMemory,12,4,8,5
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1446561808,PeakMemory,12,4,8,5
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,106892,Time,13,5,8,5
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,14288256,Memory,13,5,8,5
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,7081126744,Time,14,5,8,5
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,14761848,Memory,14,5,8,5
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1446968504,PeakMemory,14,5,8,5
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,511586680,AverageMemory,14,5,8,5
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,398808,Time,1,1,32,1
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,9897152,Memory,1,1,32,1
StatisticBasedCase,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15001975392,Time,2,1,32,1
StatisticBasedCase,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,385886384,Memory,2,1,32,1
StatisticBasedCase,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2152161744,Time,3,1,32,1
StatisticBasedCase,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,204258800,Memory,3,1,32,1
StatisticBasedCase,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,865458896,PeakMemory,3,1,32,1
StatisticBasedCase,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,510190680,AverageMemory,3,1,32,1
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,649399541,Time,4,1,32,1
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,226487872,Memory,4,1,32,1
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,457667128,PeakMemory,4,1,32,1
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,362639216,AverageMemory,4,1,32,1
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,8373562,Time,5,1,32,1
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,227265256,Memory,5,1,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,83798,Time,6,1,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,227266136,Memory,6,1,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,290617952,AverageMemory,6,1,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,355042480,PeakMemory,6,1,32,1
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1363184,Time,7,2,32,1
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,227301232,Memory,7,2,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,16128,Time,8,2,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,227302912,Memory,8,2,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,258978120,AverageMemory,8,2,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,290653928,PeakMemory,8,2,32,1
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1204283,Time,9,3,32,1
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,227322584,Memory,9,3,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,17075,Time,10,3,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,227323464,Memory,10,3,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,290675280,PeakMemory,10,3,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,258999472,AverageMemory,10,3,32,1
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1297336,Time,11,4,32,1
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,227344832,Memory,11,4,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,21306,Time,12,4,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,227345736,Memory,12,4,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,290697552,PeakMemory,12,4,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,259021744,AverageMemory,12,4,32,1
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1229586,Time,13,5,32,1
StatisticBasedCase,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,227366976,Memory,13,5,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,20097,Time,14,5,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,227367856,Memory,14,5,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,290719672,PeakMemory,14,5,32,1
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,259043864,AverageMemory,14,5,32,1
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,370031,Time,1,1,1,3
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,9479336,Memory,1,1,1,3
StatisticBasedCase,Generation,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,48723086,Time,2,1,1,3
StatisticBasedCase,Generation,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,10645184,Memory,2,1,1,3
StatisticBasedCase,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,29224869,Time,3,1,1,3
StatisticBasedCase,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,10695592,Memory,3,1,1,3
StatisticBasedCase,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,74017200,PeakMemory,3,1,1,3
StatisticBasedCase,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,41804920,AverageMemory,3,1,1,3
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,18641129,Time,4,1,1,3
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,11221024,Memory,4,1,1,3
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32170896,AverageMemory,4,1,1,3
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32170896,PeakMemory,4,1,1,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,430698,Time,5,1,1,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,11228736,Memory,5,1,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,19159206,Time,6,1,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,11334872,Memory,6,1,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32704368,AverageMemory,6,1,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32704368,PeakMemory,6,1,1,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,376183,Time,7,2,1,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,11340928,Memory,7,2,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,18815121,Time,8,2,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,11434384,Memory,8,2,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32816560,PeakMemory,8,2,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32816560,AverageMemory,8,2,1,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,261385,Time,9,3,1,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,11439816,Memory,9,3,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,19970497,Time,10,3,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,11547600,Memory,10,3,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32915448,AverageMemory,10,3,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,32915448,PeakMemory,10,3,1,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,282584,Time,11,4,1,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,11552928,Memory,11,4,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,19225091,Time,12,4,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,11671376,Memory,12,4,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,54503440,PeakMemory,12,4,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,33028584,AverageMemory,12,4,1,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,364070,Time,13,5,1,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,11678776,Memory,13,5,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,18634134,Time,14,5,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,11775376,Memory,14,5,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,33154408,PeakMemory,14,5,1,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,33154408,AverageMemory,14,5,1,3
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,366036,Time,1,1,64,5
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,10232408,Memory,1,1,64,5
StatisticBasedCase,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,71127306043,Time,2,1,64,5
StatisticBasedCase,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1721411872,Memory,2,1,64,5
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1836950445,Time,3,1,64,5
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,203849360,Memory,3,1,64,5
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,651823760,PeakMemory,3,1,64,5
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,348603200,AverageMemory,3,1,64,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2445425200,Time,4,1,64,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,329844256,Memory,4,1,64,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1121385928,PeakMemory,4,1,64,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,683606651,AverageMemory,4,1,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,2466343,Time,5,1,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,329844880,Memory,5,1,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1212436035,Time,6,1,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,329842280,Memory,6,1,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,809784178,AverageMemory,6,1,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1125533144,PeakMemory,6,1,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,651799,Time,7,2,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,329842680,Memory,7,2,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1136705295,Time,8,2,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,329843840,Memory,8,2,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,835041858,AverageMemory,8,2,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1125530912,PeakMemory,8,2,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,547710,Time,9,3,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,329844144,Memory,9,3,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1089722052,Time,10,3,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,329858128,Memory,10,3,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,847673450,AverageMemory,10,3,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1125532648,PeakMemory,10,3,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,598684,Time,11,4,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,329858552,Memory,11,4,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1102581883,Time,12,4,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,329865408,Memory,12,4,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1125546848,PeakMemory,12,4,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,835057760,AverageMemory,12,4,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,305443,Time,13,5,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,329865832,Memory,13,5,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1083806950,Time,14,5,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,329881104,Memory,14,5,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,847695072,AverageMemory,14,5,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1125554256,PeakMemory,14,5,64,5
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,467816,Time,1,1,1,2
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,9564824,Memory,1,1,1,2
StatisticBasedCase,Generation,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,49621015,Time,2,1,1,2
StatisticBasedCase,Generation,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,10734008,Memory,2,1,1,2
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,46675676,Time,3,1,1,2
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,11298328,Memory,3,1,1,2
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,41889840,AverageMemory,3,1,1,2
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,52627264,PeakMemory,3,1,1,2
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,34815327,Time,4,1,1,2
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12182600,Memory,4,1,1,2
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,64986096,PeakMemory,4,1,1,2
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,48879952,AverageMemory,4,1,1,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,3021750,Time,5,1,1,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12232360,Memory,5,1,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,4088,Time,6,1,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12233232,Memory,6,1,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,33708040,PeakMemory,6,1,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,22970736,AverageMemory,6,1,1,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2454099,Time,7,2,1,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12260888,Memory,7,2,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,3806,Time,8,2,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12261760,Memory,8,2,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,33736568,PeakMemory,8,2,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,22999264,AverageMemory,8,2,1,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2317702,Time,9,3,1,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12287424,Memory,9,3,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,3174,Time,10,3,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12288296,Memory,10,3,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,33763104,PeakMemory,10,3,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,23025800,AverageMemory,10,3,1,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2305330,Time,11,4,1,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12311128,Memory,11,4,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,3759,Time,12,4,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12312024,Memory,12,4,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,23049528,AverageMemory,12,4,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,33786832,PeakMemory,12,4,1,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2398117,Time,13,5,1,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12339792,Memory,13,5,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,3836,Time,14,5,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,12340864,Memory,14,5,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,33815472,PeakMemory,14,5,1,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,23078168,AverageMemory,14,5,1,2
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,214306,Time,1,1,64,5
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,10191856,Memory,1,1,64,5
StatisticBasedCase,Generation,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,71492753314,Time,2,1,64,5
StatisticBasedCase,Generation,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1721354568,Memory,2,1,64,5
StatisticBasedCase,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,5009536614,Time,3,1,64,5
StatisticBasedCase,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,458310456,Memory,3,1,64,5
StatisticBasedCase,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1794703816,PeakMemory,3,1,64,5
StatisticBasedCase,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1034425373,AverageMemory,3,1,64,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,707433301,Time,4,1,64,5
