PhaseName,Sequence,Size,Scenario,RunIndex,CaseName,MetricValue,Iteration,Tool,MetricName
M2MTransformation2,14,4,BasicXform,2,StatisticBasedCase,28958784,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
EMFResourceInitialization,1,32,BasicXform,3,StatisticBasedCase,305664,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
EMFResourceInitialization,1,32,BasicXform,3,StatisticBasedCase,9804144,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
Generation,2,32,BasicXform,3,StatisticBasedCase,14585184463,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Generation,2,32,BasicXform,3,StatisticBasedCase,385814168,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
Initialization,3,32,BasicXform,3,StatisticBasedCase,697965414,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Initialization,3,32,BasicXform,3,StatisticBasedCase,42737192,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
Initialization,3,32,BasicXform,3,StatisticBasedCase,228415920,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
Initialization,3,32,BasicXform,3,StatisticBasedCase,154680280,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
M2MTransformation1,4,32,BasicXform,3,StatisticBasedCase,599350239,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation1,4,32,BasicXform,3,StatisticBasedCase,55142984,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation1,4,32,BasicXform,3,StatisticBasedCase,264171180,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
M2MTransformation1,4,32,BasicXform,3,StatisticBasedCase,454550128,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
Modification,5,32,BasicXform,3,StatisticBasedCase,529994,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,5,32,BasicXform,3,StatisticBasedCase,55143000,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,6,32,BasicXform,3,StatisticBasedCase,567883321,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,6,32,BasicXform,3,StatisticBasedCase,55149608,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,6,32,BasicXform,3,StatisticBasedCase,434744192,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation2,6,32,BasicXform,3,StatisticBasedCase,276577340,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
Modification,7,32,BasicXform,3,StatisticBasedCase,369601,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,7,32,BasicXform,3,StatisticBasedCase,55149584,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,8,32,BasicXform,3,StatisticBasedCase,547568774,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,8,32,BasicXform,3,StatisticBasedCase,55155592,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,8,32,BasicXform,3,StatisticBasedCase,276583752,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
M2MTransformation2,8,32,BasicXform,3,StatisticBasedCase,434750432,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
Modification,9,32,BasicXform,3,StatisticBasedCase,358326,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,9,32,BasicXform,3,StatisticBasedCase,55155568,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,10,32,BasicXform,3,StatisticBasedCase,530088241,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,10,32,BasicXform,3,StatisticBasedCase,55160624,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,10,32,BasicXform,3,StatisticBasedCase,434756744,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation2,10,32,BasicXform,3,StatisticBasedCase,276589900,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
Modification,11,32,BasicXform,3,StatisticBasedCase,324470,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,11,32,BasicXform,3,StatisticBasedCase,55160880,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,12,32,BasicXform,3,StatisticBasedCase,525779538,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,12,32,BasicXform,3,StatisticBasedCase,55167736,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,12,32,BasicXform,3,StatisticBasedCase,499186432,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation2,12,32,BasicXform,3,StatisticBasedCase,276595148,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
Modification,13,32,BasicXform,3,StatisticBasedCase,327301,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
Modification,13,32,BasicXform,3,StatisticBasedCase,55167712,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,14,32,BasicXform,3,StatisticBasedCase,517100533,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time
M2MTransformation2,14,32,BasicXform,3,StatisticBasedCase,55173272,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory
M2MTransformation2,14,32,BasicXform,3,StatisticBasedCase,434768680,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory
M2MTransformation2,14,32,BasicXform,3,StatisticBasedCase,276601940,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory
EMFResourceInitialization,1,2,BasicXform,2,StatisticBasedCase,404749,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
EMFResourceInitialization,1,2,BasicXform,2,StatisticBasedCase,9379320,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Generation,2,2,BasicXform,2,StatisticBasedCase,103177401,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Generation,2,2,BasicXform,2,StatisticBasedCase,11825032,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Initialization,3,2,BasicXform,2,StatisticBasedCase,39990396,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Initialization,3,2,BasicXform,2,StatisticBasedCase,11428344,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Initialization,3,2,BasicXform,2,StatisticBasedCase,63307848,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
Initialization,3,2,BasicXform,2,StatisticBasedCase,41832984,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
M2MTransformation1,4,2,BasicXform,2,StatisticBasedCase,24957670,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation1,4,2,BasicXform,2,StatisticBasedCase,12184192,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation1,4,2,BasicXform,2,StatisticBasedCase,32903776,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation1,4,2,BasicXform,2,StatisticBasedCase,32903776,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,5,2,BasicXform,2,StatisticBasedCase,383653,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,5,2,BasicXform,2,StatisticBasedCase,12187648,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,6,2,BasicXform,2,StatisticBasedCase,27320852,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,6,2,BasicXform,2,StatisticBasedCase,12221288,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,6,2,BasicXform,2,StatisticBasedCase,33663280,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,6,2,BasicXform,2,StatisticBasedCase,33663280,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,7,2,BasicXform,2,StatisticBasedCase,286145,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,7,2,BasicXform,2,StatisticBasedCase,12223752,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,8,2,BasicXform,2,StatisticBasedCase,24198075,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,8,2,BasicXform,2,StatisticBasedCase,12231872,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,8,2,BasicXform,2,StatisticBasedCase,33699384,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
M2MTransformation2,8,2,BasicXform,2,StatisticBasedCase,55174240,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
Modification,9,2,BasicXform,2,StatisticBasedCase,284724,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,9,2,BasicXform,2,StatisticBasedCase,12236464,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,10,2,BasicXform,2,StatisticBasedCase,22757810,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,10,2,BasicXform,2,StatisticBasedCase,12256720,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,10,2,BasicXform,2,StatisticBasedCase,33712096,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
M2MTransformation2,10,2,BasicXform,2,StatisticBasedCase,33712096,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
Modification,11,2,BasicXform,2,StatisticBasedCase,248397,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,11,2,BasicXform,2,StatisticBasedCase,12261128,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,12,2,BasicXform,2,StatisticBasedCase,22635128,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,12,2,BasicXform,2,StatisticBasedCase,12316432,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,12,2,BasicXform,2,StatisticBasedCase,33736784,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,12,2,BasicXform,2,StatisticBasedCase,33736784,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,13,2,BasicXform,2,StatisticBasedCase,247109,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,13,2,BasicXform,2,StatisticBasedCase,12321032,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,14,2,BasicXform,2,StatisticBasedCase,24213400,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,14,2,BasicXform,2,StatisticBasedCase,12327856,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,14,2,BasicXform,2,StatisticBasedCase,33796664,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,14,2,BasicXform,2,StatisticBasedCase,33796664,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
EMFResourceInitialization,1,4,BasicXform,2,StatisticBasedCase,342192,1,BATCH_OPTIMIZED-TEMPLATE,Time
EMFResourceInitialization,1,4,BasicXform,2,StatisticBasedCase,9254976,1,BATCH_OPTIMIZED-TEMPLATE,Memory
Generation,2,4,BasicXform,2,StatisticBasedCase,193423069,1,BATCH_OPTIMIZED-TEMPLATE,Time
Generation,2,4,BasicXform,2,StatisticBasedCase,12838872,1,BATCH_OPTIMIZED-TEMPLATE,Memory
Initialization,3,4,BasicXform,2,StatisticBasedCase,17281,1,BATCH_OPTIMIZED-TEMPLATE,Time
Initialization,3,4,BasicXform,2,StatisticBasedCase,9745832,1,BATCH_OPTIMIZED-TEMPLATE,Memory
Initialization,3,4,BasicXform,2,StatisticBasedCase,20483152,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Initialization,3,4,BasicXform,2,StatisticBasedCase,31220272,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation1,4,4,BasicXform,2,StatisticBasedCase,1782544582,1,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation1,4,4,BasicXform,2,StatisticBasedCase,10553376,1,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation1,4,4,BasicXform,2,StatisticBasedCase,1084372440,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation1,4,4,BasicXform,2,StatisticBasedCase,518577634,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,5,4,BasicXform,2,StatisticBasedCase,152672,1,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,5,4,BasicXform,2,StatisticBasedCase,10553504,1,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,6,4,BasicXform,2,StatisticBasedCase,1579000251,1,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,6,4,BasicXform,2,StatisticBasedCase,10788320,1,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,6,4,BasicXform,2,StatisticBasedCase,1085180440,1,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,6,4,BasicXform,2,StatisticBasedCase,356619413,1,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,7,4,BasicXform,2,StatisticBasedCase,111553,2,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,7,4,BasicXform,2,StatisticBasedCase,10788416,2,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,8,4,BasicXform,2,StatisticBasedCase,1669631296,2,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,8,4,BasicXform,2,StatisticBasedCase,11037008,2,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,8,4,BasicXform,2,StatisticBasedCase,1441216472,2,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,8,4,BasicXform,2,StatisticBasedCase,648874205,2,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,9,4,BasicXform,2,StatisticBasedCase,93517,3,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,9,4,BasicXform,2,StatisticBasedCase,11037104,3,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,10,4,BasicXform,2,StatisticBasedCase,1593660212,3,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,10,4,BasicXform,2,StatisticBasedCase,11263360,3,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,10,4,BasicXform,2,StatisticBasedCase,1441882888,3,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,10,4,BasicXform,2,StatisticBasedCase,725964245,3,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,11,4,BasicXform,2,StatisticBasedCase,68476,4,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,11,4,BasicXform,2,StatisticBasedCase,11263480,4,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,12,4,BasicXform,2,StatisticBasedCase,1592848674,4,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,12,4,BasicXform,2,StatisticBasedCase,11540288,4,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,12,4,BasicXform,2,StatisticBasedCase,1442928552,4,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
M2MTransformation2,12,4,BasicXform,2,StatisticBasedCase,726718373,4,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
Modification,13,4,BasicXform,2,StatisticBasedCase,96348,5,BATCH_OPTIMIZED-TEMPLATE,Time
Modification,13,4,BasicXform,2,StatisticBasedCase,11540880,5,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,14,4,BasicXform,2,StatisticBasedCase,1599436108,5,BATCH_OPTIMIZED-TEMPLATE,Time
M2MTransformation2,14,4,BasicXform,2,StatisticBasedCase,11769912,5,BATCH_OPTIMIZED-TEMPLATE,Memory
M2MTransformation2,14,4,BasicXform,2,StatisticBasedCase,736731421,5,BATCH_OPTIMIZED-TEMPLATE,AverageMemory
M2MTransformation2,14,4,BasicXform,2,StatisticBasedCase,1443140328,5,BATCH_OPTIMIZED-TEMPLATE,PeakMemory
EMFResourceInitialization,1,4,BasicXform,3,StatisticBasedCase,315492,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
EMFResourceInitialization,1,4,BasicXform,3,StatisticBasedCase,9541184,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
Generation,2,4,BasicXform,3,StatisticBasedCase,251818315,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Generation,2,4,BasicXform,3,StatisticBasedCase,16410648,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
Initialization,3,4,BasicXform,3,StatisticBasedCase,82969391,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Initialization,3,4,BasicXform,3,StatisticBasedCase,15871080,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
Initialization,3,4,BasicXform,3,StatisticBasedCase,74458488,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
Initialization,3,4,BasicXform,3,StatisticBasedCase,52983636,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
M2MTransformation1,4,4,BasicXform,3,StatisticBasedCase,92680511,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation1,4,4,BasicXform,3,StatisticBasedCase,18018256,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation1,4,4,BasicXform,3,StatisticBasedCase,58821420,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
M2MTransformation1,4,4,BasicXform,3,StatisticBasedCase,91033736,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
Modification,5,4,BasicXform,3,StatisticBasedCase,2585527,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,5,4,BasicXform,3,StatisticBasedCase,18112280,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,6,4,BasicXform,3,StatisticBasedCase,17261,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,6,4,BasicXform,3,StatisticBasedCase,18113152,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,6,4,BasicXform,3,StatisticBasedCase,28850656,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
M2MTransformation2,6,4,BasicXform,3,StatisticBasedCase,39587960,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
Modification,7,4,BasicXform,3,StatisticBasedCase,1529007,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,7,4,BasicXform,3,StatisticBasedCase,18132560,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,8,4,BasicXform,3,StatisticBasedCase,17959,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,8,4,BasicXform,3,StatisticBasedCase,18133432,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,8,4,BasicXform,3,StatisticBasedCase,39608240,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
M2MTransformation2,8,4,BasicXform,3,StatisticBasedCase,28870936,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
Modification,9,4,BasicXform,3,StatisticBasedCase,1613163,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,9,4,BasicXform,3,StatisticBasedCase,18154008,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,10,4,BasicXform,3,StatisticBasedCase,17396,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,10,4,BasicXform,3,StatisticBasedCase,18154880,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,10,4,BasicXform,3,StatisticBasedCase,28892384,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
M2MTransformation2,10,4,BasicXform,3,StatisticBasedCase,39629688,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
Modification,11,4,BasicXform,3,StatisticBasedCase,1851677,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,11,4,BasicXform,3,StatisticBasedCase,18187896,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,12,4,BasicXform,3,StatisticBasedCase,17294,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,12,4,BasicXform,3,StatisticBasedCase,18188792,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,12,4,BasicXform,3,StatisticBasedCase,39663600,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
M2MTransformation2,12,4,BasicXform,3,StatisticBasedCase,28926296,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
Modification,13,4,BasicXform,3,StatisticBasedCase,1604182,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
Modification,13,4,BasicXform,3,StatisticBasedCase,18219800,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,14,4,BasicXform,3,StatisticBasedCase,20184,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time
M2MTransformation2,14,4,BasicXform,3,StatisticBasedCase,18220672,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory
M2MTransformation2,14,4,BasicXform,3,StatisticBasedCase,39695480,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory
M2MTransformation2,14,4,BasicXform,3,StatisticBasedCase,39695480,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory
EMFResourceInitialization,1,32,BasicXform,3,StatisticBasedCase,263993,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
EMFResourceInitialization,1,32,BasicXform,3,StatisticBasedCase,9717192,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Generation,2,32,BasicXform,3,StatisticBasedCase,14704693143,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Generation,2,32,BasicXform,3,StatisticBasedCase,385528816,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Initialization,3,32,BasicXform,3,StatisticBasedCase,1864498411,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Initialization,3,32,BasicXform,3,StatisticBasedCase,187496368,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
Initialization,3,32,BasicXform,3,StatisticBasedCase,771340120,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
Initialization,3,32,BasicXform,3,StatisticBasedCase,429864269,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
M2MTransformation1,4,32,BasicXform,3,StatisticBasedCase,296678872,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation1,4,32,BasicXform,3,StatisticBasedCase,203200320,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation1,4,32,BasicXform,3,StatisticBasedCase,442342712,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation1,4,32,BasicXform,3,StatisticBasedCase,314444416,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,5,32,BasicXform,3,StatisticBasedCase,824814,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,5,32,BasicXform,3,StatisticBasedCase,203207760,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,6,32,BasicXform,3,StatisticBasedCase,320690637,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,6,32,BasicXform,3,StatisticBasedCase,203611392,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,6,32,BasicXform,3,StatisticBasedCase,393629760,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,6,32,BasicXform,3,StatisticBasedCase,330155992,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,7,32,BasicXform,3,StatisticBasedCase,542399,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,7,32,BasicXform,3,StatisticBasedCase,203630816,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,8,32,BasicXform,3,StatisticBasedCase,308394914,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,8,32,BasicXform,3,StatisticBasedCase,203639504,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,8,32,BasicXform,3,StatisticBasedCase,330579064,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
M2MTransformation2,8,32,BasicXform,3,StatisticBasedCase,394052848,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
Modification,9,32,BasicXform,3,StatisticBasedCase,535957,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,9,32,BasicXform,3,StatisticBasedCase,203644880,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,10,32,BasicXform,3,StatisticBasedCase,295355023,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,10,32,BasicXform,3,StatisticBasedCase,204176344,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,10,32,BasicXform,3,StatisticBasedCase,394066672,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory
M2MTransformation2,10,32,BasicXform,3,StatisticBasedCase,330593008,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
Modification,11,32,BasicXform,3,StatisticBasedCase,485350,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
Modification,11,32,BasicXform,3,StatisticBasedCase,204181936,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,12,32,BasicXform,3,StatisticBasedCase,284787073,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time
M2MTransformation2,12,32,BasicXform,3,StatisticBasedCase,204454792,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory
M2MTransformation2,12,32,BasicXform,3,StatisticBasedCase,331130112,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory
