Tool,Size,PhaseName,Scenario,RunIndex,CaseName,MetricName,MetricValue,Sequence,Iteration
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,294678680,8,2
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,1213122,9,3
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,230454344,9,3
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,3562,10,3
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,230455224,10,3
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,294699864,10,3
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,262577644,10,3
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,987098,11,4
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,230475896,11,4
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,3335,12,4
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,230477000,12,4
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,294721440,12,4
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,262599220,12,4
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,1009557,13,5
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,230497728,13,5
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,3404,14,5
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,230498608,14,5
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,294743248,14,5
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,262621028,14,5
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,EMFResourceInitialization,BasicXform,5,StatisticBasedCase,Time,349767,1,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,EMFResourceInitialization,BasicXform,5,StatisticBasedCase,Memory,9760008,1,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Generation,BasicXform,5,StatisticBasedCase,Time,3132067443,2,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Generation,BasicXform,5,StatisticBasedCase,Memory,100296664,2,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Initialization,BasicXform,5,StatisticBasedCase,Time,482509727,3,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Initialization,BasicXform,5,StatisticBasedCase,Memory,53316840,3,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Initialization,BasicXform,5,StatisticBasedCase,AverageMemory,129514524,3,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Initialization,BasicXform,5,StatisticBasedCase,PeakMemory,225507048,3,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation1,BasicXform,5,StatisticBasedCase,Time,331798731,4,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation1,BasicXform,5,StatisticBasedCase,Memory,69940240,4,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation1,BasicXform,5,StatisticBasedCase,PeakMemory,223868592,4,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation1,BasicXform,5,StatisticBasedCase,AverageMemory,149115688,4,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Time,4172497,5,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Memory,70308664,5,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Time,3799,6,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Memory,70309536,6,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,AverageMemory,91569692,6,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,PeakMemory,112829648,6,1
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Time,1053170,7,2
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Memory,70336208,7,2
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Time,3341,8,2
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Memory,70337080,8,2
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,AverageMemory,112857192,8,2
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,PeakMemory,112857192,8,2
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Time,1160649,9,3
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Memory,70356368,9,3
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Time,3630,10,3
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Memory,70357240,10,3
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,PeakMemory,112877352,10,3
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,AverageMemory,91617396,10,3
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Time,1208118,11,4
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Memory,70376880,11,4
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Time,4524,12,4
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Memory,70377776,12,4
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,PeakMemory,112897888,12,4
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,AverageMemory,91637932,12,4
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Time,1166351,13,5
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Memory,70397488,13,5
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Time,4305,14,5
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Memory,70398360,14,5
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,AverageMemory,91658516,14,5
INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,PeakMemory,112918472,14,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,EMFResourceInitialization,BasicXform,5,StatisticBasedCase,Time,166032,1,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,EMFResourceInitialization,BasicXform,5,StatisticBasedCase,Memory,9762248,1,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Generation,BasicXform,5,StatisticBasedCase,Time,3401750572,2,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Generation,BasicXform,5,StatisticBasedCase,Memory,100303888,2,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Initialization,BasicXform,5,StatisticBasedCase,Time,565811572,3,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Initialization,BasicXform,5,StatisticBasedCase,Memory,59292304,3,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Initialization,BasicXform,5,StatisticBasedCase,AverageMemory,156324952,3,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Initialization,BasicXform,5,StatisticBasedCase,PeakMemory,257221392,3,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation1,BasicXform,5,StatisticBasedCase,Time,297777493,4,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation1,BasicXform,5,StatisticBasedCase,Memory,70145032,4,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation1,BasicXform,5,StatisticBasedCase,PeakMemory,209616496,4,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation1,BasicXform,5,StatisticBasedCase,AverageMemory,155929484,4,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Time,4729151,5,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Memory,70516080,5,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Time,36320,6,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Memory,70516952,6,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,AverageMemory,113466440,6,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,PeakMemory,134941296,6,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Time,1350944,7,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Memory,70544128,7,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Time,16712,8,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Memory,70545000,8,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,AverageMemory,113494488,8,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,PeakMemory,113494488,8,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Time,1280538,9,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Memory,70565344,9,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Time,20578,10,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Memory,70566216,10,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,PeakMemory,113515704,10,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,AverageMemory,113515704,10,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Time,1115274,11,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Memory,70586552,11,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Time,23895,12,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Memory,70587448,12,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,AverageMemory,92062292,12,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,PeakMemory,113536936,12,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Time,1147456,13,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,Modification,BasicXform,5,StatisticBasedCase,Memory,70607720,13,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Time,15993,14,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,Memory,70608592,14,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,AverageMemory,113558080,14,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,M2MTransformation2,BasicXform,5,StatisticBasedCase,PeakMemory,113558080,14,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,EMFResourceInitialization,BasicXform,2,StatisticBasedCase,Time,345155,1,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,EMFResourceInitialization,BasicXform,2,StatisticBasedCase,Memory,10232064,1,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Generation,BasicXform,2,StatisticBasedCase,Time,69575194741,2,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Generation,BasicXform,2,StatisticBasedCase,Memory,1816036640,2,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Initialization,BasicXform,2,StatisticBasedCase,Time,5240048770,3,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Initialization,BasicXform,2,StatisticBasedCase,Memory,461411768,3,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Initialization,BasicXform,2,StatisticBasedCase,AverageMemory,668600055,3,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Initialization,BasicXform,2,StatisticBasedCase,PeakMemory,2054556680,3,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation1,BasicXform,2,StatisticBasedCase,Time,676881268,4,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation1,BasicXform,2,StatisticBasedCase,Memory,513916856,4,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation1,BasicXform,2,StatisticBasedCase,AverageMemory,652380704,4,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation1,BasicXform,2,StatisticBasedCase,PeakMemory,819881560,4,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Modification,BasicXform,2,StatisticBasedCase,Time,1260146,5,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Modification,BasicXform,2,StatisticBasedCase,Memory,513923944,5,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,785662342,6,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,515002168,6,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,723866456,6,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,934695296,6,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Modification,BasicXform,2,StatisticBasedCase,Time,877682,7,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Modification,BasicXform,2,StatisticBasedCase,Memory,515008080,7,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,729169236,8,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,515040200,8,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,724950472,8,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,882406656,8,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Modification,BasicXform,2,StatisticBasedCase,Time,669509,9,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Modification,BasicXform,2,StatisticBasedCase,Memory,515044936,9,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,717178396,10,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,515052952,10,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,882443608,10,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,724987392,10,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Modification,BasicXform,2,StatisticBasedCase,Time,636212,11,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Modification,BasicXform,2,StatisticBasedCase,Memory,515058160,11,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,722098478,12,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,515083648,12,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,935829208,12,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,725000532,12,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Modification,BasicXform,2,StatisticBasedCase,Time,394820,13,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,Modification,BasicXform,2,StatisticBasedCase,Memory,515088688,13,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,710307871,14,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,517198352,14,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,725031020,14,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,64,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,882487144,14,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,EMFResourceInitialization,BasicXform,2,StatisticBasedCase,Time,371966,1,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,EMFResourceInitialization,BasicXform,2,StatisticBasedCase,Memory,9862520,1,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Generation,BasicXform,2,StatisticBasedCase,Time,12957613732,2,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Generation,BasicXform,2,StatisticBasedCase,Memory,386562576,2,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Initialization,BasicXform,2,StatisticBasedCase,Time,330188898,3,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Initialization,BasicXform,2,StatisticBasedCase,Memory,46927688,3,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Initialization,BasicXform,2,StatisticBasedCase,AverageMemory,178439508,3,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Initialization,BasicXform,2,StatisticBasedCase,PeakMemory,274896456,3,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation1,BasicXform,2,StatisticBasedCase,Time,562855901,4,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation1,BasicXform,2,StatisticBasedCase,Memory,69491136,4,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation1,BasicXform,2,StatisticBasedCase,PeakMemory,432573136,4,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation1,BasicXform,2,StatisticBasedCase,AverageMemory,271872336,4,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,590816,5,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,69491776,5,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,480374145,6,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,69499592,6,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,262225204,6,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,390713616,6,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,412570,7,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,69499952,7,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,440848441,8,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,69510256,8,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,455146256,8,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,262233348,8,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,340185,9,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,69510624,9,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,418695393,10,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,69509464,10,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,390732472,10,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,262244056,10,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,309479,11,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,69509856,11,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,398198182,12,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,69521120,12,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,262243296,12,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,390731696,12,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,313508,13,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,69521608,13,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,391375402,14,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,69525688,14,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,262255136,14,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,390743648,14,5
