PhaseName,RunIndex,Size,MetricName,Sequence,Tool,Iteration,CaseName,Scenario,MetricValue
Modification,2,8,Time,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,2349049
Modification,2,8,Memory,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,45658072
M2MTransformation2,2,8,Time,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,16565
M2MTransformation2,2,8,Memory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,45658632
M2MTransformation2,2,8,AverageMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,56401392
M2MTransformation2,2,8,PeakMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,67143952
Modification,2,8,Time,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,2658034
Modification,2,8,Memory,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,45718144
M2MTransformation2,2,8,Time,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,18255
M2MTransformation2,2,8,Memory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,45718904
M2MTransformation2,2,8,AverageMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,56461464
M2MTransformation2,2,8,PeakMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,67204024
Modification,2,8,Time,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,2637587
Modification,2,8,Memory,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,45778656
M2MTransformation2,2,8,Time,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,17225
M2MTransformation2,2,8,Memory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,45779240
M2MTransformation2,2,8,AverageMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,67264560
M2MTransformation2,2,8,PeakMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,67264560
Modification,2,8,Time,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,3264409
Modification,2,8,Memory,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,45842704
M2MTransformation2,2,8,Time,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,22551
M2MTransformation2,2,8,Memory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,45843264
M2MTransformation2,2,8,AverageMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,67328584
M2MTransformation2,2,8,PeakMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,88813928
EMFResourceInitialization,2,2,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,392890
EMFResourceInitialization,2,2,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,11148424
Generation,2,2,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,186083130
Generation,2,2,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,16104376
Initialization,2,2,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,98260488
Initialization,2,2,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,16348256
Initialization,2,2,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,32872400
Initialization,2,2,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,32872400
M2MTransformation1,2,2,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,181164001
M2MTransformation1,2,2,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,18690968
M2MTransformation1,2,2,AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,37834112
M2MTransformation1,2,2,PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,37834112
Modification,2,2,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,5333203
Modification,2,2,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,18935240
M2MTransformation2,2,2,Time,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,21077
M2MTransformation2,2,2,Memory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,18935800
M2MTransformation2,2,2,AverageMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,29678560
M2MTransformation2,2,2,PeakMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,BasicXform,40421120
Modification,2,2,Time,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,4867916
Modification,2,2,Memory,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,19017976
M2MTransformation2,2,2,Time,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,21293
M2MTransformation2,2,2,Memory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,19018536
M2MTransformation2,2,2,AverageMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,40503856
M2MTransformation2,2,2,PeakMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,40503856
Modification,2,2,Time,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,5323487
Modification,2,2,Memory,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,19068600
M2MTransformation2,2,2,Time,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,27030
M2MTransformation2,2,2,Memory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,19069160
M2MTransformation2,2,2,PeakMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,62039824
M2MTransformation2,2,2,AverageMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,40554480
Modification,2,2,Time,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,5488894
Modification,2,2,Memory,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,19113536
M2MTransformation2,2,2,Time,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,21003
M2MTransformation2,2,2,Memory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,19114120
M2MTransformation2,2,2,PeakMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,62084784
M2MTransformation2,2,2,AverageMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,40599440
Modification,2,2,Time,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,5649480
Modification,2,2,Memory,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,19157736
M2MTransformation2,2,2,Time,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,21359
M2MTransformation2,2,2,Memory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,19158296
M2MTransformation2,2,2,PeakMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,40643616
M2MTransformation2,2,2,AverageMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,40643616
EMFResourceInitialization,1,16,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,540377
EMFResourceInitialization,1,16,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,11218864
Generation,1,16,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,3028812633
Generation,1,16,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,202347128
Initialization,1,16,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,302414380
Initialization,1,16,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,86934288
Initialization,1,16,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,228768640
Initialization,1,16,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,142827428
M2MTransformation1,1,16,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,238904921
M2MTransformation1,1,16,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,103713120
M2MTransformation1,1,16,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,172875052
M2MTransformation1,1,16,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,215845680
Modification,1,16,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,386874
Modification,1,16,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,103735872
M2MTransformation2,1,16,Time,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,213332060
M2MTransformation2,1,16,Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,103757400
M2MTransformation2,1,16,AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,189677636
M2MTransformation2,1,16,PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,232648248
Modification,1,16,Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,362059
Modification,1,16,Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,103766440
M2MTransformation2,1,16,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,192947278
M2MTransformation2,1,16,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,103780944
M2MTransformation2,1,16,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,189708232
M2MTransformation2,1,16,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,232678872
Modification,1,16,Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,381494
Modification,1,16,Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,103790128
M2MTransformation2,1,16,Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,160860486
M2MTransformation2,1,16,Memory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,103804224
M2MTransformation2,1,16,PeakMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,232702544
M2MTransformation2,1,16,AverageMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,189731912
Modification,1,16,Time,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,418210
Modification,1,16,Memory,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,103813592
M2MTransformation2,1,16,Time,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,156556161
M2MTransformation2,1,16,Memory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,103827952
M2MTransformation2,1,16,PeakMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,232726024
M2MTransformation2,1,16,AverageMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,189755396
Modification,1,16,Time,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,407529
Modification,1,16,Memory,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,103837480
M2MTransformation2,1,16,Time,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,186391459
M2MTransformation2,1,16,Memory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,103851552
M2MTransformation2,1,16,AverageMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,189779340
M2MTransformation2,1,16,PeakMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,275720712
EMFResourceInitialization,2,1,Time,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,368191
EMFResourceInitialization,2,1,Memory,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,10938256
Generation,2,1,Time,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,120446615
Generation,2,1,Memory,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,13059024
Initialization,2,1,Time,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,19235
Initialization,2,1,Memory,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,11051416
Initialization,2,1,PeakMemory,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,32536368
Initialization,2,1,AverageMemory,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,21793992
M2MTransformation1,2,1,Time,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,183615321
M2MTransformation1,2,1,Memory,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,11245288
M2MTransformation1,2,1,PeakMemory,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,333333816
M2MTransformation1,2,1,AverageMemory,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,182935544
Modification,2,1,Time,5,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,200974
Modification,2,1,Memory,5,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,11245672
M2MTransformation2,2,1,Time,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,129657944
M2MTransformation2,2,1,Memory,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,11306360
M2MTransformation2,2,1,PeakMemory,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,333530152
M2MTransformation2,2,1,AverageMemory,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,183130852
Modification,2,1,Time,7,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,113005
Modification,2,1,Memory,7,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,11306744
M2MTransformation2,2,1,Time,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,123031717
M2MTransformation2,2,1,Memory,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,11371872
M2MTransformation2,2,1,AverageMemory,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,193934252
M2MTransformation2,2,1,PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,355075880
Modification,2,1,Time,9,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,57947
Modification,2,1,Memory,9,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,11372256
M2MTransformation2,2,1,Time,10,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,124323346
M2MTransformation2,2,1,Memory,10,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,11435288
M2MTransformation2,2,1,AverageMemory,10,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,193999328
M2MTransformation2,2,1,PeakMemory,10,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,355140520
Modification,2,1,Time,11,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,72045
Modification,2,1,Memory,11,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,11435696
M2MTransformation2,2,1,Time,12,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,124246652
M2MTransformation2,2,1,Memory,12,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,11511872
M2MTransformation2,2,1,PeakMemory,12,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,355204512
M2MTransformation2,2,1,AverageMemory,12,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,194063056
Modification,2,1,Time,13,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,75718
Modification,2,1,Memory,13,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,11512256
M2MTransformation2,2,1,Time,14,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,126077577
M2MTransformation2,2,1,Memory,14,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,11576944
M2MTransformation2,2,1,AverageMemory,14,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,194140244
M2MTransformation2,2,1,PeakMemory,14,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,355282352
EMFResourceInitialization,2,2,Time,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,291516
EMFResourceInitialization,2,2,Memory,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,10947296
Generation,2,2,Time,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,357453533
Generation,2,2,Memory,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,15891424
Initialization,2,2,Time,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,20314
Initialization,2,2,Memory,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,11186856
Initialization,2,2,PeakMemory,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,32671808
Initialization,2,2,AverageMemory,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,32671808
M2MTransformation1,2,2,Time,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,657046525
M2MTransformation1,2,2,Memory,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,11596584
M2MTransformation1,2,2,AverageMemory,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,161814940
M2MTransformation1,2,2,PeakMemory,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,1085912056
Modification,2,2,Time,5,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,97815
Modification,2,2,Memory,5,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,11596968
M2MTransformation2,2,2,Time,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,498445196
M2MTransformation2,2,2,Memory,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,11718944
M2MTransformation2,2,2,AverageMemory,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,162225352
M2MTransformation2,2,2,PeakMemory,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,1086322192
Modification,2,2,Time,7,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,92291
Modification,2,2,Memory,7,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,11719328
M2MTransformation2,2,2,Time,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,500292086
M2MTransformation2,2,2,Memory,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,11849968
M2MTransformation2,2,2,AverageMemory,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,162380344
M2MTransformation2,2,2,PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,1086510088
Modification,2,2,Time,9,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,62990
Modification,2,2,Memory,9,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,11850392
M2MTransformation2,2,2,Time,10,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,499495791
M2MTransformation2,2,2,Memory,10,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,11974072
M2MTransformation2,2,2,AverageMemory,10,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,173221696
M2MTransformation2,2,2,PeakMemory,10,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase,BasicXform,1086575616
Modification,2,2,Time,11,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,88929
Modification,2,2,Memory,11,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,11974480
M2MTransformation2,2,2,Time,12,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,504529989
M2MTransformation2,2,2,Memory,12,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,12120696
M2MTransformation2,2,2,PeakMemory,12,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,1086748896
M2MTransformation2,2,2,AverageMemory,12,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase,BasicXform,173275892
Modification,2,2,Time,13,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,75675
Modification,2,2,Memory,13,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,12121080
M2MTransformation2,2,2,Time,14,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,521179025
M2MTransformation2,2,2,Memory,14,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,12244208
M2MTransformation2,2,2,AverageMemory,14,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,713209852
M2MTransformation2,2,2,PeakMemory,14,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase,BasicXform,1385682432
EMFResourceInitialization,2,32,Time,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,387743
EMFResourceInitialization,2,32,Memory,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,11285632
Generation,2,32,Time,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,13467387987
Generation,2,32,Memory,2,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,790771472
Initialization,2,32,Time,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,11074
Initialization,2,32,Memory,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,19124712
Initialization,2,32,PeakMemory,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,76230784
Initialization,2,32,AverageMemory,3,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,58950040
M2MTransformation1,2,32,Time,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,146214345497
M2MTransformation1,2,32,Memory,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,27868336
M2MTransformation1,2,32,PeakMemory,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,3247621424
M2MTransformation1,2,32,AverageMemory,4,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,977957434
Modification,2,32,Time,5,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,855030
Modification,2,32,Memory,5,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,27868752
M2MTransformation2,2,32,Time,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,149749134758
M2MTransformation2,2,32,Memory,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,29956304
M2MTransformation2,2,32,AverageMemory,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,995735439
M2MTransformation2,2,32,PeakMemory,6,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase,BasicXform,2413510888
Modification,2,32,Time,7,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,682107
Modification,2,32,Memory,7,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,29956688
M2MTransformation2,2,32,Time,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,148411915277
M2MTransformation2,2,32,Memory,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,31849160
M2MTransformation2,2,32,PeakMemory,8,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase,BasicXform,2389163192
