MetricName,PhaseName,Scenario,Tool,Size,RunIndex,Sequence,Iteration,MetricValue,CaseName
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,10,3,69315336,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,10,3,101527584,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,11,4,182225,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,11,4,15635168,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,12,4,89840429,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,12,4,15652928,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,12,4,69323092,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,12,4,101535360,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,13,5,160005,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,13,5,15653424,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,14,5,90388392,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,14,5,15663632,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,14,5,101553544,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,3,14,5,69341300,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,1,1,170059,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,1,1,9761000,StatisticBasedCase
Time,Generation,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,2,1,3223554902,StatisticBasedCase
Memory,Generation,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,2,1,104431496,StatisticBasedCase
Time,Initialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,3,1,690383787,StatisticBasedCase
Memory,Initialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,3,1,64273312,StatisticBasedCase
AverageMemory,Initialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,3,1,154943608,StatisticBasedCase
PeakMemory,Initialization,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,3,1,254899840,StatisticBasedCase
Time,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,4,1,300062543,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,4,1,79034728,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,4,1,192248132,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,4,1,277710104,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,5,1,4366796,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,5,1,80188856,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,6,1,37178,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,6,1,80189728,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,6,1,122701896,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,6,1,165651592,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,7,2,1303285,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,7,2,80210232,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,8,2,18069,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,8,2,80211104,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,8,2,122723272,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,8,2,122723272,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,9,3,1108804,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,9,3,80232104,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,10,3,16093,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,10,3,80232976,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,10,3,122745144,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,10,3,122745144,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,11,4,1167087,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,11,4,80254592,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,12,4,19665,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,12,4,80255488,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,12,4,122767656,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,12,4,101511672,StatisticBasedCase
Time,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,13,5,1099063,StatisticBasedCase
Memory,Modification,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,13,5,80276920,StatisticBasedCase
Time,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,14,5,16742,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,14,5,80277792,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,14,5,122789960,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,14,5,101533976,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,1,1,192622,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,1,1,9480816,StatisticBasedCase
Time,Generation,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,2,1,42815951,StatisticBasedCase
Memory,Generation,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,2,1,10766448,StatisticBasedCase
Time,Initialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,3,1,30507465,StatisticBasedCase
Memory,Initialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,3,1,10951720,StatisticBasedCase
PeakMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,3,1,63280320,StatisticBasedCase
AverageMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,3,1,41805456,StatisticBasedCase
Time,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,4,1,10591037,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,4,1,11536336,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,4,1,32427152,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,4,1,32427152,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,5,1,197814,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,5,1,11541776,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,6,1,10776674,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,6,1,11563472,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,6,1,33017408,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,6,1,33017408,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,7,2,252275,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,7,2,11569152,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,8,2,10741319,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,8,2,11578392,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,8,2,33044784,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,8,2,54519640,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,9,3,170853,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,9,3,11582040,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,10,3,10512395,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,10,3,11593072,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,10,3,33057672,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,10,3,33057672,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,11,4,251153,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,11,4,11596888,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,12,4,11073255,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,12,4,11635184,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,12,4,33072544,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,12,4,33072544,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,13,5,227685,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,13,5,11638928,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,14,5,10943622,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,14,5,11647960,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,14,5,33114560,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,14,5,33114560,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,1,1,162843,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,1,1,9587008,StatisticBasedCase
Time,Generation,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,2,1,556594585,StatisticBasedCase
Memory,Generation,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,2,1,20988480,StatisticBasedCase
Time,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,3,1,86187640,StatisticBasedCase
Memory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,3,1,13394656,StatisticBasedCase
PeakMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,3,1,75082864,StatisticBasedCase
AverageMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,3,1,53607988,StatisticBasedCase
Time,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,4,1,186882441,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,4,1,15867408,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,4,1,88557296,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,4,1,142244504,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,5,1,193138,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,5,1,15867424,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,6,1,185961116,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,6,1,15874592,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,6,1,144717280,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,6,1,91030168,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,7,2,307278,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,7,2,15874384,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,8,2,166648539,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,8,2,15880728,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,8,2,144724512,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,8,2,91037264,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,9,3,252092,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,9,3,15880520,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,10,3,170666277,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,10,3,15893032,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,10,3,144730560,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,10,3,91043356,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,11,4,211032,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,11,4,15891864,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,12,4,154355653,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,12,4,15900688,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,12,4,144742024,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,12,4,91054772,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,13,5,218676,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,13,5,15900504,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,14,5,137385677,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,14,5,15907504,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,14,5,91063320,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,2,14,5,166225360,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,1,1,305202,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,1,1,9558168,StatisticBasedCase
Time,Generation,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,2,1,855299653,StatisticBasedCase
Memory,Generation,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,2,1,33749488,StatisticBasedCase
Time,Initialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,3,1,113648507,StatisticBasedCase
Memory,Initialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,3,1,22790184,StatisticBasedCase
AverageMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,3,1,64333900,StatisticBasedCase
PeakMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,3,1,96547200,StatisticBasedCase
Time,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,4,1,79418109,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,4,1,28087984,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,4,1,55003048,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,4,1,65740472,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,5,1,427227,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,5,1,28095048,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,6,1,85296721,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,6,1,28203960,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,6,1,71045536,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,6,1,60308108,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,7,2,368526,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,7,2,28211008,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,8,2,77487823,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,8,2,28224816,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,8,2,60424160,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,8,2,71161680,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,9,3,428157,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,9,3,28233928,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,10,3,77545991,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,10,3,28243872,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,10,3,60446992,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,10,3,92659280,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,11,4,515194,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,11,4,28253304,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,12,4,68257393,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,12,4,28460168,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,12,4,71203808,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,12,4,60466384,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,13,5,416256,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,13,5,28469440,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,14,5,64431900,StatisticBasedCase
Memory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,14,5,28482288,StatisticBasedCase
PeakMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,14,5,71419920,StatisticBasedCase
AverageMemory,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,3,14,5,60682496,StatisticBasedCase
Time,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,1,1,307990,StatisticBasedCase
Memory,EMFResourceInitialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,1,1,9494224,StatisticBasedCase
Time,Generation,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,2,1,230426352,StatisticBasedCase
Memory,Generation,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,2,1,11532040,StatisticBasedCase
Time,Initialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,3,1,35016135,StatisticBasedCase
Memory,Initialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,3,1,11760688,StatisticBasedCase
AverageMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,3,1,41939720,StatisticBasedCase
PeakMemory,Initialization,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,3,1,63414584,StatisticBasedCase
Time,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,4,1,21875149,StatisticBasedCase
Memory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,4,1,12952008,StatisticBasedCase
AverageMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,4,1,33236168,StatisticBasedCase
PeakMemory,M2MTransformation1,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,4,1,33236168,StatisticBasedCase
Time,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,5,1,277828,StatisticBasedCase
Memory,Modification,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,5,1,12954952,StatisticBasedCase
Time,M2MTransformation2,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,6,1,24657012,StatisticBasedCase
