MetricValue,Iteration,Scenario,RunIndex,Tool,Size,Sequence,MetricName,CaseName,PhaseName
3444084992,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,2,Memory,StatisticBasedCase,Generation
12530314264,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,3,Time,StatisticBasedCase,Initialization
2899273704,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,3,Memory,StatisticBasedCase,Initialization
2067240924,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,3,AverageMemory,StatisticBasedCase,Initialization
4575758216,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,3,PeakMemory,StatisticBasedCase,Initialization
2150931965,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,4,Time,StatisticBasedCase,M2MTransformation1
3019796568,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,4,Memory,StatisticBasedCase,M2MTransformation1
3347652462,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,4,AverageMemory,StatisticBasedCase,M2MTransformation1
3659237256,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,4,PeakMemory,StatisticBasedCase,M2MTransformation1
18834770,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,5,Time,StatisticBasedCase,Modification
3030655272,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,5,Memory,StatisticBasedCase,Modification
14467,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,6,Time,StatisticBasedCase,M2MTransformation2
3030656376,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,6,Memory,StatisticBasedCase,M2MTransformation2
3064202928,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,6,PeakMemory,StatisticBasedCase,M2MTransformation2
2846365020,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,6,AverageMemory,StatisticBasedCase,M2MTransformation2
2127365,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,7,Time,StatisticBasedCase,Modification
3030716176,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,7,Memory,StatisticBasedCase,Modification
15064,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,8,Time,StatisticBasedCase,M2MTransformation2
3030716712,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,8,Memory,StatisticBasedCase,M2MTransformation2
3158115156,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,8,AverageMemory,StatisticBasedCase,M2MTransformation2
3064263832,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,8,PeakMemory,StatisticBasedCase,M2MTransformation2
1951537,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,9,Time,StatisticBasedCase,Modification
3030777384,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,9,Memory,StatisticBasedCase,Modification
15086,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,10,Time,StatisticBasedCase,M2MTransformation2
3030777952,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,10,Memory,StatisticBasedCase,M2MTransformation2
3047551580,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,10,AverageMemory,StatisticBasedCase,M2MTransformation2
3064325040,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,10,PeakMemory,StatisticBasedCase,M2MTransformation2
2094809,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,11,Time,StatisticBasedCase,Modification
3030838904,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,11,Memory,StatisticBasedCase,Modification
15049,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,12,Time,StatisticBasedCase,M2MTransformation2
3030839696,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,12,Memory,StatisticBasedCase,M2MTransformation2
3081426068,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,12,AverageMemory,StatisticBasedCase,M2MTransformation2
3064386616,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,12,PeakMemory,StatisticBasedCase,M2MTransformation2
2044755,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,13,Time,StatisticBasedCase,Modification
3030900776,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,13,Memory,StatisticBasedCase,Modification
14913,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,14,Time,StatisticBasedCase,M2MTransformation2
3065578128,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,14,Memory,StatisticBasedCase,M2MTransformation2
3047675020,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,14,AverageMemory,StatisticBasedCase,M2MTransformation2
3064448464,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,14,PeakMemory,StatisticBasedCase,M2MTransformation2
228704,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,Time,StatisticBasedCase,EMFResourceInitialization
11155456,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,Memory,StatisticBasedCase,EMFResourceInitialization
403291511,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,Time,StatisticBasedCase,Generation
26195880,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,Memory,StatisticBasedCase,Generation
137770127,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,Time,StatisticBasedCase,Initialization
23018624,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,Memory,StatisticBasedCase,Initialization
43875908,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,AverageMemory,StatisticBasedCase,Initialization
54618576,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,PeakMemory,StatisticBasedCase,Initialization
265772209,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,Time,StatisticBasedCase,M2MTransformation1
27709232,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,Memory,StatisticBasedCase,M2MTransformation1
55247168,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,AverageMemory,StatisticBasedCase,M2MTransformation1
65989848,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,PeakMemory,StatisticBasedCase,M2MTransformation1
2935013,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,5,Time,StatisticBasedCase,Modification
28151104,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,5,Memory,StatisticBasedCase,Modification
16418,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,6,Time,StatisticBasedCase,M2MTransformation2
28151864,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,6,Memory,StatisticBasedCase,M2MTransformation2
49637092,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,6,AverageMemory,StatisticBasedCase,M2MTransformation2
49636984,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,6,PeakMemory,StatisticBasedCase,M2MTransformation2
2189346,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,7,Time,StatisticBasedCase,Modification
28189912,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,7,Memory,StatisticBasedCase,Modification
16306,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,8,Time,StatisticBasedCase,M2MTransformation2
28190472,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,8,Memory,StatisticBasedCase,M2MTransformation2
49675792,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,8,AverageMemory,StatisticBasedCase,M2MTransformation2
49675792,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,8,PeakMemory,StatisticBasedCase,M2MTransformation2
2221689,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,9,Time,StatisticBasedCase,Modification
28233488,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,9,Memory,StatisticBasedCase,Modification
16520,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,10,Time,StatisticBasedCase,M2MTransformation2
28234048,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,10,Memory,StatisticBasedCase,M2MTransformation2
49719368,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,10,PeakMemory,StatisticBasedCase,M2MTransformation2
49719368,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,10,AverageMemory,StatisticBasedCase,M2MTransformation2
2354329,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,11,Time,StatisticBasedCase,Modification
28281264,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,11,Memory,StatisticBasedCase,Modification
16098,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,12,Time,StatisticBasedCase,M2MTransformation2
28281848,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,12,Memory,StatisticBasedCase,M2MTransformation2
39024608,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,12,AverageMemory,StatisticBasedCase,M2MTransformation2
49767168,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,12,PeakMemory,StatisticBasedCase,M2MTransformation2
2319827,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,13,Time,StatisticBasedCase,Modification
28337120,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,13,Memory,StatisticBasedCase,Modification
16647,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,14,Time,StatisticBasedCase,M2MTransformation2
28337680,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,14,Memory,StatisticBasedCase,M2MTransformation2
39080440,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,14,AverageMemory,StatisticBasedCase,M2MTransformation2
49823000,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,14,PeakMemory,StatisticBasedCase,M2MTransformation2
268110,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,1,Time,StatisticBasedCase,EMFResourceInitialization
11148984,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,1,Memory,StatisticBasedCase,EMFResourceInitialization
1094125402,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,2,Time,StatisticBasedCase,Generation
63365280,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,2,Memory,StatisticBasedCase,Generation
128627446,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,3,Time,StatisticBasedCase,Initialization
15858792,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,3,Memory,StatisticBasedCase,Initialization
55218232,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,3,PeakMemory,StatisticBasedCase,Initialization
44467376,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,3,AverageMemory,StatisticBasedCase,Initialization
282408803,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,4,Time,StatisticBasedCase,M2MTransformation1
18888520,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,4,Memory,StatisticBasedCase,M2MTransformation1
101799784,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,4,AverageMemory,StatisticBasedCase,M2MTransformation1
166255824,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,4,PeakMemory,StatisticBasedCase,M2MTransformation1
210278,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,5,Time,StatisticBasedCase,Modification
18888544,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,5,Memory,StatisticBasedCase,Modification
186019968,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,6,Time,StatisticBasedCase,M2MTransformation2
18917800,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,6,Memory,StatisticBasedCase,M2MTransformation2
169286696,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,6,PeakMemory,StatisticBasedCase,M2MTransformation2
104830560,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,6,AverageMemory,StatisticBasedCase,M2MTransformation2
180914,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,7,Time,StatisticBasedCase,Modification
18918592,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,7,Memory,StatisticBasedCase,Modification
171597916,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,8,Time,StatisticBasedCase,M2MTransformation2
18925480,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,8,Memory,StatisticBasedCase,M2MTransformation2
104860500,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,8,AverageMemory,StatisticBasedCase,M2MTransformation2
169316528,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,8,PeakMemory,StatisticBasedCase,M2MTransformation2
162057,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,9,Time,StatisticBasedCase,Modification
18926272,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,9,Memory,StatisticBasedCase,Modification
164672202,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,10,Time,StatisticBasedCase,M2MTransformation2
18941616,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,10,Memory,StatisticBasedCase,M2MTransformation2
115610896,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,10,AverageMemory,StatisticBasedCase,M2MTransformation2
190809640,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,10,PeakMemory,StatisticBasedCase,M2MTransformation2
160763,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,11,Time,StatisticBasedCase,Modification
18942432,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,11,Memory,StatisticBasedCase,Modification
159165702,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,12,Time,StatisticBasedCase,M2MTransformation2
18949568,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,12,Memory,StatisticBasedCase,M2MTransformation2
115627152,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,12,AverageMemory,StatisticBasedCase,M2MTransformation2
190825968,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,12,PeakMemory,StatisticBasedCase,M2MTransformation2
176362,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,13,Time,StatisticBasedCase,Modification
18950384,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,13,Memory,StatisticBasedCase,Modification
160433603,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,14,Time,StatisticBasedCase,M2MTransformation2
18957576,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,14,Memory,StatisticBasedCase,M2MTransformation2
115635112,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,14,AverageMemory,StatisticBasedCase,M2MTransformation2
190833960,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,14,PeakMemory,StatisticBasedCase,M2MTransformation2
230545,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,1,Time,StatisticBasedCase,EMFResourceInitialization
11420048,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,1,Memory,StatisticBasedCase,EMFResourceInitialization
14634338152,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,2,Time,StatisticBasedCase,Generation
805395312,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,2,Memory,StatisticBasedCase,Generation
496989532,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,3,Time,StatisticBasedCase,Initialization
49938976,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,3,Memory,StatisticBasedCase,Initialization
131355896,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,3,AverageMemory,StatisticBasedCase,Initialization
187412776,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,3,PeakMemory,StatisticBasedCase,Initialization
842582430,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,4,Time,StatisticBasedCase,M2MTransformation1
64805632,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,4,Memory,StatisticBasedCase,M2MTransformation1
409433264,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,4,AverageMemory,StatisticBasedCase,M2MTransformation1
709011408,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,4,PeakMemory,StatisticBasedCase,M2MTransformation1
623261,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,5,Time,StatisticBasedCase,Modification
64805656,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,5,Memory,StatisticBasedCase,Modification
650121527,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,6,Time,StatisticBasedCase,M2MTransformation2
64846368,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,6,Memory,StatisticBasedCase,M2MTransformation2
419198508,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,6,AverageMemory,StatisticBasedCase,M2MTransformation2
709155856,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,6,PeakMemory,StatisticBasedCase,M2MTransformation2
505437,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,7,Time,StatisticBasedCase,Modification
64847160,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,7,Memory,StatisticBasedCase,Modification
562751045,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,8,Time,StatisticBasedCase,M2MTransformation2
64853496,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,8,Memory,StatisticBasedCase,M2MTransformation2
419240112,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,8,AverageMemory,StatisticBasedCase,M2MTransformation2
709197560,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,8,PeakMemory,StatisticBasedCase,M2MTransformation2
470975,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,9,Time,StatisticBasedCase,Modification
64854288,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,9,Memory,StatisticBasedCase,Modification
524435010,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,10,Time,StatisticBasedCase,M2MTransformation2
64860704,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,10,Memory,StatisticBasedCase,M2MTransformation2
709204736,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,10,PeakMemory,StatisticBasedCase,M2MTransformation2
419247264,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,10,AverageMemory,StatisticBasedCase,M2MTransformation2
485768,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,11,Time,StatisticBasedCase,Modification
64861520,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,11,Memory,StatisticBasedCase,Modification
501237352,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,12,Time,StatisticBasedCase,M2MTransformation2
64868096,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,12,Memory,StatisticBasedCase,M2MTransformation2
419254400,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,12,AverageMemory,StatisticBasedCase,M2MTransformation2
709211752,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,12,PeakMemory,StatisticBasedCase,M2MTransformation2
448093,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,13,Time,StatisticBasedCase,Modification
64868912,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,13,Memory,StatisticBasedCase,Modification
507031146,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,14,Time,StatisticBasedCase,M2MTransformation2
64875248,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,14,Memory,StatisticBasedCase,M2MTransformation2
709219264,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,14,PeakMemory,StatisticBasedCase,M2MTransformation2
419261840,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32,14,AverageMemory,StatisticBasedCase,M2MTransformation2
743566,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,1,Time,StatisticBasedCase,EMFResourceInitialization
10955152,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,1,Memory,StatisticBasedCase,EMFResourceInitialization
574057951,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,2,Time,StatisticBasedCase,Generation
19186568,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,2,Memory,StatisticBasedCase,Generation
29648,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,3,Time,StatisticBasedCase,Initialization
11429168,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,3,Memory,StatisticBasedCase,Initialization
22171744,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,3,AverageMemory,StatisticBasedCase,Initialization
32914120,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,3,PeakMemory,StatisticBasedCase,Initialization
2102146191,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,4,Time,StatisticBasedCase,M2MTransformation1
12219360,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,4,Memory,StatisticBasedCase,M2MTransformation1
506227530,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,4,AverageMemory,StatisticBasedCase,M2MTransformation1
1086547584,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,4,PeakMemory,StatisticBasedCase,M2MTransformation1
178086,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,5,Time,StatisticBasedCase,Modification
12219736,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,5,Memory,StatisticBasedCase,Modification
1657087629,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,6,Time,StatisticBasedCase,M2MTransformation2
12447600,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,6,Memory,StatisticBasedCase,M2MTransformation2
515231106,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,6,AverageMemory,StatisticBasedCase,M2MTransformation2
1441756864,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,6,PeakMemory,StatisticBasedCase,M2MTransformation2
104915,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,7,Time,StatisticBasedCase,Modification
12447976,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,7,Memory,StatisticBasedCase,Modification
1658492776,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,8,Time,StatisticBasedCase,M2MTransformation2
